areaType,areaName,areaCode,date,cumVaccinationFirstDoseUptakeByPublishDatePercentage,cumVaccinationSecondDoseUptakeByPublishDatePercentage,cumVaccinationThirdInjectionUptakeByPublishDatePercentage
nation,Scotland,S92000003,2021-09-26,87.4,80.1,
nation,Scotland,S92000003,2021-09-25,87.3,80.0,
nation,Scotland,S92000003,2021-09-24,87.2,79.9,
nation,Scotland,S92000003,2021-09-23,87.1,79.9,
nation,Scotland,S92000003,2021-09-22,87.1,79.8,
nation,Scotland,S92000003,2021-09-21,87.0,79.8,
nation,Scotland,S92000003,2021-09-20,87.0,79.7,
nation,Scotland,S92000003,2021-09-19,86.9,79.7,
nation,Scotland,S92000003,2021-09-18,86.9,79.6,
nation,Scotland,S92000003,2021-09-17,86.8,79.5,
nation,Scotland,S92000003,2021-09-16,86.8,79.4,
nation,Scotland,S92000003,2021-09-15,86.7,79.4,
nation,Scotland,S92000003,2021-09-14,86.7,79.3,
nation,Scotland,S92000003,2021-09-13,86.7,79.2,
nation,Scotland,S92000003,2021-09-12,86.6,79.1,
nation,Scotland,S92000003,2021-09-11,86.6,79.0,
nation,Scotland,S92000003,2021-09-10,86.5,78.8,
nation,Scotland,S92000003,2021-09-09,86.5,78.7,
nation,Scotland,S92000003,2021-09-08,86.4,78.6,
nation,Scotland,S92000003,2021-09-07,86.4,78.4,
nation,Scotland,S92000003,2021-09-06,86.3,78.2,
nation,Scotland,S92000003,2021-09-05,86.3,78.1,
nation,Scotland,S92000003,2021-09-04,86.2,77.9,
nation,Scotland,S92000003,2021-09-03,86.1,77.7,
nation,Scotland,S92000003,2021-09-02,86.0,77.5,
nation,Scotland,S92000003,2021-09-01,86.0,77.3,
nation,Scotland,S92000003,2021-08-31,85.9,77.2,
nation,Scotland,S92000003,2021-08-30,85.8,76.9,
nation,Scotland,S92000003,2021-08-29,85.8,76.7,
nation,Scotland,S92000003,2021-08-28,85.7,76.4,
nation,Scotland,S92000003,2021-08-27,85.7,76.1,
nation,Scotland,S92000003,2021-08-26,85.6,75.9,
nation,Scotland,S92000003,2021-08-25,85.6,75.6,
nation,Scotland,S92000003,2021-08-24,85.5,75.3,
nation,Scotland,S92000003,2021-08-23,85.4,75.0,
nation,Scotland,S92000003,2021-08-22,85.4,74.7,
nation,Scotland,S92000003,2021-08-21,85.3,74.4,
nation,Scotland,S92000003,2021-08-20,85.2,74.0,
nation,Scotland,S92000003,2021-08-19,85.1,73.7,
nation,Scotland,S92000003,2021-08-18,85.1,73.4,
nation,Scotland,S92000003,2021-08-17,85.0,73.1,
nation,Scotland,S92000003,2021-08-16,84.9,72.8,
nation,Scotland,S92000003,2021-08-15,84.8,72.5,
nation,Scotland,S92000003,2021-08-14,84.8,72.1,
nation,Scotland,S92000003,2021-08-13,84.7,71.7,
nation,Scotland,S92000003,2021-08-12,84.6,71.3,
nation,Scotland,S92000003,2021-08-11,84.4,71.0,
nation,Scotland,S92000003,2021-08-10,84.3,70.6,
nation,Scotland,S92000003,2021-08-09,84.2,70.2,
nation,Scotland,S92000003,2021-08-08,84.2,69.9,
nation,Scotland,S92000003,2021-08-07,84.1,69.5,
nation,Scotland,S92000003,2021-08-06,84.1,69.1,
nation,Scotland,S92000003,2021-08-05,84.1,68.7,
nation,Scotland,S92000003,2021-08-04,84.0,68.3,
nation,Scotland,S92000003,2021-08-03,84.0,67.9,
nation,Scotland,S92000003,2021-08-02,83.9,67.6,
nation,Scotland,S92000003,2021-08-01,83.9,67.2,
nation,Scotland,S92000003,2021-07-31,83.9,66.9,
nation,Scotland,S92000003,2021-07-30,83.8,66.5,
nation,Scotland,S92000003,2021-07-29,83.8,66.1,
nation,Scotland,S92000003,2021-07-28,83.7,65.7,
nation,Scotland,S92000003,2021-07-27,83.7,65.3,
nation,Scotland,S92000003,2021-07-26,83.6,65.0,
nation,Scotland,S92000003,2021-07-25,83.6,64.6,
nation,Scotland,S92000003,2021-07-24,83.6,64.4,
nation,Scotland,S92000003,2021-07-23,83.5,64.1,
nation,Scotland,S92000003,2021-07-22,83.5,63.7,
nation,Scotland,S92000003,2021-07-21,83.4,63.3,
nation,Scotland,S92000003,2021-07-20,83.4,62.9,
nation,Scotland,S92000003,2021-07-19,83.3,62.6,
nation,Scotland,S92000003,2021-07-18,83.2,62.3,
nation,Scotland,S92000003,2021-07-17,83.1,62.0,
nation,Scotland,S92000003,2021-07-16,83.0,61.8,
nation,Scotland,S92000003,2021-07-15,82.9,61.5,
nation,Scotland,S92000003,2021-07-14,82.7,61.2,
nation,Scotland,S92000003,2021-07-13,82.5,60.9,
nation,Scotland,S92000003,2021-07-12,82.4,60.7,
nation,Scotland,S92000003,2021-07-11,82.3,60.5,
nation,Scotland,S92000003,2021-07-10,82.1,60.2,
nation,Scotland,S92000003,2021-07-09,82.0,59.8,
nation,Scotland,S92000003,2021-07-08,81.8,59.5,
nation,Scotland,S92000003,2021-07-07,81.6,59.1,
nation,Scotland,S92000003,2021-07-06,81.3,58.7,
nation,Scotland,S92000003,2021-07-05,81.1,58.3,
nation,Scotland,S92000003,2021-07-04,80.9,58.0,
nation,Scotland,S92000003,2021-07-03,80.6,57.7,
nation,Scotland,S92000003,2021-07-02,80.4,57.5,
nation,Scotland,S92000003,2021-07-01,80.1,57.2,
nation,Scotland,S92000003,2021-06-30,79.8,56.9,
nation,Scotland,S92000003,2021-06-29,79.4,56.7,
nation,Scotland,S92000003,2021-06-28,79.1,56.5,
nation,Scotland,S92000003,2021-06-27,78.7,56.3,
nation,Scotland,S92000003,2021-06-26,78.3,56.0,
nation,Scotland,S92000003,2021-06-25,78.0,55.8,
nation,Scotland,S92000003,2021-06-24,77.6,55.3,
nation,Scotland,S92000003,2021-06-23,77.3,55.0,
nation,Scotland,S92000003,2021-06-22,77.0,54.7,
nation,Scotland,S92000003,2021-06-21,76.6,54.4,
nation,Scotland,S92000003,2021-06-20,76.3,54.1,
nation,Scotland,S92000003,2021-06-19,75.9,53.8,
nation,Scotland,S92000003,2021-06-18,75.5,53.4,
nation,Scotland,S92000003,2021-06-17,75.1,53.0,
nation,Scotland,S92000003,2021-06-16,74.7,52.6,
nation,Scotland,S92000003,2021-06-15,74.3,52.1,
nation,Scotland,S92000003,2021-06-14,73.8,51.6,
nation,Scotland,S92000003,2021-06-13,73.5,51.2,
nation,Scotland,S92000003,2021-06-12,73.1,50.7,
nation,Scotland,S92000003,2021-06-11,72.7,50.2,
nation,Scotland,S92000003,2021-06-10,72.3,49.7,
nation,Scotland,S92000003,2021-06-09,71.9,49.0,
nation,Scotland,S92000003,2021-06-08,71.5,48.4,
nation,Scotland,S92000003,2021-06-07,71.2,47.7,
nation,Scotland,S92000003,2021-06-06,70.8,47.1,
nation,Scotland,S92000003,2021-06-05,70.4,46.6,
nation,Scotland,S92000003,2021-06-04,69.9,46.0,
nation,Scotland,S92000003,2021-06-03,69.5,45.4,
nation,Scotland,S92000003,2021-06-02,69.1,44.7,
nation,Scotland,S92000003,2021-06-01,68.7,44.0,
nation,Scotland,S92000003,2021-05-31,68.3,43.4,
nation,Scotland,S92000003,2021-05-30,68.0,42.7,
nation,Scotland,S92000003,2021-05-29,67.6,42.3,
nation,Scotland,S92000003,2021-05-28,67.2,41.8,
nation,Scotland,S92000003,2021-05-27,66.8,41.2,
nation,Scotland,S92000003,2021-05-26,66.4,40.6,
nation,Scotland,S92000003,2021-05-25,66.0,40.0,
nation,Scotland,S92000003,2021-05-24,65.6,39.3,
nation,Scotland,S92000003,2021-05-23,65.3,38.7,
nation,Scotland,S92000003,2021-05-22,65.0,38.2,
nation,Scotland,S92000003,2021-05-21,64.7,37.6,
nation,Scotland,S92000003,2021-05-20,64.4,37.0,
nation,Scotland,S92000003,2021-05-19,64.0,36.4,
nation,Scotland,S92000003,2021-05-18,63.8,35.6,
nation,Scotland,S92000003,2021-05-17,63.7,34.9,
nation,Scotland,S92000003,2021-05-16,63.5,34.3,
nation,Scotland,S92000003,2021-05-15,63.1,33.9,
nation,Scotland,S92000003,2021-05-14,62.8,33.4,
nation,Scotland,S92000003,2021-05-13,62.4,32.9,
nation,Scotland,S92000003,2021-05-12,62.1,32.4,
nation,Scotland,S92000003,2021-05-11,61.6,31.9,
nation,Scotland,S92000003,2021-05-10,61.2,31.5,
nation,Scotland,S92000003,2021-05-09,60.8,31.1,
nation,Scotland,S92000003,2021-05-08,60.6,30.7,
nation,Scotland,S92000003,2021-05-07,60.3,30.3,
nation,Scotland,S92000003,2021-05-06,60.1,29.8,
nation,Scotland,S92000003,2021-05-05,59.8,29.3,
nation,Scotland,S92000003,2021-05-04,59.5,28.7,
nation,Scotland,S92000003,2021-05-03,59.2,28.2,
nation,Scotland,S92000003,2021-05-02,59.1,27.7,
nation,Scotland,S92000003,2021-05-01,58.9,27.1,
nation,Scotland,S92000003,2021-04-30,58.8,26.4,
nation,Scotland,S92000003,2021-04-29,58.6,25.6,
nation,Scotland,S92000003,2021-04-28,58.5,24.8,
nation,Scotland,S92000003,2021-04-27,58.3,23.9,
nation,Scotland,S92000003,2021-04-26,58.2,23.1,
nation,Scotland,S92000003,2021-04-25,58.0,22.3,
nation,Scotland,S92000003,2021-04-24,57.9,21.8,
nation,Scotland,S92000003,2021-04-23,57.8,20.8,
nation,Scotland,S92000003,2021-04-22,57.7,19.8,
nation,Scotland,S92000003,2021-04-21,57.6,18.8,
nation,Scotland,S92000003,2021-04-20,57.5,17.7,
nation,Scotland,S92000003,2021-04-19,57.5,16.7,
nation,Scotland,S92000003,2021-04-18,57.4,15.8,
nation,Scotland,S92000003,2021-04-17,57.4,15.4,
nation,Scotland,S92000003,2021-04-16,57.1,15.0,
nation,Scotland,S92000003,2021-04-15,56.9,14.4,
nation,Scotland,S92000003,2021-04-14,56.6,13.8,
nation,Scotland,S92000003,2021-04-13,56.3,13.3,
nation,Scotland,S92000003,2021-04-12,56.1,12.7,
nation,Scotland,S92000003,2021-04-11,55.8,12.3,
nation,Scotland,S92000003,2021-04-10,55.6,11.9,
nation,Scotland,S92000003,2021-04-09,55.3,11.5,
nation,Scotland,S92000003,2021-04-08,54.9,11.0,
nation,Scotland,S92000003,2021-04-07,54.5,10.5,
nation,Scotland,S92000003,2021-04-06,54.2,10.0,
nation,Scotland,S92000003,2021-04-05,53.9,9.7,
nation,Scotland,S92000003,2021-04-04,53.6,9.5,
nation,Scotland,S92000003,2021-04-03,53.4,9.4,
nation,Scotland,S92000003,2021-04-02,53.0,9.1,
nation,Scotland,S92000003,2021-04-01,52.6,8.7,
nation,Scotland,S92000003,2021-03-31,52.1,8.3,
nation,Scotland,S92000003,2021-03-30,51.5,7.8,
nation,Scotland,S92000003,2021-03-29,51.0,7.3,
nation,Scotland,S92000003,2021-03-28,50.4,6.9,
nation,Scotland,S92000003,2021-03-27,49.9,6.6,
nation,Scotland,S92000003,2021-03-26,49.3,6.2,
nation,Scotland,S92000003,2021-03-25,48.6,5.8,
nation,Scotland,S92000003,2021-03-24,47.8,5.5,
nation,Scotland,S92000003,2021-03-23,47.0,5.2,
nation,Scotland,S92000003,2021-03-22,46.3,4.9,
nation,Scotland,S92000003,2021-03-21,45.6,4.7,
nation,Scotland,S92000003,2021-03-20,44.8,4.6,
nation,Scotland,S92000003,2021-03-19,44.1,4.4,
nation,Scotland,S92000003,2021-03-18,43.2,4.2,
nation,Scotland,S92000003,2021-03-17,42.3,4.0,
nation,Scotland,S92000003,2021-03-16,41.4,3.8,
nation,Scotland,S92000003,2021-03-15,40.6,3.6,
nation,Scotland,S92000003,2021-03-14,39.9,3.4,
nation,Scotland,S92000003,2021-03-13,39.5,3.3,
nation,Scotland,S92000003,2021-03-12,39.0,3.3,
nation,Scotland,S92000003,2021-03-11,38.6,3.1,
nation,Scotland,S92000003,2021-03-10,38.2,3.0,
nation,Scotland,S92000003,2021-03-09,37.8,2.8,
nation,Scotland,S92000003,2021-03-08,37.4,2.6,
nation,Scotland,S92000003,2021-03-07,37.1,2.5,
nation,Scotland,S92000003,2021-03-06,36.8,2.4,
nation,Scotland,S92000003,2021-03-05,36.5,2.4,
nation,Scotland,S92000003,2021-03-04,35.9,2.3,
nation,Scotland,S92000003,2021-03-03,35.3,2.1,
nation,Scotland,S92000003,2021-03-02,34.7,1.9,
nation,Scotland,S92000003,2021-03-01,34.2,1.8,
nation,Scotland,S92000003,2021-02-28,33.7,1.6,
nation,Scotland,S92000003,2021-02-27,33.3,1.6,
nation,Scotland,S92000003,2021-02-26,32.8,1.5,
nation,Scotland,S92000003,2021-02-25,32.3,1.4,
nation,Scotland,S92000003,2021-02-24,31.7,1.2,
nation,Scotland,S92000003,2021-02-23,31.1,1.0,
nation,Scotland,S92000003,2021-02-22,30.6,0.9,
nation,Scotland,S92000003,2021-02-21,30.2,0.8,
nation,Scotland,S92000003,2021-02-20,29.9,0.7,
nation,Scotland,S92000003,2021-02-19,29.5,0.7,
nation,Scotland,S92000003,2021-02-18,29.0,0.6,
nation,Scotland,S92000003,2021-02-17,28.3,0.5,
nation,Scotland,S92000003,2021-02-16,27.6,0.4,
nation,Scotland,S92000003,2021-02-15,26.9,0.4,
nation,Scotland,S92000003,2021-02-14,26.2,0.3,
nation,Scotland,S92000003,2021-02-13,25.6,0.3,
nation,Scotland,S92000003,2021-02-12,24.5,0.3,
nation,Scotland,S92000003,2021-02-11,23.3,0.3,
nation,Scotland,S92000003,2021-02-10,21.9,0.3,
nation,Scotland,S92000003,2021-02-09,20.6,0.3,
nation,Scotland,S92000003,2021-02-08,19.4,0.3,
nation,Scotland,S92000003,2021-02-07,18.1,0.2,
nation,Scotland,S92000003,2021-02-06,17.5,0.2,
nation,Scotland,S92000003,2021-02-05,16.4,0.2,
nation,Scotland,S92000003,2021-02-04,15.5,0.2,
nation,Scotland,S92000003,2021-02-03,14.5,0.2,
nation,Scotland,S92000003,2021-02-02,13.6,0.2,
nation,Scotland,S92000003,2021-02-01,12.8,0.2,
nation,Scotland,S92000003,2021-01-31,12.0,0.2,
nation,Scotland,S92000003,2021-01-30,11.8,0.2,
nation,Scotland,S92000003,2021-01-29,11.4,0.2,
nation,Scotland,S92000003,2021-01-28,10.8,0.1,
nation,Scotland,S92000003,2021-01-27,10.3,0.1,
nation,Scotland,S92000003,2021-01-26,9.7,0.1,
nation,Scotland,S92000003,2021-01-25,9.2,0.1,
nation,Scotland,S92000003,2021-01-24,8.7,0.1,
nation,Scotland,S92000003,2021-01-23,8.4,0.1,
nation,Scotland,S92000003,2021-01-22,8.0,0.1,
nation,Scotland,S92000003,2021-01-21,7.5,0.1,
nation,Scotland,S92000003,2021-01-20,7.0,0.1,
nation,Scotland,S92000003,2021-01-19,6.5,0.1,
nation,Scotland,S92000003,2021-01-18,5.9,0.1,
nation,Scotland,S92000003,2021-01-17,5.5,0.1,
nation,Scotland,S92000003,2021-01-16,5.4,0.1,
nation,Scotland,S92000003,2021-01-15,5.1,0.1,
nation,Scotland,S92000003,2021-01-14,4.7,0.1,
nation,Scotland,S92000003,2021-01-13,4.4,0.1,
nation,Scotland,S92000003,2021-01-12,4.0,0.1,
nation,Scotland,S92000003,2021-01-11,3.7,0.1,
nation,Scotland,S92000003,2021-01-10,3.4,0.1,
nation,Wales,W92000004,2022-02-05,91.3,86.1,69.0
nation,Wales,W92000004,2022-02-04,91.3,86.1,69.0
nation,Wales,W92000004,2022-02-03,91.3,86.1,69.0
nation,Wales,W92000004,2022-02-02,91.3,86.1,68.9
nation,Wales,W92000004,2022-02-01,91.3,86.1,68.8
nation,Wales,W92000004,2022-01-31,91.3,86.1,68.6
nation,Wales,W92000004,2022-01-30,91.2,86.0,68.6
nation,Wales,W92000004,2022-01-29,91.2,86.0,68.5
nation,Wales,W92000004,2022-01-28,91.2,85.9,68.4
nation,Wales,W92000004,2022-01-27,91.1,85.8,68.3
nation,Wales,W92000004,2022-01-26,91.1,85.8,68.2
nation,Wales,W92000004,2022-01-25,91.1,85.8,68.1
nation,Wales,W92000004,2022-01-24,91.1,85.7,68.0
nation,Wales,W92000004,2022-01-23,91.1,85.7,67.9
nation,Wales,W92000004,2022-01-22,91.0,85.6,67.7
nation,Wales,W92000004,2022-01-21,91.0,85.4,67.5
nation,Wales,W92000004,2022-01-20,91.0,85.4,67.4
nation,Wales,W92000004,2022-01-19,91.0,85.3,67.2
nation,Wales,W92000004,2022-01-18,91.0,85.3,67.1
nation,Wales,W92000004,2022-01-17,90.9,85.2,66.9
nation,Wales,W92000004,2022-01-16,90.9,85.2,66.7
nation,Wales,W92000004,2022-01-15,90.9,85.1,66.5
nation,Wales,W92000004,2022-01-14,90.9,84.9,66.3
nation,Wales,W92000004,2022-01-13,90.8,84.8,66.1
nation,Wales,W92000004,2022-01-12,90.8,84.8,65.8
nation,Wales,W92000004,2022-01-11,90.8,84.7,65.5
nation,Wales,W92000004,2022-01-10,90.8,84.6,65.1
nation,Wales,W92000004,2022-01-09,90.7,84.5,64.7
nation,Wales,W92000004,2022-01-08,90.7,84.5,64.3
nation,Wales,W92000004,2022-01-07,90.7,84.2,64.0
nation,Wales,W92000004,2022-01-06,90.6,84.1,63.5
nation,Wales,W92000004,2022-01-05,90.6,84.0,63.0
nation,Wales,W92000004,2022-01-04,90.6,83.9,62.5
nation,Wales,W92000004,2022-01-03,90.5,83.8,61.8
nation,Wales,W92000004,2022-01-02,90.5,83.7,61.6
nation,Wales,W92000004,2022-01-01,90.5,83.7,61.4
nation,Wales,W92000004,2021-12-31,90.5,83.7,61.4
nation,Wales,W92000004,2021-12-30,90.5,83.7,61.0
nation,Wales,W92000004,2021-12-29,90.5,83.6,59.8
nation,Wales,W92000004,2021-12-28,90.4,83.6,58.5
nation,Wales,W92000004,2021-12-27,90.4,83.6,57.3
nation,Wales,W92000004,2021-12-26,90.4,83.5,56.5
nation,Wales,W92000004,2021-12-25,90.4,83.5,56.5
nation,Wales,W92000004,2021-12-24,90.4,83.5,56.5
nation,Wales,W92000004,2021-12-23,90.4,83.5,56.0
nation,Wales,W92000004,2021-12-22,90.3,83.4,54.6
nation,Wales,W92000004,2021-12-21,90.3,83.3,52.9
nation,Wales,W92000004,2021-12-20,90.3,83.3,51.1
nation,Wales,W92000004,2021-12-19,90.2,83.2,49.4
nation,Wales,W92000004,2021-12-18,90.2,83.2,47.7
nation,Wales,W92000004,2021-12-17,90.2,83.1,46.4
nation,Wales,W92000004,2021-12-16,90.1,83.1,45.2
nation,Wales,W92000004,2021-12-15,90.1,83.0,43.9
nation,Wales,W92000004,2021-12-14,90.1,83.0,42.8
nation,Wales,W92000004,2021-12-13,90.0,82.9,41.6
nation,Wales,W92000004,2021-12-12,90.0,82.9,40.7
nation,Wales,W92000004,2021-12-11,90.0,82.8,40.0
nation,Wales,W92000004,2021-12-10,90.0,82.8,39.3
nation,Wales,W92000004,2021-12-09,89.9,82.7,38.6
nation,Wales,W92000004,2021-12-08,89.9,82.7,37.9
nation,Wales,W92000004,2021-12-07,89.9,82.6,37.1
nation,Wales,W92000004,2021-12-06,89.9,82.6,36.4
nation,Wales,W92000004,2021-12-05,89.9,82.6,35.8
nation,Wales,W92000004,2021-12-04,89.8,82.5,35.1
nation,Wales,W92000004,2021-12-03,89.8,82.5,34.6
nation,Wales,W92000004,2021-12-02,89.8,82.4,34.0
nation,Wales,W92000004,2021-12-01,89.8,82.4,33.3
nation,Wales,W92000004,2021-11-30,89.7,82.3,32.7
nation,Wales,W92000004,2021-11-29,89.7,82.3,32.1
nation,Wales,W92000004,2021-11-28,89.7,82.3,31.5
nation,Wales,W92000004,2021-11-27,89.7,82.2,31.0
nation,Wales,W92000004,2021-11-26,89.6,82.2,30.4
nation,Wales,W92000004,2021-11-25,89.6,82.2,29.9
nation,Wales,W92000004,2021-11-24,89.6,82.1,29.3
nation,Wales,W92000004,2021-11-23,89.6,82.1,28.8
nation,Wales,W92000004,2021-11-22,89.6,82.1,28.2
nation,Wales,W92000004,2021-11-21,89.6,82.1,27.8
nation,Wales,W92000004,2021-11-20,89.5,82.0,27.3
nation,Wales,W92000004,2021-11-19,89.5,82.0,26.8
nation,Wales,W92000004,2021-11-18,89.5,82.0,26.3
nation,Wales,W92000004,2021-11-17,89.4,81.9,25.6
nation,Wales,W92000004,2021-11-16,89.4,81.9,25.1
nation,Wales,W92000004,2021-11-15,89.4,81.9,24.5
nation,Wales,W92000004,2021-11-14,89.4,81.9,24.1
nation,Wales,W92000004,2021-11-13,89.3,81.9,23.7
nation,Wales,W92000004,2021-11-12,89.3,81.8,23.2
nation,Wales,W92000004,2021-11-11,89.2,81.8,22.6
nation,Wales,W92000004,2021-11-10,89.2,81.8,22.0
nation,Wales,W92000004,2021-11-09,89.2,81.8,21.3
nation,Wales,W92000004,2021-11-08,89.2,81.7,20.7
nation,Wales,W92000004,2021-11-07,89.1,81.7,20.2
nation,Wales,W92000004,2021-11-06,89.1,81.7,19.9
nation,Wales,W92000004,2021-11-05,89.0,81.7,19.4
nation,Wales,W92000004,2021-11-04,89.0,81.7,18.8
nation,Wales,W92000004,2021-11-03,89.0,81.6,18.2
nation,Wales,W92000004,2021-11-02,88.9,81.6,17.6
nation,Wales,W92000004,2021-11-01,88.9,81.6,17.0
nation,Wales,W92000004,2021-10-31,88.9,81.6,16.5
nation,Wales,W92000004,2021-10-30,88.8,81.5,16.3
nation,Wales,W92000004,2021-10-29,88.7,81.5,15.9
nation,Wales,W92000004,2021-10-28,88.6,81.5,15.4
nation,Wales,W92000004,2021-10-27,88.6,81.5,14.8
nation,Wales,W92000004,2021-10-26,88.5,81.5,14.3
nation,Wales,W92000004,2021-10-25,88.4,81.4,13.8
nation,Wales,W92000004,2021-10-24,88.3,81.4,13.0
nation,Wales,W92000004,2021-10-23,88.2,81.4,12.8
nation,Wales,W92000004,2021-10-22,88.1,81.4,12.4
nation,Wales,W92000004,2021-10-21,88.0,81.4,11.7
nation,Wales,W92000004,2021-10-20,88.0,81.3,
nation,Wales,W92000004,2021-10-19,87.9,81.3,
nation,Wales,W92000004,2021-10-18,87.9,81.3,
nation,Wales,W92000004,2021-10-17,87.8,81.3,
nation,Wales,W92000004,2021-10-16,87.7,81.2,
nation,Wales,W92000004,2021-10-15,87.5,81.2,
nation,Wales,W92000004,2021-10-14,87.4,81.2,
nation,Wales,W92000004,2021-10-13,87.4,81.2,
nation,Wales,W92000004,2021-10-12,87.3,81.1,
nation,Wales,W92000004,2021-10-11,87.3,81.1,
nation,Wales,W92000004,2021-10-10,87.2,81.0,
nation,Wales,W92000004,2021-10-09,87.0,81.0,
nation,Wales,W92000004,2021-10-08,86.9,81.0,
nation,Wales,W92000004,2021-10-07,86.8,81.0,
nation,Wales,W92000004,2021-10-06,86.8,81.0,
nation,Wales,W92000004,2021-10-05,86.7,80.9,
nation,Wales,W92000004,2021-10-04,86.7,80.9,
nation,Wales,W92000004,2021-10-03,86.7,80.9,
nation,Wales,W92000004,2021-10-02,86.5,80.8,
nation,Wales,W92000004,2021-10-01,86.4,80.8,
nation,Wales,W92000004,2021-09-30,86.4,80.8,
nation,Wales,W92000004,2021-09-29,86.4,80.8,
nation,Wales,W92000004,2021-09-28,86.3,80.8,
nation,Wales,W92000004,2021-09-27,86.3,80.7,
nation,Wales,W92000004,2021-09-26,86.3,80.7,
nation,Wales,W92000004,2021-09-25,86.2,80.7,
nation,Wales,W92000004,2021-09-24,86.2,80.7,
nation,Wales,W92000004,2021-09-23,86.2,80.6,
nation,Wales,W92000004,2021-09-22,86.1,80.6,
nation,Wales,W92000004,2021-09-21,86.1,80.6,
nation,Wales,W92000004,2021-09-20,86.1,80.5,
nation,Wales,W92000004,2021-09-19,86.1,80.5,
nation,Wales,W92000004,2021-09-18,86.1,80.5,
nation,Wales,W92000004,2021-09-17,86.0,80.4,
nation,Wales,W92000004,2021-09-16,86.0,80.4,
nation,Wales,W92000004,2021-09-15,86.0,80.3,
nation,Wales,W92000004,2021-09-14,85.9,80.3,
nation,Wales,W92000004,2021-09-13,86.1,80.0,
nation,Wales,W92000004,2021-09-12,86.0,80.0,
nation,Wales,W92000004,2021-09-11,86.0,80.0,
nation,Wales,W92000004,2021-09-10,86.0,79.9,
nation,Wales,W92000004,2021-09-09,86.0,79.8,
nation,Wales,W92000004,2021-09-08,85.9,79.8,
nation,Wales,W92000004,2021-09-07,85.9,79.7,
nation,Wales,W92000004,2021-09-06,85.9,79.7,
nation,Wales,W92000004,2021-09-05,85.8,79.6,
nation,Wales,W92000004,2021-09-04,85.8,79.6,
nation,Wales,W92000004,2021-09-03,85.8,79.6,
nation,Wales,W92000004,2021-09-02,85.7,79.5,
nation,Wales,W92000004,2021-09-01,85.6,79.4,
nation,Wales,W92000004,2021-08-31,85.6,79.3,
nation,Wales,W92000004,2021-08-30,85.5,79.2,
nation,Wales,W92000004,2021-08-29,85.5,79.2,
nation,Wales,W92000004,2021-08-28,85.5,79.2,
nation,Wales,W92000004,2021-08-27,85.4,79.2,
nation,Wales,W92000004,2021-08-26,85.4,79.0,
nation,Wales,W92000004,2021-08-25,85.3,78.9,
nation,Wales,W92000004,2021-08-24,85.2,78.8,
nation,Wales,W92000004,2021-08-23,85.0,78.7,
nation,Wales,W92000004,2021-08-22,84.9,78.7,
nation,Wales,W92000004,2021-08-21,84.8,78.6,
nation,Wales,W92000004,2021-08-20,84.7,78.5,
nation,Wales,W92000004,2021-08-19,84.6,78.4,
nation,Wales,W92000004,2021-08-18,84.4,78.3,
nation,Wales,W92000004,2021-08-17,84.3,78.1,
nation,Wales,W92000004,2021-08-16,84.2,78.0,
nation,Wales,W92000004,2021-08-15,84.1,77.9,
nation,Wales,W92000004,2021-08-14,84.1,77.8,
nation,Wales,W92000004,2021-08-13,84.0,77.7,
nation,Wales,W92000004,2021-08-12,84.0,77.5,
nation,Wales,W92000004,2021-08-11,83.9,77.3,
nation,Wales,W92000004,2021-08-10,83.9,77.2,
nation,Wales,W92000004,2021-08-09,83.8,77.0,
nation,Wales,W92000004,2021-08-08,83.7,76.9,
nation,Wales,W92000004,2021-08-07,83.7,76.7,
nation,Wales,W92000004,2021-08-06,83.6,76.5,
nation,Wales,W92000004,2021-08-05,83.6,76.3,
nation,Wales,W92000004,2021-08-04,83.6,76.0,
nation,Wales,W92000004,2021-08-03,83.5,75.7,
nation,Wales,W92000004,2021-08-02,83.5,75.4,
nation,Wales,W92000004,2021-08-01,83.5,75.1,
nation,Wales,W92000004,2021-07-31,83.4,75.0,
nation,Wales,W92000004,2021-07-30,83.4,74.7,
nation,Wales,W92000004,2021-07-29,83.4,74.4,
nation,Wales,W92000004,2021-07-28,83.3,74.0,
nation,Wales,W92000004,2021-07-27,83.3,73.5,
nation,Wales,W92000004,2021-07-26,83.2,73.2,
nation,Wales,W92000004,2021-07-25,83.2,72.8,
nation,Wales,W92000004,2021-07-24,83.2,72.5,
nation,Wales,W92000004,2021-07-23,83.1,72.1,
nation,Wales,W92000004,2021-07-22,83.1,71.7,
nation,Wales,W92000004,2021-07-21,83.0,71.2,
nation,Wales,W92000004,2021-07-20,83.0,70.7,
nation,Wales,W92000004,2021-07-19,83.0,70.3,
nation,Wales,W92000004,2021-07-18,82.9,70.0,
nation,Wales,W92000004,2021-07-17,82.9,69.7,
nation,Wales,W92000004,2021-07-16,82.9,69.2,
nation,Wales,W92000004,2021-07-15,82.8,68.8,
nation,Wales,W92000004,2021-07-14,82.8,68.2,
nation,Wales,W92000004,2021-07-13,82.8,67.7,
nation,Wales,W92000004,2021-07-12,82.7,67.1,
nation,Wales,W92000004,2021-07-11,82.7,66.6,
nation,Wales,W92000004,2021-07-10,82.6,66.3,
nation,Wales,W92000004,2021-07-09,82.6,65.8,
nation,Wales,W92000004,2021-07-08,82.5,65.4,
nation,Wales,W92000004,2021-07-07,82.5,64.8,
nation,Wales,W92000004,2021-07-06,82.4,64.1,
