areaType,areaName,areaCode,date,cumVaccinationFirstDoseUptakeByPublishDatePercentage,cumVaccinationSecondDoseUptakeByPublishDatePercentage,cumVaccinationThirdInjectionUptakeByPublishDatePercentage
nation,England,E92000001,09/01/2022,90.3,82.8,61.8
nation,England,E92000001,08/01/2022,90.3,82.7,61.6
nation,England,E92000001,07/01/2022,90.2,82.6,61.1
nation,England,E92000001,06/01/2022,90.1,82.6,60.8
nation,England,E92000001,05/01/2022,90.1,82.5,60.4
nation,England,E92000001,04/01/2022,90.1,82.5,60
nation,England,E92000001,03/01/2022,90,82.4,59.6
nation,England,E92000001,02/01/2022,90,82.3,59.3
nation,England,E92000001,01/01/2022,90,82.3,59.1
nation,England,E92000001,31/12/2021,90,82.3,59.1
nation,England,E92000001,30/12/2021,89.9,82.3,58.8
nation,England,E92000001,29/12/2021,89.9,82.2,58.1
nation,England,E92000001,28/12/2021,89.8,82.1,57.4
nation,England,E92000001,27/12/2021,89.8,82.1,56.9
nation,England,E92000001,26/12/2021,89.7,82,56.5
nation,England,E92000001,25/12/2021,89.7,82,56.4
nation,England,E92000001,24/12/2021,89.7,82,56.4
nation,England,E92000001,23/12/2021,89.7,82,56.1
nation,England,E92000001,22/12/2021,89.6,81.9,55.1
nation,England,E92000001,21/12/2021,89.6,81.8,53.6
nation,England,E92000001,20/12/2021,89.5,81.7,51.9
nation,England,E92000001,19/12/2021,89.4,81.6,50.4
nation,England,E92000001,18/12/2021,89.3,81.5,48.9
nation,England,E92000001,17/12/2021,89.3,81.4,47.2
nation,England,E92000001,16/12/2021,89.2,81.4,45.6
nation,England,E92000001,15/12/2021,89.1,81.3,44.1
nation,England,E92000001,14/12/2021,89.1,81.2,42.8
nation,England,E92000001,13/12/2021,89,81.2,41.7
nation,England,E92000001,12/12/2021,89,81.1,40.8
nation,England,E92000001,11/12/2021,89,81,40.1
nation,England,E92000001,10/12/2021,88.9,81,39.1
nation,England,E92000001,09/12/2021,88.9,80.9,38.4
nation,England,E92000001,08/12/2021,88.8,80.9,37.6
nation,England,E92000001,07/12/2021,88.8,80.8,36.9
nation,England,E92000001,06/12/2021,88.7,80.8,36.2
nation,England,E92000001,05/12/2021,88.7,80.7,35.6
nation,England,E92000001,04/12/2021,88.7,80.7,35.2
nation,England,E92000001,03/12/2021,88.6,80.6,34.3
nation,England,E92000001,02/12/2021,88.6,80.5,33.6
nation,England,E92000001,01/12/2021,88.5,80.5,32.9
nation,England,E92000001,30/11/2021,88.5,80.4,32.2
nation,England,E92000001,29/11/2021,88.4,80.4,31.5
nation,England,E92000001,28/11/2021,88.4,80.3,31
nation,England,E92000001,27/11/2021,88.4,80.3,30.5
nation,England,E92000001,26/11/2021,88.3,80.2,29.7
nation,England,E92000001,25/11/2021,88.3,80.2,29
nation,England,E92000001,24/11/2021,88.2,80.1,28.3
nation,England,E92000001,23/11/2021,88.2,80.1,27.7
nation,England,E92000001,22/11/2021,88.1,80.1,27
nation,England,E92000001,21/11/2021,88.1,80,26.5
nation,England,E92000001,20/11/2021,88.1,80,26.1
nation,England,E92000001,19/11/2021,88,80,25.3
nation,England,E92000001,18/11/2021,88,79.9,24.6
nation,England,E92000001,17/11/2021,87.9,79.9,24
nation,England,E92000001,16/11/2021,87.9,79.8,23.3
nation,England,E92000001,15/11/2021,87.8,79.8,22.8
nation,England,E92000001,14/11/2021,87.7,79.8,22.3
nation,England,E92000001,13/11/2021,87.7,79.7,21.9
nation,England,E92000001,12/11/2021,87.6,79.7,21.1
nation,England,E92000001,11/11/2021,87.6,79.7,20.4
nation,England,E92000001,10/11/2021,87.5,79.6,19.8
nation,England,E92000001,09/11/2021,87.3,79.5,18.8
nation,England,E92000001,08/11/2021,87.2,79.5,18.3
nation,England,E92000001,07/11/2021,87.1,79.5,17.8
nation,England,E92000001,06/11/2021,87.1,79.4,17.5
nation,England,E92000001,05/11/2021,87,79.4,16.7
nation,England,E92000001,04/11/2021,86.9,79.3,16.1
nation,England,E92000001,03/11/2021,86.9,79.3,15.6
nation,England,E92000001,02/11/2021,86.8,79.3,15
nation,England,E92000001,01/11/2021,86.7,79.2,14.5
nation,England,E92000001,31/10/2021,86.6,79.2,14.1
nation,England,E92000001,30/10/2021,86.6,79.2,13.8
nation,England,E92000001,29/10/2021,86.5,79.1,13.2
nation,England,E92000001,28/10/2021,86.4,79.1,12.7
nation,England,E92000001,27/10/2021,86.3,79.1,12.2
nation,England,E92000001,26/10/2021,86.2,79,11.7
nation,England,E92000001,25/10/2021,86.2,79,11.2
nation,England,E92000001,24/10/2021,86.1,78.9,10.8
nation,England,E92000001,23/10/2021,86.1,78.9,10.5
nation,England,E92000001,22/10/2021,86,78.9,9.9
nation,England,E92000001,21/10/2021,85.9,78.8,9.4
nation,England,E92000001,20/10/2021,85.8,78.8,8.8
nation,England,E92000001,19/10/2021,85.7,78.7,8.4
nation,England,E92000001,18/10/2021,85.7,78.7,8
nation,England,E92000001,17/10/2021,85.6,78.6,7.6
nation,England,E92000001,16/10/2021,85.6,78.6,7.4
nation,England,E92000001,15/10/2021,85.5,78.5,6.8
nation,England,E92000001,14/10/2021,85.4,78.5,6.4
nation,England,E92000001,13/10/2021,85.4,78.4,6
nation,England,E92000001,12/10/2021,85.3,78.4,5.6
nation,England,E92000001,11/10/2021,85.2,78.3,5.3
nation,England,E92000001,10/10/2021,85.2,78.3,5
nation,England,E92000001,09/10/2021,85.2,78.3,4.8
nation,England,E92000001,08/10/2021,85.1,78.2,4.3
nation,England,E92000001,07/10/2021,85.1,78.1,4
nation,England,E92000001,06/10/2021,85,78.1,3.6
nation,England,E92000001,05/10/2021,85,78,3.3
nation,England,E92000001,04/10/2021,84.9,78,2.9
nation,England,E92000001,03/10/2021,84.8,77.9,2.7
nation,England,E92000001,02/10/2021,84.8,77.9,2.5
nation,England,E92000001,01/10/2021,84.8,77.8,2.1
nation,England,E92000001,30/09/2021,84.7,77.8,1.8
nation,England,E92000001,29/09/2021,84.7,77.7,
nation,England,E92000001,28/09/2021,84.6,77.7,
nation,England,E92000001,27/09/2021,84.5,77.6,
nation,England,E92000001,26/09/2021,84.5,77.5,
nation,England,E92000001,25/09/2021,84.5,77.5,
nation,England,E92000001,24/09/2021,84.4,77.4,
nation,England,E92000001,23/09/2021,84.4,77.3,
nation,England,E92000001,22/09/2021,84.3,77.2,
nation,England,E92000001,21/09/2021,84.3,77.2,
nation,England,E92000001,20/09/2021,84.3,77.1,
nation,England,E92000001,19/09/2021,84.2,77,
nation,England,E92000001,18/09/2021,84.2,76.9,
nation,England,E92000001,17/09/2021,84.2,76.8,
nation,England,E92000001,16/09/2021,84.1,76.7,
nation,England,E92000001,15/09/2021,84.1,76.6,
nation,England,E92000001,14/09/2021,84.1,76.4,
nation,England,E92000001,13/09/2021,84,76.3,
nation,England,E92000001,12/09/2021,84,76.2,
nation,England,E92000001,11/09/2021,84,76.1,
nation,England,E92000001,10/09/2021,83.9,75.9,
nation,England,E92000001,09/09/2021,83.9,75.8,
nation,England,E92000001,08/09/2021,83.8,75.6,
nation,England,E92000001,07/09/2021,83.8,75.4,
nation,England,E92000001,06/09/2021,83.7,75.3,
nation,England,E92000001,05/09/2021,83.7,75.1,
nation,England,E92000001,04/09/2021,83.7,75,
nation,England,E92000001,03/09/2021,83.6,74.8,
nation,England,E92000001,02/09/2021,83.5,74.6,
nation,England,E92000001,01/09/2021,83.5,74.4,
nation,England,E92000001,31/08/2021,83.4,74.2,
nation,England,E92000001,30/08/2021,83.3,73.9,
nation,England,E92000001,29/08/2021,83.3,73.8,
nation,England,E92000001,28/08/2021,83.2,73.7,
nation,England,E92000001,27/08/2021,83.2,73.5,
nation,England,E92000001,26/08/2021,83.1,73.2,
nation,England,E92000001,25/08/2021,83,73,
nation,England,E92000001,24/08/2021,82.9,72.7,
nation,England,E92000001,23/08/2021,82.8,72.4,
nation,England,E92000001,22/08/2021,82.7,72.2,
nation,England,E92000001,21/08/2021,82.6,72,
nation,England,E92000001,20/08/2021,82.5,71.6,
nation,England,E92000001,19/08/2021,82.4,71.3,
nation,England,E92000001,18/08/2021,82.3,71,
nation,England,E92000001,17/08/2021,82.2,70.7,
nation,England,E92000001,16/08/2021,82.1,70.5,
nation,England,E92000001,15/08/2021,82.1,70.2,
nation,England,E92000001,14/08/2021,82,70,
nation,England,E92000001,13/08/2021,82,69.7,
nation,England,E92000001,12/08/2021,81.9,69.4,
nation,England,E92000001,11/08/2021,81.8,69,
nation,England,E92000001,10/08/2021,81.7,68.7,
nation,England,E92000001,09/08/2021,81.7,68.5,
nation,England,E92000001,08/08/2021,81.6,68.2,
nation,England,E92000001,07/08/2021,81.6,68,
nation,England,E92000001,06/08/2021,81.5,67.6,
nation,England,E92000001,05/08/2021,81.5,67.4,
nation,England,E92000001,04/08/2021,81.4,67.1,
nation,England,E92000001,03/08/2021,81.4,66.8,
nation,England,E92000001,02/08/2021,81.3,66.6,
nation,England,E92000001,01/08/2021,81.3,66.4,
nation,England,E92000001,31/07/2021,81.2,66.2,
nation,England,E92000001,30/07/2021,81.2,65.8,
nation,England,E92000001,29/07/2021,81.1,65.5,
nation,England,E92000001,28/07/2021,81,65.2,
nation,England,E92000001,27/07/2021,80.9,64.9,
nation,England,E92000001,26/07/2021,80.9,64.7,
nation,England,E92000001,25/07/2021,80.8,64.5,
nation,England,E92000001,24/07/2021,80.8,64.3,
nation,England,E92000001,23/07/2021,80.7,63.9,
nation,England,E92000001,22/07/2021,80.6,63.6,
nation,England,E92000001,21/07/2021,80.6,63.3,
nation,England,E92000001,20/07/2021,80.5,62.9,
nation,England,E92000001,19/07/2021,80.4,62.7,
nation,England,E92000001,18/07/2021,80.3,62.5,
nation,England,E92000001,17/07/2021,80.3,62.2,
nation,England,E92000001,16/07/2021,80.2,61.8,
nation,England,E92000001,15/07/2021,80.1,61.5,
nation,England,E92000001,14/07/2021,79.9,61.1,
nation,England,E92000001,13/07/2021,79.8,60.8,
nation,England,E92000001,12/07/2021,79.7,60.6,
nation,England,E92000001,11/07/2021,79.6,60.4,
nation,England,E92000001,10/07/2021,79.6,60.2,
nation,England,E92000001,09/07/2021,79.4,59.8,
nation,England,E92000001,08/07/2021,79.2,59.5,
nation,England,E92000001,07/07/2021,79.1,59.3,
nation,England,E92000001,06/07/2021,78.9,59,
nation,England,E92000001,05/07/2021,78.8,58.8,
nation,England,E92000001,04/07/2021,78.6,58.6,
nation,England,E92000001,03/07/2021,78.5,58.4,
nation,England,E92000001,02/07/2021,78.3,58,
nation,England,E92000001,01/07/2021,78,57.7,
nation,England,E92000001,30/06/2021,77.8,57.4,
nation,England,E92000001,29/06/2021,77.5,57.1,
nation,England,E92000001,28/06/2021,77.3,56.9,
nation,England,E92000001,27/06/2021,77.1,56.7,
nation,England,E92000001,26/06/2021,76.8,56.5,
nation,England,E92000001,25/06/2021,76.4,56.1,
nation,England,E92000001,24/06/2021,76,55.8,
nation,England,E92000001,23/06/2021,75.6,55.6,
nation,England,E92000001,22/06/2021,75.2,55.3,
nation,England,E92000001,21/06/2021,74.6,54.9,
nation,England,E92000001,20/06/2021,74.6,54.9,
nation,England,E92000001,19/06/2021,74.3,54.7,
nation,England,E92000001,18/06/2021,73.8,54.3,
nation,England,E92000001,17/06/2021,73.4,54,
nation,England,E92000001,16/06/2021,73,53.6,
nation,England,E92000001,15/06/2021,72.6,53.2,
nation,England,E92000001,14/06/2021,72.3,52.8,
nation,England,E92000001,13/06/2021,72,52.5,
nation,England,E92000001,12/06/2021,71.8,52.2,
nation,England,E92000001,11/06/2021,71.3,51.6,
nation,England,E92000001,10/06/2021,70.9,51.1,
nation,England,E92000001,09/06/2021,70.6,50.6,
nation,England,E92000001,08/06/2021,70.3,50,
nation,England,E92000001,07/06/2021,70.1,49.5,
nation,England,E92000001,06/06/2021,69.9,49,
nation,England,E92000001,05/06/2021,69.7,48.6,
nation,England,E92000001,04/06/2021,69.3,47.7,
nation,England,E92000001,03/06/2021,69,47,
nation,England,E92000001,02/06/2021,68.7,46.4,
nation,England,E92000001,01/06/2021,68.4,45.8,
nation,England,E92000001,31/05/2021,68.2,45.2,
nation,England,E92000001,30/05/2021,68.1,44.9,
nation,England,E92000001,29/05/2021,67.9,44.5,
nation,England,E92000001,28/05/2021,67.6,43.7,
nation,England,E92000001,27/05/2021,67.2,43,
nation,England,E92000001,26/05/2021,66.7,42.2,
nation,England,E92000001,25/05/2021,66.3,41.4,
nation,England,E92000001,24/05/2021,66,40.7,
nation,England,E92000001,23/05/2021,65.8,40.2,
nation,England,E92000001,22/05/2021,65.6,39.7,
nation,England,E92000001,21/05/2021,65.2,38.7,
nation,England,E92000001,20/05/2021,64.8,37.9,
nation,England,E92000001,19/05/2021,64.3,37.1,
nation,England,E92000001,18/05/2021,63.8,36.5,
nation,England,E92000001,17/05/2021,63.5,35.9,
nation,England,E92000001,16/05/2021,63.3,35.5,
nation,England,E92000001,15/05/2021,63.1,35.2,
nation,England,E92000001,14/05/2021,62.7,34.4,
nation,England,E92000001,13/05/2021,62.3,33.7,
nation,England,E92000001,12/05/2021,62,32.9,
nation,England,E92000001,11/05/2021,61.7,32.1,
nation,England,E92000001,10/05/2021,61.5,31.5,
nation,England,E92000001,09/05/2021,61.3,31.1,
nation,England,E92000001,08/05/2021,61.1,30.7,
nation,England,E92000001,07/05/2021,60.9,29.9,
nation,England,E92000001,06/05/2021,60.6,29,
nation,England,E92000001,05/05/2021,60.4,28.2,
nation,England,E92000001,04/05/2021,60.2,27.5,
nation,England,E92000001,03/05/2021,60,27,
nation,England,E92000001,02/05/2021,59.9,26.8,
nation,England,E92000001,01/05/2021,59.7,26.5,
nation,England,E92000001,30/04/2021,59.5,25.9,
nation,England,E92000001,29/04/2021,59.2,25.1,
nation,England,E92000001,28/04/2021,59,24.3,
nation,England,E92000001,27/04/2021,58.8,23.5,
nation,England,E92000001,26/04/2021,58.6,22.8,
nation,England,E92000001,25/04/2021,58.5,22.3,
nation,England,E92000001,24/04/2021,58.4,21.8,
nation,England,E92000001,23/04/2021,58.1,20.9,
nation,England,E92000001,22/04/2021,57.9,20,
nation,England,E92000001,21/04/2021,57.7,19.3,
nation,England,E92000001,20/04/2021,57.5,18.6,
nation,England,E92000001,19/04/2021,57.3,18.1,
nation,England,E92000001,18/04/2021,57.1,17.6,
nation,England,E92000001,17/04/2021,57,17.2,
nation,England,E92000001,16/04/2021,56.7,16.3,
nation,England,E92000001,15/04/2021,56.5,15.3,
nation,England,E92000001,14/04/2021,56.3,14.6,
nation,England,E92000001,13/04/2021,56.2,14,
nation,England,E92000001,12/04/2021,56.1,13.4,
nation,England,E92000001,11/04/2021,56,13.1,
nation,England,E92000001,10/04/2021,56,12.8,
nation,England,E92000001,09/04/2021,55.8,11.9,
nation,England,E92000001,08/04/2021,55.7,11,
nation,England,E92000001,07/04/2021,55.6,10.2,
nation,England,E92000001,06/04/2021,55.4,9.4,
nation,England,E92000001,05/04/2021,55.3,9.1,
nation,England,E92000001,04/04/2021,55.3,9,
nation,England,E92000001,03/04/2021,55.2,8.9,
nation,England,E92000001,02/04/2021,55.1,8.6,
nation,England,E92000001,01/04/2021,54.9,8.1,
nation,England,E92000001,31/03/2021,54.7,7.3,
nation,England,E92000001,30/03/2021,54.3,6.6,
nation,England,E92000001,29/03/2021,53.9,6.1,
nation,England,E92000001,28/03/2021,53.5,5.8,
nation,England,E92000001,27/03/2021,53,5.5,
nation,England,E92000001,26/03/2021,52.3,5.1,
nation,England,E92000001,25/03/2021,51.6,4.6,
nation,England,E92000001,24/03/2021,51,4.2,
nation,England,E92000001,23/03/2021,50.5,3.8,
nation,England,E92000001,22/03/2021,49.9,3.5,
nation,England,E92000001,21/03/2021,49.3,3.4,
nation,England,E92000001,20/03/2021,48.7,3.3,
nation,England,E92000001,19/03/2021,47.3,3.1,
nation,England,E92000001,18/03/2021,46.2,2.9,
nation,England,E92000001,17/03/2021,45.2,2.7,
nation,England,E92000001,16/03/2021,44.4,2.5,
nation,England,E92000001,15/03/2021,43.7,2.4,
nation,England,E92000001,14/03/2021,43,2.3,
nation,England,E92000001,13/03/2021,42.5,2.3,
nation,England,E92000001,12/03/2021,41.6,2.2,
nation,England,E92000001,11/03/2021,40.9,2.1,
nation,England,E92000001,10/03/2021,40.5,1.9,
nation,England,E92000001,09/03/2021,40.1,1.8,
nation,England,E92000001,08/03/2021,39.7,1.7,
nation,England,E92000001,07/03/2021,39.3,1.6,
nation,England,E92000001,06/03/2021,39,1.6,
nation,England,E92000001,05/03/2021,38.2,1.6,
nation,England,E92000001,04/03/2021,37.4,1.5,
nation,England,E92000001,03/03/2021,36.8,1.4,
nation,England,E92000001,02/03/2021,36.3,1.3,
nation,England,E92000001,01/03/2021,35.9,1.3,
nation,England,E92000001,28/02/2021,35.6,1.2,
nation,England,E92000001,27/02/2021,35.2,1.2,
nation,England,E92000001,26/02/2021,34.5,1.2,
nation,England,E92000001,25/02/2021,33.5,1.2,
nation,England,E92000001,24/02/2021,32.7,1.1,
nation,England,E92000001,23/02/2021,31.8,1.1,
nation,England,E92000001,22/02/2021,31.2,1.1,
nation,England,E92000001,21/02/2021,30.9,1.1,
nation,England,E92000001,20/02/2021,30.7,1.1,
nation,England,E92000001,19/02/2021,30.1,1.1,
nation,England,E92000001,18/02/2021,29.4,1,
nation,England,E92000001,17/02/2021,28.6,1,
nation,England,E92000001,16/02/2021,27.7,1,
nation,England,E92000001,15/02/2021,27,1,
nation,England,E92000001,14/02/2021,26.6,1,
nation,England,E92000001,13/02/2021,26.2,1,
nation,England,E92000001,12/02/2021,25.3,1,
nation,England,E92000001,11/02/2021,24.4,1,
nation,England,E92000001,10/02/2021,23.6,1,
nation,England,E92000001,09/02/2021,22.9,1,
nation,England,E92000001,08/02/2021,22.3,1,
nation,England,E92000001,07/02/2021,21.7,1,
nation,England,E92000001,06/02/2021,21.3,1,
nation,England,E92000001,05/02/2021,20.3,1,
nation,England,E92000001,04/02/2021,19.5,1,
nation,England,E92000001,03/02/2021,18.7,1,
nation,England,E92000001,02/02/2021,17.9,1,
nation,England,E92000001,01/02/2021,17.3,1,
nation,England,E92000001,31/01/2021,16.7,1,
nation,England,E92000001,30/01/2021,16.1,0.9,
nation,England,E92000001,29/01/2021,15,0.9,
nation,England,E92000001,28/01/2021,14.1,0.9,
nation,England,E92000001,27/01/2021,13.4,0.9,
nation,England,E92000001,26/01/2021,12.9,0.9,
nation,England,E92000001,25/01/2021,12.3,0.9,
nation,England,E92000001,24/01/2021,11.8,0.9,
nation,England,E92000001,23/01/2021,11.4,0.9,
nation,England,E92000001,22/01/2021,10.5,0.9,
nation,England,E92000001,21/01/2021,9.6,0.9,
nation,England,E92000001,20/01/2021,8.9,0.9,
nation,England,E92000001,19/01/2021,8.2,0.9,
nation,England,E92000001,18/01/2021,7.6,0.9,
nation,England,E92000001,17/01/2021,7.3,0.9,
nation,England,E92000001,16/01/2021,7,0.9,
nation,England,E92000001,15/01/2021,6.4,0.9,
nation,England,E92000001,14/01/2021,5.7,0.9,
nation,England,E92000001,13/01/2021,5.2,0.9,
nation,England,E92000001,12/01/2021,4.7,0.8,
nation,England,E92000001,11/01/2021,4.3,0.8,
nation,England,E92000001,10/01/2021,4,0.8,
nation,Northern Ireland,N92000002,09/01/2022,88,81.4,54.5
nation,Northern Ireland,N92000002,08/01/2022,87.9,81.4,54.1
nation,Northern Ireland,N92000002,07/01/2022,87.9,81.4,54.1
nation,Northern Ireland,N92000002,06/01/2022,87.9,81.4,53.6
nation,Northern Ireland,N92000002,05/01/2022,87.9,81.3,53
nation,Northern Ireland,N92000002,04/01/2022,87.6,81.2,52.6
nation,Northern Ireland,N92000002,03/01/2022,87.6,81.2,52.2
nation,Northern Ireland,N92000002,02/01/2022,87.6,81.2,51.9
nation,Northern Ireland,N92000002,01/01/2022,87.6,81.1,51.7
nation,Northern Ireland,N92000002,31/12/2021,87.6,81.1,51.6
nation,Northern Ireland,N92000002,30/12/2021,87.6,81.1,51.4
nation,Northern Ireland,N92000002,29/12/2021,87.5,81.1,50.7
nation,Northern Ireland,N92000002,28/12/2021,87.5,81.1,50.1
nation,Northern Ireland,N92000002,27/12/2021,87.4,81,49.6
nation,Northern Ireland,N92000002,26/12/2021,87.4,81,49.2
nation,Northern Ireland,N92000002,25/12/2021,87.4,81,49
nation,Northern Ireland,N92000002,24/12/2021,87.4,81,49
nation,Northern Ireland,N92000002,23/12/2021,87.4,81,48.8
nation,Northern Ireland,N92000002,22/12/2021,87.3,81,47.9
nation,Northern Ireland,N92000002,21/12/2021,87.3,80.9,46.4
nation,Northern Ireland,N92000002,20/12/2021,87.2,80.9,44.5
nation,Northern Ireland,N92000002,19/12/2021,87.2,80.8,42.6
nation,Northern Ireland,N92000002,18/12/2021,87.1,80.8,41.7
nation,Northern Ireland,N92000002,17/12/2021,87.1,80.7,41.1
nation,Northern Ireland,N92000002,16/12/2021,87,80.7,40
nation,Northern Ireland,N92000002,15/12/2021,87,80.6,38.5
nation,Northern Ireland,N92000002,14/12/2021,86.9,80.5,36.8
nation,Northern Ireland,N92000002,13/12/2021,86.8,80.5,35.4
nation,Northern Ireland,N92000002,12/12/2021,86.8,80.4,33.9
nation,Northern Ireland,N92000002,11/12/2021,86.7,80.3,33.4
nation,Northern Ireland,N92000002,10/12/2021,86.7,80.3,33
nation,Northern Ireland,N92000002,09/12/2021,86.6,80.3,32.3
nation,Northern Ireland,N92000002,08/12/2021,86.5,80.2,31.5
nation,Northern Ireland,N92000002,07/12/2021,86.4,80.1,30.6
nation,Northern Ireland,N92000002,06/12/2021,86.3,80.1,29.7
nation,Northern Ireland,N92000002,05/12/2021,86.2,80,29.1
nation,Northern Ireland,N92000002,04/12/2021,86,79.9,27.7
nation,Northern Ireland,N92000002,03/12/2021,86,79.9,27.7
nation,Northern Ireland,N92000002,02/12/2021,86,79.8,27.3
nation,Northern Ireland,N92000002,01/12/2021,85.9,79.7,26.4
nation,Northern Ireland,N92000002,30/11/2021,85.8,79.7,25.4
nation,Northern Ireland,N92000002,29/11/2021,85.7,79.6,24.4
nation,Northern Ireland,N92000002,28/11/2021,85.6,79.5,23.4
nation,Northern Ireland,N92000002,27/11/2021,85.3,79.3,22.4
nation,Northern Ireland,N92000002,26/11/2021,85.3,79.3,22.4
nation,Northern Ireland,N92000002,25/11/2021,85.3,79.3,22.4
nation,Northern Ireland,N92000002,24/11/2021,85.2,79.2,21.6
nation,Northern Ireland,N92000002,23/11/2021,85.1,79.1,20.6
nation,Northern Ireland,N92000002,22/11/2021,85,79,19.6
nation,Northern Ireland,N92000002,21/11/2021,84.9,78.9,18.7
nation,Northern Ireland,N92000002,20/11/2021,84.8,78.9,18.2
nation,Northern Ireland,N92000002,19/11/2021,84.8,78.9,17.9
nation,Northern Ireland,N92000002,18/11/2021,84.8,78.8,17.3
nation,Northern Ireland,N92000002,17/11/2021,84.6,78.8,16.3
nation,Northern Ireland,N92000002,16/11/2021,84.4,78.7,15.2
nation,Northern Ireland,N92000002,15/11/2021,84.3,78.6,14.3
nation,Northern Ireland,N92000002,14/11/2021,84.2,78.6,13.4
nation,Northern Ireland,N92000002,13/11/2021,84.1,78.5,13.1
nation,Northern Ireland,N92000002,12/11/2021,84.1,78.5,12.7
nation,Northern Ireland,N92000002,11/11/2021,84,78.5,12.1
nation,Northern Ireland,N92000002,10/11/2021,83.9,78.4,11.3
nation,Northern Ireland,N92000002,09/11/2021,83.8,78.3,10.4
nation,Northern Ireland,N92000002,08/11/2021,83.7,78.3,9.6
nation,Northern Ireland,N92000002,07/11/2021,83.6,78.2,8.9
nation,Northern Ireland,N92000002,06/11/2021,83.5,78.2,8.7
nation,Northern Ireland,N92000002,05/11/2021,83.5,78.1,8.3
nation,Northern Ireland,N92000002,04/11/2021,83.5,78.1,7.9
nation,Northern Ireland,N92000002,03/11/2021,83.3,78,7.3
nation,Northern Ireland,N92000002,02/11/2021,83.3,78,6.7
nation,Northern Ireland,N92000002,01/11/2021,83.2,77.9,6.1
nation,Northern Ireland,N92000002,31/10/2021,83.2,77.9,5.6
nation,Northern Ireland,N92000002,30/10/2021,83.2,77.8,5.5
nation,Northern Ireland,N92000002,29/10/2021,83.1,77.8,5.3
nation,Northern Ireland,N92000002,28/10/2021,83,77.8,5.1
nation,Northern Ireland,N92000002,27/10/2021,82.9,77.7,4.8
nation,Northern Ireland,N92000002,26/10/2021,82.8,77.7,4.3
nation,Northern Ireland,N92000002,25/10/2021,82.8,77.6,4
nation,Northern Ireland,N92000002,24/10/2021,82.7,77.6,3.6
nation,Northern Ireland,N92000002,23/10/2021,82.7,77.5,3.5
nation,Northern Ireland,N92000002,22/10/2021,82.6,77.5,3.3
nation,Northern Ireland,N92000002,21/10/2021,82.6,77.4,3.1
nation,Northern Ireland,N92000002,20/10/2021,82.6,77.3,2.8
nation,Northern Ireland,N92000002,19/10/2021,82.5,77.2,2.6
nation,Northern Ireland,N92000002,18/10/2021,82.5,76.7,2.2
nation,Northern Ireland,N92000002,17/10/2021,82.5,76.7,2.1
nation,Northern Ireland,N92000002,16/10/2021,82.4,76.6,2
nation,Northern Ireland,N92000002,15/10/2021,82.4,76.6,1.9
nation,Northern Ireland,N92000002,14/10/2021,82.4,76.5,1.8
nation,Northern Ireland,N92000002,13/10/2021,82.4,76.5,1.6
nation,Northern Ireland,N92000002,12/10/2021,82.4,76.4,1.5
nation,Northern Ireland,N92000002,11/10/2021,82.3,76.3,1.3
nation,Northern Ireland,N92000002,10/10/2021,82.3,76.3,1.1
nation,Northern Ireland,N92000002,09/10/2021,82.3,76.3,1
nation,Northern Ireland,N92000002,08/10/2021,82.3,76.2,1
nation,Northern Ireland,N92000002,07/10/2021,82.3,76.1,0.9
nation,Northern Ireland,N92000002,06/10/2021,82.3,76.1,0.8
nation,Northern Ireland,N92000002,05/10/2021,82.3,76,0.7
nation,Northern Ireland,N92000002,04/10/2021,82.3,75.9,0.6
nation,Northern Ireland,N92000002,03/10/2021,82.2,75.8,0.5
nation,Northern Ireland,N92000002,02/10/2021,82.2,75.8,0.4
nation,Northern Ireland,N92000002,01/10/2021,82.2,75.7,0.3
nation,Northern Ireland,N92000002,30/09/2021,82.2,75.6,0.3
nation,Northern Ireland,N92000002,29/09/2021,82.1,75.6,
nation,Northern Ireland,N92000002,28/09/2021,82.1,75.5,
nation,Northern Ireland,N92000002,27/09/2021,82.1,75.5,
nation,Northern Ireland,N92000002,26/09/2021,82,75.4,
nation,Northern Ireland,N92000002,25/09/2021,82,75.4,
nation,Northern Ireland,N92000002,24/09/2021,81.9,75.3,
nation,Northern Ireland,N92000002,23/09/2021,81.9,75.3,
nation,Northern Ireland,N92000002,22/09/2021,81.8,75.3,
nation,Northern Ireland,N92000002,21/09/2021,81.8,75.2,
nation,Northern Ireland,N92000002,20/09/2021,81.8,75.2,
nation,Northern Ireland,N92000002,19/09/2021,81.7,75.2,
nation,Northern Ireland,N92000002,18/09/2021,81.7,75.1,
nation,Northern Ireland,N92000002,17/09/2021,81.6,75.1,
nation,Northern Ireland,N92000002,16/09/2021,81.6,75.1,
nation,Northern Ireland,N92000002,15/09/2021,81.5,75,
nation,Northern Ireland,N92000002,14/09/2021,81.4,75,
nation,Northern Ireland,N92000002,13/09/2021,81.3,74.9,
nation,Northern Ireland,N92000002,12/09/2021,81.2,74.8,
nation,Northern Ireland,N92000002,11/09/2021,81.2,74.8,
nation,Northern Ireland,N92000002,10/09/2021,81.2,74.6,
nation,Northern Ireland,N92000002,09/09/2021,81.1,74.4,
nation,Northern Ireland,N92000002,08/09/2021,81,74.2,
nation,Northern Ireland,N92000002,07/09/2021,81,73.9,
nation,Northern Ireland,N92000002,06/09/2021,80.9,73.7,
nation,Northern Ireland,N92000002,05/09/2021,80.9,73.5,
