,cycle,state,ballot_party,percent_sen,percent_gov,votes_gov,candidate_name_gov,percent_hou,percent_pres,votes_pres,candidate_name_pres
640,2006,Washington,GRE,1.02,,,,,,,
641,2006,Washington,IND,0.79,,,,0.58,,,
642,2006,Washington,LIB,1.41,,,,,,,
643,2006,Washington,REP,39.93,,,,38.85,,,
644,2006,West Virginia,DEM,77.05,,,,58.02,,,
645,2006,West Virginia,REP,22.95,,,,41.98,,,
646,2006,Wisconsin,DEM,67.35,52.69533237729564,1139115.0,Jim Doyle,48.73,,,
647,2006,Wisconsin,GRE,1.99,1.883193782671046,40709.0,Nelson Eisman,0.57,,,
648,2006,Wisconsin,IND,1.17,,,,0.17,,,
649,2006,Wisconsin,REP,29.49,45.30818337419624,979427.0,Mark A. Green,50.52,,,
650,2006,Wyoming,DEM,29.91,69.99214940913974,135516.0,Dave Freudenthal,47.8,,,
651,2006,Wyoming,REP,70.09,30.007850590860254,58100.0,Ray Hunkins,48.33,,,
652,2008,Alabama,DEM,36.56,,,,39.06,38.74043429457492,813479.0,Barack Obama
653,2008,Alabama,REP,63.44,,,,60.94,60.31691302917061,1266546.0,John McCain
654,2008,Alaska,AKI,4.17,,,,4.52,0.5088949315904193,1660.0,Charles O. Baldwin
655,2008,Alaska,DEM,47.93,,,,45.15,37.88937359938932,123594.0,Barack Obama
656,2008,Alaska,LIB,0.78,,,,,0.4871289435525158,1589.0,Bob Barr
657,2008,Alaska,NPA,0.44,,,,,,,
658,2008,Alaska,REP,46.68,,,,50.33,59.42451953880631,193841.0,John McCain
659,2008,Arkansas,DEM,79.53,,,,52.78,38.86465976512423,422310.0,Barack Obama
660,2008,Arkansas,GRE,20.47,,,,19.8,0.3193397489639864,3470.0,Cynthia Ann McKinney
661,2008,Colorado,ACP,2.56,,,,0.39,,,
662,2008,Colorado,DEM,52.8,,,,55.16,53.66023684069159,1288576.0,Barack Obama
663,2008,Colorado,GRE,2.14,,,,0.44,0.117516691576152,2822.0,Cynthia Ann McKinney
664,2008,Colorado,REP,42.49,,,,43.38,44.70752210933716,1073589.0,John McCain
665,2008,Colorado,W,0.01,,,,0.0,,,
666,2008,Delaware,DEM,64.69,67.52487323002804,266861.0,Jack Markell,37.99,61.942668981503935,255459.0,Barack Obama
667,2008,Delaware,REP,35.31,32.04977682412121,126662.0,William S. Lee,61.08,36.94703354897529,152374.0,John McCain
668,2008,Georgia,DEM,45.28,,,,50.84,46.99017909606506,1844123.0,Barack Obama
669,2008,Georgia,LIB,2.17,,,,,0.732095871918004,28731.0,Bob Barr
670,2008,Georgia,REP,52.54,,,,49.15,52.20451799292952,2048759.0,John McCain
671,2008,Georgia,W,0.0,,,,0.01,0.0357244235296036,1402.0,Ralph Nader
672,2008,Idaho,DEM,34.11,,,,40.73,36.09098763283785,236440.0,Barack Obama
673,2008,Idaho,IND,6.7,,,,,1.095215852925104,7175.0,Ralph Nader
674,2008,Idaho,LIB,1.54,,,,,0.5583692808362412,3658.0,Bob Barr
675,2008,Idaho,REP,57.65,,,,59.18,61.51709147303861,403012.0,John McCain
676,2008,Idaho,W,0.0,,,,0.1,,,
677,2008,Illinois,CON,0.45,,,,,0.1495010023774208,8256.0,Charles O. Baldwin
678,2008,Illinois,DEM,67.84,,,,60.37,61.91811452001323,3419348.0,Barack Obama
679,2008,Illinois,GRE,2.24,,,,2.06,0.2143644459961129,11838.0,Cynthia Ann McKinney
680,2008,Illinois,LIB,0.94,,,,,0.3556805582239947,19642.0,Bob Barr
681,2008,Illinois,REP,28.53,,,,37.56,36.7809225421472,2031179.0,John McCain
682,2008,Illinois,W,0.0,,,,0.01,,,
683,2008,Iowa,DEM,62.71,,,,51.25,53.92802007386527,828940.0,Barack Obama
684,2008,Iowa,REP,37.29,,,,47.12,44.39325935530208,682379.0,John McCain
685,2008,Kansas,DEM,36.46,,,,38.9,41.651967194013615,514765.0,Barack Obama
686,2008,Kansas,LIB,2.12,,,,2.12,0.5426128272183527,6706.0,Bob Barr
687,2008,Kansas,REF,1.36,,,,1.87,0.335633463659667,4148.0,Charles O. Baldwin
688,2008,Kansas,REP,60.06,,,,57.11,56.61225434349189,699655.0,John McCain
689,2008,Kentucky,DEM,47.03,,,,43.5,41.16811378392879,751985.0,Barack Obama
690,2008,Kentucky,REP,52.97,,,,54.59,57.39902114287592,1048462.0,John McCain
691,2008,Louisiana,DEM,52.11,,,,38.44,39.93291380234511,782989.0,Barack Obama
692,2008,Louisiana,LIB,0.98,,,,0.05,,,
693,2008,Louisiana,NPA,0.72,,,,3.72,,,
694,2008,Louisiana,OTH,0.46,,,,1.02,,,
695,2008,Louisiana,REP,45.72,,,,56.61,58.56272131075638,1148275.0,John McCain
696,2008,Maine,DEM,38.62,,,,60.82,57.705737297975965,421923.0,Barack Obama
697,2008,Maine,REP,61.38,,,,39.18,40.38401833790823,295273.0,John McCain
698,2008,Massachusetts,DEM,65.91,,,,86.91,61.36319910280229,1904097.0,Barack Obama
699,2008,Massachusetts,LIB,3.13,,,,,0.4250409684836747,13189.0,Bob Barr
700,2008,Massachusetts,REP,30.95,,,,12.32,35.734959289331755,1108854.0,John McCain
701,2008,Michigan,DEM,62.66,,,,52.31,57.431295266511874,2872579.0,Barack Obama
702,2008,Michigan,GRE,0.9,,,,1.38,0.1777772090897495,8892.0,Cynthia Ann McKinney
703,2008,Michigan,LIB,1.57,,,,1.73,0.4741525293266418,23716.0,Bob Barr
704,2008,Michigan,NLP,0.38,,,,,0.6614663700780885,33085.0,Ralph Nader
705,2008,Michigan,REP,33.85,,,,43.95,40.95831352366344,2048639.0,John McCain
706,2008,Michigan,UST,0.64,,,,0.44,0.2935963017862091,14685.0,Charles O. Baldwin
707,2008,Minnesota,CON,0.31,,,,,0.2332006697432524,6787.0,Charles O. Baldwin
708,2008,Minnesota,DEM,42.03,,,,57.62,54.060292698279845,1573354.0,Barack Obama
709,2008,Minnesota,IDP,15.16,,,,4.18,,,
710,2008,Minnesota,LIB,0.48,,,,,0.3152177610467951,9174.0,Bob Barr
711,2008,Minnesota,REP,42.02,,,,38.2,43.82293104413908,1275409.0,John McCain
712,2008,Minnesota,W,0.0,,,,0.0,,,
713,2008,Mississippi,DEM,19.31,,,,57.54,43.0015544262384,554662.0,Barack Obama
714,2008,Mississippi,NPA,22.49,,,,,,,
715,2008,Mississippi,REP,58.2,,,,42.05,56.1761889810174,724597.0,John McCain
716,2008,Montana,DEM,72.92,65.47107865898006,318670.0,Brian Schweitzer,32.42,47.24985825062921,231667.0,Barack Obama
717,2008,Montana,REP,27.08,32.51632308406645,158268.0,Roy Brown,64.14,49.51295324106367,242763.0,John McCain
718,2008,Nebraska,DEM,40.06,,,,34.16,41.5982657769247,333319.0,Barack Obama
719,2008,Nebraska,GRE,0.98,,,,,0.1282945683224736,1028.0,Cynthia Ann McKinney
720,2008,Nebraska,NEB,1.44,,,,,0.3709060866287856,2972.0,Charles O. Baldwin
721,2008,Nebraska,REP,57.52,,,,65.84,56.53185336979162,452979.0,John McCain
722,2008,New Hampshire,DEM,51.62,70.18066640882294,479042.0,John Lynch,54.08,54.12689705613458,384826.0,Barack Obama
723,2008,New Hampshire,LIB,3.1,2.195627204856838,14987.0,Susan Newell,2.26,0.3118275032701801,2217.0,George David Joseph Phillies
724,2008,New Hampshire,REP,45.28,27.62370638632022,188555.0,Joe Kenney,43.67,44.521428470962206,316534.0,John McCain
725,2008,New Jersey,DEM,56.03,,,,55.61,57.27213715188599,2215422.0,Barack Obama
726,2008,New Jersey,LIB,0.54,,,,0.05,0.2182131032819343,8441.0,Bob Barr
727,2008,New Jersey,OTH,1.21,,,,1.13,0.0165191532990351,639.0,Jeffrey Harlan Boss
728,2008,New Jersey,REP,41.95,,,,42.52,41.70393385927491,1613207.0,John McCain
729,2008,New Jersey,SWP,0.26,,,,0.05,0.0135203711665029,523.0,Roger Calero
730,2008,New Mexico,DEM,61.33,,,,56.12,56.90748026279336,472422.0,Barack Obama
731,2008,New Mexico,REP,38.67,,,,39.42,41.77903483433274,346832.0,John McCain
732,2008,North Carolina,DEM,52.67,50.27450601917431,2146189.0,Bev Perdue,54.42,49.70438126291962,2142651.0,Barack Obama
733,2008,North Carolina,LIB,3.12,2.848106825556971,121584.0,Michael Munger,0.47,0.5966889124009549,25722.0,Bob Barr
734,2008,North Carolina,REP,44.2,46.87738715526872,2001168.0,Pat McCrory,45.11,49.37550875257406,2128474.0,John McCain
735,2008,Oklahoma,DEM,39.18,,,,37.67,34.3549188773065,502496.0,Barack Obama
736,2008,Oklahoma,IND,4.14,,,,2.3,,,
737,2008,Oklahoma,REP,56.68,,,,60.03,65.64508112269351,960165.0,John McCain
738,2008,Oregon,CON,5.25,,,,4.17,0.420873763037075,7693.0,Charles O. Baldwin
739,2008,Oregon,DEM,49.05,,,,61.94,56.748806256920645,1037291.0,Barack Obama
740,2008,Oregon,REP,45.69,,,,26.06,40.400981692292206,738475.0,John McCain
741,2008,Rhode Island,DEM,73.4,,,,69.4,62.86973499278178,296571.0,Barack Obama
742,2008,Rhode Island,REP,26.6,,,,27.14,35.06104217941461,165391.0,John McCain
743,2008,South Carolina,DEM,42.34,,,,49.16,44.89656001736624,862449.0,Barack Obama
744,2008,South Carolina,REP,57.66,,,,50.23,53.873643978637865,1034896.0,John McCain
745,2008,South Dakota,DEM,62.49,,,,67.56,44.74743111460175,170924.0,Barack Obama
746,2008,South Dakota,REP,37.51,,,,32.44,53.15897637279927,203054.0,John McCain
747,2008,Tennessee,DEM,31.64,,,,51.94,41.82853806271298,1087437.0,Barack Obama
748,2008,Tennessee,IND,3.21,,,,5.59,0.4446583112446624,11560.0,Ralph Nader
749,2008,Tennessee,REP,65.14,,,,42.47,56.89695428289423,1479178.0,John McCain
750,2008,Texas,DEM,42.84,,,,39.57,43.683121445889626,3528633.0,Barack Obama
751,2008,Texas,LIB,2.34,,,,4.01,0.6946945298809886,56116.0,Bob Barr
752,2008,Texas,REP,54.82,,,,55.84,55.45236045232641,4479328.0,John McCain
753,2008,Virginia,DEM,65.09,,,,53.29,52.62946987317566,1959532.0,Barack Obama
754,2008,Virginia,IGR,0.6,,,,0.41,0.200738062880379,7474.0,Charles O. Baldwin
755,2008,Virginia,LIB,0.56,,,,0.15,0.297239515908102,11067.0,Bob Barr
756,2008,Virginia,REP,33.76,,,,45.75,46.33050069025531,1725005.0,John McCain
757,2008,West Virginia,DEM,63.73,69.80738032998251,492697.0,"Joe Manchin, III",66.93,42.58975038229676,303857.0,Barack Obama
758,2008,West Virginia,REP,36.26,25.73155094609625,181612.0,Russ Weeks,33.05,55.71034310695479,397466.0,John McCain
759,2008,West Virginia,W,0.02,,,,0.02,,,
760,2008,Wyoming,DEM,25.42,,,,42.87,32.540897988675006,82868.0,Barack Obama
761,2008,Wyoming,REP,74.58,,,,52.7,64.77628819828946,164958.0,John McCain
762,2010,Alabama,DEM,34.75,41.87387445266026,625710.0,Ron Sparks,30.81,,,
763,2010,Alabama,REP,65.25,57.584658225103446,860472.0,Robert Julian Bentley,67.25,,,
764,2010,Alaska,DEM,23.56,37.67447851611291,96519.0,Ethan Berkowitz,30.68,,,
765,2010,Alaska,LIB,0.57,1.046871096677492,2682.0,Billy Toien,,,,
766,2010,Alaska,REP,35.65,59.06429552835374,151318.0,Sean R. Parnell,69.32,,,
767,2010,Alaska,UN,0.54,,,,,,,
768,2010,Alaska,W,39.68,,,,,,,
769,2010,Arizona,DEM,34.65,42.471099444991296,733935.0,Samuel Pearson Goddard,41.92,,,
770,2010,Arizona,GRE,1.44,0.9332895853840184,16128.0,Larry Gist,0.53,,,
771,2010,Arizona,LIB,4.69,2.240751446257438,38722.0,Barry Hess,4.25,,,
772,2010,Arizona,REP,58.86,54.333911431235,938934.0,Janice Kay Brewer,53.03,,,
773,2010,Arizona,W,0.36,0.0186333858192989,322.0,Janelle Wood,0.0,,,
774,2010,Arkansas,DEM,36.96,64.42016400177644,503336.0,Mike Beebe,41.08,,,
775,2010,Arkansas,GRE,1.85,1.8574666627417504,14513.0,Jim Lendall,2.07,,,
776,2010,Arkansas,IND,3.24,,,,0.57,,,
777,2010,Arkansas,REP,57.93,33.6327788535746,262784.0,Jim H. Keet,56.25,,,
778,2010,Arkansas,W,0.02,,,,0.03,,,
779,2010,California,AIP,1.25,1.647438853275101,166312.0,Chelene Nightingale,0.59,,,
780,2010,California,DEM,52.18,53.769683269796445,5428149.0,Jerry Brown,53.37,,,
781,2010,California,GRE,1.29,1.2800557889726636,129224.0,Laura Wells,0.48,,,
782,2010,California,LIB,1.75,1.4947224840357063,150895.0,Dale F. Ogden,1.48,,,
783,2010,California,PAF,1.35,0.9197553090904228,92851.0,Carlos Alvarez,0.32,,,
784,2010,California,REP,42.17,40.88474852120095,4127391.0,Meg Whitman,43.49,,,
785,2010,California,W,0.0,0.0028231280556027,285.0,Rowan Miller,0.04,,,
786,2010,Colorado,DEM,48.05,51.05189309527156,915436.0,John Wright Hickenlooper,45.42,,,
787,2010,Colorado,GRE,2.19,,,,0.17,,,
788,2010,Colorado,LIB,1.27,0.7453372504667768,13365.0,Jaimes Brown,2.2,,,
789,2010,Colorado,OTH,1.1,,,,,,,
790,2010,Colorado,REP,46.42,11.14196931876231,199792.0,Dan Maes,50.14,,,
791,2010,Colorado,UN,0.96,0.4796592361589785,8601.0,Paul Fiorino,0.51,,,
792,2010,Colorado,W,0.01,0.0023980173415691,43.0,Willie Travis Chambers,0.0,,,
793,2010,Connecticut,DEM,52.48,47.21334195613716,540970.0,Dannel P. Malloy,55.79,,,
794,2010,Connecticut,IND,0.98,1.538577010452968,17629.0,Thomas E. Marsh,0.2,,,
795,2010,Connecticut,OTH,0.58,,,,0.08,,,
796,2010,Connecticut,REP,43.22,48.95047037045765,560874.0,Thomas C. Foley,40.24,,,
797,2010,Connecticut,W,0.06,0.0011345794506715,13.0,Paul Copp,0.01,,,
798,2010,Connecticut,WFP,2.67,2.2960397067897595,26308.0,Dannel P. Malloy,2.9,,,
799,2010,Delaware,DEM,56.61,,,,56.78,,,
800,2010,Delaware,IDE,2.67,,,,1.21,,,
801,2010,Delaware,LIB,0.68,,,,0.65,,,
802,2010,Delaware,REP,40.03,,,,41.04,,,
803,2010,Delaware,W,0.01,,,,,,,
804,2010,Florida,CON,0.09,,,,,,,
805,2010,Florida,DEM,20.2,47.7222288042226,2557785.0,Alex Sink,36.57,,,
806,2010,Florida,LIB,0.46,,,,,,,
807,2010,Florida,NPA,30.36,0.3515472313463259,18842.0,Michael E. Arth,4.26,,,
808,2010,Florida,REP,48.89,48.87060647587987,2619335.0,Rick Scott,58.39,,,
809,2010,Florida,W,0.0,0.0022575743017145,121.0,Josue Larose,0.03,,,
810,2010,Georgia,DEM,39.0,42.97134379411845,1107011.0,Roy Barnes,37.48,,,
811,2010,Georgia,LIB,2.69,4.005727902875635,103194.0,John H. Monds,,,,
812,2010,Georgia,REP,58.31,53.01811493924487,1365832.0,J. Nathan Deal,62.51,,,
813,2010,Georgia,W,0.0,0.0029501261761202,76.0,Neal Horsley,0.01,,,
814,2010,Hawaii,DEM,74.81,58.21890773545795,222724.0,Neil Abercrombie,61.77,,,
815,2010,Hawaii,GRE,2.09,,,,,,,
816,2010,Hawaii,LIB,0.8,,,,0.61,,,
817,2010,Hawaii,N,0.73,,,,0.25,,,
818,2010,Hawaii,REP,21.57,41.12028607052956,157311.0,Duke Aiona,37.19,,,
819,2010,Idaho,CON,3.88,,,,,,,
820,2010,Idaho,DEM,24.93,32.85491729921443,148680.0,Keith Allred,33.74,,,
821,2010,Idaho,REP,71.18,59.10769332758792,267483.0,C.L. 'Butch' Otter,58.97,,,
822,2010,Idaho,W,0.02,,,,,,,
823,2010,Illinois,DEM,46.42,46.78887620787954,1745219.0,Pat Quinn,50.76,,,
824,2010,Illinois,GRE,3.18,2.701242658486477,100756.0,Rich Whitney,2.58,,,
825,2010,Illinois,LIB,2.36,0.9297887633388534,34681.0,Lex C. Green,,,,
826,2010,Illinois,REP,48.01,45.93541478830892,1713385.0,William E. Brady,46.54,,,
827,2010,Illinois,W,0.03,0.0059249536258437,221.0,Steve Estill,0.0,,,
828,2010,Indiana,DEM,40.0,,,,38.32,,,
829,2010,Indiana,LIB,5.41,,,,4.77,,,
830,2010,Indiana,REP,54.58,,,,56.32,,,
831,2010,Indiana,W,0.01,,,,0.0,,,
832,2010,Iowa,DEM,33.33,43.20787727058421,484798.0,Chet Culver,43.4,,,
833,2010,Iowa,LIB,2.27,1.2832293386975018,14398.0,Eric E. Cooper,0.76,,,
834,2010,Iowa,REP,64.4,52.80634003349337,592494.0,Terry E. Branstad,54.03,,,
835,2010,Kansas,DEM,26.38,32.209015367374434,270166.0,Tom Holland,32.91,,,
836,2010,Kansas,LIB,2.14,2.677666638848818,22460.0,Andrew P. Gray,3.27,,,
837,2010,Kansas,REF,1.39,1.8356203578964936,15397.0,Kenneth W. Cannon,0.6,,,
838,2010,Kansas,REP,70.09,63.27686310041846,530760.0,Sam Brownback,63.21,,,
839,2010,Kentucky,DEM,44.25,,,,37.39,,,
840,2010,Kentucky,REP,55.73,,,,62.35,,,
841,2010,Kentucky,W,0.02,,,,0.02,,,
842,2010,Maryland,CON,0.8,0.4635390875621676,8612.0,Eric Delano Knowles,0.45,,,
843,2010,Maryland,DEM,62.25,56.2448059078089,1044961.0,Martin O'Malley,60.53,,,
844,2010,Maryland,GRE,1.13,0.6364781363704868,11825.0,Maria Allwine,,,,
845,2010,Maryland,REP,35.79,41.78520679484144,776319.0,Robert Ehrlich Jr.,36.97,,,
846,2010,Maryland,W,0.03,0.0171701078648782,319.0,Ralph W. Jaffe,0.01,,,
847,2010,Massachusetts,DEM,47.12,48.42246910043757,1112283.0,Deval Patrick,60.17,,,
848,2010,Massachusetts,OTH,0.99,,,,0.56,,,
849,2010,Massachusetts,REP,51.89,42.00477223068481,964866.0,Charles D. Baker,36.41,,,
850,2010,Missouri,CON,2.13,,,,0.46,,,
851,2010,Missouri,DEM,40.63,,,,36.87,,,
852,2010,Missouri,LIB,3.02,,,,4.82,,,
853,2010,Missouri,REP,54.23,,,,57.44,,,
854,2010,Missouri,W,0.0,,,,0.05,,,
855,2010,Nevada,DEM,51.44,41.61324942884377,298171.0,Rory Reid,45.22,,,
856,2010,Nevada,IAP,0.45,0.7046469856767835,5049.0,Floyd Fitzgibbons,2.13,,,
857,2010,Nevada,IND,1.71,0.8936135173872934,6403.0,Eugene DiSimone,0.92,,,
858,2010,Nevada,REP,45.57,53.36141314587407,382350.0,Brian E. Sandoval,50.85,,,
859,2010,Nevada,TEA,0.82,,,,,,,
860,2010,New Hampshire,DEM,36.85,52.63957878875485,240346.0,John Lynch,44.59,,,
861,2010,New Hampshire,IND,2.02,,,,1.38,,,
862,2010,New Hampshire,LIB,1.05,2.209650713553576,10089.0,John J. Babiarz,2.84,,,
863,2010,New Hampshire,REP,60.09,45.03315899673229,205616.0,John A. Stephen,51.19,,,
864,2010,New York,CRV,2.65,4.868503342215018,232215.0,Carl P. Paladino,4.7,,,
865,2010,New York,DEM,64.65,54.70873575735035,2609465.0,Andrew Cuomo,57.13,,,
866,2010,New York,GRE,0.85,1.2559591810121349,59906.0,Howie Hawkins,0.02,,,
867,2010,New York,LIB,0.48,1.0138705644604182,48359.0,Warren Redlich,0.02,,,
868,2010,New York,OTH,0.37,0.8622900069416767,41129.0,Kristin M. Davis,0.3,,,
869,2010,New York,REP,28.32,27.04165697885902,1289817.0,Carl P. Paladino,36.32,,,
870,2010,New York,UST,2.68,0.5414340107775244,25825.0,Carl P. Paladino,,,,
871,2010,North Carolina,DEM,43.07,,,,45.25,,,
872,2010,North Carolina,LIB,2.09,,,,0.62,,,
873,2010,North Carolina,REP,54.84,,,,54.13,,,
874,2010,North Dakota,DEM,22.2,,,,45.08,,,
875,2010,North Dakota,LIB,1.63,,,,,,,
876,2010,North Dakota,REP,76.17,,,,54.92,,,
877,2010,Ohio,CON,1.73,,,,0.7,,,
878,2010,Ohio,DEM,39.4,47.0363032123036,1812059.0,Ted Strickland,42.12,,,
879,2010,Ohio,IND,1.31,,,,0.8,,,
880,2010,Ohio,REP,56.85,49.0383180241035,1889186.0,John Richard Kasich,53.67,,,
881,2010,Ohio,SUS,0.69,,,,,,,
882,2010,Ohio,W,0.02,0.0164310212489704,633.0,David Sargent,0.01,,,
883,2010,Oklahoma,DEM,26.13,39.55102936216559,409261.0,Jari Askins,27.99,,,
884,2010,Oklahoma,IND,3.23,,,,6.49,,,
885,2010,Oklahoma,REP,70.64,60.44897063783441,625506.0,Mary Fallin,65.52,,,
886,2010,Oregon,DEM,57.28,49.294897726115686,716525.0,John Kitzhaber,51.39,,,
887,2010,Oregon,LIB,1.11,1.3104486401549864,19048.0,Wes W. Wagner,0.76,,,
888,2010,Oregon,PRO,1.0,,,,,,,
889,2010,Oregon,REP,39.29,47.76498608921067,694287.0,Chris Dudley,46.04,,,
890,2010,Oregon,WFP,1.31,,,,,,,
891,2010,Pennsylvania,DEM,48.99,45.51134267624414,1814788.0,Dan Onorato,47.74,,,
892,2010,Pennsylvania,REP,51.01,54.48865732375586,2172763.0,Thomas W. Corbett,51.2,,,
893,2010,South Carolina,DEM,28.11,46.90782161556557,630534.0,Vincent A. Sheheen,40.12,,,
894,2010,South Carolina,GRE,9.37,0.9286578316587288,12483.0,Bruce Reeves,0.55,,,
895,2010,South Carolina,REP,62.52,51.37078019756019,690525.0,Nimrata R. Haley,56.29,,,
896,2010,South Dakota,REP,100.0,61.51260080168284,195046.0,Dennis M. Daugaard,48.12,,,
897,2010,Utah,CON,5.66,,,,2.86,,,
898,2010,Utah,DEM,32.76,31.90482926503209,205246.0,Peter Corroon,34.07,,,
899,2010,Utah,REP,61.58,64.06754473369635,412151.0,Gary Richard Herbert,61.04,,,
900,2010,Vermont,DEM,64.36,49.47869456344033,119543.0,Peter Elliott Shumlin,64.62,,,
901,2010,Vermont,IND,2.94,0.7934438442913019,1917.0,Emily Peyton,1.97,,,
902,2010,Vermont,OTH,1.16,0.7528817698309224,1819.0,Cris Ericson,,,,
903,2010,Vermont,REP,30.93,47.686099211522944,115212.0,Brian Dubie,32.06,,,
904,2010,Vermont,SUS,0.61,,,,1.35,,,
905,2010,Washington,DEM,52.36,,,,52.29,,,
906,2010,Washington,REP,47.64,,,,45.78,,,
907,2010,West Virginia,CON,1.21,,,,0.67,,,
908,2010,West Virginia,DEM,53.47,,,,44.3,,,
909,2010,West Virginia,MTP,1.92,,,,,,,
910,2010,West Virginia,REP,43.4,,,,55.03,,,
911,2010,Wisconsin,CON,1.08,,,,,,,
912,2010,Wisconsin,DEM,47.03,46.47760677368717,1004303.0,Thomas M. Barrett,43.89,,,
913,2010,Wisconsin,REP,51.87,52.24566278174333,1128941.0,Scott Walker,54.51,,,
914,2010,Wisconsin,W,0.01,0.0010181263513313,22.0,Patricia Messicci,,,,
915,2012,Arizona,DEM,46.2,,,,44.35,44.58976694179938,1025232.0,Barack Obama
916,2012,Arizona,LIB,4.55,,,,3.45,1.3961049975339828,32100.0,Gary Johnson
917,2012,Arizona,REP,49.23,,,,51.48,53.65453316597471,1233654.0,Mitt Romney
918,2012,Arizona,W,0.01,,,,0.0,0.0125692942145582,289.0,Virgil H. Goode
919,2012,California,DEM,62.52,,,,60.57,60.23895914168964,7854285.0,Barack Obama
920,2012,California,REP,37.48,,,,37.12,37.1203785207048,4839958.0,Mitt Romney
921,2012,Connecticut,DEM,52.45,,,,60.31,58.05684558936727,905083.0,Barack Obama
922,2012,Connecticut,IND,3.08,,,,0.66,,,
923,2012,Connecticut,LIB,1.66,,,,0.24,0.8069482218915174,12580.0,Gary Johnson
924,2012,Connecticut,REP,39.99,,,,33.45,40.725355365115206,634892.0,Mitt Romney
925,2012,Connecticut,W,0.45,,,,0.0,0.0553574177656899,863.0,Tom Hoefling
926,2012,Connecticut,WFP,2.37,,,,4.56,,,
927,2012,Delaware,DEM,66.42,69.33992246796087,275993.0,Jack Markell,64.41,58.606352419906216,242584.0,Barack Obama
928,2012,Delaware,GRE,0.8,1.1494137361850518,4575.0,Mark Joseph Perri,1.1,0.4686884695388733,1940.0,Jill Stein
929,2012,Delaware,IDE,3.83,,,,,,,
930,2012,Delaware,REP,28.95,28.589122903105054,113793.0,Jeffrey E. Cragg,33.44,39.97960963565511,165484.0,Mitt Romney
931,2012,Florida,DEM,55.23,,,,45.15,50.007865068698685,4237756.0,Barack Obama
932,2012,Florida,NPA,2.54,,,,3.76,,,
933,2012,Florida,REP,42.23,,,,50.93,49.13097776197552,4163447.0,Mitt Romney
934,2012,Florida,W,0.0,,,,0.01,,,
935,2012,Hawaii,DEM,62.6,,,,67.45,70.54523035585707,306658.0,Barack Obama
936,2012,Hawaii,REP,37.4,,,,32.55,27.838931485609518,121015.0,Mitt Romney
937,2012,Indiana,DEM,50.04,46.56045076123382,1200016.0,John R. Gregg,44.74,43.92730290405839,1152887.0,Barack Obama
938,2012,Indiana,LIB,5.67,3.9524639656015976,101868.0,Rupert Boneham,2.33,1.909329427624104,50111.0,Gary Johnson
939,2012,Indiana,REP,44.28,49.48627047614022,1275424.0,Mike Pence,52.93,54.12553238022445,1420543.0,Mitt Romney
940,2012,Indiana,W,0.0,0.0008147970243612,21.0,Donnie Harold Harris,0.0,0.0238137513173767,625.0,Virgil H. Goode
941,2012,Maine,DEM,13.26,,,,61.66,56.26994587621639,401306.0,Barack Obama
942,2012,Maine,IND,1.47,,,,,,,
943,2012,Maine,NON,0.83,,,,,,,
944,2012,Maine,OTH,53.7,,,,,,,
945,2012,Maine,REP,30.74,,,,38.34,40.98208026024285,292276.0,Mitt Romney
946,2012,Maryland,DEM,56.03,,,,63.06,61.97419077931849,1677844.0,Barack Obama
947,2012,Maryland,LIB,1.23,,,,2.69,1.1153067213528325,30195.0,Gary Johnson
948,2012,Maryland,REP,26.35,,,,33.28,35.89773233894539,971869.0,Mitt Romney
949,2012,Maryland,UN,16.38,,,,,,,
950,2012,Maryland,W,0.01,,,,0.58,0.0230855009387488,625.0,Virgil H. Goode
951,2012,Massachusetts,DEM,53.78,,,,72.25,60.33830832021647,1921290.0,Barack Obama
952,2012,Massachusetts,REP,46.22,,,,24.23,37.31912231533487,1188314.0,Mitt Romney
953,2012,Michigan,DEM,58.8,,,,50.72,54.20820421051875,2564569.0,Barack Obama
954,2012,Michigan,GRE,0.6,,,,0.52,0.4628446524923794,21897.0,Jill Stein
955,2012,Michigan,LIB,1.82,,,,2.32,,,
956,2012,Michigan,NLP,0.24,,,,0.07,0.108793963847937,5147.0,Ross C. Anderson
957,2012,Michigan,REP,37.98,,,,45.65,44.71091602742023,2115256.0,Mitt Romney
958,2012,Michigan,UST,0.56,,,,0.46,0.3407130179259562,16119.0,Virgil H. Goode
959,2012,Michigan,W,0.0,,,,0.0,0.1643217942401131,7774.0,Gary Johnson
960,2012,Minnesota,DEM,65.29,,,,55.59,52.65230315324626,1546167.0,Barack Obama
961,2012,Minnesota,GRT,1.07,,,,,0.1072342784638221,3149.0,Jim Carlson
962,2012,Minnesota,IDP,2.59,,,,1.3,,,
963,2012,Minnesota,OTH,0.49,,,,,0.0371863550595407,1092.0,Dean D. Morstad
964,2012,Minnesota,REP,30.56,,,,43.11,44.958201106668646,1320225.0,Mitt Romney
965,2012,Mississippi,CON,1.23,,,,0.2,0.2029427870913141,2609.0,Virgil H. Goode
966,2012,Mississippi,DEM,40.55,,,,34.05,43.78935954398935,562949.0,Barack Obama
967,2012,Mississippi,REF,1.06,,,,5.35,0.0790302306189249,1016.0,Barbara Dale Washer
968,2012,Mississippi,REP,57.16,,,,58.24,55.285846743581125,710746.0,Mitt Romney
969,2012,Missouri,DEM,54.81,54.76979767827286,1494056.0,Jay Nixon,41.84,44.38348354545333,1223796.0,Barack Obama
