,date,region,value
741,2020-09-02,Northern Ireland,8.6698477
742,2020-09-02,Scotland,9.1663871
743,2020-09-02,Wales,8.5189943
744,2020-09-03,England,9.3426333
745,2020-09-03,Northern Ireland,8.6698477
746,2020-09-03,Scotland,9.1546101
747,2020-09-03,Wales,8.5117255
748,2020-09-04,England,9.3369598
749,2020-09-04,Northern Ireland,8.6577051
750,2020-09-04,Scotland,9.1546101
751,2020-09-04,Wales,8.5044568
752,2020-09-05,England,9.3248565
753,2020-09-05,Northern Ireland,8.6577051
754,2020-09-05,Scotland,9.1467588
755,2020-09-05,Wales,8.497188
756,2020-09-06,England,9.3112403
757,2020-09-06,Northern Ireland,8.6455625
758,2020-09-06,Scotland,9.1349819
759,2020-09-06,Wales,8.4681129
760,2020-09-07,England,9.2749303
761,2020-09-07,Northern Ireland,8.6212772
762,2020-09-07,Scotland,9.1075024
763,2020-09-07,Wales,8.4390379
764,2020-09-08,England,9.2560188
765,2020-09-08,Northern Ireland,8.5969919
766,2020-09-08,Scotland,9.0878741
767,2020-09-08,Wales,8.4099628
768,2020-09-09,England,9.2503454
769,2020-09-09,Northern Ireland,8.5848492
770,2020-09-09,Scotland,9.0800228
771,2020-09-09,Wales,8.402694
772,2020-09-10,England,9.2435373
773,2020-09-10,Northern Ireland,8.5848492
774,2020-09-10,Scotland,9.0760972
775,2020-09-10,Wales,8.402694
776,2020-09-11,England,9.2340816
777,2020-09-11,Northern Ireland,8.5727066
778,2020-09-11,Scotland,9.0682459
779,2020-09-11,Wales,8.3954253
780,2020-09-12,England,9.2181959
781,2020-09-12,Northern Ireland,8.560564
782,2020-09-12,Scotland,9.0486176
783,2020-09-12,Wales,8.3808877
784,2020-09-13,England,9.211766
785,2020-09-13,Northern Ireland,8.5362787
786,2020-09-13,Scotland,9.0289894
787,2020-09-13,Wales,8.3518127
788,2020-09-14,England,9.1497365
789,2020-09-14,Northern Ireland,8.4512802
790,2020-09-14,Scotland,8.9426252
791,2020-09-14,Wales,8.3082001
792,2020-09-15,England,9.1330944
793,2020-09-15,Northern Ireland,8.4391375
794,2020-09-15,Scotland,8.9229969
795,2020-09-15,Wales,8.2936625
796,2020-09-16,England,9.1240169
797,2020-09-16,Northern Ireland,8.4269949
798,2020-09-16,Scotland,8.9190713
799,2020-09-16,Wales,8.279125
800,2020-09-17,England,9.1179653
801,2020-09-17,Northern Ireland,8.4269949
802,2020-09-17,Scotland,8.9190713
803,2020-09-17,Wales,8.2718562
804,2020-09-18,England,9.0986756
805,2020-09-18,Northern Ireland,8.4269949
806,2020-09-18,Scotland,8.899443
807,2020-09-18,Wales,8.2500499
808,2020-09-19,England,9.0793859
809,2020-09-19,Northern Ireland,8.3905669
810,2020-09-19,Scotland,8.8758892
811,2020-09-19,Wales,8.2282436
812,2020-09-20,England,9.0718213
813,2020-09-20,Northern Ireland,8.3784243
814,2020-09-20,Scotland,8.8601866
815,2020-09-20,Wales,8.2064373
816,2020-09-21,England,9.0479929
817,2020-09-21,Northern Ireland,8.354139
818,2020-09-21,Scotland,8.8209301
819,2020-09-21,Wales,8.2137061
820,2020-09-22,England,9.0355114
821,2020-09-22,Northern Ireland,8.3298537
822,2020-09-22,Scotland,8.8091531
823,2020-09-22,Wales,8.2137061
824,2020-09-23,England,9.0275685
825,2020-09-23,Northern Ireland,8.3298537
826,2020-09-23,Scotland,8.8091531
827,2020-09-23,Wales,8.1991686
828,2020-09-24,England,9.0181128
829,2020-09-24,Northern Ireland,8.3177111
830,2020-09-24,Scotland,8.8013019
831,2020-09-24,Wales,8.2064373
832,2020-09-25,England,9.0041184
833,2020-09-25,Northern Ireland,8.2934258
834,2020-09-25,Scotland,8.7855993
835,2020-09-25,Wales,8.1918998
836,2020-09-26,England,8.9375501
837,2020-09-26,Northern Ireland,8.1477141
838,2020-09-26,Scotland,8.6913837
839,2020-09-26,Wales,8.1119434
840,2020-09-27,England,8.9148563
841,2020-09-27,Northern Ireland,8.1112861
842,2020-09-27,Scotland,8.6599785
843,2020-09-27,Wales,8.0755995
844,2020-09-28,England,8.8683342
845,2020-09-28,Northern Ireland,7.9898597
846,2020-09-28,Scotland,8.5814656
847,2020-09-28,Wales,8.0319869
848,2020-09-29,England,8.8293766
849,2020-09-29,Northern Ireland,7.9291465
850,2020-09-29,Scotland,8.5304322
851,2020-09-29,Wales,7.9883743
852,2020-09-30,England,8.808574
853,2020-09-30,Northern Ireland,7.9048612
854,2020-09-30,Scotland,8.499027
855,2020-09-30,Wales,7.966568
856,2020-10-01,England,7.7455878
857,2020-10-01,Northern Ireland,8.7310722
858,2020-10-01,Scotland,8.1421811
859,2020-10-01,Wales,8.993942
860,2020-10-02,England,7.7474816
861,2020-10-02,Northern Ireland,8.7310722
862,2020-10-02,Scotland,8.1421811
863,2020-10-02,Wales,9.0011719
864,2020-10-03,England,7.7433151
865,2020-10-03,Northern Ireland,8.7310722
866,2020-10-03,Scotland,8.1382965
867,2020-10-03,Wales,9.0084017
868,2020-10-04,England,7.7387698
869,2020-10-04,Northern Ireland,8.7310722
870,2020-10-04,Scotland,8.1460657
871,2020-10-04,Wales,9.0011719
872,2020-10-05,England,7.7614964
873,2020-10-05,Northern Ireland,8.7674517
874,2020-10-05,Scotland,8.1926813
875,2020-10-05,Wales,9.0590107
876,2020-10-06,England,7.7565723
877,2020-10-06,Northern Ireland,8.7674517
878,2020-10-06,Scotland,8.184912
879,2020-10-06,Wales,9.0517809
880,2020-10-07,England,7.7546784
881,2020-10-07,Northern Ireland,8.7553252
882,2020-10-07,Scotland,8.184912
883,2020-10-07,Wales,9.0517809
884,2020-10-08,England,7.7558147
885,2020-10-08,Northern Ireland,8.7553252
886,2020-10-08,Scotland,8.1810274
887,2020-10-08,Wales,9.0517809
888,2020-10-09,England,7.7535421
889,2020-10-09,Northern Ireland,8.7553252
890,2020-10-09,Scotland,8.184912
891,2020-10-09,Wales,9.0517809
892,2020-10-10,England,7.7501331
893,2020-10-10,Northern Ireland,8.7553252
894,2020-10-10,Scotland,8.2043352
895,2020-10-10,Wales,9.0590107
896,2020-10-11,England,7.7471029
897,2020-10-11,Northern Ireland,8.7674517
898,2020-10-11,Scotland,8.2082198
899,2020-10-11,Wales,9.0662406
900,2020-10-12,England,7.7315731
901,2020-10-12,Northern Ireland,8.8280841
902,2020-10-12,Scotland,8.2237583
903,2020-10-12,Wales,9.1023899
904,2020-10-13,England,7.7262702
905,2020-10-13,Northern Ireland,8.8159577
906,2020-10-13,Scotland,8.2198737
907,2020-10-13,Wales,9.09516
908,2020-10-14,England,7.7247551
909,2020-10-14,Northern Ireland,8.8280841
910,2020-10-14,Scotland,8.2159891
911,2020-10-14,Wales,9.09516
912,2020-10-15,England,7.7183159
913,2020-10-15,Northern Ireland,8.8159577
914,2020-10-15,Scotland,8.2121044
915,2020-10-15,Wales,9.0879301
916,2020-10-16,England,7.6921804
917,2020-10-16,Northern Ireland,8.8523371
918,2020-10-16,Scotland,8.1887967
919,2020-10-16,Wales,9.0807003
920,2020-10-17,England,7.6846048
921,2020-10-17,Northern Ireland,8.8402106
922,2020-10-17,Scotland,8.1810274
923,2020-10-17,Wales,9.1096197
924,2020-10-18,England,7.679302
925,2020-10-18,Northern Ireland,8.8402106
926,2020-10-18,Scotland,8.1732581
927,2020-10-18,Wales,9.1168496
928,2020-10-19,England,7.6774081
929,2020-10-19,Northern Ireland,8.9614755
930,2020-10-19,Scotland,8.1732581
931,2020-10-19,Wales,9.1891481
932,2020-10-20,England,7.6686963
933,2020-10-20,Northern Ireland,8.9614755
934,2020-10-20,Scotland,8.1616043
935,2020-10-20,Wales,9.1891481
936,2020-10-21,England,7.6599844
937,2020-10-21,Northern Ireland,8.9614755
938,2020-10-21,Scotland,8.1499504
939,2020-10-21,Wales,9.1891481
940,2020-10-22,England,7.650515
941,2020-10-22,Northern Ireland,8.9614755
942,2020-10-22,Scotland,8.1460657
943,2020-10-22,Wales,9.196378
944,2020-10-23,England,7.6452122
945,2020-10-23,Northern Ireland,8.973602
946,2020-10-23,Scotland,8.1305272
947,2020-10-23,Wales,9.2325273
948,2020-10-24,England,7.6289248
949,2020-10-24,Northern Ireland,8.9614755
950,2020-10-24,Scotland,8.1111041
951,2020-10-24,Wales,9.3698946
952,2020-10-25,England,7.6179403
953,2020-10-25,Northern Ireland,8.9372226
954,2020-10-25,Scotland,8.0877963
955,2020-10-25,Wales,9.4349633
956,2020-10-26,England,7.48499
957,2020-10-26,Northern Ireland,8.9008431
958,2020-10-26,Scotland,7.9518343
959,2020-10-26,Wales,9.3265154
960,2020-10-27,England,7.4732479
961,2020-10-27,Northern Ireland,8.8765901
962,2020-10-27,Scotland,7.9401804
963,2020-10-27,Wales,9.3048259
964,2020-10-28,England,7.4668087
965,2020-10-28,Northern Ireland,8.8765901
966,2020-10-28,Scotland,7.9324112
967,2020-10-28,Wales,9.2903661
968,2020-10-29,England,7.4440822
969,2020-10-29,Northern Ireland,8.8523371
970,2020-10-29,Scotland,7.8935649
971,2020-10-29,Wales,9.2759064
972,2020-10-30,England,7.4243858
973,2020-10-30,Northern Ireland,8.7917047
974,2020-10-30,Scotland,7.8624879
975,2020-10-30,Wales,9.246987
976,2020-10-31,England,7.1868934
977,2020-10-31,Northern Ireland,8.2460127
978,2020-10-31,Scotland,7.5827946
979,2020-10-31,Wales,8.892724
980,2020-11-01,England,11.504054
981,2020-11-01,Northern Ireland,10.043588
982,2020-11-01,Scotland,8.9031815
983,2020-11-01,Wales,10.630545
984,2020-11-02,England,11.612751
985,2020-11-02,Northern Ireland,10.092108
986,2020-11-02,Scotland,8.9344344
987,2020-11-02,Wales,10.681166
988,2020-11-03,England,11.629794
989,2020-11-03,Northern Ireland,10.104238
990,2020-11-03,Scotland,8.938341
991,2020-11-03,Wales,10.688398
992,2020-11-04,England,11.670697
993,2020-11-04,Northern Ireland,10.104238
994,2020-11-04,Scotland,8.9461543
995,2020-11-04,Wales,10.702861
996,2020-11-05,England,12.595945
997,2020-11-05,Northern Ireland,10.128498
998,2020-11-05,Scotland,9.0047535
999,2020-11-05,Wales,10.804105
1000,2020-11-06,England,12.708429
1001,2020-11-06,Northern Ireland,10.140628
1002,2020-11-06,Scotland,9.0047535
1003,2020-11-06,Wales,10.804105
1004,2020-11-07,England,12.760316
1005,2020-11-07,Northern Ireland,10.140628
1006,2020-11-07,Scotland,9.0086602
1007,2020-11-07,Wales,10.796873
1008,2020-11-08,England,12.842501
1009,2020-11-08,Northern Ireland,10.152758
1010,2020-11-08,Scotland,9.0242866
1011,2020-11-08,Wales,10.645008
1012,2020-11-09,England,13.003463
1013,2020-11-09,Northern Ireland,10.177018
1014,2020-11-09,Scotland,9.0906991
1015,2020-11-09,Wales,10.102633
1016,2020-11-10,England,13.01331
1017,2020-11-10,Northern Ireland,10.164888
1018,2020-11-10,Scotland,9.0906991
1019,2020-11-10,Wales,9.9218418
1020,2020-11-11,England,13.024672
1021,2020-11-11,Northern Ireland,10.177018
1022,2020-11-11,Scotland,9.0946057
1023,2020-11-11,Wales,9.9073784
1024,2020-11-12,England,13.023915
1025,2020-11-12,Northern Ireland,10.189148
1026,2020-11-12,Scotland,9.0867925
1027,2020-11-12,Wales,9.8929151
1028,2020-11-13,England,13.008008
1029,2020-11-13,Northern Ireland,10.177018
1030,2020-11-13,Scotland,9.0750727
1031,2020-11-13,Wales,9.8639884
1032,2020-11-14,England,13.006872
1033,2020-11-14,Northern Ireland,10.177018
1034,2020-11-14,Scotland,9.071166
1035,2020-11-14,Wales,9.8205985
1036,2020-11-15,England,13.009902
1037,2020-11-15,Northern Ireland,10.189148
1038,2020-11-15,Scotland,9.0750727
1039,2020-11-15,Wales,9.7772085
1040,2020-11-16,England,12.99248
1041,2020-11-16,Northern Ireland,10.164888
1042,2020-11-16,Scotland,9.102419
1043,2020-11-16,Wales,9.7121235
1044,2020-11-17,England,12.985663
1045,2020-11-17,Northern Ireland,10.164888
1046,2020-11-17,Scotland,9.102419
1047,2020-11-17,Wales,9.7048919
1048,2020-11-18,England,12.984148
1049,2020-11-18,Northern Ireland,10.164888
1050,2020-11-18,Scotland,9.102419
1051,2020-11-18,Wales,9.6976602
1052,2020-11-19,England,12.981875
1053,2020-11-19,Northern Ireland,10.164888
1054,2020-11-19,Scotland,9.102419
1055,2020-11-19,Wales,9.6976602
1056,2020-11-20,England,12.979603
1057,2020-11-20,Northern Ireland,10.177018
1058,2020-11-20,Scotland,9.1297653
1059,2020-11-20,Wales,9.6904285
1060,2020-11-21,England,12.948547
1061,2020-11-21,Northern Ireland,10.092108
1062,2020-11-21,Scotland,9.4110418
1063,2020-11-21,Wales,9.6470386
1064,2020-11-22,England,12.927338
1065,2020-11-22,Northern Ireland,10.092108
1066,2020-11-22,Scotland,9.469641
1067,2020-11-22,Wales,9.6398069
1068,2020-11-23,England,12.895903
1069,2020-11-23,Northern Ireland,10.092108
1070,2020-11-23,Scotland,9.4813609
1071,2020-11-23,Wales,9.5674903
1072,2020-11-24,England,12.880374
1073,2020-11-24,Northern Ireland,10.079978
1074,2020-11-24,Scotland,9.4774543
1075,2020-11-24,Wales,9.5602586
1076,2020-11-25,England,12.864468
1077,2020-11-25,Northern Ireland,10.055718
1078,2020-11-25,Scotland,9.469641
1079,2020-11-25,Wales,9.5530269
1080,2020-11-26,England,12.831518
1081,2020-11-26,Northern Ireland,10.019329
1082,2020-11-26,Scotland,9.4618278
1083,2020-11-26,Wales,9.5241003
1084,2020-11-27,England,12.80387
1085,2020-11-27,Northern Ireland,10.346837
1086,2020-11-27,Scotland,9.4540146
1087,2020-11-27,Wales,9.5024053
1088,2020-11-28,England,12.678888
1089,2020-11-28,Northern Ireland,10.092108
1090,2020-11-28,Scotland,9.3133763
1091,2020-11-28,Wales,9.379467
1092,2020-11-29,England,12.550118
1093,2020-11-29,Northern Ireland,9.9586789
1094,2020-11-29,Scotland,9.2118043
1095,2020-11-29,Wales,9.2854554
1096,2020-11-30,England,12.155477
1097,2020-11-30,Northern Ireland,9.6190406
1098,2020-11-30,Scotland,8.918808
1099,2020-11-30,Wales,9.0395789
1100,2020-12-01,England,12.235661
1101,2020-12-01,Northern Ireland,12.118849
1102,2020-12-01,Scotland,11.051544
1103,2020-12-01,Wales,10.902218
1104,2020-12-02,England,12.226935
1105,2020-12-02,Northern Ireland,12.118849
1106,2020-12-02,Scotland,11.059433
1107,2020-12-02,Wales,10.902218
1108,2020-12-03,England,12.184442
1109,2020-12-03,Northern Ireland,12.118849
1110,2020-12-03,Scotland,11.063377
1111,2020-12-03,Wales,10.902218
1112,2020-12-04,England,12.171542
1113,2020-12-04,Northern Ireland,12.118849
1114,2020-12-04,Scotland,11.063377
1115,2020-12-04,Wales,10.909471
1116,2020-12-05,England,12.165093
1117,2020-12-05,Northern Ireland,12.118849
1118,2020-12-05,Scotland,11.067321
1119,2020-12-05,Wales,10.931232
1120,2020-12-06,England,12.151055
1121,2020-12-06,Northern Ireland,12.106508
1122,2020-12-06,Scotland,11.090986
1123,2020-12-06,Wales,10.938486
1124,2020-12-07,England,12.125635
1125,2020-12-07,Northern Ireland,11.946075
1126,2020-12-07,Scotland,11.0476
1127,2020-12-07,Wales,10.989261
1128,2020-12-08,England,12.107424
1129,2020-12-08,Northern Ireland,11.909052
1130,2020-12-08,Scotland,11.039712
1131,2020-12-08,Wales,11.003769
1132,2020-12-09,England,12.102112
1133,2020-12-09,Northern Ireland,11.88437
1134,2020-12-09,Scotland,11.027879
1135,2020-12-09,Wales,11.011022
1136,2020-12-10,England,12.098698
1137,2020-12-10,Northern Ireland,11.847347
1138,2020-12-10,Scotland,11.023935
1139,2020-12-10,Wales,11.018276
1140,2020-12-11,England,12.092248
1141,2020-12-11,Northern Ireland,11.723937
1142,2020-12-11,Scotland,11.004214
1143,2020-12-11,Wales,11.02553
1144,2020-12-12,England,12.094524
1145,2020-12-12,Northern Ireland,11.699256
1146,2020-12-12,Scotland,10.929275
1147,2020-12-12,Wales,11.04729
1148,2020-12-13,England,12.087316
1149,2020-12-13,Northern Ireland,11.662233
1150,2020-12-13,Scotland,10.925331
1151,2020-12-13,Wales,11.04729
1152,2020-12-14,England,12.111597
1153,2020-12-14,Northern Ireland,11.551164
1154,2020-12-14,Scotland,10.889834
1155,2020-12-14,Wales,11.112573
1156,2020-12-15,England,12.104009
1157,2020-12-15,Northern Ireland,11.526482
1158,2020-12-15,Scotland,10.897722
1159,2020-12-15,Wales,11.141588
1160,2020-12-16,England,12.113115
1161,2020-12-16,Northern Ireland,11.514141
1162,2020-12-16,Scotland,10.897722
1163,2020-12-16,Wales,11.199617
1164,2020-12-17,England,12.120703
1165,2020-12-17,Northern Ireland,11.526482
1166,2020-12-17,Scotland,10.901666
1167,2020-12-17,Wales,11.250392
1168,2020-12-18,England,12.125256
1169,2020-12-18,Northern Ireland,11.526482
1170,2020-12-18,Scotland,10.90561
1171,2020-12-18,Wales,11.2649
1172,2020-12-19,England,12.159402
1173,2020-12-19,Northern Ireland,11.5018
1174,2020-12-19,Scotland,10.913498
1175,2020-12-19,Wales,11.2649
1176,2020-12-20,England,12.259184
1177,2020-12-20,Northern Ireland,11.538823
1178,2020-12-20,Scotland,10.933219
1179,2020-12-20,Wales,11.547791
1180,2020-12-21,England,12.353655
1181,2020-12-21,Northern Ireland,11.797983
1182,2020-12-21,Scotland,10.976605
1183,2020-12-21,Wales,11.750893
1184,2020-12-22,England,12.371866
1185,2020-12-22,Northern Ireland,11.810324
1186,2020-12-22,Scotland,10.980549
1187,2020-12-22,Wales,11.808922
1188,2020-12-23,England,12.385145
1189,2020-12-23,Northern Ireland,11.822665
1190,2020-12-23,Scotland,10.988438
1191,2020-12-23,Wales,11.816176
1192,2020-12-24,England,12.388559
1193,2020-12-24,Northern Ireland,11.797983
1194,2020-12-24,Scotland,11.004214
1195,2020-12-24,Wales,11.830683
1196,2020-12-25,England,12.391215
1197,2020-12-25,Northern Ireland,11.933734
1198,2020-12-25,Scotland,11.252696
1199,2020-12-25,Wales,11.837937
1200,2020-12-26,England,12.352137
1201,2020-12-26,Northern Ireland,11.995439
1202,2020-12-26,Scotland,11.489346
1203,2020-12-26,Wales,11.765401
1204,2020-12-27,England,12.344549
1205,2020-12-27,Northern Ireland,12.057144
1206,2020-12-27,Scotland,11.556397
1207,2020-12-27,Wales,11.758147
1208,2020-12-28,England,12.302056
1209,2020-12-28,Northern Ireland,12.118849
1210,2020-12-28,Scotland,11.580062
1211,2020-12-28,Wales,11.714625
1212,2020-12-29,England,12.238696
1213,2020-12-29,Northern Ireland,12.057144
1214,2020-12-29,Scotland,11.516955
1215,2020-12-29,Wales,11.642089
1216,2020-12-30,England,12.201136
1217,2020-12-30,Northern Ireland,12.020121
1218,2020-12-30,Scotland,11.481458
1219,2020-12-30,Wales,11.620328
1220,2020-12-31,England,12.088454
1221,2020-12-31,Northern Ireland,11.909052
1222,2020-12-31,Scotland,11.394686
1223,2020-12-31,Wales,11.511523
1224,2021-01-01,England,14.858903
1225,2021-01-01,Northern Ireland,14.440295
1226,2021-01-01,Scotland,15.044886
1227,2021-01-01,Wales,13.65116
1228,2021-01-02,England,14.877883
1229,2021-01-02,Northern Ireland,14.440295
1230,2021-01-02,Scotland,15.052716
1231,2021-01-02,Wales,13.658425
1232,2021-01-03,England,14.891548
1233,2021-01-03,Northern Ireland,14.477353
1234,2021-01-03,Scotland,15.06446
1235,2021-01-03,Wales,13.66569
1236,2021-01-04,England,15.058566
1237,2021-01-04,Northern Ireland,14.514411
1238,2021-01-04,Scotland,15.201481
1239,2021-01-04,Wales,13.840053
1240,2021-01-05,England,15.137899
1241,2021-01-05,Northern Ireland,14.502058
1242,2021-01-05,Scotland,15.244545
1243,2021-01-05,Wales,13.847318
1244,2021-01-06,England,15.18269
1245,2021-01-06,Northern Ireland,14.502058
1246,2021-01-06,Scotland,15.25629
1247,2021-01-06,Wales,13.883644
1248,2021-01-07,England,15.199013
1249,2021-01-07,Northern Ireland,14.514411
1250,2021-01-07,Scotland,15.268034
1251,2021-01-07,Wales,13.890909
1252,2021-01-08,England,15.199392
1253,2021-01-08,Northern Ireland,14.514411
1254,2021-01-08,Scotland,15.275864
1255,2021-01-08,Wales,13.883644
1256,2021-01-09,England,15.202049
1257,2021-01-09,Northern Ireland,14.514411
1258,2021-01-09,Scotland,15.271949
1259,2021-01-09,Wales,13.876378
1260,2021-01-10,England,15.209641
1261,2021-01-10,Northern Ireland,14.526764
1262,2021-01-10,Scotland,15.283694
1263,2021-01-10,Wales,13.883644
1264,2021-01-11,England,15.268857
1265,2021-01-11,Northern Ireland,14.539116
1266,2021-01-11,Scotland,15.307183
1267,2021-01-11,Wales,13.941765
1268,2021-01-12,England,15.271514
1269,2021-01-12,Northern Ireland,14.539116
1270,2021-01-12,Scotland,15.299353
1271,2021-01-12,Wales,13.941765
1272,2021-01-13,England,15.277967
1273,2021-01-13,Northern Ireland,14.539116
1274,2021-01-13,Scotland,15.303268
1275,2021-01-13,Wales,13.941765
1276,2021-01-14,England,15.282142
1277,2021-01-14,Northern Ireland,14.539116
1278,2021-01-14,Scotland,15.307183
1279,2021-01-14,Wales,13.941765
1280,2021-01-15,England,15.279485
1281,2021-01-15,Northern Ireland,14.539116
1282,2021-01-15,Scotland,15.307183
1283,2021-01-15,Wales,13.941765
1284,2021-01-16,England,15.267338
1285,2021-01-16,Northern Ireland,14.539116
1286,2021-01-16,Scotland,15.279779
1287,2021-01-16,Wales,13.919969
1288,2021-01-17,England,15.270375
1289,2021-01-17,Northern Ireland,14.539116
1290,2021-01-17,Scotland,15.342417
1291,2021-01-17,Wales,13.934499
1292,2021-01-18,England,15.297325
1293,2021-01-18,Northern Ireland,14.489705
1294,2021-01-18,Scotland,15.389396
1295,2021-01-18,Wales,13.941765
1296,2021-01-19,England,15.296946
1297,2021-01-19,Northern Ireland,14.489705
1298,2021-01-19,Scotland,15.40114
1299,2021-01-19,Wales,13.941765
1300,2021-01-20,England,15.297325
1301,2021-01-20,Northern Ireland,14.477353
1302,2021-01-20,Scotland,15.397225
1303,2021-01-20,Wales,13.941765
1304,2021-01-21,England,15.290113
1305,2021-01-21,Northern Ireland,14.477353
1306,2021-01-21,Scotland,15.389396
1307,2021-01-21,Wales,13.934499
1308,2021-01-22,England,15.283281
1309,2021-01-22,Northern Ireland,14.477353
1310,2021-01-22,Scotland,15.381566
1311,2021-01-22,Wales,13.927234
1312,2021-01-23,England,15.261265
1313,2021-01-23,Northern Ireland,14.452647
1314,2021-01-23,Scotland,15.350247
1315,2021-01-23,Wales,13.905439
1316,2021-01-24,England,15.255191
1317,2021-01-24,Northern Ireland,14.440295
1318,2021-01-24,Scotland,15.338502
1319,2021-01-24,Wales,13.912704
1320,2021-01-25,England,15.232037
1321,2021-01-25,Northern Ireland,14.427942
1322,2021-01-25,Scotland,15.311098
1323,2021-01-25,Wales,13.912704
1324,2021-01-26,England,15.203568
1325,2021-01-26,Northern Ireland,14.403237
1326,2021-01-26,Scotland,15.287609
1327,2021-01-26,Wales,13.883644
1328,2021-01-27,England,15.191041
1329,2021-01-27,Northern Ireland,14.390884
1330,2021-01-27,Scotland,15.275864
1331,2021-01-27,Wales,13.869113
1332,2021-01-28,England,15.181552
1333,2021-01-28,Northern Ireland,14.378531
1334,2021-01-28,Scotland,15.260204
1335,2021-01-28,Wales,13.869113
1336,2021-01-29,England,15.111708
1337,2021-01-29,Northern Ireland,14.255004
1338,2021-01-29,Scotland,15.177992
1339,2021-01-29,Wales,13.796462
1340,2021-01-30,England,14.883956
1341,2021-01-30,Northern Ireland,13.674428
1342,2021-01-30,Scotland,14.75127
1343,2021-01-30,Wales,13.513122
1344,2021-01-31,England,14.754138
1345,2021-01-31,Northern Ireland,13.464432
1346,2021-01-31,Scotland,14.602505
1347,2021-01-31,Wales,13.324229
1348,2021-02-01,England,14.822843
1349,2021-02-01,Northern Ireland,13.921482
1350,2021-02-01,Scotland,15.103609
1351,2021-02-01,Wales,13.389615
1352,2021-02-02,England,14.8255
1353,2021-02-02,Northern Ireland,13.921482
1354,2021-02-02,Scotland,15.103609
1355,2021-02-02,Wales,13.389615
1356,2021-02-03,England,14.827018
1357,2021-02-03,Northern Ireland,13.921482
1358,2021-02-03,Scotland,15.103609
1359,2021-02-03,Wales,13.389615
1360,2021-02-04,England,14.831194
1361,2021-02-04,Northern Ireland,13.921482
1362,2021-02-04,Scotland,15.103609
1363,2021-02-04,Wales,13.389615
1364,2021-02-05,England,14.835749
1365,2021-02-05,Northern Ireland,13.921482
1366,2021-02-05,Scotland,15.103609
1367,2021-02-05,Wales,13.389615
1368,2021-02-06,England,14.836128
1369,2021-02-06,Northern Ireland,13.909129
1370,2021-02-06,Scotland,15.103609
1371,2021-02-06,Wales,13.389615
1372,2021-02-07,England,14.838026
1373,2021-02-07,Northern Ireland,13.909129
1374,2021-02-07,Scotland,15.107524
1375,2021-02-07,Wales,13.389615
1376,2021-02-08,England,14.836508
1377,2021-02-08,Northern Ireland,13.983245
1378,2021-02-08,Scotland,15.115354
1379,2021-02-08,Wales,13.38235
1380,2021-02-09,England,14.833851
1381,2021-02-09,Northern Ireland,13.970892
1382,2021-02-09,Scotland,15.119269
1383,2021-02-09,Wales,13.38235
1384,2021-02-10,England,14.833092
1385,2021-02-10,Northern Ireland,13.970892
1386,2021-02-10,Scotland,15.115354
1387,2021-02-10,Wales,13.375085
1388,2021-02-11,England,14.831953
1389,2021-02-11,Northern Ireland,13.970892
1390,2021-02-11,Scotland,15.111439
1391,2021-02-11,Wales,13.375085
1392,2021-02-12,England,14.827777
1393,2021-02-12,Northern Ireland,13.970892
1394,2021-02-12,Scotland,15.107524
1395,2021-02-12,Wales,13.375085
1396,2021-02-13,England,14.817149
1397,2021-02-13,Northern Ireland,13.946187
1398,2021-02-13,Scotland,15.08795
1399,2021-02-13,Wales,13.360555
1400,2021-02-14,England,14.814112
1401,2021-02-14,Northern Ireland,13.933834
1402,2021-02-14,Scotland,15.084035
1403,2021-02-14,Wales,13.360555
1404,2021-02-15,England,14.784125
1405,2021-02-15,Northern Ireland,13.921482
1406,2021-02-15,Scotland,15.013567
1407,2021-02-15,Wales,13.316964
1408,2021-02-16,England,14.775394
1409,2021-02-16,Northern Ireland,13.921482
1410,2021-02-16,Scotland,15.005737
1411,2021-02-16,Wales,13.316964
1412,2021-02-17,England,14.771219
1413,2021-02-17,Northern Ireland,13.921482
1414,2021-02-17,Scotland,15.005737
1415,2021-02-17,Wales,13.309699
1416,2021-02-18,England,14.767423
1417,2021-02-18,Northern Ireland,13.909129
1418,2021-02-18,Scotland,15.005737
1419,2021-02-18,Wales,13.309699
1420,2021-02-19,England,14.765905
1421,2021-02-19,Northern Ireland,13.909129
1422,2021-02-19,Scotland,15.001822
1423,2021-02-19,Wales,13.309699
1424,2021-02-20,England,14.750342
1425,2021-02-20,Northern Ireland,13.896776
1426,2021-02-20,Scotland,14.970503
1427,2021-02-20,Wales,13.287904
1428,2021-02-21,England,14.73326
1429,2021-02-21,Northern Ireland,13.884424
1430,2021-02-21,Scotland,14.947014
1431,2021-02-21,Wales,13.280639
1432,2021-02-22,England,14.587879
1433,2021-02-22,Northern Ireland,13.859718
1434,2021-02-22,Scotland,14.755185
1435,2021-02-22,Wales,13.113541
1436,2021-02-23,England,14.573075
1437,2021-02-23,Northern Ireland,13.847366
1438,2021-02-23,Scotland,14.73561
1439,2021-02-23,Wales,13.091746
1440,2021-02-24,England,14.560549
1441,2021-02-24,Northern Ireland,13.82266
1442,2021-02-24,Scotland,14.723866
1443,2021-02-24,Wales,13.091746
1444,2021-02-25,England,14.545365
1445,2021-02-25,Northern Ireland,13.797955
1446,2021-02-25,Scotland,14.712121
1447,2021-02-25,Wales,13.077215
1448,2021-02-26,England,14.512721
