,medalType,participantType,eventId,eventGender,eventName,disciplineId,disciplineName,gameId,gameName,gameSeason,name,country,ico2,ico3,year
1,SILVER,Athlete,20km-race-walk-women,Women,20km race walk women,athletics,Athletics,athens-2004,Athens 2004,Summer,Olimpiada IVANOVA,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,20km-race-walk-women,Women,20km race walk women,athletics,Athletics,athens-2004,Athens 2004,Summer,Jane SAVILLE,Australia,AU,AUS,2004
0,GOLD,Athlete,marathon-women,Women,marathon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Mizuki NOGUCHI,Japan,JP,JPN,2004
1,SILVER,Athlete,marathon-women,Women,marathon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Catherine NDEREBA,Kenya,KE,KEN,2004
2,BRONZE,Athlete,marathon-women,Women,marathon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Deena KASTOR,United States of America,US,USA,2004
0,GOLD,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Christian OLSSON,Sweden,SE,SWE,2004
1,SILVER,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Marian OPREA,Romania,RO,ROU,2004
2,BRONZE,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Danil BURKENYA,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Stefan HOLM,Sweden,SE,SWE,2004
1,SILVER,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Matt HEMINGWAY,United States of America,US,USA,2004
2,BRONZE,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Jaroslav BABA,Czech Republic,CZ,CZE,2004
0,GOLD,Athlete,javelin-throw-men,Men,javelin throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Andreas THORKILDSEN,Norway,NO,NOR,2004
1,SILVER,Athlete,javelin-throw-men,Men,javelin throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Vadims VASILEVSKIS,Latvia,LV,LAT,2004
2,BRONZE,Athlete,javelin-throw-men,Men,javelin throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Sergey MAKAROV,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,hammer-throw-women,Women,hammer throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Olga KUZENKOVA,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,hammer-throw-women,Women,hammer throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Yipsi MORENO,Cuba,CU,CUB,2004
2,BRONZE,Athlete,hammer-throw-women,Women,hammer throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Yunaika CRAWFORD,Cuba,CU,CUB,2004
0,GOLD,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Dwight PHILLIPS,United States of America,US,USA,2004
1,SILVER,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,John MOFFITT,United States of America,US,USA,2004
2,BRONZE,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,athens-2004,Athens 2004,Summer,Joan Lino MARTINEZ,Spain,ES,ESP,2004
0,GOLD,Athlete,400m-hurdles-women,Women,400m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Fani CHALKIA,Greece,GR,GRE,2004
1,SILVER,Athlete,400m-hurdles-women,Women,400m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Ionela TIRLEA-MANOLACHE,Romania,RO,ROU,2004
2,BRONZE,Athlete,400m-hurdles-women,Women,400m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Tetiana TERESHCHUK-ANTIPOVA,Ukraine,UA,UKR,2004
0,GOLD,Athlete,10000m-men,Men,10000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Kenenisa BEKELE,Ethiopia,ET,ETH,2004
1,SILVER,Athlete,10000m-men,Men,10000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Sileshi SIHINE,Ethiopia,ET,ETH,2004
2,BRONZE,Athlete,10000m-men,Men,10000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Zersenay TADESSE,Eritrea,ER,ERI,2004
0,GOLD,Athlete,200m-women,Women,200m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Veronica Campbell-Brown,Jamaica,JM,JAM,2004
1,SILVER,Athlete,200m-women,Women,200m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Allyson FELIX,United States of America,US,USA,2004
2,BRONZE,Athlete,200m-women,Women,200m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Debbie FERGUSON-MCKENZIE,Bahamas,BS,BAH,2004
0,GOLD,Athlete,shot-put-women,Women,shot put women,athletics,Athletics,athens-2004,Athens 2004,Summer,Yumileidi CUMBA,Cuba,CU,CUB,2004
1,SILVER,Athlete,shot-put-women,Women,shot put women,athletics,Athletics,athens-2004,Athens 2004,Summer,Nadine KLEINERT,Germany,DE,GER,2004
0,GOLD,GameTeam,4x400m-relay-men,Men,4x400m relay men,athletics,Athletics,athens-2004,Athens 2004,Summer,United States team,United States of America,US,USA,2004
1,SILVER,GameTeam,4x400m-relay-men,Men,4x400m relay men,athletics,Athletics,athens-2004,Athens 2004,Summer,Australia team,Australia,AU,AUS,2004
2,BRONZE,GameTeam,4x400m-relay-men,Men,4x400m relay men,athletics,Athletics,athens-2004,Athens 2004,Summer,Nigeria team,Nigeria,NG,NGR,2004
0,GOLD,Athlete,pole-vault-women,Women,pole vault women,athletics,Athletics,athens-2004,Athens 2004,Summer,Yelena ISINBAEVA,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,pole-vault-women,Women,pole vault women,athletics,Athletics,athens-2004,Athens 2004,Summer,Svetlana FEOFANOVA,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,pole-vault-women,Women,pole vault women,athletics,Athletics,athens-2004,Athens 2004,Summer,Anna ROGOWSKA,Poland,PL,POL,2004
0,GOLD,Athlete,10000m-women,Women,10000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Huina XING,People's Republic of China,CN,CHN,2004
1,SILVER,Athlete,10000m-women,Women,10000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Ejegayehu DIBABA,Ethiopia,ET,ETH,2004
2,BRONZE,Athlete,10000m-women,Women,10000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Derartu TULU,Ethiopia,ET,ETH,2004
0,GOLD,Athlete,800m-women,Women,800m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Kelly HOLMES,Great Britain,GB,GBR,2004
1,SILVER,Athlete,800m-women,Women,800m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Hasna BENHASSI,Morocco,MA,MAR,2004
2,BRONZE,Athlete,800m-women,Women,800m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Jolanda CEPLAK,Slovenia,SI,SLO,2004
0,GOLD,Athlete,high-jump-women,Women,high jump women,athletics,Athletics,athens-2004,Athens 2004,Summer,Elena SLESARENKO,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,high-jump-women,Women,high jump women,athletics,Athletics,athens-2004,Athens 2004,Summer,Hestrie CLOETE,South Africa,ZA,RSA,2004
2,BRONZE,Athlete,high-jump-women,Women,high jump women,athletics,Athletics,athens-2004,Athens 2004,Summer,Vita STYOPINA,Ukraine,UA,UKR,2004
0,GOLD,Athlete,100m-men,Men,100m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Justin GATLIN,United States of America,US,USA,2004
1,SILVER,Athlete,100m-men,Men,100m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Francis OBIKWELU,Portugal,PT,POR,2004
2,BRONZE,Athlete,100m-men,Men,100m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Maurice GREENE,United States of America,US,USA,2004
0,GOLD,Athlete,discus-throw-women,Women,discus throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Natalya SADOVA,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,discus-throw-women,Women,discus throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Anastasia KELESIDOU,Greece,GR,GRE,2004
2,BRONZE,Athlete,discus-throw-women,Women,discus throw women,athletics,Athletics,athens-2004,Athens 2004,Summer,Vera POSPISILOVA-CECHLOVA,Czech Republic,CZ,CZE,2004
0,GOLD,Athlete,100m-women,Women,100m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Yuliya NESTSIARENKA,Belarus,BY,BLR,2004
1,SILVER,Athlete,100m-women,Women,100m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Lauryn WILLIAMS,United States of America,US,USA,2004
2,BRONZE,Athlete,100m-women,Women,100m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Veronica Campbell-Brown,Jamaica,JM,JAM,2004
0,GOLD,Athlete,decathlon-men,Men,decathlon men,athletics,Athletics,athens-2004,Athens 2004,Summer,Roman SEBRLE,Czech Republic,CZ,CZE,2004
1,SILVER,Athlete,decathlon-men,Men,decathlon men,athletics,Athletics,athens-2004,Athens 2004,Summer,Bryan CLAY,United States of America,US,USA,2004
2,BRONZE,Athlete,decathlon-men,Men,decathlon men,athletics,Athletics,athens-2004,Athens 2004,Summer,Dmitriy KARPOV,Kazakhstan,KZ,KAZ,2004
0,GOLD,Athlete,5000m-women,Women,5000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Meseret DEFAR,Ethiopia,ET,ETH,2004
1,SILVER,Athlete,5000m-women,Women,5000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Isabella OCHICHI,Kenya,KE,KEN,2004
2,BRONZE,Athlete,5000m-women,Women,5000m women,athletics,Athletics,athens-2004,Athens 2004,Summer,Tirunesh DIBABA,Ethiopia,ET,ETH,2004
0,GOLD,GameTeam,4x100m-relay-women,Women,4x100m relay women,athletics,Athletics,athens-2004,Athens 2004,Summer,Jamaica team,Jamaica,JM,JAM,2004
1,SILVER,GameTeam,4x100m-relay-women,Women,4x100m relay women,athletics,Athletics,athens-2004,Athens 2004,Summer,Russian Federation team,Russian Federation,RU,RUS,2004
2,BRONZE,GameTeam,4x100m-relay-women,Women,4x100m relay women,athletics,Athletics,athens-2004,Athens 2004,Summer,France team,France,FR,FRA,2004
0,GOLD,Athlete,100m-hurdles-women,Women,100m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Joanna HAYES,United States of America,US,USA,2004
1,SILVER,Athlete,100m-hurdles-women,Women,100m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Olena Ovcharova-Krasovska,Ukraine,UA,UKR,2004
2,BRONZE,Athlete,100m-hurdles-women,Women,100m hurdles women,athletics,Athletics,athens-2004,Athens 2004,Summer,Melissa MORRISON,United States of America,US,USA,2004
0,GOLD,Athlete,200m-men,Men,200m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Shawn CRAWFORD,United States of America,US,USA,2004
1,SILVER,Athlete,200m-men,Men,200m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Bernard WILLIAMS,United States of America,US,USA,2004
2,BRONZE,Athlete,200m-men,Men,200m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Justin GATLIN,United States of America,US,USA,2004
0,GOLD,Athlete,5000m-men,Men,5000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Hicham EL GUERROUJ,Morocco,MA,MAR,2004
1,SILVER,Athlete,5000m-men,Men,5000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Kenenisa BEKELE,Ethiopia,ET,ETH,2004
2,BRONZE,Athlete,5000m-men,Men,5000m men,athletics,Athletics,athens-2004,Athens 2004,Summer,Eliud KIPCHOGE,Kenya,KE,KEN,2004
0,GOLD,Athlete,heptathlon-women,Women,heptathlon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Carolina KLUFT,Sweden,SE,SWE,2004
1,SILVER,Athlete,heptathlon-women,Women,heptathlon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Austra SKUJYTE,Lithuania,LT,LTU,2004
2,BRONZE,Athlete,heptathlon-women,Women,heptathlon women,athletics,Athletics,athens-2004,Athens 2004,Summer,Kelly SOTHERTON,Great Britain,GB,GBR,2004
0,GOLD,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Virgilijus ALEKNA,Lithuania,LT,LTU,2004
1,SILVER,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Zoltan KOVAGO,Hungary,HU,HUN,2004
2,BRONZE,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,athens-2004,Athens 2004,Summer,Aleksander TAMMERT,Estonia,EE,EST,2004
0,GOLD,Athlete,individual-women,Women,Individual women,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Anna DOGONADZE-LILKENDEY,Germany,DE,GER,2004
1,SILVER,Athlete,individual-women,Women,Individual women,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Karen COCKBURN,Canada,CA,CAN,2004
2,BRONZE,Athlete,individual-women,Women,Individual women,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Shanshan HUANG,People's Republic of China,CN,CHN,2004
0,GOLD,Athlete,individual-men,Men,Individual men,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Yuriy NIKITIN,Ukraine,UA,UKR,2004
1,SILVER,Athlete,individual-men,Men,Individual men,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Alexander MOSKALENKO,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,individual-men,Men,Individual men,trampoline,Trampoline,athens-2004,Athens 2004,Summer,Henrik STEHLIK,Germany,DE,GER,2004
0,GOLD,Athlete,individual-time-trial-men,Men,individual time trial men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Vyacheslav EKIMOV,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,individual-time-trial-men,Men,individual time trial men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Bobby JULICH,United States of America,US,USA,2004
2,BRONZE,Athlete,individual-time-trial-men,Men,individual time trial men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Michael ROGERS,Australia,AU,AUS,2004
0,GOLD,Athlete,individual-road-race-men,Men,individual road race men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Paolo BETTINI,Italy,IT,ITA,2004
1,SILVER,Athlete,individual-road-race-men,Men,individual road race men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Sergio PAULINHO,Portugal,PT,POR,2004
2,BRONZE,Athlete,individual-road-race-men,Men,individual road race men,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Axel MERCKX,Belgium,BE,BEL,2004
0,GOLD,Athlete,individual-road-race-women,Women,individual road race women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Sara CARRIGAN,Australia,AU,AUS,2004
1,SILVER,Athlete,individual-road-race-women,Women,individual road race women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Judith ARNDT,Germany,DE,GER,2004
2,BRONZE,Athlete,individual-road-race-women,Women,individual road race women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Olga SLYUSAREVA,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,individual-time-trial-women,Women,individual time trial women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Leontien ZIJLAARD-VAN MOORSEL,Netherlands,NL,NED,2004
1,SILVER,Athlete,individual-time-trial-women,Women,individual time trial women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Deirdre DEMET-BARRY,United States of America,US,USA,2004
2,BRONZE,Athlete,individual-time-trial-women,Women,individual time trial women,cycling-road,Cycling Road,athens-2004,Athens 2004,Summer,Karin THURIG,Switzerland,CH,SUI,2004
0,GOLD,GameTeam,team-mixed,Open,team mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,France team,France,FR,FRA,2004
1,SILVER,GameTeam,team-mixed,Open,team mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,Great Britain team,Great Britain,GB,GBR,2004
2,BRONZE,GameTeam,team-mixed,Open,team mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,United States team,United States of America,US,USA,2004
0,GOLD,Athlete,individual-mixed,Open,individual mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,Leslie LAW,Great Britain,GB,GBR,2004
1,SILVER,Athlete,individual-mixed,Open,individual mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,Kimberly SEVERSON,United States of America,US,USA,2004
2,BRONZE,Athlete,individual-mixed,Open,individual mixed,equestrian-eventing,Equestrian Eventing,athens-2004,Athens 2004,Summer,Pippa FUNNELL,Great Britain,GB,GBR,2004
0,GOLD,Athlete,singles-women,Women,Singles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Yining ZHANG,People's Republic of China,CN,CHN,2004
1,SILVER,Athlete,singles-women,Women,Singles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Hyang Mi KIM,Democratic People's Republic of Korea,KP,PRK,2004
2,BRONZE,Athlete,singles-women,Women,Singles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Kyung Ah KIM,Republic of Korea,KR,KOR,2004
0,GOLD,Athlete,singles-men,Men,Singles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Seung-Min YOO,Republic of Korea,KR,KOR,2004
1,SILVER,Athlete,singles-men,Men,Singles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Hao WANG,People's Republic of China,CN,CHN,2004
2,BRONZE,Athlete,singles-men,Men,Singles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Liqin WANG,People's Republic of China,CN,CHN,2004
0,GOLD,GameTeam,doubles-women,Women,doubles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,People's Republic of China team #1,People's Republic of China,CN,CHN,2004
1,SILVER,GameTeam,doubles-women,Women,doubles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Republic of Korea team #1,Republic of Korea,KR,KOR,2004
2,BRONZE,GameTeam,doubles-women,Women,doubles women,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,People's Republic of China team #2,People's Republic of China,CN,CHN,2004
0,GOLD,GameTeam,doubles-men,Men,doubles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,People's Republic of China team #1,People's Republic of China,CN,CHN,2004
1,SILVER,GameTeam,doubles-men,Men,doubles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,"Hong Kong, China team #2","Hong Kong, China",HK,HKG,2004
2,BRONZE,GameTeam,doubles-men,Men,doubles men,table-tennis,Table Tennis,athens-2004,Athens 2004,Summer,Denmark team,Denmark,DK,DEN,2004
0,GOLD,Athlete,lightweight-freestyle-60-kilograms-men,Men,"Lightweight, Freestyle (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Yandro Miguel QUINTANA,Cuba,CU,CUB,2004
1,SILVER,Athlete,lightweight-freestyle-60-kilograms-men,Men,"Lightweight, Freestyle (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Masoud Mostafa Jokar,Islamic Republic of Iran,IR,IRI,2004
2,BRONZE,Athlete,lightweight-freestyle-60-kilograms-men,Men,"Lightweight, Freestyle (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Kenji INOUE,Japan,JP,JPN,2004
0,GOLD,Athlete,heavyweight-greco-roman-96-kilograms-men,Men,"Heavyweight, Greco-Roman (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Karam GABER IBRAHIM,Egypt,EG,EGY,2004
1,SILVER,Athlete,heavyweight-greco-roman-96-kilograms-men,Men,"Heavyweight, Greco-Roman (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Ramaz NOZADZE,Georgia,GE,GEO,2004
2,BRONZE,Athlete,heavyweight-greco-roman-96-kilograms-men,Men,"Heavyweight, Greco-Roman (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Mehmet OZAL,Turkey,TR,TUR,2004
0,GOLD,Athlete,flyweight-freestyle-48-kilograms-women,Women,"Flyweight, Freestyle (≤48 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Iryna SHTANHYEYEVA,Ukraine,UA,UKR,2004
1,SILVER,Athlete,flyweight-freestyle-48-kilograms-women,Women,"Flyweight, Freestyle (≤48 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Chiharu ICHO,Japan,JP,JPN,2004
2,BRONZE,Athlete,flyweight-freestyle-48-kilograms-women,Women,"Flyweight, Freestyle (≤48 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Patricia MIRANDA,United States of America,US,USA,2004
0,GOLD,Athlete,heavyweight-freestyle-72-kilograms-women,Women,"Heavyweight, Freestyle (≤72 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Xu WANG,People's Republic of China,CN,CHN,2004
1,SILVER,Athlete,heavyweight-freestyle-72-kilograms-women,Women,"Heavyweight, Freestyle (≤72 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Guzel MANYUROVA,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,heavyweight-freestyle-72-kilograms-women,Women,"Heavyweight, Freestyle (≤72 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Kyoko HAMAGUCHI,Japan,JP,JPN,2004
0,GOLD,Athlete,lightweight-freestyle-55-kilograms-women,Women,"Lightweight, Freestyle (≤55 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Saori YOSHIDA,Japan,JP,JPN,2004
1,SILVER,Athlete,lightweight-freestyle-55-kilograms-women,Women,"Lightweight, Freestyle (≤55 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Tonya Lynn VERBEEK,Canada,CA,CAN,2004
2,BRONZE,Athlete,lightweight-freestyle-55-kilograms-women,Women,"Lightweight, Freestyle (≤55 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Anna GOMIS,France,FR,FRA,2004
0,GOLD,Athlete,welterweight-greco-roman-66-kilograms-men,Men,"Welterweight, Greco-Roman (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Fərid Mənsurov,Azerbaijan,AZ,AZE,2004
1,SILVER,Athlete,welterweight-greco-roman-66-kilograms-men,Men,"Welterweight, Greco-Roman (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Seref EROGLU,Turkey,TR,TUR,2004
2,BRONZE,Athlete,welterweight-greco-roman-66-kilograms-men,Men,"Welterweight, Greco-Roman (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Mkhitar MANUKYAN,Kazakhstan,KZ,KAZ,2004
0,GOLD,Athlete,light-heavyweight-greco-roman-84-kilograms-men,Men,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Aleksei MISHIN,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,light-heavyweight-greco-roman-84-kilograms-men,Men,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Ara ABRAHAMIAN,Sweden,SE,SWE,2004
2,BRONZE,Athlete,light-heavyweight-greco-roman-84-kilograms-men,Men,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Vyacheslav MAKARENKO,Belarus,BY,BLR,2004
0,GOLD,Athlete,light-heavyweight-freestyle-84-kilograms-men,Men,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Cael SANDERSON,United States of America,US,USA,2004
1,SILVER,Athlete,light-heavyweight-freestyle-84-kilograms-men,Men,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Ui-Je Mun,Republic of Korea,KR,KOR,2004
2,BRONZE,Athlete,light-heavyweight-freestyle-84-kilograms-men,Men,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Sazhid SAZHIDOV,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,middleweight-freestyle-63-kilograms-women,Women,"Middleweight, Freestyle (≤63 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Kaori ICHO,Japan,JP,JPN,2004
1,SILVER,Athlete,middleweight-freestyle-63-kilograms-women,Women,"Middleweight, Freestyle (≤63 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Sara MCMANN,United States of America,US,USA,2004
2,BRONZE,Athlete,middleweight-freestyle-63-kilograms-women,Women,"Middleweight, Freestyle (≤63 kilograms) Women",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Lise LEGRAND,France,FR,FRA,2004
0,GOLD,Athlete,featherweight-freestyle-55-kilograms-men,Men,"Featherweight, Freestyle (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Mavlet BATIROV,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,featherweight-freestyle-55-kilograms-men,Men,"Featherweight, Freestyle (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Stephen ABAS,United States of America,US,USA,2004
2,BRONZE,Athlete,featherweight-freestyle-55-kilograms-men,Men,"Featherweight, Freestyle (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Chikara TANABE,Japan,JP,JPN,2004
0,GOLD,Athlete,middleweight-freestyle-74-kilograms-men,Men,"Middleweight, Freestyle (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Buvaysar Saytiyev,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,middleweight-freestyle-74-kilograms-men,Men,"Middleweight, Freestyle (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Gennadiy LALIYEV,Kazakhstan,KZ,KAZ,2004
2,BRONZE,Athlete,middleweight-freestyle-74-kilograms-men,Men,"Middleweight, Freestyle (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Ivan FUNDORA,Cuba,CU,CUB,2004
0,GOLD,Athlete,super-heavyweight-greco-roman-120-kilograms-men,Men,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Khasan BAROEV,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,super-heavyweight-greco-roman-120-kilograms-men,Men,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Georgiy TSURTSUMIA,Kazakhstan,KZ,KAZ,2004
2,BRONZE,Athlete,super-heavyweight-greco-roman-120-kilograms-men,Men,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Rulon GARDNER,United States of America,US,USA,2004
0,GOLD,Athlete,lightweight-greco-roman-60-kilograms-men,Men,"Lightweight, Greco-Roman (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Ji-Hyeon Jeong,Republic of Korea,KR,KOR,2004
1,SILVER,Athlete,lightweight-greco-roman-60-kilograms-men,Men,"Lightweight, Greco-Roman (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Roberto MONZON,Cuba,CU,CUB,2004
