,gameName,ico3,year,medalValue,medalRank,participantType,medalValueRunningAverage,medalRankRunningAverage,iso3,gdpPerCap,population,gameId,gameSeason,country,ico2,ico3eq,gameType,medalCount
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
517,Rio 2016,GBR,2016,171,2.0,CountryOverall,46.27906976744186,10.430232558139535,GBR,41499.5557033073,65611593.0,rio-2016,Summer,Great Britain,GB,GBR,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
554,Rio 2016,GEO,2016,14,39.0,CountryOverall,10.5,43.833333333333336,GEO,4062.16988757379,3727505.0,rio-2016,Summer,Georgia,GE,GEO,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
520,Rio 2016,GER,2016,103,5.0,CountryOverall,66.15151515151516,4.409090909090909,DEU,42107.5172703074,82348669.0,rio-2016,Summer,Germany,DE,GER,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
549,Rio 2016,GRE,2016,16,34.0,CountryOverall,13.68421052631579,29.42105263157895,GRC,17911.7993774946,10775971.0,rio-2016,Summer,Greece,GR,GRE,Olympic Games,1
588,Rio 2016,GRN,2016,2,74.5,CountryOverall,3.0,67.75,GRD,9628.2591689029,110263.0,rio-2016,Summer,Grenada,GD,GRN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
529,Rio 2016,HUN,2016,42,13.5,CountryOverall,36.5,9.0625,HUN,13107.3779137744,9814023.0,rio-2016,Summer,Hungary,HU,HUN,Olympic Games,1
562,Rio 2016,INA,2016,8,48.0,CountryOverall,8.25,41.5,IDN,3562.81633352183,261556386.0,rio-2016,Summer,Indonesia,ID,INA,Olympic Games,1
562,Rio 2016,INA,2016,8,48.0,CountryOverall,8.25,41.5,IDN,3562.81633352183,261556386.0,rio-2016,Summer,Indonesia,ID,INA,Olympic Games,1
562,Rio 2016,INA,2016,8,48.0,CountryOverall,8.25,41.5,IDN,3562.81633352183,261556386.0,rio-2016,Summer,Indonesia,ID,INA,Olympic Games,1
584,Rio 2016,IND,2016,3,69.5,CountryOverall,3.4444444444444446,40.638888888888886,IND,1732.55424231659,1324517250.0,rio-2016,Summer,India,IN,IND,Olympic Games,1
584,Rio 2016,IND,2016,3,69.5,CountryOverall,3.4444444444444446,40.638888888888886,IND,1732.55424231659,1324517250.0,rio-2016,Summer,India,IN,IND,Olympic Games,1
570,Rio 2016,IOA,2016,5,55.0,CountryOverall,4.5,49.25,,,,rio-2016,Summer,Independent Olympic Athletes,IOA,IOA,Olympic Games,1
570,Rio 2016,IOA,2016,5,55.0,CountryOverall,4.5,49.25,,,,rio-2016,Summer,Independent Olympic Athletes,IOA,IOA,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
545,Rio 2016,IRI,2016,18,31.0,CountryOverall,9.4375,31.59375,IRN,5253.42656033356,79563991.0,rio-2016,Summer,Islamic Republic of Iran,IR,IRI,Olympic Games,1
576,Rio 2016,IRL,2016,4,62.5,CountryOverall,5.230769230769231,39.38461538461539,IRL,62818.9663649805,4755335.0,rio-2016,Summer,Ireland,IE,IRL,Olympic Games,1
576,Rio 2016,IRL,2016,4,62.5,CountryOverall,5.230769230769231,39.38461538461539,IRL,62818.9663649805,4755335.0,rio-2016,Summer,Ireland,IE,IRL,Olympic Games,1
589,Rio 2016,ISR,2016,2,74.5,CountryOverall,2.1666666666666665,69.0,ISR,37330.261796968,8546000.0,rio-2016,Summer,Israel,IL,ISR,Olympic Games,1
589,Rio 2016,ISR,2016,2,74.5,CountryOverall,2.1666666666666665,69.0,ISR,37330.261796968,8546000.0,rio-2016,Summer,Israel,IL,ISR,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
