,region,date,value,NUTS
597,Merseyside,2019-04-28,107.4,2
598,Merseyside,2019-05-28,107.4,2
599,Merseyside,2019-06-28,107.5,2
600,Merseyside,2019-07-28,107.4,2
601,Merseyside,2019-08-28,107.6,2
602,Merseyside,2019-09-28,107.7,2
603,Merseyside,2019-10-28,107.8,2
604,Merseyside,2019-11-28,107.8,2
605,Merseyside,2019-12-28,107.9,2
606,Merseyside,2020-01-28,107.9,2
607,Merseyside,2020-02-28,108.0,2
608,Merseyside,2020-03-28,108.1,2
609,Merseyside,2020-04-28,106.6,2
610,Merseyside,2020-05-28,106.2,2
611,Merseyside,2020-06-28,106.1,2
612,Merseyside,2020-07-28,106.0,2
613,Merseyside,2020-08-28,105.8,2
614,Merseyside,2020-09-28,105.6,2
615,Merseyside,2020-10-28,105.4,2
616,Merseyside,2020-11-28,105.3,2
617,Merseyside,2020-12-28,105.6,2
618,Merseyside,2021-01-28,105.7,2
619,Merseyside,2021-02-28,105.9,2
620,Merseyside,2021-03-28,106.1,2
621,Merseyside,2021-04-28,106.3,2
622,Merseyside,2021-05-28,107.1,2
623,Merseyside,2021-06-28,107.6,2
624,Merseyside,2021-07-28,107.9,2
625,Merseyside,2021-08-28,108.4,2
626,Merseyside,2021-09-28,109.1,2
627,Merseyside,2021-10-28,109.2,2
628,Merseyside,2021-11-28,109.7,2
629,Merseyside,2021-12-28,110.3,2
630,East Yorkshire and Northern Lincolnshire,2014-07-28,100.0,2
631,East Yorkshire and Northern Lincolnshire,2014-08-28,100.2,2
632,East Yorkshire and Northern Lincolnshire,2014-09-28,100.4,2
633,East Yorkshire and Northern Lincolnshire,2014-10-28,100.5,2
634,East Yorkshire and Northern Lincolnshire,2014-11-28,100.7,2
635,East Yorkshire and Northern Lincolnshire,2014-12-28,100.6,2
636,East Yorkshire and Northern Lincolnshire,2015-01-28,101.1,2
637,East Yorkshire and Northern Lincolnshire,2015-02-28,101.3,2
638,East Yorkshire and Northern Lincolnshire,2015-03-28,101.5,2
639,East Yorkshire and Northern Lincolnshire,2015-04-28,101.6,2
640,East Yorkshire and Northern Lincolnshire,2015-05-28,101.8,2
641,East Yorkshire and Northern Lincolnshire,2015-06-28,101.9,2
642,East Yorkshire and Northern Lincolnshire,2015-07-28,101.9,2
643,East Yorkshire and Northern Lincolnshire,2015-08-28,102.0,2
644,East Yorkshire and Northern Lincolnshire,2015-09-28,102.2,2
645,East Yorkshire and Northern Lincolnshire,2015-10-28,102.3,2
646,East Yorkshire and Northern Lincolnshire,2015-11-28,102.4,2
647,East Yorkshire and Northern Lincolnshire,2015-12-28,102.2,2
648,East Yorkshire and Northern Lincolnshire,2016-01-28,102.4,2
649,East Yorkshire and Northern Lincolnshire,2016-02-28,102.6,2
650,East Yorkshire and Northern Lincolnshire,2016-03-28,102.7,2
651,East Yorkshire and Northern Lincolnshire,2016-04-28,102.6,2
652,East Yorkshire and Northern Lincolnshire,2016-05-28,103.0,2
653,East Yorkshire and Northern Lincolnshire,2016-06-28,103.1,2
654,East Yorkshire and Northern Lincolnshire,2016-07-28,103.3,2
655,East Yorkshire and Northern Lincolnshire,2016-08-28,103.3,2
656,East Yorkshire and Northern Lincolnshire,2016-09-28,103.4,2
657,East Yorkshire and Northern Lincolnshire,2016-10-28,103.5,2
658,East Yorkshire and Northern Lincolnshire,2016-11-28,103.5,2
659,East Yorkshire and Northern Lincolnshire,2016-12-28,103.9,2
660,East Yorkshire and Northern Lincolnshire,2017-01-28,103.8,2
661,East Yorkshire and Northern Lincolnshire,2017-02-28,103.8,2
662,East Yorkshire and Northern Lincolnshire,2017-03-28,104.0,2
663,East Yorkshire and Northern Lincolnshire,2017-04-28,104.4,2
664,East Yorkshire and Northern Lincolnshire,2017-05-28,104.4,2
665,East Yorkshire and Northern Lincolnshire,2017-06-28,104.6,2
666,East Yorkshire and Northern Lincolnshire,2017-07-28,104.8,2
667,East Yorkshire and Northern Lincolnshire,2017-08-28,104.9,2
668,East Yorkshire and Northern Lincolnshire,2017-09-28,105.0,2
669,East Yorkshire and Northern Lincolnshire,2017-10-28,105.1,2
670,East Yorkshire and Northern Lincolnshire,2017-11-28,105.2,2
671,East Yorkshire and Northern Lincolnshire,2017-12-28,105.4,2
672,East Yorkshire and Northern Lincolnshire,2018-01-28,105.3,2
673,East Yorkshire and Northern Lincolnshire,2018-02-28,105.3,2
674,East Yorkshire and Northern Lincolnshire,2018-03-28,105.3,2
675,East Yorkshire and Northern Lincolnshire,2018-04-28,105.4,2
676,East Yorkshire and Northern Lincolnshire,2018-05-28,105.6,2
677,East Yorkshire and Northern Lincolnshire,2018-06-28,105.6,2
678,East Yorkshire and Northern Lincolnshire,2018-07-28,105.6,2
679,East Yorkshire and Northern Lincolnshire,2018-08-28,105.7,2
680,East Yorkshire and Northern Lincolnshire,2018-09-28,105.7,2
681,East Yorkshire and Northern Lincolnshire,2018-10-28,105.8,2
682,East Yorkshire and Northern Lincolnshire,2018-11-28,106.0,2
683,East Yorkshire and Northern Lincolnshire,2018-12-28,106.2,2
684,East Yorkshire and Northern Lincolnshire,2019-01-28,106.2,2
685,East Yorkshire and Northern Lincolnshire,2019-02-28,106.6,2
686,East Yorkshire and Northern Lincolnshire,2019-03-28,107.1,2
687,East Yorkshire and Northern Lincolnshire,2019-04-28,105.8,2
688,East Yorkshire and Northern Lincolnshire,2019-05-28,106.1,2
689,East Yorkshire and Northern Lincolnshire,2019-06-28,106.2,2
690,East Yorkshire and Northern Lincolnshire,2019-07-28,106.3,2
691,East Yorkshire and Northern Lincolnshire,2019-08-28,106.5,2
692,East Yorkshire and Northern Lincolnshire,2019-09-28,106.5,2
693,East Yorkshire and Northern Lincolnshire,2019-10-28,106.6,2
694,East Yorkshire and Northern Lincolnshire,2019-11-28,106.7,2
695,East Yorkshire and Northern Lincolnshire,2019-12-28,106.7,2
696,East Yorkshire and Northern Lincolnshire,2020-01-28,106.8,2
697,East Yorkshire and Northern Lincolnshire,2020-02-28,106.8,2
698,East Yorkshire and Northern Lincolnshire,2020-03-28,106.9,2
699,East Yorkshire and Northern Lincolnshire,2020-04-28,104.8,2
700,East Yorkshire and Northern Lincolnshire,2020-05-28,104.3,2
701,East Yorkshire and Northern Lincolnshire,2020-06-28,104.1,2
702,East Yorkshire and Northern Lincolnshire,2020-07-28,104.0,2
703,East Yorkshire and Northern Lincolnshire,2020-08-28,104.0,2
704,East Yorkshire and Northern Lincolnshire,2020-09-28,104.1,2
705,East Yorkshire and Northern Lincolnshire,2020-10-28,104.3,2
706,East Yorkshire and Northern Lincolnshire,2020-11-28,103.9,2
707,East Yorkshire and Northern Lincolnshire,2020-12-28,104.2,2
708,East Yorkshire and Northern Lincolnshire,2021-01-28,104.2,2
709,East Yorkshire and Northern Lincolnshire,2021-02-28,104.3,2
710,East Yorkshire and Northern Lincolnshire,2021-03-28,104.5,2
711,East Yorkshire and Northern Lincolnshire,2021-04-28,105.0,2
712,East Yorkshire and Northern Lincolnshire,2021-05-28,105.6,2
713,East Yorkshire and Northern Lincolnshire,2021-06-28,106.3,2
714,East Yorkshire and Northern Lincolnshire,2021-07-28,106.4,2
715,East Yorkshire and Northern Lincolnshire,2021-08-28,106.9,2
716,East Yorkshire and Northern Lincolnshire,2021-09-28,107.1,2
717,East Yorkshire and Northern Lincolnshire,2021-10-28,107.3,2
718,East Yorkshire and Northern Lincolnshire,2021-11-28,107.7,2
719,East Yorkshire and Northern Lincolnshire,2021-12-28,108.7,2
720,North Yorkshire,2014-07-28,100.0,2
721,North Yorkshire,2014-08-28,100.2,2
722,North Yorkshire,2014-09-28,100.3,2
723,North Yorkshire,2014-10-28,100.3,2
724,North Yorkshire,2014-11-28,100.6,2
725,North Yorkshire,2014-12-28,100.5,2
726,North Yorkshire,2015-01-28,100.8,2
727,North Yorkshire,2015-02-28,100.9,2
728,North Yorkshire,2015-03-28,101.2,2
729,North Yorkshire,2015-04-28,101.0,2
730,North Yorkshire,2015-05-28,101.1,2
731,North Yorkshire,2015-06-28,101.2,2
732,North Yorkshire,2015-07-28,101.4,2
733,North Yorkshire,2015-08-28,101.5,2
734,North Yorkshire,2015-09-28,101.7,2
735,North Yorkshire,2015-10-28,101.8,2
736,North Yorkshire,2015-11-28,101.8,2
737,North Yorkshire,2015-12-28,101.7,2
738,North Yorkshire,2016-01-28,101.9,2
739,North Yorkshire,2016-02-28,102.0,2
740,North Yorkshire,2016-03-28,102.0,2
741,North Yorkshire,2016-04-28,101.9,2
742,North Yorkshire,2016-05-28,102.1,2
743,North Yorkshire,2016-06-28,102.1,2
744,North Yorkshire,2016-07-28,102.3,2
745,North Yorkshire,2016-08-28,102.2,2
746,North Yorkshire,2016-09-28,102.1,2
747,North Yorkshire,2016-10-28,102.2,2
748,North Yorkshire,2016-11-28,102.3,2
749,North Yorkshire,2016-12-28,102.4,2
750,North Yorkshire,2017-01-28,102.4,2
751,North Yorkshire,2017-02-28,102.4,2
752,North Yorkshire,2017-03-28,102.5,2
753,North Yorkshire,2017-04-28,102.5,2
754,North Yorkshire,2017-05-28,102.5,2
755,North Yorkshire,2017-06-28,102.7,2
756,North Yorkshire,2017-07-28,102.7,2
757,North Yorkshire,2017-08-28,102.8,2
758,North Yorkshire,2017-09-28,103.0,2
759,North Yorkshire,2017-10-28,103.2,2
760,North Yorkshire,2017-11-28,103.2,2
761,North Yorkshire,2017-12-28,103.4,2
762,North Yorkshire,2018-01-28,103.4,2
763,North Yorkshire,2018-02-28,103.6,2
764,North Yorkshire,2018-03-28,103.4,2
765,North Yorkshire,2018-04-28,103.4,2
766,North Yorkshire,2018-05-28,103.5,2
767,North Yorkshire,2018-06-28,103.5,2
768,North Yorkshire,2018-07-28,103.6,2
769,North Yorkshire,2018-08-28,103.5,2
770,North Yorkshire,2018-09-28,103.4,2
771,North Yorkshire,2018-10-28,103.4,2
772,North Yorkshire,2018-11-28,103.6,2
773,North Yorkshire,2018-12-28,103.4,2
774,North Yorkshire,2019-01-28,103.3,2
775,North Yorkshire,2019-02-28,103.2,2
776,North Yorkshire,2019-03-28,103.0,2
777,North Yorkshire,2019-04-28,104.6,2
778,North Yorkshire,2019-05-28,104.4,2
779,North Yorkshire,2019-06-28,104.1,2
780,North Yorkshire,2019-07-28,103.9,2
781,North Yorkshire,2019-08-28,103.8,2
782,North Yorkshire,2019-09-28,103.8,2
783,North Yorkshire,2019-10-28,103.8,2
784,North Yorkshire,2019-11-28,103.9,2
785,North Yorkshire,2019-12-28,103.9,2
786,North Yorkshire,2020-01-28,104.2,2
787,North Yorkshire,2020-02-28,104.3,2
788,North Yorkshire,2020-03-28,104.1,2
789,North Yorkshire,2020-04-28,102.2,2
790,North Yorkshire,2020-05-28,101.6,2
791,North Yorkshire,2020-06-28,101.4,2
792,North Yorkshire,2020-07-28,101.4,2
793,North Yorkshire,2020-08-28,101.5,2
794,North Yorkshire,2020-09-28,101.7,2
795,North Yorkshire,2020-10-28,101.9,2
796,North Yorkshire,2020-11-28,101.8,2
797,North Yorkshire,2020-12-28,102.1,2
798,North Yorkshire,2021-01-28,102.1,2
799,North Yorkshire,2021-02-28,102.2,2
800,North Yorkshire,2021-03-28,102.1,2
801,North Yorkshire,2021-04-28,101.9,2
802,North Yorkshire,2021-05-28,102.8,2
803,North Yorkshire,2021-06-28,103.7,2
804,North Yorkshire,2021-07-28,104.1,2
805,North Yorkshire,2021-08-28,104.7,2
806,North Yorkshire,2021-09-28,105.1,2
807,North Yorkshire,2021-10-28,105.4,2
808,North Yorkshire,2021-11-28,106.0,2
809,North Yorkshire,2021-12-28,106.7,2
810,South Yorkshire,2014-07-28,100.0,2
811,South Yorkshire,2014-08-28,100.3,2
812,South Yorkshire,2014-09-28,100.6,2
813,South Yorkshire,2014-10-28,100.7,2
814,South Yorkshire,2014-11-28,101.0,2
815,South Yorkshire,2014-12-28,100.8,2
816,South Yorkshire,2015-01-28,101.5,2
817,South Yorkshire,2015-02-28,101.7,2
818,South Yorkshire,2015-03-28,102.1,2
819,South Yorkshire,2015-04-28,101.9,2
820,South Yorkshire,2015-05-28,102.1,2
821,South Yorkshire,2015-06-28,102.3,2
822,South Yorkshire,2015-07-28,102.5,2
823,South Yorkshire,2015-08-28,102.6,2
824,South Yorkshire,2015-09-28,102.7,2
825,South Yorkshire,2015-10-28,102.8,2
826,South Yorkshire,2015-11-28,102.9,2
827,South Yorkshire,2015-12-28,102.7,2
828,South Yorkshire,2016-01-28,103.1,2
829,South Yorkshire,2016-02-28,103.1,2
830,South Yorkshire,2016-03-28,103.3,2
831,South Yorkshire,2016-04-28,103.3,2
832,South Yorkshire,2016-05-28,103.4,2
833,South Yorkshire,2016-06-28,103.5,2
834,South Yorkshire,2016-07-28,103.6,2
835,South Yorkshire,2016-08-28,103.7,2
836,South Yorkshire,2016-09-28,103.8,2
837,South Yorkshire,2016-10-28,103.9,2
838,South Yorkshire,2016-11-28,104.0,2
839,South Yorkshire,2016-12-28,104.2,2
840,South Yorkshire,2017-01-28,104.2,2
841,South Yorkshire,2017-02-28,104.3,2
842,South Yorkshire,2017-03-28,104.6,2
843,South Yorkshire,2017-04-28,104.5,2
844,South Yorkshire,2017-05-28,104.7,2
845,South Yorkshire,2017-06-28,104.8,2
846,South Yorkshire,2017-07-28,104.9,2
847,South Yorkshire,2017-08-28,105.0,2
848,South Yorkshire,2017-09-28,105.2,2
849,South Yorkshire,2017-10-28,105.3,2
850,South Yorkshire,2017-11-28,105.5,2
851,South Yorkshire,2017-12-28,105.7,2
852,South Yorkshire,2018-01-28,105.6,2
853,South Yorkshire,2018-02-28,105.6,2
854,South Yorkshire,2018-03-28,105.7,2
855,South Yorkshire,2018-04-28,105.8,2
856,South Yorkshire,2018-05-28,106.0,2
857,South Yorkshire,2018-06-28,106.1,2
858,South Yorkshire,2018-07-28,106.2,2
859,South Yorkshire,2018-08-28,106.4,2
860,South Yorkshire,2018-09-28,106.6,2
861,South Yorkshire,2018-10-28,106.8,2
862,South Yorkshire,2018-11-28,107.1,2
863,South Yorkshire,2018-12-28,107.3,2
864,South Yorkshire,2019-01-28,107.4,2
865,South Yorkshire,2019-02-28,107.7,2
866,South Yorkshire,2019-03-28,108.2,2
867,South Yorkshire,2019-04-28,107.5,2
868,South Yorkshire,2019-05-28,107.7,2
869,South Yorkshire,2019-06-28,107.9,2
870,South Yorkshire,2019-07-28,108.0,2
871,South Yorkshire,2019-08-28,108.1,2
872,South Yorkshire,2019-09-28,108.3,2
873,South Yorkshire,2019-10-28,108.4,2
874,South Yorkshire,2019-11-28,108.5,2
875,South Yorkshire,2019-12-28,108.5,2
876,South Yorkshire,2020-01-28,108.5,2
877,South Yorkshire,2020-02-28,108.6,2
878,South Yorkshire,2020-03-28,108.7,2
879,South Yorkshire,2020-04-28,106.9,2
880,South Yorkshire,2020-05-28,106.4,2
881,South Yorkshire,2020-06-28,106.4,2
882,South Yorkshire,2020-07-28,106.3,2
883,South Yorkshire,2020-08-28,106.1,2
884,South Yorkshire,2020-09-28,105.7,2
885,South Yorkshire,2020-10-28,105.6,2
886,South Yorkshire,2020-11-28,105.4,2
887,South Yorkshire,2020-12-28,105.6,2
888,South Yorkshire,2021-01-28,105.7,2
889,South Yorkshire,2021-02-28,105.8,2
890,South Yorkshire,2021-03-28,106.1,2
891,South Yorkshire,2021-04-28,106.5,2
892,South Yorkshire,2021-05-28,107.0,2
893,South Yorkshire,2021-06-28,107.6,2
894,South Yorkshire,2021-07-28,107.9,2
895,South Yorkshire,2021-08-28,108.5,2
896,South Yorkshire,2021-09-28,108.9,2
897,South Yorkshire,2021-10-28,109.1,2
898,South Yorkshire,2021-11-28,109.6,2
899,South Yorkshire,2021-12-28,110.6,2
900,West Yorkshire,2014-07-28,100.0,2
901,West Yorkshire,2014-08-28,100.3,2
902,West Yorkshire,2014-09-28,100.5,2
903,West Yorkshire,2014-10-28,100.6,2
904,West Yorkshire,2014-11-28,100.9,2
905,West Yorkshire,2014-12-28,100.8,2
906,West Yorkshire,2015-01-28,101.3,2
907,West Yorkshire,2015-02-28,101.6,2
908,West Yorkshire,2015-03-28,101.8,2
909,West Yorkshire,2015-04-28,102.0,2
910,West Yorkshire,2015-05-28,102.1,2
911,West Yorkshire,2015-06-28,102.4,2
912,West Yorkshire,2015-07-28,102.5,2
913,West Yorkshire,2015-08-28,102.7,2
914,West Yorkshire,2015-09-28,103.0,2
915,West Yorkshire,2015-10-28,103.2,2
916,West Yorkshire,2015-11-28,103.4,2
917,West Yorkshire,2015-12-28,103.3,2
918,West Yorkshire,2016-01-28,103.7,2
919,West Yorkshire,2016-02-28,103.8,2
920,West Yorkshire,2016-03-28,103.9,2
921,West Yorkshire,2016-04-28,104.0,2
922,West Yorkshire,2016-05-28,104.2,2
923,West Yorkshire,2016-06-28,104.4,2
924,West Yorkshire,2016-07-28,104.5,2
925,West Yorkshire,2016-08-28,104.6,2
926,West Yorkshire,2016-09-28,104.7,2
927,West Yorkshire,2016-10-28,104.8,2
928,West Yorkshire,2016-11-28,105.0,2
929,West Yorkshire,2016-12-28,105.1,2
930,West Yorkshire,2017-01-28,105.1,2
931,West Yorkshire,2017-02-28,105.1,2
932,West Yorkshire,2017-03-28,105.3,2
933,West Yorkshire,2017-04-28,105.5,2
934,West Yorkshire,2017-05-28,105.6,2
935,West Yorkshire,2017-06-28,105.7,2
936,West Yorkshire,2017-07-28,105.8,2
937,West Yorkshire,2017-08-28,106.0,2
938,West Yorkshire,2017-09-28,106.0,2
939,West Yorkshire,2017-10-28,106.2,2
940,West Yorkshire,2017-11-28,106.3,2
941,West Yorkshire,2017-12-28,106.5,2
942,West Yorkshire,2018-01-28,106.4,2
943,West Yorkshire,2018-02-28,106.5,2
944,West Yorkshire,2018-03-28,106.5,2
945,West Yorkshire,2018-04-28,106.6,2
946,West Yorkshire,2018-05-28,106.8,2
947,West Yorkshire,2018-06-28,107.0,2
948,West Yorkshire,2018-07-28,107.1,2
949,West Yorkshire,2018-08-28,107.2,2
950,West Yorkshire,2018-09-28,107.4,2
951,West Yorkshire,2018-10-28,107.5,2
952,West Yorkshire,2018-11-28,107.8,2
953,West Yorkshire,2018-12-28,107.9,2
954,West Yorkshire,2019-01-28,108.0,2
955,West Yorkshire,2019-02-28,108.3,2
956,West Yorkshire,2019-03-28,108.6,2
957,West Yorkshire,2019-04-28,108.2,2
958,West Yorkshire,2019-05-28,108.2,2
959,West Yorkshire,2019-06-28,108.2,2
960,West Yorkshire,2019-07-28,108.2,2
961,West Yorkshire,2019-08-28,108.4,2
962,West Yorkshire,2019-09-28,108.5,2
963,West Yorkshire,2019-10-28,108.5,2
964,West Yorkshire,2019-11-28,108.5,2
965,West Yorkshire,2019-12-28,108.6,2
966,West Yorkshire,2020-01-28,108.7,2
967,West Yorkshire,2020-02-28,108.8,2
968,West Yorkshire,2020-03-28,108.8,2
969,West Yorkshire,2020-04-28,107.2,2
970,West Yorkshire,2020-05-28,106.5,2
971,West Yorkshire,2020-06-28,106.4,2
972,West Yorkshire,2020-07-28,106.3,2
973,West Yorkshire,2020-08-28,106.2,2
974,West Yorkshire,2020-09-28,106.0,2
975,West Yorkshire,2020-10-28,105.9,2
976,West Yorkshire,2020-11-28,105.8,2
977,West Yorkshire,2020-12-28,105.9,2
978,West Yorkshire,2021-01-28,106.1,2
979,West Yorkshire,2021-02-28,106.2,2
980,West Yorkshire,2021-03-28,106.5,2
981,West Yorkshire,2021-04-28,106.7,2
982,West Yorkshire,2021-05-28,107.3,2
983,West Yorkshire,2021-06-28,108.0,2
984,West Yorkshire,2021-07-28,108.5,2
985,West Yorkshire,2021-08-28,109.1,2
986,West Yorkshire,2021-09-28,109.5,2
987,West Yorkshire,2021-10-28,109.8,2
988,West Yorkshire,2021-11-28,110.6,2
989,West Yorkshire,2021-12-28,111.4,2
990,Derbyshire and Nottinghamshire,2014-07-28,100.0,2
991,Derbyshire and Nottinghamshire,2014-08-28,100.2,2
992,Derbyshire and Nottinghamshire,2014-09-28,100.4,2
993,Derbyshire and Nottinghamshire,2014-10-28,100.4,2
994,Derbyshire and Nottinghamshire,2014-11-28,100.7,2
995,Derbyshire and Nottinghamshire,2014-12-28,100.6,2
996,Derbyshire and Nottinghamshire,2015-01-28,101.2,2
997,Derbyshire and Nottinghamshire,2015-02-28,101.3,2
998,Derbyshire and Nottinghamshire,2015-03-28,101.6,2
999,Derbyshire and Nottinghamshire,2015-04-28,101.9,2
1000,Derbyshire and Nottinghamshire,2015-05-28,102.1,2
1001,Derbyshire and Nottinghamshire,2015-06-28,102.3,2
1002,Derbyshire and Nottinghamshire,2015-07-28,102.5,2
1003,Derbyshire and Nottinghamshire,2015-08-28,102.7,2
1004,Derbyshire and Nottinghamshire,2015-09-28,102.7,2
1005,Derbyshire and Nottinghamshire,2015-10-28,102.9,2
1006,Derbyshire and Nottinghamshire,2015-11-28,103.0,2
1007,Derbyshire and Nottinghamshire,2015-12-28,103.0,2
1008,Derbyshire and Nottinghamshire,2016-01-28,103.2,2
1009,Derbyshire and Nottinghamshire,2016-02-28,103.3,2
1010,Derbyshire and Nottinghamshire,2016-03-28,103.5,2
1011,Derbyshire and Nottinghamshire,2016-04-28,103.5,2
1012,Derbyshire and Nottinghamshire,2016-05-28,103.6,2
1013,Derbyshire and Nottinghamshire,2016-06-28,103.7,2
1014,Derbyshire and Nottinghamshire,2016-07-28,103.8,2
1015,Derbyshire and Nottinghamshire,2016-08-28,103.8,2
1016,Derbyshire and Nottinghamshire,2016-09-28,103.9,2
1017,Derbyshire and Nottinghamshire,2016-10-28,104.1,2
1018,Derbyshire and Nottinghamshire,2016-11-28,104.2,2
1019,Derbyshire and Nottinghamshire,2016-12-28,104.4,2
1020,Derbyshire and Nottinghamshire,2017-01-28,104.3,2
1021,Derbyshire and Nottinghamshire,2017-02-28,104.4,2
1022,Derbyshire and Nottinghamshire,2017-03-28,104.4,2
1023,Derbyshire and Nottinghamshire,2017-04-28,104.6,2
1024,Derbyshire and Nottinghamshire,2017-05-28,104.7,2
1025,Derbyshire and Nottinghamshire,2017-06-28,104.9,2
1026,Derbyshire and Nottinghamshire,2017-07-28,104.9,2
1027,Derbyshire and Nottinghamshire,2017-08-28,105.0,2
1028,Derbyshire and Nottinghamshire,2017-09-28,105.2,2
1029,Derbyshire and Nottinghamshire,2017-10-28,105.4,2
1030,Derbyshire and Nottinghamshire,2017-11-28,105.5,2
1031,Derbyshire and Nottinghamshire,2017-12-28,105.7,2
1032,Derbyshire and Nottinghamshire,2018-01-28,105.8,2
1033,Derbyshire and Nottinghamshire,2018-02-28,105.8,2
1034,Derbyshire and Nottinghamshire,2018-03-28,105.9,2
1035,Derbyshire and Nottinghamshire,2018-04-28,106.0,2
1036,Derbyshire and Nottinghamshire,2018-05-28,106.1,2
1037,Derbyshire and Nottinghamshire,2018-06-28,106.2,2
1038,Derbyshire and Nottinghamshire,2018-07-28,106.3,2
1039,Derbyshire and Nottinghamshire,2018-08-28,106.4,2
1040,Derbyshire and Nottinghamshire,2018-09-28,106.5,2
1041,Derbyshire and Nottinghamshire,2018-10-28,106.5,2
1042,Derbyshire and Nottinghamshire,2018-11-28,106.7,2
1043,Derbyshire and Nottinghamshire,2018-12-28,106.7,2
1044,Derbyshire and Nottinghamshire,2019-01-28,106.7,2
1045,Derbyshire and Nottinghamshire,2019-02-28,106.8,2
1046,Derbyshire and Nottinghamshire,2019-03-28,107.0,2
1047,Derbyshire and Nottinghamshire,2019-04-28,107.1,2
1048,Derbyshire and Nottinghamshire,2019-05-28,107.1,2
1049,Derbyshire and Nottinghamshire,2019-06-28,107.1,2
1050,Derbyshire and Nottinghamshire,2019-07-28,106.9,2
1051,Derbyshire and Nottinghamshire,2019-08-28,107.0,2
1052,Derbyshire and Nottinghamshire,2019-09-28,107.0,2
1053,Derbyshire and Nottinghamshire,2019-10-28,107.0,2
1054,Derbyshire and Nottinghamshire,2019-11-28,107.0,2
1055,Derbyshire and Nottinghamshire,2019-12-28,107.1,2
1056,Derbyshire and Nottinghamshire,2020-01-28,107.1,2
1057,Derbyshire and Nottinghamshire,2020-02-28,107.2,2
1058,Derbyshire and Nottinghamshire,2020-03-28,107.1,2
1059,Derbyshire and Nottinghamshire,2020-04-28,105.5,2
1060,Derbyshire and Nottinghamshire,2020-05-28,105.0,2
1061,Derbyshire and Nottinghamshire,2020-06-28,104.9,2
1062,Derbyshire and Nottinghamshire,2020-07-28,104.9,2
1063,Derbyshire and Nottinghamshire,2020-08-28,104.9,2
1064,Derbyshire and Nottinghamshire,2020-09-28,104.7,2
1065,Derbyshire and Nottinghamshire,2020-10-28,104.6,2
