,month,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,N10,SHARE_GPRH,N3H,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF,var_name,var_label
10,1900-11-01,,,,47.34355926513672,38.18849563598633,50.53418731689453,,,1.707883596420288,7319,46.28224563598633,,81.49401092529297,,45.26858901977539,,0.36890286207199097,0.013663068413734436,0.35523977875709534,0.0,0.013663068413734436,0.6285011768341064,0.4235551357269287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027326136827468872,0.013663068413734436,0.027326136827468872,0.027326136827468872,0.04098920524120331,0.027326136827468872,0.04098920524120331,0.4508812725543976,0.04098920524120331,0.4645443260669708,0.0,0.027326136827468872,0.32791364192962646,0.013663068413734436,0.4235551357269287,0.6011750102043152,0.0,0.054652273654937744,0.0,0.08197841048240662,0.0,0.16395682096481323,0.08197841048240662,0.0,0.027326136827468872,0.0,0.08197841048240662,0.0,0.04098920524120331,0.3415767252445221,0.027326136827468872,0.027326136827468872,0.20494602620601654,0.0,0.013663068413734436,0.06831534206867218,0.0,0.04098920524120331,0.0,0.0,1.5985790491104126,0.0,0.013663068413734436,0.28692445158958435,N3H,"Number of articles (3 historical newspapers, 1900-)"
11,1900-12-01,,,,49.31974792480469,49.92506790161133,42.579345703125,,,1.7791732549667358,7644,54.120216369628906,,86.0373764038086,,47.59330749511719,,0.418628990650177,0.1439037173986435,0.37938252091407776,0.0,0.0,0.6410256624221802,0.23547880351543427,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026164311915636063,0.06541077792644501,0.039246466010808945,0.026164311915636063,0.06541077792644501,0.039246466010808945,0.039246466010808945,0.32705390453338623,0.07849293202161789,0.3663003742694855,0.013082155957818031,0.13082155585289001,0.24856096506118774,0.013082155957818031,0.39246466755867004,0.9157509207725525,0.0,0.013082155957818031,0.0,0.15698586404323578,0.0,0.10465724766254425,0.11773940175771713,0.026164311915636063,0.026164311915636063,0.0,0.17006802558898926,0.013082155957818031,0.026164311915636063,0.19623233377933502,0.0,0.06541077792644501,0.1439037173986435,0.0,0.026164311915636063,0.09157509356737137,0.013082155957818031,0.09157509356737137,0.0,0.0,1.6091052293777466,0.07849293202161789,0.0,0.4055468440055847,GPRH_NOEW,Historical GPR Index including Excluded Words (1900-2019=100)
12,1901-01-01,,,,42.479026794433594,40.79124450683594,41.743263244628906,,,1.532399296760559,6852,55.1165771484375,,86.36103057861328,,45.50953674316406,,0.3648569881916046,0.04378283768892288,0.3356684148311615,0.01459427922964096,0.0,0.5399883389472961,0.2918855845928192,0.04378283768892288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01459427922964096,0.0,0.0729713961482048,0.0,0.05837711691856384,0.0,0.0,0.32107412815093994,0.04378283768892288,0.13134850561618805,0.08756567537784576,0.02918855845928192,0.27729129791259766,0.0,0.3648569881916046,0.5253940224647522,0.0,0.04378283768892288,0.0,0.24810273945331573,0.01459427922964096,0.05837711691856384,0.10215995460748672,0.0,0.02918855845928192,0.0,0.08756567537784576,0.0,0.04378283768892288,0.24810273945331573,0.0,0.02918855845928192,0.1459427922964096,0.0,0.01459427922964096,0.13134850561618805,0.0,0.01459427922964096,0.0,0.0,1.4448336362838745,0.16053706407546997,0.0,0.23350846767425537,GPR_NOEW,Recent GPR Index including Excluded Words (1985-2019=100)
13,1901-02-01,,,,50.14393997192383,39.05789566040039,55.65812683105469,,,1.8089053630828857,6468,65.74311828613281,,82.38793182373047,,65.28627014160156,,0.2782931327819824,0.12368583679199219,0.3246753215789795,0.0,0.0,0.7111935615539551,0.4019789695739746,0.015460729598999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.10822510719299316,0.061842918395996094,0.030921459197998047,0.10822510719299316,0.0,0.015460729598999023,0.3246753215789795,0.015460729598999023,0.35559678077697754,0.04638218879699707,0.061842918395996094,0.4019789695739746,0.015460729598999023,0.4483611583709717,0.7266542911529541,0.0,0.030921459197998047,0.0,0.17006802558898926,0.0,0.1391465663909912,0.09276437759399414,0.015460729598999023,0.061842918395996094,0.0,0.17006802558898926,0.015460729598999023,0.0,0.37105751037597656,0.015460729598999023,0.030921459197998047,0.24737167358398438,0.0,0.015460729598999023,0.09276437759399414,0.0,0.09276437759399414,0.015460729598999023,0.0,1.6542980670928955,0.061842918395996094,0.0,0.2782931327819824,GPRH_AND,Historical GPR Index (broader search criteria) replacing N/2 with AND (1900-2019
14,1901-03-01,,,,47.93758010864258,53.77335739135742,45.106990814208984,,,1.729312539100647,6997,53.768375396728516,,88.60924530029297,,50.601470947265625,,0.4573388695716858,0.15721023082733154,0.4144633412361145,0.0,0.014291839674115181,0.7003001570701599,0.2286694347858429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.014291839674115181,0.042875517159700394,0.0,0.042875517159700394,0.042875517159700394,0.0,0.5859653949737549,0.014291839674115181,0.34300413727760315,0.0,0.014291839674115181,0.2715449333190918,0.0,0.3144204616546631,0.7860511541366577,0.0,0.014291839674115181,0.0,0.15721023082733154,0.0,0.042875517159700394,0.38587966561317444,0.1429183930158615,0.028583679348230362,0.0,0.028583679348230362,0.0,0.0,0.38587966561317444,0.0,0.0,0.6145491003990173,0.0,0.014291839674115181,0.014291839674115181,0.0,0.11433471739292145,0.0,0.0,1.6864370107650757,0.0,0.0,0.285836786031723,GPR_AND,Recent GPR Index (broader search criteria) replacing N/2 with AND (1985-2019=100
15,1901-04-01,,,,37.94577407836914,33.65754318237305,38.06138229370117,,,1.3688656091690063,6867,49.538543701171875,,69.14363098144531,,39.73386001586914,,0.27668559551239014,0.05824960023164749,0.29124799370765686,0.0,0.0,0.4951215982437134,0.27668559551239014,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014562400057911873,0.07281199842691422,0.029124800115823746,0.014562400057911873,0.08737439662218094,0.0,0.0,0.34949758648872375,0.029124800115823746,0.29124799370765686,0.029124800115823746,0.07281199842691422,0.2621231973171234,0.029124800115823746,0.2475607991218567,0.4951215982437134,0.0,0.014562400057911873,0.0,0.27668559551239014,0.0,0.10193680226802826,0.14562399685382843,0.04368719831109047,0.014562400057911873,0.0,0.05824960023164749,0.0,0.0,0.2475607991218567,0.0,0.04368719831109047,0.23299840092658997,0.0,0.014562400057911873,0.014562400057911873,0.0,0.04368719831109047,0.0,0.0,1.2960536479949951,0.014562400057911873,0.0,0.16018639504909515,GPRH_BASIC,Historical Basic GPR Index (narrow search criteria) (1900-2019=100)
16,1901-05-01,,,,37.379661560058594,29.300127029418945,41.73809814453125,,,1.3484435081481934,6971,47.765594482421875,,66.87367248535156,,39.14107131958008,,0.27255773544311523,0.05738057568669319,0.22952230274677277,0.0,0.0,0.5738057494163513,0.27255773544311523,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014345143921673298,0.028690287843346596,0.014345143921673298,0.014345143921673298,0.04303543269634247,0.014345143921673298,0.014345143921673298,0.15779659152030945,0.028690287843346596,0.20083202421665192,0.014345143921673298,0.04303543269634247,0.17214173078536987,0.0,0.15779659152030945,0.41600918769836426,0.0,0.0,0.0,0.07172571867704391,0.014345143921673298,0.11476115137338638,0.10041601210832596,0.028690287843346596,0.05738057568669319,0.0,0.028690287843346596,0.028690287843346596,0.014345143921673298,0.24386745691299438,0.0,0.0,0.15779659152030945,0.0,0.014345143921673298,0.028690287843346596,0.0,0.05738057568669319,0.0,0.0,1.23368239402771,0.014345143921673298,0.0,0.10041601210832596,GPR_BASIC,Recent Basic GPR Index (narrow search criteria) (1985-2019=100)
17,1901-06-01,,,,31.65671157836914,19.228235244750977,38.675479888916016,,,1.1419923305511475,7268,42.838783264160156,,66.19259643554688,,42.01084899902344,,0.1375894397497177,0.08255366235971451,0.16510732471942902,0.0,0.0,0.5778756141662598,0.20638415217399597,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.041276831179857254,0.0,0.013758943416178226,0.041276831179857254,0.0,0.0,0.19262520968914032,0.0,0.2751788794994354,0.013758943416178226,0.041276831179857254,0.09631260484457016,0.0,0.2614199221134186,0.3714914619922638,0.0,0.013758943416178226,0.0,0.23390203714370728,0.0,0.09631260484457016,0.09631260484457016,0.013758943416178226,0.041276831179857254,0.0,0.055035773664712906,0.0,0.0,0.06879471987485886,0.013758943416178226,0.0,0.22014309465885162,0.0,0.013758943416178226,0.027517886832356453,0.013758943416178226,0.013758943416178226,0.0,0.0,1.073197603225708,0.027517886832356453,0.0,0.20638415217399597,SHAREH_CAT_1,Share of articles Cat.1
18,1901-07-01,,,,37.257781982421875,24.342727661132812,45.388187408447266,,,1.344046711921692,6845,50.11893081665039,,70.39774322509766,,43.1833610534668,,0.18991965055465698,0.07304602116346359,0.18991965055465698,0.0,0.0,0.7450693845748901,0.17531044781208038,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029218407347798347,0.014609203673899174,0.043827611953020096,0.014609203673899174,0.043827611953020096,0.0,0.029218407347798347,0.11687362939119339,0.029218407347798347,0.32140249013900757,0.058436814695596695,0.0,0.29218408465385437,0.0,0.20452885329723358,0.42366692423820496,0.0,0.0,0.0,0.08765522390604019,0.014609203673899174,0.10226442664861679,0.043827611953020096,0.014609203673899174,0.07304602116346359,0.0,0.11687362939119339,0.014609203673899174,0.0,0.16070124506950378,0.014609203673899174,0.014609203673899174,0.07304602116346359,0.0,0.014609203673899174,0.014609203673899174,0.0,0.029218407347798347,0.0,0.0,1.2125638723373413,0.029218407347798347,0.0,0.2775748670101166,SHAREH_CAT_2,Share of articles Cat.2
19,1901-08-01,,,,58.15801239013672,46.718387603759766,67.25057220458984,,,2.0980069637298584,6673,58.32313919067383,,86.0902099609375,,44.78321075439453,,0.5394874811172485,0.029971526935696602,0.2847295105457306,0.0,0.029971526935696602,0.8092312216758728,0.6743593811988831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014985763467848301,0.014985763467848301,0.10490034520626068,0.059943053871393204,0.19481492042541504,0.04495729133486748,0.014985763467848301,0.3596583306789398,0.7792596817016602,0.37464410066604614,0.059943053871393204,0.029971526935696602,0.26974374055862427,0.014985763467848301,0.4645586609840393,0.7193166613578796,0.0,0.029971526935696602,0.0,0.07492882013320923,0.0,0.25475797057151794,0.014985763467848301,0.0,0.10490034520626068,0.0,0.08991458266973495,0.014985763467848301,0.04495729133486748,0.13487187027931213,0.0,0.059943053871393204,0.23977221548557281,0.0,0.014985763467848301,0.04495729133486748,0.0,0.1798291653394699,0.0,0.0,2.023077964782715,0.6294020414352417,0.029971526935696602,0.26974374055862427,SHAREH_CAT_3,Share of articles Cat.3
20,1901-09-01,,,,41.08998107910156,35.2241096496582,48.475914001464844,,,1.482290506362915,6409,51.054481506347656,,71.63568878173828,,43.586971282958984,,0.17163364589214325,0.10922140628099442,0.3744733929634094,0.0,0.01560305804014206,0.7021375894546509,0.29645809531211853,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.06241223216056824,0.0780152902007103,0.10922140628099442,0.01560305804014206,0.0,0.20283976197242737,0.32766422629356384,0.24964892864227295,0.01560305804014206,0.01560305804014206,0.2652519941329956,0.0,0.32766422629356384,0.48369479179382324,0.0,0.01560305804014206,0.0,0.09361834824085236,0.0,0.10922140628099442,0.06241223216056824,0.0,0.04680917412042618,0.0,0.06241223216056824,0.01560305804014206,0.01560305804014206,0.14042752981185913,0.01560305804014206,0.0,0.12482446432113647,0.0,0.0,0.03120611608028412,0.0,0.09361834824085236,0.0,0.0,1.435481309890747,0.24964892864227295,0.0,0.1872366964817047,SHAREH_CAT_4,Share of articles Cat.4
21,1901-10-01,,,,36.3206672668457,25.903764724731445,43.81871795654297,,,1.3102409839630127,6640,47.3245735168457,,73.87130737304688,,50.8760986328125,,0.28614458441734314,0.04518072307109833,0.16566264629364014,0.0,0.0,0.6024096608161926,0.3765060305595398,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150602413341403,0.0602409653365612,0.0301204826682806,0.0150602413341403,0.0301204826682806,0.0,0.0301204826682806,0.15060241520404816,0.16566264629364014,0.3012048304080963,0.0150602413341403,0.04518072307109833,0.2409638613462448,0.0,0.3313252925872803,0.4819277226924896,0.0,0.0301204826682806,0.0,0.1807228922843933,0.0,0.15060241520404816,0.0602409653365612,0.0150602413341403,0.04518072307109833,0.0,0.04518072307109833,0.0301204826682806,0.0301204826682806,0.34638553857803345,0.04518072307109833,0.04518072307109833,0.21084336936473846,0.0,0.04518072307109833,0.0301204826682806,0.0150602413341403,0.09036144614219666,0.0,0.0,1.2650601863861084,0.1807228922843933,0.0,0.1807228922843933,SHAREH_CAT_5,Share of articles Cat.5
