,key,year,value
17378,Sweden,1810,31.94
17379,Sweden,1811,34.54
17380,Sweden,1812,35.05
17381,Sweden,1813,36.46
17382,Sweden,1814,38.55
17383,Sweden,1815,40.41
17384,Sweden,1816,41.73
17385,Sweden,1817,40.27
17386,Sweden,1818,39.98
17387,Sweden,1819,36.93
17388,Sweden,1820,40.21
17389,Sweden,1821,38.12
17390,Sweden,1822,42.73
17391,Sweden,1823,45.16
17392,Sweden,1824,44.94
17393,Sweden,1825,45.22
17394,Sweden,1826,43.06
17395,Sweden,1827,42.63
17396,Sweden,1828,37.72
17397,Sweden,1829,36.16
17398,Sweden,1830,40.94
17399,Sweden,1831,38.94
17400,Sweden,1832,40.81
17401,Sweden,1833,42.47
17402,Sweden,1834,38.51
17403,Sweden,1835,47.12
17404,Sweden,1836,45.11
17405,Sweden,1837,39.55
17406,Sweden,1838,39.96
17407,Sweden,1839,39.83
17408,Sweden,1840,43.94
17409,Sweden,1841,45.11
17410,Sweden,1842,42.76
17411,Sweden,1843,42.79
17412,Sweden,1844,43.98
17413,Sweden,1845,45.95
17414,Sweden,1846,42.01
17415,Sweden,1847,40.09
17416,Sweden,1848,45.1
17417,Sweden,1849,44.47
17418,Sweden,1850,44.66
17419,Sweden,1851,43.58
17420,Sweden,1852,41.31
17421,Sweden,1853,39.96
17422,Sweden,1854,44.5
17423,Sweden,1855,43.03
17424,Sweden,1856,42.09
17425,Sweden,1857,34.59
17426,Sweden,1858,41.95
17427,Sweden,1859,44.23
17428,Sweden,1860,48.44
17429,Sweden,1861,47.09
17430,Sweden,1862,42.53
17431,Sweden,1863,45.36
17432,Sweden,1864,44.73
17433,Sweden,1865,45.35
17434,Sweden,1866,44.69
17435,Sweden,1867,46.11
17436,Sweden,1868,43.18
17437,Sweden,1869,40.9
17438,Sweden,1870,44.97
17439,Sweden,1871,48.92
17440,Sweden,1872,50.0
17441,Sweden,1873,48.64
17442,Sweden,1874,44.23
17443,Sweden,1875,44.54
17444,Sweden,1876,44.77
17445,Sweden,1877,45.98
17446,Sweden,1878,46.68
17447,Sweden,1879,48.87
17448,Sweden,1880,47.58
17449,Sweden,1881,48.45
17450,Sweden,1882,48.53
17451,Sweden,1883,48.96
17452,Sweden,1884,49.1
17453,Sweden,1885,48.87
17454,Sweden,1886,50.52
17455,Sweden,1887,51.39
17456,Sweden,1888,52.29
17457,Sweden,1889,52.26
17458,Sweden,1890,50.44
17459,Sweden,1891,51.05
17460,Sweden,1892,50.58
17461,Sweden,1893,51.32
17462,Sweden,1894,52.05
17463,Sweden,1895,54.13
17464,Sweden,1896,53.44
17465,Sweden,1897,54.08
17466,Sweden,1898,54.64
17467,Sweden,1899,50.9
17468,Sweden,1900,52.21
17469,Sweden,1901,52.87
17470,Sweden,1902,54.73
17471,Sweden,1903,55.05
17472,Sweden,1904,55.36
17473,Sweden,1905,54.5
17474,Sweden,1906,56.65
17475,Sweden,1907,56.95
17476,Sweden,1908,56.38
17477,Sweden,1909,58.38
17478,Sweden,1910,57.76
17479,Sweden,1911,58.0
17480,Sweden,1912,57.76
17481,Sweden,1913,58.65
17482,Sweden,1914,58.24
17483,Sweden,1915,57.17
17484,Sweden,1916,58.19
17485,Sweden,1917,58.85
17486,Sweden,1918,49.81
17487,Sweden,1919,56.55
17488,Sweden,1920,58.78
17489,Sweden,1921,61.01
17490,Sweden,1922,61.03
17491,Sweden,1923,62.96
17492,Sweden,1924,61.97
17493,Sweden,1925,62.55
17494,Sweden,1926,62.78
17495,Sweden,1927,61.56
17496,Sweden,1928,62.26
17497,Sweden,1929,62.31
17498,Sweden,1930,63.18
17499,Sweden,1931,62.66
17500,Sweden,1932,63.93
17501,Sweden,1933,64.81
17502,Sweden,1934,64.95
17503,Sweden,1935,64.85
17504,Sweden,1936,64.59
17505,Sweden,1937,64.63
17506,Sweden,1938,65.55
17507,Sweden,1939,66.38
17508,Sweden,1940,66.72
17509,Sweden,1941,67.03
17510,Sweden,1942,68.94
17511,Sweden,1943,68.7
17512,Sweden,1944,67.72
17513,Sweden,1945,68.32
17514,Sweden,1946,69.49
17515,Sweden,1947,69.45
17516,Sweden,1948,70.72
17517,Sweden,1949,70.79
17518,Sweden,1950,71.1
17519,Sweden,1951,71.4
17520,Sweden,1952,71.8
17521,Sweden,1953,71.9
17522,Sweden,1954,72.4
17523,Sweden,1955,72.6
17524,Sweden,1956,72.7
17525,Sweden,1957,72.5
17526,Sweden,1958,73.2
17527,Sweden,1959,73.4
17528,Sweden,1960,73.0
17529,Sweden,1961,73.5
17530,Sweden,1962,73.4
17531,Sweden,1963,73.5
17532,Sweden,1964,73.7
17533,Sweden,1965,73.9
17534,Sweden,1966,74.1
17535,Sweden,1967,74.1
17536,Sweden,1968,74.0
17537,Sweden,1969,74.1
17538,Sweden,1970,74.7
17539,Sweden,1971,74.6
17540,Sweden,1972,74.7
17541,Sweden,1973,74.9
17542,Sweden,1974,75.0
17543,Sweden,1975,75.0
17544,Sweden,1976,75.0
17545,Sweden,1977,75.4
17546,Sweden,1978,75.5
17547,Sweden,1979,75.5
17548,Sweden,1980,75.7
17549,Sweden,1981,76.0
17550,Sweden,1982,76.3
17551,Sweden,1983,76.6
17552,Sweden,1984,76.8
17553,Sweden,1985,76.7
17554,Sweden,1986,77.0
17555,Sweden,1987,77.1
17556,Sweden,1988,77.0
17557,Sweden,1989,77.7
17558,Sweden,1990,77.6
17559,Sweden,1991,77.7
17560,Sweden,1992,78.1
17561,Sweden,1993,78.1
17562,Sweden,1994,78.7
17563,Sweden,1995,78.8
17564,Sweden,1996,79.0
17565,Sweden,1997,79.3
17566,Sweden,1998,79.4
17567,Sweden,1999,79.5
17568,Sweden,2000,79.7
17569,Sweden,2001,79.8
17570,Sweden,2002,79.9
17571,Sweden,2003,80.2
17572,Sweden,2004,80.5
17573,Sweden,2005,80.6
17574,Sweden,2006,80.8
17575,Sweden,2007,81.0
17576,Sweden,2008,81.1
17577,Sweden,2009,81.4
17578,Sweden,2010,81.5
17579,Sweden,2011,81.8
17580,Sweden,2012,81.7
17581,Sweden,2013,81.9
17582,Sweden,2014,82.2
17583,Sweden,2015,82.2
17584,Sweden,2016,82.3
17585,Sweden,2017,82.4
17586,Sweden,2018,82.5
17587,Sweden,2019,83.1
17588,Sweden,2020,82.4
17589,Sweden,2021,83.0
19061,United Kingdom,1543,33.94
19062,United Kingdom,1548,38.82
19063,United Kingdom,1553,39.59
19064,United Kingdom,1558,22.38
19065,United Kingdom,1563,36.66
19066,United Kingdom,1568,39.67
19067,United Kingdom,1573,41.06
19068,United Kingdom,1578,41.56
19069,United Kingdom,1583,42.7
19070,United Kingdom,1588,37.05
19071,United Kingdom,1593,38.05
19072,United Kingdom,1598,37.82
19073,United Kingdom,1603,38.53
19074,United Kingdom,1608,39.59
19075,United Kingdom,1613,36.79
19076,United Kingdom,1618,40.31
19077,United Kingdom,1623,33.39
19078,United Kingdom,1628,39.69
19079,United Kingdom,1633,39.72
19080,United Kingdom,1638,34.03
19081,United Kingdom,1643,36.32
19082,United Kingdom,1648,39.74
19083,United Kingdom,1653,39.14
19084,United Kingdom,1658,33.04
19085,United Kingdom,1663,33.27
19086,United Kingdom,1668,32.48
19087,United Kingdom,1673,37.41
19088,United Kingdom,1678,32.4
19089,United Kingdom,1683,31.27
19090,United Kingdom,1688,35.93
19091,United Kingdom,1693,36.35
19092,United Kingdom,1698,38.06
19093,United Kingdom,1703,38.47
19094,United Kingdom,1708,38.5
19095,United Kingdom,1713,36.89
19096,United Kingdom,1718,35.75
19097,United Kingdom,1723,35.49
19098,United Kingdom,1728,25.34
19099,United Kingdom,1733,36.34
19100,United Kingdom,1738,35.26
19101,United Kingdom,1743,34.27
19102,United Kingdom,1748,36.47
19103,United Kingdom,1753,39.77
19104,United Kingdom,1758,38.12
19105,United Kingdom,1763,35.37
19106,United Kingdom,1768,36.19
19107,United Kingdom,1773,39.09
19108,United Kingdom,1778,37.74
19109,United Kingdom,1783,35.81
19110,United Kingdom,1788,38.97
19111,United Kingdom,1793,37.92
19112,United Kingdom,1798,38.93
19113,United Kingdom,1803,40.02
19114,United Kingdom,1808,40.58
19115,United Kingdom,1813,41.25
19116,United Kingdom,1818,40.84
19117,United Kingdom,1823,40.47
19118,United Kingdom,1828,41.43
19119,United Kingdom,1833,40.89
19120,United Kingdom,1838,40.56
19121,United Kingdom,1842,41.0
19122,United Kingdom,1843,41.56
19123,United Kingdom,1844,41.24
19124,United Kingdom,1845,42.17
19125,United Kingdom,1846,40.15
19126,United Kingdom,1847,38.52
19127,United Kingdom,1848,39.89
19128,United Kingdom,1849,37.68
19129,United Kingdom,1850,42.77
19130,United Kingdom,1851,40.95
19131,United Kingdom,1852,40.41
19132,United Kingdom,1853,39.98
19133,United Kingdom,1854,39.48
19134,United Kingdom,1855,40.74
19135,United Kingdom,1856,42.47
19136,United Kingdom,1857,40.92
19137,United Kingdom,1858,39.54
19138,United Kingdom,1859,40.4
19139,United Kingdom,1860,41.94
19140,United Kingdom,1861,41.62
19141,United Kingdom,1862,42.13
19142,United Kingdom,1863,40.37
19143,United Kingdom,1864,39.58
19144,United Kingdom,1865,39.75
19145,United Kingdom,1866,40.08
19146,United Kingdom,1867,42.0
19147,United Kingdom,1868,41.7
19148,United Kingdom,1869,41.34
19149,United Kingdom,1870,40.6
19150,United Kingdom,1871,41.14
19151,United Kingdom,1872,42.72
19152,United Kingdom,1873,43.29
19153,United Kingdom,1874,42.1
19154,United Kingdom,1875,41.45
19155,United Kingdom,1876,42.66
19156,United Kingdom,1877,43.69
19157,United Kingdom,1878,42.04
19158,United Kingdom,1879,43.5
19159,United Kingdom,1880,42.98
19160,United Kingdom,1881,45.06
19161,United Kingdom,1882,43.98
19162,United Kingdom,1883,44.02
19163,United Kingdom,1884,43.64
19164,United Kingdom,1885,44.57
19165,United Kingdom,1886,44.58
19166,United Kingdom,1887,45.08
19167,United Kingdom,1888,46.28
19168,United Kingdom,1889,45.93
19169,United Kingdom,1890,44.12
19170,United Kingdom,1891,44.43
19171,United Kingdom,1892,45.59
19172,United Kingdom,1893,44.68
19173,United Kingdom,1894,48.28
19174,United Kingdom,1895,45.41
19175,United Kingdom,1896,47.07
19176,United Kingdom,1897,46.44
19177,United Kingdom,1898,46.14
19178,United Kingdom,1899,45.24
19179,United Kingdom,1900,45.62
19180,United Kingdom,1901,46.93
19181,United Kingdom,1902,48.36
19182,United Kingdom,1903,49.54
19183,United Kingdom,1904,48.14
19184,United Kingdom,1905,49.92
19185,United Kingdom,1906,49.6
19186,United Kingdom,1907,50.56
19187,United Kingdom,1908,51.02
19188,United Kingdom,1909,51.67
19189,United Kingdom,1910,53.26
19190,United Kingdom,1911,51.22
19191,United Kingdom,1912,54.31
19192,United Kingdom,1913,53.36
19193,United Kingdom,1914,53.21
19194,United Kingdom,1915,51.2
19195,United Kingdom,1916,54.24
19196,United Kingdom,1917,54.16
19197,United Kingdom,1918,47.28
19198,United Kingdom,1919,54.31
19199,United Kingdom,1920,57.26
19200,United Kingdom,1921,58.08
19201,United Kingdom,1922,57.03
19202,United Kingdom,1923,59.31
19203,United Kingdom,1924,58.08
19204,United Kingdom,1925,58.43
19205,United Kingdom,1926,59.57
19206,United Kingdom,1927,58.96
19207,United Kingdom,1928,59.92
19208,United Kingdom,1929,57.63
19209,United Kingdom,1930,60.78
19210,United Kingdom,1931,60.01
19211,United Kingdom,1932,60.53
19212,United Kingdom,1933,60.58
19213,United Kingdom,1934,61.31
19214,United Kingdom,1935,61.96
19215,United Kingdom,1936,61.76
19216,United Kingdom,1937,61.8
19217,United Kingdom,1938,63.21
19218,United Kingdom,1939,63.61
19219,United Kingdom,1940,60.88
19220,United Kingdom,1941,61.35
19221,United Kingdom,1942,63.99
19222,United Kingdom,1943,64.01
19223,United Kingdom,1944,64.81
19224,United Kingdom,1945,65.75
19225,United Kingdom,1946,66.34
19226,United Kingdom,1947,66.31
19227,United Kingdom,1948,68.39
19228,United Kingdom,1949,68.11
19229,United Kingdom,1950,68.6
19230,United Kingdom,1951,68.2
19231,United Kingdom,1952,69.5
19232,United Kingdom,1953,69.8
19233,United Kingdom,1954,70.2
19234,United Kingdom,1955,70.1
19235,United Kingdom,1956,70.4
19236,United Kingdom,1957,70.5
19237,United Kingdom,1958,70.7
19238,United Kingdom,1959,70.8
19239,United Kingdom,1960,71.0
19240,United Kingdom,1961,70.8
19241,United Kingdom,1962,70.9
19242,United Kingdom,1963,70.8
19243,United Kingdom,1964,71.5
19244,United Kingdom,1965,71.5
19245,United Kingdom,1966,71.4
19246,United Kingdom,1967,72.1
19247,United Kingdom,1968,71.7
19248,United Kingdom,1969,71.7
19249,United Kingdom,1970,71.9
19250,United Kingdom,1971,72.2
19251,United Kingdom,1972,72.0
19252,United Kingdom,1973,72.2
19253,United Kingdom,1974,72.4
19254,United Kingdom,1975,72.7
19255,United Kingdom,1976,72.6
19256,United Kingdom,1977,73.1
19257,United Kingdom,1978,73.0
19258,United Kingdom,1979,73.2
19259,United Kingdom,1980,73.6
19260,United Kingdom,1981,73.9
19261,United Kingdom,1982,74.0
19262,United Kingdom,1983,74.3
19263,United Kingdom,1984,74.7
19264,United Kingdom,1985,74.5
19265,United Kingdom,1986,74.8
19266,United Kingdom,1987,75.1
19267,United Kingdom,1988,75.3
19268,United Kingdom,1989,75.4
19269,United Kingdom,1990,75.7
19270,United Kingdom,1991,75.9
19271,United Kingdom,1992,76.3
19272,United Kingdom,1993,76.2
19273,United Kingdom,1994,76.7
19274,United Kingdom,1995,76.6
19275,United Kingdom,1996,76.9
19276,United Kingdom,1997,77.1
19277,United Kingdom,1998,77.3
19278,United Kingdom,1999,77.4
19279,United Kingdom,2000,77.9
19280,United Kingdom,2001,78.1
19281,United Kingdom,2002,78.2
19282,United Kingdom,2003,78.3
19283,United Kingdom,2004,78.9
19284,United Kingdom,2005,79.1
19285,United Kingdom,2006,79.4
19286,United Kingdom,2007,79.5
19287,United Kingdom,2008,79.7
19288,United Kingdom,2009,80.2
19289,United Kingdom,2010,80.4
19290,United Kingdom,2011,80.8
19291,United Kingdom,2012,80.9
19292,United Kingdom,2013,80.9
19293,United Kingdom,2014,81.2
19294,United Kingdom,2015,80.9
19295,United Kingdom,2016,81.1
19296,United Kingdom,2017,81.2
19297,United Kingdom,2018,81.1
19298,United Kingdom,2019,81.7
19299,United Kingdom,2020,80.4
19300,United Kingdom,2021,80.7
19301,United States,1880,39.41
19302,United States,1890,45.21
19303,United States,1901,49.3
19304,United States,1902,50.5
19305,United States,1903,50.6
19306,United States,1904,49.6
19307,United States,1905,50.3
19308,United States,1906,50.1
19309,United States,1907,50.2
19310,United States,1908,51.9
19311,United States,1909,52.8
19312,United States,1910,51.8
19313,United States,1911,53.4
19314,United States,1912,54.1
19315,United States,1913,53.5
19316,United States,1914,54.6
19317,United States,1915,55.1
19318,United States,1916,54.2
19319,United States,1917,54.0
19320,United States,1918,47.2
19321,United States,1919,55.3
19322,United States,1920,55.4
19323,United States,1921,58.2
19324,United States,1922,58.1
19325,United States,1923,57.5
19326,United States,1924,58.5
19327,United States,1925,58.5
19328,United States,1926,57.9
19329,United States,1927,59.4
19330,United States,1928,58.3
19331,United States,1929,58.5
19332,United States,1930,59.6
19333,United States,1931,60.3
19334,United States,1932,61.0
19335,United States,1933,60.88
19336,United States,1934,60.23
19337,United States,1935,60.89
19338,United States,1936,60.35
19339,United States,1937,61.05
19340,United States,1938,62.39
19341,United States,1939,63.07
19342,United States,1940,63.23
19343,United States,1941,63.8
19344,United States,1942,64.59
19345,United States,1943,64.3
19346,United States,1944,65.09
19347,United States,1945,65.58
19348,United States,1946,66.28
19349,United States,1947,66.69
19350,United States,1948,67.25
19351,United States,1949,67.63
19352,United States,1950,68.1
19353,United States,1951,68.2
19354,United States,1952,68.4
19355,United States,1953,68.7
19356,United States,1954,69.5
19357,United States,1955,69.5
19358,United States,1956,69.6
19359,United States,1957,69.4
19360,United States,1958,69.7
19361,United States,1959,69.9
19362,United States,1960,69.8
19363,United States,1961,70.2
19364,United States,1962,70.1
19365,United States,1963,69.9
19366,United States,1964,70.2
19367,United States,1965,70.2
19368,United States,1966,70.2
19369,United States,1967,70.5
19370,United States,1968,70.2
19371,United States,1969,70.5
19372,United States,1970,70.7
19373,United States,1971,71.1
19374,United States,1972,71.2
19375,United States,1973,71.4
19376,United States,1974,71.9
19377,United States,1975,72.5
19378,United States,1976,72.8
19379,United States,1977,73.2
19380,United States,1978,73.4
19381,United States,1979,73.8
19382,United States,1980,73.7
19383,United States,1981,74.1
19384,United States,1982,74.5
19385,United States,1983,74.5
19386,United States,1984,74.7
19387,United States,1985,74.6
19388,United States,1986,74.7
19389,United States,1987,74.9
19390,United States,1988,74.8
19391,United States,1989,75.1
19392,United States,1990,75.4
19393,United States,1991,75.5
19394,United States,1992,75.8
19395,United States,1993,75.6
19396,United States,1994,75.7
19397,United States,1995,75.9
19398,United States,1996,76.2
19399,United States,1997,76.5
19400,United States,1998,76.7
19401,United States,1999,76.7
19402,United States,2000,76.8
19403,United States,2001,76.9
19404,United States,2002,77.0
19405,United States,2003,77.2
19406,United States,2004,77.6
19407,United States,2005,77.6
19408,United States,2006,77.8
19409,United States,2007,78.1
19410,United States,2008,78.2
19411,United States,2009,78.6
19412,United States,2010,78.8
19413,United States,2011,78.8
19414,United States,2012,78.9
19415,United States,2013,79.0
19416,United States,2014,79.0
19417,United States,2015,78.9
19418,United States,2016,78.8
19419,United States,2017,78.8
19420,United States,2018,79.0
19421,United States,2019,79.1
19422,United States,2020,77.4
19423,United States,2021,77.2
20154,World,1770,28.5
20155,World,1800,28.5
20156,World,1820,29.0
20157,World,1850,29.3
20158,World,1870,29.7
20159,World,1900,32.0
20160,World,1913,34.1
20161,World,1950,46.5
20162,World,1951,47.1
20163,World,1952,48.2
20164,World,1953,48.8
20165,World,1954,49.6
20166,World,1955,50.1
20167,World,1956,50.6
20168,World,1957,50.9
20169,World,1958,51.5
20170,World,1959,49.3
20171,World,1960,47.7
20172,World,1961,50.4
20173,World,1962,53.1
20174,World,1963,53.6
20175,World,1964,54.2
20176,World,1965,53.9
20177,World,1966,54.5
20178,World,1967,54.9
20179,World,1968,55.5
20180,World,1969,55.8
20181,World,1970,56.1
20182,World,1971,55.9
20183,World,1972,57.1
20184,World,1973,57.6
20185,World,1974,58.0
20186,World,1975,58.3
20187,World,1976,58.7
20188,World,1977,59.4
20189,World,1978,59.7
20190,World,1979,60.2
20191,World,1980,60.6
20192,World,1981,61.0
20193,World,1982,61.4
20194,World,1983,61.6
20195,World,1984,61.9
20196,World,1985,62.2
20197,World,1986,62.8
20198,World,1987,63.2
20199,World,1988,63.3
20200,World,1989,63.8
20201,World,1990,64.0
20202,World,1991,64.1
20203,World,1992,64.3
20204,World,1993,64.4
20205,World,1994,64.5
20206,World,1995,64.9
20207,World,1996,65.1
20208,World,1997,65.5
20209,World,1998,65.7
20210,World,1999,66.1
20211,World,2000,66.5
20212,World,2001,66.8
20213,World,2002,67.1
20214,World,2003,67.5
20215,World,2004,67.8
20216,World,2005,68.2
20217,World,2006,68.7
20218,World,2007,69.1
20219,World,2008,69.3
20220,World,2009,69.8
20221,World,2010,70.1
20222,World,2011,70.5
20223,World,2012,70.9
20224,World,2013,71.2
20225,World,2014,71.6
20226,World,2015,71.8
20227,World,2016,72.1
20228,World,2017,72.3
20229,World,2018,72.6
20230,World,2019,72.8
20231,World,2020,72.0
20232,World,2021,71.0
