date,GPRD_MA30,GPRD_MA7,GPRD
2023-06-20,105.38405,110.03636,142.7831
2023-06-21,107.03822,117.99949,127.87486
2023-06-22,106.06532,117.45418,154.50409
2023-06-23,103.77168,108.16544,46.41076
2023-06-24,103.73154,109.8764,105.08145
2023-06-25,105.85956,115.66039,125.18424
2023-06-26,108.65288,124.47879,169.51306
2023-06-27,111.37968,120.98206,118.30599
2023-06-28,112.63208,114.50552,82.53906
2023-06-29,112.95224,109.70445,120.89662
2023-06-30,109.05525,117.74197,102.67339
2023-07-01,106.40984,117.44959,103.03477
2023-07-02,104.4049,109.48399,69.42507
2023-07-03,101.95034,91.75037,45.37764
2023-07-04,104.34184,90.55384,109.93034
2023-07-05,103.76736,91.59864,89.85265
2023-07-06,105.07367,98.9938,172.6628
2023-07-07,104.3493,101.54923,120.56139
2023-07-08,103.68063,95.21237,58.67672
2023-07-09,103.00083,96.14204,75.93279
2023-07-10,104.37268,109.41639,138.29805
2023-07-11,106.37476,113.90529,141.35262
2023-07-12,110.95682,130.09595,203.18724
2023-07-13,111.06813,116.9318,80.5138
2023-07-14,113.70921,121.33234,151.36514
2023-07-15,110.62334,122.34218,65.74562
2023-07-16,107.9282,115.86286,30.57755
2023-07-17,108.51983,111.94223,110.85364
2023-07-18,110.74435,113.3821,151.43167
2023-07-19,113.44578,111.33065,188.82715
2023-07-20,112.94101,118.063,127.64023
2023-07-21,112.42487,112.49522,112.39069
2023-07-22,108.49195,108.31963,36.51649
2023-07-23,108.59297,111.01446,49.44131
2023-07-24,109.87128,115.66833,143.43077
2023-07-25,107.75597,102.85307,61.72486
2023-07-26,104.90804,87.88853,84.07532
2023-07-27,105.38127,88.58316,132.5027
2023-07-28,106.97432,91.146,130.33054
2023-07-29,105.34084,96.19966,71.89212
2023-07-30,102.25401,90.57499,10.06859
2023-07-31,103.96616,92.14192,154.39934
2023-08-01,105.54913,100.02611,116.91416
2023-08-02,108.46173,106.98043,132.75557
2023-08-03,107.75504,100.72712,88.72949
2023-08-04,108.73901,99.16158,119.37181
2023-08-05,106.23119,102.80963,97.42846
2023-08-06,103.21857,105.6831,30.18285
2023-08-07,105.18152,100.42105,117.56503
2023-08-08,106.26028,99.18981,108.29549
2023-08-09,105.17435,95.32762,105.72025
2023-08-10,104.82944,101.36705,131.00549
2023-08-11,102.80181,104.65083,142.35828
2023-08-12,104.09383,107.77164,119.27412
2023-08-13,101.0717,112.13145,60.7015
2023-08-14,102.71251,111.7607,114.96981
2023-08-15,105.51468,112.66743,114.6426
2023-08-16,105.1537,111.85372,100.02425
2023-08-17,103.97354,109.71392,116.02689
2023-08-18,100.26004,100.43735,77.42228
2023-08-19,99.80696,99.69072,114.04771
2023-08-20,97.51732,97.26214,43.70142
2023-08-21,99.54091,94.72705,97.22421
2023-08-22,100.59615,89.93506,81.09864
2023-08-23,100.0388,93.74734,126.71024
2023-08-24,100.0337,85.96806,61.57189
2023-08-25,98.57309,80.65871,40.2569
2023-08-26,97.02216,76.64833,85.97504
2023-08-27,94.07552,76.39545,41.93124
2023-08-28,94.19383,73.28364,75.44151
2023-08-29,97.71268,78.21722,115.63378
2023-08-30,98.00922,83.4437,163.29559
2023-08-31,98.02618,91.42245,117.42311
2023-09-01,96.05056,96.16961,73.487
2023-09-02,95.05883,92.31281,58.97747
2023-09-03,91.62505,88.65955,16.35836
2023-09-04,91.73128,92.25581,100.61537
2023-09-05,94.7847,93.13464,121.78558
2023-09-06,93.42004,80.75316,76.62523
2023-09-07,92.48827,75.45588,80.34212
2023-09-08,91.63568,76.4067,80.14276
2023-09-09,88.74986,74.32861,44.43086
2023-09-10,84.55806,74.36375,16.60435
2023-09-11,83.69892,73.34726,93.49989
2023-09-12,87.17448,79.51625,164.96852
2023-09-13,87.83495,87.82459,134.78366
2023-09-14,88.01146,93.48112,119.9378
2023-09-15,88.23348,97.27286,106.68494
2023-09-16,87.01465,102.2773,79.4619
2023-09-17,86.57796,109.09406,64.3217
2023-09-18,86.59943,112.12147,114.69175
2023-09-19,92.05661,118.1855,207.41676
2023-09-20,95.15289,126.08963,190.11258
2023-09-21,97.88004,132.22897,162.91316
2023-09-22,98.04387,135.79187,131.62521
2023-09-23,98.32553,134.44327,70.02176
2023-09-24,99.19755,134.74266,66.4174
2023-09-25,99.99707,134.0668,109.96076
2023-09-26,101.30775,116.04322,81.25166
2023-09-27,102.17524,103.37943,101.46604
2023-09-28,100.46673,89.30305,64.37852
2023-09-29,97.90404,82.84442,86.41481
2023-09-30,96.74181,84.63506,82.5562
2023-10-01,95.59129,80.7142,38.97139
2023-10-02,95.74068,74.07111,63.45915
2023-10-03,98.76369,77.75642,107.04886
2023-10-04,97.4512,72.00996,61.24075
2023-10-05,95.20183,70.57079,54.30439
2023-10-06,98.02457,81.26977,161.30765
2023-10-07,97.15128,77.21074,54.14301
2023-10-08,97.00211,82.45309,75.66779
2023-10-09,103.09012,105.82623,227.07118
2023-10-10,111.17276,127.54546,259.0835
2023-10-11,116.92044,156.78685,265.93039
2023-10-12,118.68855,180.17361,218.01176
2023-10-13,123.77291,198.17459,287.31454
2023-10-14,126.97622,221.30231,216.03702
2023-10-15,128.56912,232.56007,154.47208
2023-10-16,135.59854,241.59912,290.34457
2023-10-17,142.60522,243.80466,274.52219
2023-10-18,149.88248,253.38737,333.00943
2023-10-19,154.26364,270.65021,338.85172
2023-10-20,157.88086,272.26654,298.62881
2023-10-21,160.83441,277.33551,251.51968
2023-10-22,159.95227,270.29105,105.16089
2023-10-23,168.04402,273.49533,312.77466
2023-10-24,174.16362,269.99289,250.00511
2023-10-25,177.43459,252.14726,208.08998
2023-10-26,180.34073,227.80211,168.43564
2023-10-27,185.354,221.12152,251.86464
2023-10-28,188.99272,209.98152,173.53975
2023-10-29,190.54987,213.97699,133.1292
2023-10-30,194.64568,198.64212,205.43056
2023-10-31,199.08267,187.51018,172.08144
2023-11-01,205.35844,193.74478,251.73225
2023-11-02,209.10959,201.05156,219.58307
2023-11-03,212.89893,190.05962,174.92107
2023-11-04,216.33018,187.73138,157.24213
2023-11-05,214.05176,181.99217,92.9547
2023-11-06,218.34373,178.77388,182.90251
2023-11-07,220.4953,174.22147,140.21451
2023-11-08,217.34302,157.18867,132.5027
2023-11-09,215.4229,154.60251,201.47997
2023-11-10,212.59137,155.46873,180.98466
2023-11-11,210.70638,156.07153,161.46162
2023-11-12,205.40903,161.13429,128.39409
2023-11-13,202.576,153.72632,131.04663
2023-11-14,202.36786,154.87106,148.22774
2023-11-15,197.04315,154.59967,130.60303
2023-11-16,193.58789,150.22604,170.86455
2023-11-17,187.47038,145.72597,149.4841
2023-11-18,179.89731,138.61139,111.65958
2023-11-19,173.32851,134.77859,101.56458
2023-11-20,171.77455,145.32924,204.90109
2023-11-21,171.48528,137.93707,96.48255
2023-11-22,167.44093,146.62869,191.44437
2023-11-23,164.95589,147.2843,175.4538
2023-11-24,163.11267,147.7571,152.79372
2023-11-25,161.66832,149.6779,125.10518
2023-11-26,156.20172,147.72104,87.86652
2023-11-27,155.96211,142.21397,166.35165
2023-11-28,157.67064,154.77142,184.38477
2023-11-29,153.78226,140.10495,88.77903
2023-11-30,154.0096,140.59752,178.90173
2023-12-01,148.77899,132.31471,94.8141
2023-12-02,145.5303,131.88858,122.12231
2023-12-03,143.38969,135.15091,110.70278
2023-12-04,144.64351,139.2231,194.85692
2023-12-05,144.53471,125.69534,89.69046
2023-12-06,142.81271,131.76158,131.24277
2023-12-07,144.61105,133.942,194.1647
2023-12-08,145.31175,142.32909,153.52364
2023-12-09,142.1405,140.07481,106.34247
2023-12-10,140.24516,141.99219,124.12431
2023-12-11,139.98894,136.12332,153.7749
2023-12-12,141.28987,147.22786,167.4222
2023-12-13,143.34814,156.02103,192.79495
2023-12-14,143.36319,149.52307,148.67899
2023-12-15,144.6516,151.77045,169.25528
2023-12-16,142.43387,151.48335,104.33284
2023-12-17,140.48087,146.73611,90.89362
2023-12-18,141.55969,145.34323,144.02469
2023-12-19,144.43277,148.24817,187.75687
2023-12-20,142.39522,141.24527,143.77463
2023-12-21,142.9798,136.29393,114.01954
2023-12-22,139.57724,124.88143,89.36783
2023-12-23,138.73871,131.44788,150.29799
2023-12-24,135.40947,126.02257,52.91642
2023-12-25,135.78596,124.9333,136.39986
2023-12-26,137.50955,118.0501,139.57448
2023-12-27,137.97055,123.25109,180.1815
2023-12-28,135.91399,124.4894,122.68769
2023-12-29,140.33084,143.33469,221.2849
2023-12-30,140.73355,149.14684,190.98303
2023-12-31,141.2426,157.31383,110.08533
2024-01-01,142.75853,161.77101,167.60016
2024-01-02,143.43918,160.56358,131.12247
2024-01-03,141.70712,155.23695,142.89508
2024-01-04,144.7403,163.52235,180.68552
2024-01-05,145.9485,155.83728,167.48938
2024-01-06,143.8511,147.30296,131.24277
2024-01-07,141.7019,144.29756,89.04752
2024-01-08,141.71141,135.5872,106.62771
2024-01-09,145.61626,151.32253,241.2697
2024-01-10,144.42694,147.77966,118.0951
2024-01-11,144.35654,145.58324,165.31047
2024-01-12,144.9498,151.74086,210.59279
2024-01-13,145.32808,155.85297,160.02742
2024-01-14,143.2674,158.47969,107.43463
2024-01-15,143.33629,158.44707,106.39939
2024-01-16,146.75279,151.60698,193.38907
2024-01-17,147.82532,159.90775,176.20041
2024-01-18,147.14973,160.21901,167.48938
2024-01-19,149.27078,159.76373,207.40584
2024-01-20,148.26555,148.88303,83.86247
2024-01-21,147.62352,143.55054,70.10725
2024-01-22,148.83438,155.01114,186.62354
2024-01-23,152.70624,151.53734,169.07245
2024-01-24,153.4644,149.1008,159.14471
2024-01-25,155.55507,154.07292,202.2942
2024-01-26,154.25972,144.63225,141.32115
2024-01-27,156.13411,158.21184,178.91956
2024-01-28,153.84932,170.01665,152.74088
2024-01-29,152.16765,163.4323,140.53317
2024-01-30,155.37404,168.74725,206.27711
2024-01-31,156.64096,175.38481,205.60765
2024-02-01,157.18683,167.55684,147.49837
2024-02-02,158.14114,171.87161,171.52455
2024-02-03,155.34482,160.13965,96.79581
2024-02-04,152.61749,150.55807,85.66985
2024-02-05,152.43866,148.46442,125.87757
2024-02-06,153.42882,135.96089,118.75243
2024-02-07,153.2206,120.92849,100.38084
2024-02-08,149.05261,116.46164,116.23045
2024-02-09,151.60045,119.74813,194.52998
2024-02-10,149.37329,119.99098,98.49575
2024-02-11,145.22902,120.07597,86.26478
2024-02-12,145.10768,124.43451,156.38733
2024-02-13,147.78847,134.30678,187.85829
2024-02-14,148.76881,139.368,135.80937
2024-02-15,149.48277,153.45052,214.80815
2024-02-16,148.97391,148.65117,160.93446
2024-02-17,146.29192,147.01315,87.02969
2024-02-18,142.07153,146.23166,80.79433
2024-02-19,144.87003,147.86452,167.81731
2024-02-20,148.20682,145.34348,170.21098
2024-02-21,148.4445,153.62128,193.75397
2024-02-22,150.12819,154.30341,219.58307
2024-02-23,150.39232,155.17972,167.06863
2024-02-24,147.35333,158.62183,111.12447
2024-02-25,145.54839,159.53304,87.17284
2024-02-26,146.28346,164.26938,200.97168
2024-02-27,146.75424,163.79129,166.86441
2024-02-28,147.98511,161.46344,177.45898
2024-02-29,146.21754,151.98735,153.25046
2024-03-01,144.53674,150.28946,155.18335
2024-03-02,142.37654,146.22775,82.69259
2024-03-03,139.40428,145.53973,82.35665
2024-03-04,141.86945,141.22247,170.75092
2024-03-05,141.79567,129.30702,83.45617
2024-03-06,141.20036,119.38695,108.01851
2024-03-07,141.31645,114.95616,122.23496
2024-03-08,144.0945,119.03315,183.72224
2024-03-09,143.2092,120.03012,89.67142
2024-03-10,139.99873,122.29578,98.21629
2024-03-11,141.90907,120.16077,155.80585
2024-03-12,145.68532,136.74594,199.55228
2024-03-13,145.46422,142.70821,149.75441
2024-03-14,145.44064,151.98189,187.15071
2024-03-15,145.51445,145.45352,138.02365
2024-03-16,142.57285,150.7233,126.5599
2024-03-17,139.51476,146.57697,69.19202
2024-03-18,141.53554,145.41231,147.65321
2024-03-19,144.95253,143.09116,183.30414
2024-03-20,143.22618,138.27293,116.02689
2024-03-21,141.90295,130.18196,130.51392
2024-03-22,139.61124,128.32181,125.00256
2024-03-23,135.85945,125.53177,107.02965
2024-03-24,132.5909,125.50603,69.01183
2024-03-25,135.15318,131.26886,187.99307
2024-03-26,137.76837,128.74376,165.62839
2024-03-27,135.29404,130.27444,126.74172
2024-03-28,133.05276,125.8619,99.6261
2024-03-29,131.3439,126.03197,126.19306
2024-03-30,131.62184,133.82613,161.58867
2024-03-31,130.44751,141.10353,119.9537
2024-04-01,131.79858,131.85089,123.22462
2024-04-02,135.6521,136.47002,197.96222
2024-04-03,136.02261,144.34497,181.86647
2024-04-04,138.6069,153.11047,160.98459
2024-04-05,139.74123,155.37552,142.04836
2024-04-06,140.00998,150.90538,130.29767
2024-04-07,136.21053,143.73174,69.73827
2024-04-08,137.43236,144.1749,126.32673
2024-04-09,139.88391,140.43211,171.76276
2024-04-10,141.64122,144.24048,208.52495
2024-04-11,139.10081,138.86272,123.34029
2024-04-12,139.48654,141.61671,161.32634
2024-04-13,137.58543,141.59094,130.11723
2024-04-14,137.57269,151.29137,137.64131
2024-04-15,141.04715,166.21521,230.79364
2024-04-16,150.09222,190.32687,340.54434
2024-04-17,152.75366,193.03706,227.49628
2024-04-18,151.62483,196.76547,149.43915
2024-04-19,154.69458,203.4502,208.11943
2024-04-20,154.82288,204.05675,134.36313
2024-04-21,153.00548,194.46231,70.48016
2024-04-22,154.86826,184.76509,162.91316
2024-04-23,157.51199,157.30504,148.32393
2024-04-24,155.88663,144.69589,139.23227
2024-04-25,156.1124,147.9762,172.40129
2024-04-26,156.9155,139.79269,150.83495
2024-04-27,158.73894,142.645,154.32927
2024-04-28,158.07681,147.76631,106.32934
2024-04-29,159.06085,151.79439,191.10968
2024-04-30,160.65585,154.57721,167.80362
2024-05-01,160.907,153.36678,130.75925
2024-05-02,158.90073,148.42003,137.77406
2024-05-03,156.51915,142.6463,110.41893
2024-05-04,154.03505,132.95096,86.4618
2024-05-05,151.59453,127.59428,68.83257
2024-05-06,150.37181,113.66661,93.61604
2024-05-07,153.9227,114.87539,176.26508
2024-05-08,155.1646,119.56458,163.58359
2024-05-09,154.2858,120.65385,145.39896
2024-05-10,153.51094,131.34818,185.27922
2024-05-11,152.93301,134.13966,106.00217
2024-05-12,149.35577,132.02205,54.00925
2024-05-13,150.92212,143.9494,177.10759
2024-05-14,151.48982,140.86475,154.67242
2024-05-15,148.10382,135.95476,129.21364
2024-05-16,140.91568,133.02634,124.90009
2024-05-17,139.3877,132.50888,181.65694
2024-05-18,138.10384,133.21187,110.92312
2024-05-19,134.44925,139.56508,98.48174
2024-05-20,134.47299,133.5605,135.07558
2024-05-21,137.63312,135.07645,165.28404
2024-05-22,136.87112,136.62498,140.05341
2024-05-23,135.32143,133.32968,101.833
2024-05-24,134.56834,124.04151,116.63971
2024-05-25,131.86891,121.2551,91.41827
2024-05-26,130.88458,124.51562,121.3053
2024-05-27,130.58794,125.99479,145.42979
2024-05-28,131.82555,122.87673,143.45766
2024-05-29,129.9698,122.21727,135.43718
2024-05-30,127.49552,121.03761,93.57536
2024-05-31,128.35353,126.73183,156.49927
2024-06-01,127.80077,130.98515,121.1915
2024-06-02,127.12066,126.51517,90.01543
2024-06-03,127.94238,121.61282,111.11338
2024-06-04,129.32178,116.86385,110.21482
2024-06-05,130.1786,114.56149,119.32063
2024-06-06,128.16675,117.75205,115.90936
2024-06-07,126.80355,112.92183,122.68769
2024-06-08,124.17897,105.13184,66.66158
2024-06-09,121.10149,105.55173,92.9547
2024-06-10,121.1444,105.00549,107.28964
2024-06-11,123.40361,106.65845,121.78558
2024-06-12,121.42255,106.42345,117.67558
2024-06-13,120.71591,108.9326,133.47343
2024-06-14,119.41339,104.28263,90.13789
2024-06-15,118.91324,110.45892,109.89561
2024-06-16,116.26983,111.80177,102.35462
2024-06-17,116.60391,113.75263,120.94568
2024-06-18,118.08598,116.77524,142.94383
2024-06-19,117.41302,116.37683,114.88674
2024-06-20,117.8038,122.59597,177.00743
2024-06-21,117.41215,128.04823,128.30368
2024-06-22,116.18279,121.62775,64.95231
2024-06-23,115.13333,119.17081,85.15598
2024-06-24,119.17298,132.26541,212.60785
2024-06-25,118.79573,127.55737,109.9876
2024-06-26,118.2342,129.51411,128.58397
2024-06-27,117.47482,121.46683,120.67641
2024-06-28,117.00895,120.48927,121.46081
2024-06-29,115.30767,117.28709,42.53698
2024-06-30,111.65503,111.82484,46.92022
2024-07-01,109.9969,91.65908,71.44754
2024-07-02,109.6497,87.31793,79.59959
2024-07-03,109.54003,84.3521,107.82317
2024-07-04,108.87553,80.0097,90.27962
2024-07-05,107.33526,73.10284,73.1127
2024-07-06,106.39275,79.54527,87.63406
2024-07-07,105.46703,86.40181,94.91599
2024-07-08,106.21779,88.93567,89.18452
2024-07-09,106.12098,90.42863,90.05038
2024-07-10,106.70021,92.83483,124.66653
2024-07-11,106.90247,98.20252,127.85349
2024-07-12,105.85732,100.08942,86.32098
2024-07-13,102.46654,92.10596,31.74985
2024-07-14,100.9622,84.97621,45.00771
2024-07-15,99.56169,81.93278,67.88049
2024-07-16,98.42442,78.81649,68.23641
2024-07-17,97.90154,76.04401,105.25916
2024-07-18,97.58741,76.85352,133.52
2024-07-19,98.55034,85.06118,143.77463
2024-07-20,95.30014,91.88286,79.50163
2024-07-21,93.73302,97.06605,81.29
2024-07-22,95.90257,105.94581,130.03882
2024-07-23,94.27966,101.40755,36.46864
2024-07-24,89.82175,97.63776,78.87066
2024-07-25,89.2068,91.64048,91.539
2024-07-26,88.11305,84.78289,95.77151
2024-07-27,86.8121,85.08949,81.6478
2024-07-28,86.26877,88.49962,105.16089
2024-07-29,88.99703,87.69192,124.38495
2024-07-30,91.00212,97.77824,107.0729
2024-07-31,92.38268,102.63448,112.86431
2024-08-01,94.16928,108.58572,133.19765
2024-08-02,96.9491,122.2209,191.21782
2024-08-03,97.01231,123.7249,92.1758
2024-08-04,97.11683,119.59454,76.24836
2024-08-05,100.42902,128.53952,186.99979
2024-08-06,101.64851,132.02922,131.50079
2024-08-07,104.43311,140.58037,172.72234
2024-08-08,107.2539,146.50555,174.67401
2024-08-09,108.14287,140.80809,151.33559
2024-08-10,107.94915,145.07469,122.04196
2024-08-11,107.13293,143.01558,61.83459
2024-08-12,110.01814,133.20218,118.30599
2024-08-13,113.57138,136.0742,151.60493
2024-08-14,117.16766,136.50943,175.76889
2024-08-15,119.54678,131.50031,139.61014
2024-08-16,120.00292,126.87281,118.94318
2024-08-17,119.92135,128.16293,131.07283
2024-08-18,117.63127,130.05405,75.07236
2024-08-19,119.5321,132.657,136.52664
2024-08-20,121.87141,132.63762,151.4693
2024-08-21,122.22639,127.62609,140.6882
2024-08-22,127.15654,134.02078,184.37297
2024-08-23,129.31966,137.56665,143.76424
2024-08-24,129.17891,131.31573,87.31644
2024-08-25,129.6774,136.40918,110.7265
2024-08-26,132.82349,142.05255,176.03017
2024-08-27,135.12964,145.3206,174.34567
2024-08-28,136.18987,147.5354,156.1918
2024-08-29,137.03754,140.12537,132.5027
2024-08-30,138.82718,143.381,166.55368
2024-08-31,138.53976,148.70367,124.5752
2024-09-01,135.95473,149.12369,113.66654
2024-09-02,137.73264,144.76413,145.51331
2024-09-03,140.89856,144.31848,171.22617
2024-09-04,140.67595,147.76555,180.32123
2024-09-05,141.02483,149.11761,141.96719
2024-09-06,138.61345,139.66435,100.38084
2024-09-07,135.80698,134.79359,90.47984
2024-09-08,134.84125,136.03609,122.36398
2024-09-09,135.66516,136.21408,146.75932
2024-09-10,136.8576,125.69719,97.60789
2024-09-11,140.01094,130.35216,212.90605
2024-09-12,138.39461,124.80184,103.11494
2024-09-13,138.72374,136.98215,185.64302
2024-09-14,137.41611,138.39658,100.38084
2024-09-15,135.31381,128.8981,55.87464
2024-09-16,133.91052,120.64304,88.97392
2024-09-17,134.76772,121.09735,100.78806
2024-09-18,134.28381,108.11218,122.00986
2024-09-19,132.35991,106.77461,93.75191
2024-09-20,133.52156,105.331,175.53778
2024-09-21,130.38551,103.88966,90.29145
2024-09-22,125.89179,97.18655,8.95289
2024-09-23,128.25124,107.06168,158.09982
2024-09-24,129.93092,115.68011,161.1171
2024-09-25,129.90659,123.29301,175.30011
2024-09-26,131.91057,143.39485,234.46486
2024-09-27,131.1991,137.58202,134.84789
2024-09-28,129.00182,134.19528,66.58427
2024-09-29,126.86185,147.53838,102.35462
2024-09-30,128.0591,147.88022,160.49263
2024-10-01,128.79912,144.27306,135.86703
2024-10-02,129.90576,144.76057,178.71271
2024-10-03,132.10014,145.13097,237.05757
2024-10-04,130.89862,146.47778,144.2756
2024-10-05,128.58557,147.33371,72.57582
2024-10-06,128.21581,145.46698,89.28754
2024-10-07,127.88749,134.05811,80.63046
2024-10-08,127.08846,128.70468,98.3931
2024-10-09,126.76417,122.75011,137.03067
2024-10-10,127.49682,105.96864,119.58729
2024-10-11,125.64838,107.85112,157.45294
2024-10-12,125.41177,111.19978,96.01646
2024-10-13,120.96254,105.89676,52.16642
2024-10-14,122.66549,116.01659,151.4693
2024-10-15,124.99348,119.9196,125.71415
2024-10-16,125.9491,117.14988,117.64259
2024-10-17,126.06422,114.95764,104.24165
2024-10-18,126.16023,110.30585,124.89034
2024-10-19,125.44363,106.91121,72.254
2024-10-20,122.18707,110.57901,77.84102
2024-10-21,123.1459,105.94859,119.05634
2024-10-22,129.98567,118.58168,214.1458
2024-10-23,131.89539,132.54576,215.39117
2024-10-24,131.07391,137.15021,136.47282
2024-10-25,130.89809,143.59811,170.0256
2024-10-26,126.88445,149.56975,114.05547
2024-10-27,125.51994,151.86575,93.913
2024-10-28,128.13954,155.59659,145.17229
2024-10-29,130.08788,147.97638,160.80424
2024-10-30,129.21181,136.37918,134.21085
2024-10-31,129.1541,136.0453,134.13567
2024-11-01,127.5661,130.48062,131.07283
2024-11-02,122.32275,125.58082,79.75684
2024-11-03,120.89373,126.65112,101.40514
2024-11-04,122.29759,122.29676,114.69175
2024-11-05,121.23612,107.53092,57.44337
2024-11-06,122.55327,105.52151,120.14494
2024-11-07,122.5667,100.47296,98.79588
2024-11-08,121.62869,97.30408,108.89063
2024-11-09,120.22233,96.96688,77.39644
2024-11-10,116.77421,90.19604,54.00925
2024-11-11,118.71462,95.8442,154.22887
2024-11-12,120.53764,102.90329,106.85702
2024-11-13,119.37378,102.3902,116.55331
2024-11-14,117.13762,96.65215,58.62952
2024-11-15,116.46913,95.03748,97.58791
2024-11-16,116.23672,97.87649,97.26952
2024-11-17,112.92092,93.79176,25.41612
2024-11-18,118.7095,106.88922,245.91113
2024-11-19,122.69746,119.83536,197.48
2024-11-20,125.2354,131.06984,195.19463
2024-11-21,124.55682,150.37822,193.78824
2024-11-22,120.78043,151.02277,102.09969
2024-11-23,122.34631,163.33414,183.44916
2024-11-24,119.53199,171.93127,85.59606
2024-11-25,119.85367,154.47337,123.70585
2024-11-26,122.36508,150.44127,169.25528
2024-11-27,124.18025,151.07452,199.62743
2024-11-28,124.69606,148.57315,176.27855
2024-11-29,127.78811,166.41208,226.97223
2024-11-30,126.83698,155.29106,105.60199
2024-12-01,128.61937,169.4265,184.54417
2024-12-02,132.52757,179.89751,197.00293
2024-12-03,134.64719,179.28873,164.99379
2024-12-04,135.37749,170.28491,136.60072
2024-12-05,137.7182,163.3401,127.66489
2024-12-06,138.74156,152.46486,150.84552
2024-12-07,140.48375,158.95911,151.06172
2024-12-08,139.14253,142.4034,68.65425
2024-12-09,142.2617,138.68459,170.97124
2024-12-10,146.9447,142.89967,194.49939
2024-12-11,146.93509,145.37675,153.94032
2024-12-12,151.16747,160.54297,233.82832
2024-12-13,153.66113,166.33125,191.36348
2024-12-14,155.09853,159.2869,101.75122
2024-12-15,153.99263,158.68071,64.41104
2024-12-16,157.21837,161.97649,194.04163
2024-12-17,160.81458,153.23407,133.30252
2024-12-18,158.48421,156.38544,175.9998
2024-12-19,156.98801,144.78056,152.59428
2024-12-20,154.76964,135.82056,128.6434
2024-12-21,151.28362,134.02858,89.20739
2024-12-22,149.12094,130.14413,37.21986
2024-12-23,147.89177,123.36301,146.57379
2024-12-24,149.81752,124.80101,143.36853
2024-12-25,149.69882,116.82175,120.14494
2024-12-26,148.48555,114.00213,132.85699
2024-12-27,147.44997,119.70448,168.55986
2024-12-28,145.1145,122.13409,106.2146
2024-12-29,140.19579,128.16138,79.41087
2024-12-30,140.28236,122.67932,108.19944
2024-12-31,136.24417,111.25502,63.39842
2025-01-01,133.44948,110.25749,113.16225
2025-01-02,134.57939,119.69096,198.89124
2025-01-03,134.60947,115.25423,137.50281
2025-01-04,132.69087,110.09604,70.10725
2025-01-05,129.26762,105.62988,48.14779
2025-01-06,127.50951,104.21828,98.31822
2025-01-07,129.172,112.09405,118.52879
2025-01-08,125.82229,105.9966,70.48016
2025-01-09,123.46678,95.27419,123.8343
2025-01-10,120.52787,85.02708,65.773
2025-01-11,114.94936,84.50789,66.47293
2025-01-12,111.3158,89.39487,82.35665
2025-01-13,111.50912,90.71382,107.5509
2025-01-14,114.31264,94.9978,148.51668
2025-01-15,112.74774,105.94271,147.09448
2025-01-16,111.4038,101.53558,92.98436
2025-01-17,108.48164,104.75874,88.33514
2025-01-18,105.97104,106.30204,77.27608
2025-01-19,103.9596,104.294,68.30036
2025-01-20,106.0489,110.62762,151.88629
2025-01-21,106.48443,96.59463,50.28566
2025-01-22,106.84742,98.07593,157.46361
2025-01-23,106.28446,102.861,126.47986
2025-01-24,107.24228,111.51019,148.87946
2025-01-25,105.64044,112.58528,84.80173
2025-01-26,103.46341,117.57793,103.24886
2025-01-27,106.5117,124.11752,197.66351
2025-01-28,109.34502,140.42108,164.41052
2025-01-29,109.24702,132.9633,105.25916
2025-01-30,111.16362,132.1657,120.89662
2025-01-31,111.07218,126.67133,110.41893
2025-02-01,106.62069,123.89202,65.34656
2025-02-02,104.10947,118.02306,62.16615
2025-02-03,106.66032,110.73296,146.63278
2025-02-04,109.7792,107.49062,141.71413
2025-02-05,111.02084,111.82041,135.56772
2025-02-06,112.09807,116.09882,150.84552
2025-02-07,113.7135,117.31657,118.94318
2025-02-08,113.9889,126.85225,132.09625
2025-02-09,111.79647,117.97137,0.0
2025-02-10,113.61427,114.31055,121.00703
2025-02-11,114.8625,111.18047,119.80354
2025-02-12,114.45652,105.43813,95.37143
2025-02-13,115.09679,107.84948,167.72495
2025-02-14,114.17783,107.93269,119.52563
2025-02-15,114.68457,104.51701,108.1865
2025-02-16,114.62512,116.88153,86.55165
2025-02-17,117.25769,121.91669,156.25319
2025-02-18,122.23481,135.88962,217.61394
2025-02-19,122.71341,146.01428,166.24411
2025-02-20,129.88683,159.98044,265.4881
2025-02-21,130.69876,168.87991,181.8219
2025-02-22,130.65608,171.31033,125.19941
2025-02-23,128.92377,172.79013,96.91022
2025-02-24,130.89787,171.0432,144.02469
2025-02-25,132.96698,163.57295,165.32224
2025-02-26,131.7803,162.97565,162.063
2025-02-27,130.90074,144.76645,138.02365
2025-02-28,131.48169,136.3187,122.68769
2025-03-01,131.44722,135.5563,119.86265
2025-03-02,130.55809,133.67552,83.74469
2025-03-03,133.52083,135.13326,154.22887
2025-03-04,139.89705,147.72331,253.45268
2025-03-05,141.02509,150.35344,180.47382
2025-03-06,143.96379,163.47516,229.8757
2025-03-07,145.42912,171.59509,179.52727
2025-03-08,146.92569,182.43509,195.74263
2025-03-09,146.48492,185.57446,105.72025
2025-03-10,150.03015,197.60652,238.45331
2025-03-11,157.43143,193.11871,222.03806
2025-03-12,160.67207,198.51196,218.22658
2025-03-13,165.17239,202.07443,254.81291
2025-03-14,169.46129,208.43315,224.03838
2025-03-15,168.8895,201.9801,150.57126
2025-03-16,168.01172,200.19041,93.19244
