,Date,Base rate
8106,12/03/1993,5.875
8107,13/03/1993,5.875
8108,14/03/1993,5.875
8109,15/03/1993,5.875
8110,16/03/1993,5.875
8111,17/03/1993,5.875
8112,18/03/1993,5.875
8113,19/03/1993,5.875
8114,20/03/1993,5.875
8115,21/03/1993,5.875
8116,22/03/1993,5.875
8117,23/03/1993,5.875
8118,24/03/1993,5.875
8119,25/03/1993,5.875
8120,26/03/1993,5.875
8121,27/03/1993,5.875
8122,28/03/1993,5.875
8123,29/03/1993,5.875
8124,30/03/1993,5.875
8125,31/03/1993,5.875
8126,01/04/1993,5.875
8127,02/04/1993,5.875
8128,03/04/1993,5.875
8129,04/04/1993,5.875
8130,05/04/1993,5.875
8131,06/04/1993,5.875
8132,07/04/1993,5.875
8133,08/04/1993,5.875
8134,09/04/1993,5.875
8135,10/04/1993,5.875
8136,11/04/1993,5.875
8137,12/04/1993,5.875
8138,13/04/1993,5.875
8139,14/04/1993,5.875
8140,15/04/1993,5.875
8141,16/04/1993,5.875
8142,17/04/1993,5.875
8143,18/04/1993,5.875
8144,19/04/1993,5.875
8145,20/04/1993,5.875
8146,21/04/1993,5.875
8147,22/04/1993,5.875
8148,23/04/1993,5.875
8149,24/04/1993,5.875
8150,25/04/1993,5.875
8151,26/04/1993,5.875
8152,27/04/1993,5.875
8153,28/04/1993,5.875
8154,29/04/1993,5.875
8155,30/04/1993,5.875
8156,01/05/1993,5.875
8157,02/05/1993,5.875
8158,03/05/1993,5.875
8159,04/05/1993,5.875
8160,05/05/1993,5.875
8161,06/05/1993,5.875
8162,07/05/1993,5.875
8163,08/05/1993,5.875
8164,09/05/1993,5.875
8165,10/05/1993,5.875
8166,11/05/1993,5.875
8167,12/05/1993,5.875
8168,13/05/1993,5.875
8169,14/05/1993,5.875
8170,15/05/1993,5.875
8171,16/05/1993,5.875
8172,17/05/1993,5.875
8173,18/05/1993,5.875
8174,19/05/1993,5.875
8175,20/05/1993,5.875
8176,21/05/1993,5.875
8177,22/05/1993,5.875
8178,23/05/1993,5.875
8179,24/05/1993,5.875
8180,25/05/1993,5.875
8181,26/05/1993,5.875
8182,27/05/1993,5.875
8183,28/05/1993,5.875
8184,29/05/1993,5.875
8185,30/05/1993,5.875
8186,31/05/1993,5.875
8187,01/06/1993,5.875
8188,02/06/1993,5.875
8189,03/06/1993,5.875
8190,04/06/1993,5.875
8191,05/06/1993,5.875
8192,06/06/1993,5.875
8193,07/06/1993,5.875
8194,08/06/1993,5.875
8195,09/06/1993,5.875
8196,10/06/1993,5.875
8197,11/06/1993,5.875
8198,12/06/1993,5.875
8199,13/06/1993,5.875
8200,14/06/1993,5.875
8201,15/06/1993,5.875
8202,16/06/1993,5.875
8203,17/06/1993,5.875
8204,18/06/1993,5.875
8205,19/06/1993,5.875
8206,20/06/1993,5.875
8207,21/06/1993,5.875
8208,22/06/1993,5.875
8209,23/06/1993,5.875
8210,24/06/1993,5.875
8211,25/06/1993,5.875
8212,26/06/1993,5.875
8213,27/06/1993,5.875
8214,28/06/1993,5.875
8215,29/06/1993,5.875
8216,30/06/1993,5.875
8217,01/07/1993,5.875
8218,02/07/1993,5.875
8219,03/07/1993,5.875
8220,04/07/1993,5.875
8221,05/07/1993,5.875
8222,06/07/1993,5.875
8223,07/07/1993,5.875
8224,08/07/1993,5.875
8225,09/07/1993,5.875
8226,10/07/1993,5.875
8227,11/07/1993,5.875
8228,12/07/1993,5.875
8229,13/07/1993,5.875
8230,14/07/1993,5.875
8231,15/07/1993,5.875
8232,16/07/1993,5.875
8233,17/07/1993,5.875
8234,18/07/1993,5.875
8235,19/07/1993,5.875
8236,20/07/1993,5.875
8237,21/07/1993,5.875
8238,22/07/1993,5.875
8239,23/07/1993,5.875
8240,24/07/1993,5.875
8241,25/07/1993,5.875
8242,26/07/1993,5.875
8243,27/07/1993,5.875
8244,28/07/1993,5.875
8245,29/07/1993,5.875
8246,30/07/1993,5.875
8247,31/07/1993,5.875
8248,01/08/1993,5.875
8249,02/08/1993,5.875
8250,03/08/1993,5.875
8251,04/08/1993,5.875
8252,05/08/1993,5.875
8253,06/08/1993,5.875
8254,07/08/1993,5.875
8255,08/08/1993,5.875
8256,09/08/1993,5.875
8257,10/08/1993,5.875
8258,11/08/1993,5.875
8259,12/08/1993,5.875
8260,13/08/1993,5.875
8261,14/08/1993,5.875
8262,15/08/1993,5.875
8263,16/08/1993,5.875
8264,17/08/1993,5.875
8265,18/08/1993,5.875
8266,19/08/1993,5.875
8267,20/08/1993,5.875
8268,21/08/1993,5.875
8269,22/08/1993,5.875
8270,23/08/1993,5.875
8271,24/08/1993,5.875
8272,25/08/1993,5.875
8273,26/08/1993,5.875
8274,27/08/1993,5.875
8275,28/08/1993,5.875
8276,29/08/1993,5.875
8277,30/08/1993,5.875
8278,31/08/1993,5.875
8279,01/09/1993,5.875
8280,02/09/1993,5.875
8281,03/09/1993,5.875
8282,04/09/1993,5.875
8283,05/09/1993,5.875
8284,06/09/1993,5.875
8285,07/09/1993,5.875
8286,08/09/1993,5.875
8287,09/09/1993,5.875
8288,10/09/1993,5.875
8289,11/09/1993,5.875
8290,12/09/1993,5.875
8291,13/09/1993,5.875
8292,14/09/1993,5.875
8293,15/09/1993,5.875
8294,16/09/1993,5.875
8295,17/09/1993,5.875
8296,18/09/1993,5.875
8297,19/09/1993,5.875
8298,20/09/1993,5.875
8299,21/09/1993,5.875
8300,22/09/1993,5.875
8301,23/09/1993,5.875
8302,24/09/1993,5.875
8303,25/09/1993,5.875
8304,26/09/1993,5.875
8305,27/09/1993,5.875
8306,28/09/1993,5.875
8307,29/09/1993,5.875
8308,30/09/1993,5.875
8309,01/10/1993,5.875
8310,02/10/1993,5.875
8311,03/10/1993,5.875
8312,04/10/1993,5.875
8313,05/10/1993,5.875
8314,06/10/1993,5.875
8315,07/10/1993,5.875
8316,08/10/1993,5.875
8317,09/10/1993,5.875
8318,10/10/1993,5.875
8319,11/10/1993,5.875
8320,12/10/1993,5.875
8321,13/10/1993,5.875
8322,14/10/1993,5.875
8323,15/10/1993,5.875
8324,16/10/1993,5.875
8325,17/10/1993,5.875
8326,18/10/1993,5.875
8327,19/10/1993,5.875
8328,20/10/1993,5.875
8329,21/10/1993,5.875
8330,22/10/1993,5.875
8331,23/10/1993,5.875
8332,24/10/1993,5.875
8333,25/10/1993,5.875
8334,26/10/1993,5.875
8335,27/10/1993,5.875
8336,28/10/1993,5.875
8337,29/10/1993,5.875
8338,30/10/1993,5.875
8339,31/10/1993,5.875
8340,01/11/1993,5.875
8341,02/11/1993,5.875
8342,03/11/1993,5.875
8343,04/11/1993,5.875
8344,05/11/1993,5.875
8345,06/11/1993,5.875
8346,07/11/1993,5.875
8347,08/11/1993,5.875
8348,09/11/1993,5.875
8349,10/11/1993,5.875
8350,11/11/1993,5.875
8351,12/11/1993,5.875
8352,13/11/1993,5.875
8353,14/11/1993,5.875
8354,15/11/1993,5.875
8355,16/11/1993,5.875
8356,17/11/1993,5.875
8357,18/11/1993,5.875
8358,19/11/1993,5.875
8359,20/11/1993,5.875
8360,21/11/1993,5.875
8361,22/11/1993,5.875
8362,23/11/1993,5.375
8363,24/11/1993,5.375
8364,25/11/1993,5.375
8365,26/11/1993,5.375
8366,27/11/1993,5.375
8367,28/11/1993,5.375
8368,29/11/1993,5.375
8369,30/11/1993,5.375
8370,01/12/1993,5.375
8371,02/12/1993,5.375
8372,03/12/1993,5.375
8373,04/12/1993,5.375
8374,05/12/1993,5.375
8375,06/12/1993,5.375
8376,07/12/1993,5.375
8377,08/12/1993,5.375
8378,09/12/1993,5.375
8379,10/12/1993,5.375
8380,11/12/1993,5.375
8381,12/12/1993,5.375
8382,13/12/1993,5.375
8383,14/12/1993,5.375
8384,15/12/1993,5.375
8385,16/12/1993,5.375
8386,17/12/1993,5.375
8387,18/12/1993,5.375
8388,19/12/1993,5.375
8389,20/12/1993,5.375
8390,21/12/1993,5.375
8391,22/12/1993,5.375
8392,23/12/1993,5.375
8393,24/12/1993,5.375
8394,25/12/1993,5.375
8395,26/12/1993,5.375
8396,27/12/1993,5.375
8397,28/12/1993,5.375
8398,29/12/1993,5.375
8399,30/12/1993,5.375
8400,31/12/1993,5.375
8401,01/01/1994,5.375
8402,02/01/1994,5.375
8403,03/01/1994,5.375
8404,04/01/1994,5.375
8405,05/01/1994,5.375
8406,06/01/1994,5.375
8407,07/01/1994,5.375
8408,08/01/1994,5.375
8409,09/01/1994,5.375
8410,10/01/1994,5.375
8411,11/01/1994,5.375
8412,12/01/1994,5.375
8413,13/01/1994,5.375
8414,14/01/1994,5.375
8415,15/01/1994,5.375
8416,16/01/1994,5.375
8417,17/01/1994,5.375
8418,18/01/1994,5.375
8419,19/01/1994,5.375
8420,20/01/1994,5.375
8421,21/01/1994,5.375
8422,22/01/1994,5.375
8423,23/01/1994,5.375
8424,24/01/1994,5.375
8425,25/01/1994,5.375
8426,26/01/1994,5.375
8427,27/01/1994,5.375
8428,28/01/1994,5.375
8429,29/01/1994,5.375
8430,30/01/1994,5.375
8431,31/01/1994,5.375
8432,01/02/1994,5.375
8433,02/02/1994,5.375
8434,03/02/1994,5.375
8435,04/02/1994,5.375
8436,05/02/1994,5.375
8437,06/02/1994,5.375
8438,07/02/1994,5.375
8439,08/02/1994,5.125
8440,09/02/1994,5.125
8441,10/02/1994,5.125
8442,11/02/1994,5.125
8443,12/02/1994,5.125
8444,13/02/1994,5.125
8445,14/02/1994,5.125
8446,15/02/1994,5.125
8447,16/02/1994,5.125
8448,17/02/1994,5.125
8449,18/02/1994,5.125
8450,19/02/1994,5.125
8451,20/02/1994,5.125
8452,21/02/1994,5.125
8453,22/02/1994,5.125
8454,23/02/1994,5.125
8455,24/02/1994,5.125
8456,25/02/1994,5.125
8457,26/02/1994,5.125
8458,27/02/1994,5.125
8459,28/02/1994,5.125
8460,01/03/1994,5.125
8461,02/03/1994,5.125
8462,03/03/1994,5.125
8463,04/03/1994,5.125
8464,05/03/1994,5.125
8465,06/03/1994,5.125
8466,07/03/1994,5.125
8467,08/03/1994,5.125
8468,09/03/1994,5.125
8469,10/03/1994,5.125
8470,11/03/1994,5.125
8471,12/03/1994,5.125
8472,13/03/1994,5.125
8473,14/03/1994,5.125
8474,15/03/1994,5.125
8475,16/03/1994,5.125
8476,17/03/1994,5.125
8477,18/03/1994,5.125
8478,19/03/1994,5.125
8479,20/03/1994,5.125
8480,21/03/1994,5.125
8481,22/03/1994,5.125
8482,23/03/1994,5.125
8483,24/03/1994,5.125
8484,25/03/1994,5.125
8485,26/03/1994,5.125
8486,27/03/1994,5.125
8487,28/03/1994,5.125
8488,29/03/1994,5.125
8489,30/03/1994,5.125
8490,31/03/1994,5.125
8491,01/04/1994,5.125
8492,02/04/1994,5.125
8493,03/04/1994,5.125
8494,04/04/1994,5.125
8495,05/04/1994,5.125
8496,06/04/1994,5.125
8497,07/04/1994,5.125
8498,08/04/1994,5.125
8499,09/04/1994,5.125
8500,10/04/1994,5.125
8501,11/04/1994,5.125
8502,12/04/1994,5.125
8503,13/04/1994,5.125
8504,14/04/1994,5.125
8505,15/04/1994,5.125
8506,16/04/1994,5.125
8507,17/04/1994,5.125
8508,18/04/1994,5.125
8509,19/04/1994,5.125
8510,20/04/1994,5.125
8511,21/04/1994,5.125
8512,22/04/1994,5.125
8513,23/04/1994,5.125
8514,24/04/1994,5.125
8515,25/04/1994,5.125
8516,26/04/1994,5.125
8517,27/04/1994,5.125
8518,28/04/1994,5.125
8519,29/04/1994,5.125
8520,30/04/1994,5.125
8521,01/05/1994,5.125
8522,02/05/1994,5.125
8523,03/05/1994,5.125
8524,04/05/1994,5.125
8525,05/05/1994,5.125
8526,06/05/1994,5.125
8527,07/05/1994,5.125
8528,08/05/1994,5.125
8529,09/05/1994,5.125
8530,10/05/1994,5.125
8531,11/05/1994,5.125
8532,12/05/1994,5.125
8533,13/05/1994,5.125
8534,14/05/1994,5.125
8535,15/05/1994,5.125
8536,16/05/1994,5.125
8537,17/05/1994,5.125
8538,18/05/1994,5.125
8539,19/05/1994,5.125
8540,20/05/1994,5.125
8541,21/05/1994,5.125
8542,22/05/1994,5.125
8543,23/05/1994,5.125
8544,24/05/1994,5.125
8545,25/05/1994,5.125
8546,26/05/1994,5.125
8547,27/05/1994,5.125
8548,28/05/1994,5.125
8549,29/05/1994,5.125
8550,30/05/1994,5.125
8551,31/05/1994,5.125
8552,01/06/1994,5.125
8553,02/06/1994,5.125
8554,03/06/1994,5.125
8555,04/06/1994,5.125
8556,05/06/1994,5.125
8557,06/06/1994,5.125
8558,07/06/1994,5.125
8559,08/06/1994,5.125
8560,09/06/1994,5.125
8561,10/06/1994,5.125
8562,11/06/1994,5.125
8563,12/06/1994,5.125
8564,13/06/1994,5.125
8565,14/06/1994,5.125
8566,15/06/1994,5.125
8567,16/06/1994,5.125
8568,17/06/1994,5.125
8569,18/06/1994,5.125
8570,19/06/1994,5.125
8571,20/06/1994,5.125
8572,21/06/1994,5.125
8573,22/06/1994,5.125
8574,23/06/1994,5.125
8575,24/06/1994,5.125
8576,25/06/1994,5.125
8577,26/06/1994,5.125
8578,27/06/1994,5.125
8579,28/06/1994,5.125
8580,29/06/1994,5.125
8581,30/06/1994,5.125
8582,01/07/1994,5.125
8583,02/07/1994,5.125
8584,03/07/1994,5.125
8585,04/07/1994,5.125
8586,05/07/1994,5.125
8587,06/07/1994,5.125
8588,07/07/1994,5.125
8589,08/07/1994,5.125
8590,09/07/1994,5.125
8591,10/07/1994,5.125
8592,11/07/1994,5.125
8593,12/07/1994,5.125
8594,13/07/1994,5.125
8595,14/07/1994,5.125
8596,15/07/1994,5.125
8597,16/07/1994,5.125
8598,17/07/1994,5.125
8599,18/07/1994,5.125
8600,19/07/1994,5.125
8601,20/07/1994,5.125
8602,21/07/1994,5.125
8603,22/07/1994,5.125
8604,23/07/1994,5.125
8605,24/07/1994,5.125
8606,25/07/1994,5.125
8607,26/07/1994,5.125
8608,27/07/1994,5.125
8609,28/07/1994,5.125
8610,29/07/1994,5.125
8611,30/07/1994,5.125
8612,31/07/1994,5.125
8613,01/08/1994,5.125
8614,02/08/1994,5.125
8615,03/08/1994,5.125
8616,04/08/1994,5.125
8617,05/08/1994,5.125
8618,06/08/1994,5.125
8619,07/08/1994,5.125
8620,08/08/1994,5.125
8621,09/08/1994,5.125
8622,10/08/1994,5.125
8623,11/08/1994,5.125
8624,12/08/1994,5.125
8625,13/08/1994,5.125
8626,14/08/1994,5.125
8627,15/08/1994,5.125
8628,16/08/1994,5.125
8629,17/08/1994,5.125
8630,18/08/1994,5.125
8631,19/08/1994,5.125
8632,20/08/1994,5.125
8633,21/08/1994,5.125
8634,22/08/1994,5.125
8635,23/08/1994,5.125
8636,24/08/1994,5.125
8637,25/08/1994,5.125
8638,26/08/1994,5.125
8639,27/08/1994,5.125
8640,28/08/1994,5.125
8641,29/08/1994,5.125
8642,30/08/1994,5.125
8643,31/08/1994,5.125
8644,01/09/1994,5.125
8645,02/09/1994,5.125
8646,03/09/1994,5.125
8647,04/09/1994,5.125
8648,05/09/1994,5.125
8649,06/09/1994,5.125
8650,07/09/1994,5.125
8651,08/09/1994,5.125
8652,09/09/1994,5.125
8653,10/09/1994,5.125
8654,11/09/1994,5.125
8655,12/09/1994,5.125
8656,13/09/1994,5.625
8657,14/09/1994,5.625
8658,15/09/1994,5.625
8659,16/09/1994,5.625
8660,17/09/1994,5.625
8661,18/09/1994,5.625
8662,19/09/1994,5.625
8663,20/09/1994,5.625
8664,21/09/1994,5.625
8665,22/09/1994,5.625
8666,23/09/1994,5.625
8667,24/09/1994,5.625
8668,25/09/1994,5.625
8669,26/09/1994,5.625
8670,27/09/1994,5.625
8671,28/09/1994,5.625
8672,29/09/1994,5.625
8673,30/09/1994,5.625
8674,01/10/1994,5.625
8675,02/10/1994,5.625
8676,03/10/1994,5.625
8677,04/10/1994,5.625
8678,05/10/1994,5.625
8679,06/10/1994,5.625
8680,07/10/1994,5.625
8681,08/10/1994,5.625
8682,09/10/1994,5.625
8683,10/10/1994,5.625
8684,11/10/1994,5.625
8685,12/10/1994,5.625
8686,13/10/1994,5.625
8687,14/10/1994,5.625
8688,15/10/1994,5.625
8689,16/10/1994,5.625
8690,17/10/1994,5.625
8691,18/10/1994,5.625
8692,19/10/1994,5.625
8693,20/10/1994,5.625
8694,21/10/1994,5.625
8695,22/10/1994,5.625
8696,23/10/1994,5.625
8697,24/10/1994,5.625
8698,25/10/1994,5.625
8699,26/10/1994,5.625
8700,27/10/1994,5.625
8701,28/10/1994,5.625
8702,29/10/1994,5.625
8703,30/10/1994,5.625
8704,31/10/1994,5.625
8705,01/11/1994,5.625
8706,02/11/1994,5.625
8707,03/11/1994,5.625
8708,04/11/1994,5.625
8709,05/11/1994,5.625
8710,06/11/1994,5.625
8711,07/11/1994,5.625
8712,08/11/1994,5.625
8713,09/11/1994,5.625
8714,10/11/1994,5.625
8715,11/11/1994,5.625
8716,12/11/1994,5.625
8717,13/11/1994,5.625
8718,14/11/1994,5.625
8719,15/11/1994,5.625
8720,16/11/1994,5.625
8721,17/11/1994,5.625
8722,18/11/1994,5.625
8723,19/11/1994,5.625
8724,20/11/1994,5.625
8725,21/11/1994,5.625
8726,22/11/1994,5.625
8727,23/11/1994,5.625
8728,24/11/1994,5.625
8729,25/11/1994,5.625
8730,26/11/1994,5.625
8731,27/11/1994,5.625
8732,28/11/1994,5.625
8733,29/11/1994,5.625
8734,30/11/1994,5.625
8735,01/12/1994,5.625
8736,02/12/1994,5.625
8737,03/12/1994,5.625
8738,04/12/1994,5.625
8739,05/12/1994,5.625
8740,06/12/1994,5.625
8741,07/12/1994,6.125
8742,08/12/1994,6.125
8743,09/12/1994,6.125
8744,10/12/1994,6.125
8745,11/12/1994,6.125
8746,12/12/1994,6.125
8747,13/12/1994,6.125
8748,14/12/1994,6.125
8749,15/12/1994,6.125
8750,16/12/1994,6.125
8751,17/12/1994,6.125
8752,18/12/1994,6.125
8753,19/12/1994,6.125
8754,20/12/1994,6.125
8755,21/12/1994,6.125
8756,22/12/1994,6.125
8757,23/12/1994,6.125
8758,24/12/1994,6.125
8759,25/12/1994,6.125
8760,26/12/1994,6.125
8761,27/12/1994,6.125
8762,28/12/1994,6.125
8763,29/12/1994,6.125
8764,30/12/1994,6.125
8765,31/12/1994,6.125
8766,01/01/1995,6.125
8767,02/01/1995,6.125
8768,03/01/1995,6.125
8769,04/01/1995,6.125
8770,05/01/1995,6.125
8771,06/01/1995,6.125
8772,07/01/1995,6.125
8773,08/01/1995,6.125
8774,09/01/1995,6.125
8775,10/01/1995,6.125
8776,11/01/1995,6.125
8777,12/01/1995,6.125
8778,13/01/1995,6.125
8779,14/01/1995,6.125
8780,15/01/1995,6.125
8781,16/01/1995,6.125
8782,17/01/1995,6.125
8783,18/01/1995,6.125
8784,19/01/1995,6.125
8785,20/01/1995,6.125
8786,21/01/1995,6.125
8787,22/01/1995,6.125
8788,23/01/1995,6.125
8789,24/01/1995,6.125
8790,25/01/1995,6.125
8791,26/01/1995,6.125
8792,27/01/1995,6.125
8793,28/01/1995,6.125
8794,29/01/1995,6.125
8795,30/01/1995,6.125
8796,31/01/1995,6.125
8797,01/02/1995,6.125
8798,02/02/1995,6.625
8799,03/02/1995,6.625
8800,04/02/1995,6.625
8801,05/02/1995,6.625
8802,06/02/1995,6.625
8803,07/02/1995,6.625
8804,08/02/1995,6.625
8805,09/02/1995,6.625
8806,10/02/1995,6.625
8807,11/02/1995,6.625
8808,12/02/1995,6.625
8809,13/02/1995,6.625
8810,14/02/1995,6.625
8811,15/02/1995,6.625
8812,16/02/1995,6.625
8813,17/02/1995,6.625
8814,18/02/1995,6.625
8815,19/02/1995,6.625
8816,20/02/1995,6.625
8817,21/02/1995,6.625
8818,22/02/1995,6.625
8819,23/02/1995,6.625
8820,24/02/1995,6.625
8821,25/02/1995,6.625
8822,26/02/1995,6.625
8823,27/02/1995,6.625
8824,28/02/1995,6.625
8825,01/03/1995,6.625
8826,02/03/1995,6.625
8827,03/03/1995,6.625
8828,04/03/1995,6.625
8829,05/03/1995,6.625
8830,06/03/1995,6.625
8831,07/03/1995,6.625
8832,08/03/1995,6.625
8833,09/03/1995,6.625
8834,10/03/1995,6.625
8835,11/03/1995,6.625
8836,12/03/1995,6.625
8837,13/03/1995,6.625
8838,14/03/1995,6.625
8839,15/03/1995,6.625
8840,16/03/1995,6.625
8841,17/03/1995,6.625
8842,18/03/1995,6.625
8843,19/03/1995,6.625
8844,20/03/1995,6.625
8845,21/03/1995,6.625
8846,22/03/1995,6.625
8847,23/03/1995,6.625
8848,24/03/1995,6.625
8849,25/03/1995,6.625
8850,26/03/1995,6.625
8851,27/03/1995,6.625
8852,28/03/1995,6.625
8853,29/03/1995,6.625
8854,30/03/1995,6.625
8855,31/03/1995,6.625
8856,01/04/1995,6.625
8857,02/04/1995,6.625
8858,03/04/1995,6.625
8859,04/04/1995,6.625
8860,05/04/1995,6.625
8861,06/04/1995,6.625
8862,07/04/1995,6.625
8863,08/04/1995,6.625
8864,09/04/1995,6.625
8865,10/04/1995,6.625
8866,11/04/1995,6.625
8867,12/04/1995,6.625
8868,13/04/1995,6.625
8869,14/04/1995,6.625
8870,15/04/1995,6.625
8871,16/04/1995,6.625
8872,17/04/1995,6.625
8873,18/04/1995,6.625
8874,19/04/1995,6.625
8875,20/04/1995,6.625
8876,21/04/1995,6.625
8877,22/04/1995,6.625
8878,23/04/1995,6.625
8879,24/04/1995,6.625
8880,25/04/1995,6.625
8881,26/04/1995,6.625
8882,27/04/1995,6.625
8883,28/04/1995,6.625
8884,29/04/1995,6.625
8885,30/04/1995,6.625
8886,01/05/1995,6.625
8887,02/05/1995,6.625
8888,03/05/1995,6.625
8889,04/05/1995,6.625
8890,05/05/1995,6.625
8891,06/05/1995,6.625
8892,07/05/1995,6.625
8893,08/05/1995,6.625
8894,09/05/1995,6.625
8895,10/05/1995,6.625
8896,11/05/1995,6.625
8897,12/05/1995,6.625
8898,13/05/1995,6.625
8899,14/05/1995,6.625
8900,15/05/1995,6.625
8901,16/05/1995,6.625
8902,17/05/1995,6.625
8903,18/05/1995,6.625
8904,19/05/1995,6.625
8905,20/05/1995,6.625
8906,21/05/1995,6.625
8907,22/05/1995,6.625
8908,23/05/1995,6.625
8909,24/05/1995,6.625
8910,25/05/1995,6.625
8911,26/05/1995,6.625
8912,27/05/1995,6.625
8913,28/05/1995,6.625
8914,29/05/1995,6.625
8915,30/05/1995,6.625
8916,31/05/1995,6.625
8917,01/06/1995,6.625
8918,02/06/1995,6.625
8919,03/06/1995,6.625
8920,04/06/1995,6.625
8921,05/06/1995,6.625
8922,06/06/1995,6.625
8923,07/06/1995,6.625
8924,08/06/1995,6.625
8925,09/06/1995,6.625
8926,10/06/1995,6.625
8927,11/06/1995,6.625
8928,12/06/1995,6.625
8929,13/06/1995,6.625
8930,14/06/1995,6.625
8931,15/06/1995,6.625
8932,16/06/1995,6.625
8933,17/06/1995,6.625
8934,18/06/1995,6.625
8935,19/06/1995,6.625
8936,20/06/1995,6.625
8937,21/06/1995,6.625
8938,22/06/1995,6.625
8939,23/06/1995,6.625
8940,24/06/1995,6.625
8941,25/06/1995,6.625
8942,26/06/1995,6.625
8943,27/06/1995,6.625
8944,28/06/1995,6.625
8945,29/06/1995,6.625
8946,30/06/1995,6.625
8947,01/07/1995,6.625
8948,02/07/1995,6.625
8949,03/07/1995,6.625
8950,04/07/1995,6.625
8951,05/07/1995,6.625
8952,06/07/1995,6.625
8953,07/07/1995,6.625
8954,08/07/1995,6.625
8955,09/07/1995,6.625
8956,10/07/1995,6.625
8957,11/07/1995,6.625
8958,12/07/1995,6.625
8959,13/07/1995,6.625
8960,14/07/1995,6.625
8961,15/07/1995,6.625
8962,16/07/1995,6.625
8963,17/07/1995,6.625
8964,18/07/1995,6.625
8965,19/07/1995,6.625
8966,20/07/1995,6.625
8967,21/07/1995,6.625
8968,22/07/1995,6.625
8969,23/07/1995,6.625
8970,24/07/1995,6.625
8971,25/07/1995,6.625
8972,26/07/1995,6.625
8973,27/07/1995,6.625
8974,28/07/1995,6.625
8975,29/07/1995,6.625
8976,30/07/1995,6.625
8977,31/07/1995,6.625
8978,01/08/1995,6.625
8979,02/08/1995,6.625
8980,03/08/1995,6.625
8981,04/08/1995,6.625
8982,05/08/1995,6.625
8983,06/08/1995,6.625
8984,07/08/1995,6.625
8985,08/08/1995,6.625
8986,09/08/1995,6.625
8987,10/08/1995,6.625
8988,11/08/1995,6.625
8989,12/08/1995,6.625
8990,13/08/1995,6.625
8991,14/08/1995,6.625
8992,15/08/1995,6.625
8993,16/08/1995,6.625
8994,17/08/1995,6.625
8995,18/08/1995,6.625
8996,19/08/1995,6.625
8997,20/08/1995,6.625
8998,21/08/1995,6.625
8999,22/08/1995,6.625
9000,23/08/1995,6.625
9001,24/08/1995,6.625
9002,25/08/1995,6.625
9003,26/08/1995,6.625
9004,27/08/1995,6.625
9005,28/08/1995,6.625
9006,29/08/1995,6.625
9007,30/08/1995,6.625
9008,31/08/1995,6.625
9009,01/09/1995,6.625
9010,02/09/1995,6.625
9011,03/09/1995,6.625
9012,04/09/1995,6.625
9013,05/09/1995,6.625
9014,06/09/1995,6.625
9015,07/09/1995,6.625
9016,08/09/1995,6.625
9017,09/09/1995,6.625
9018,10/09/1995,6.625
9019,11/09/1995,6.625
9020,12/09/1995,6.625
9021,13/09/1995,6.625
9022,14/09/1995,6.625
9023,15/09/1995,6.625
9024,16/09/1995,6.625
9025,17/09/1995,6.625
9026,18/09/1995,6.625
9027,19/09/1995,6.625
9028,20/09/1995,6.625
9029,21/09/1995,6.625
9030,22/09/1995,6.625
9031,23/09/1995,6.625
9032,24/09/1995,6.625
9033,25/09/1995,6.625
9034,26/09/1995,6.625
9035,27/09/1995,6.625
9036,28/09/1995,6.625
9037,29/09/1995,6.625
9038,30/09/1995,6.625
9039,01/10/1995,6.625
9040,02/10/1995,6.625
9041,03/10/1995,6.625
9042,04/10/1995,6.625
9043,05/10/1995,6.625
9044,06/10/1995,6.625
9045,07/10/1995,6.625
9046,08/10/1995,6.625
9047,09/10/1995,6.625
9048,10/10/1995,6.625
9049,11/10/1995,6.625
9050,12/10/1995,6.625
9051,13/10/1995,6.625
9052,14/10/1995,6.625
9053,15/10/1995,6.625
9054,16/10/1995,6.625
9055,17/10/1995,6.625
9056,18/10/1995,6.625
9057,19/10/1995,6.625
9058,20/10/1995,6.625
9059,21/10/1995,6.625
9060,22/10/1995,6.625
9061,23/10/1995,6.625
9062,24/10/1995,6.625
9063,25/10/1995,6.625
9064,26/10/1995,6.625
9065,27/10/1995,6.625
9066,28/10/1995,6.625
9067,29/10/1995,6.625
9068,30/10/1995,6.625
9069,31/10/1995,6.625
9070,01/11/1995,6.625
9071,02/11/1995,6.625
9072,03/11/1995,6.625
9073,04/11/1995,6.625
9074,05/11/1995,6.625
9075,06/11/1995,6.625
9076,07/11/1995,6.625
9077,08/11/1995,6.625
9078,09/11/1995,6.625
9079,10/11/1995,6.625
9080,11/11/1995,6.625
9081,12/11/1995,6.625
9082,13/11/1995,6.625
9083,14/11/1995,6.625
9084,15/11/1995,6.625
9085,16/11/1995,6.625
9086,17/11/1995,6.625
9087,18/11/1995,6.625
9088,19/11/1995,6.625
9089,20/11/1995,6.625
9090,21/11/1995,6.625
9091,22/11/1995,6.625
9092,23/11/1995,6.625
9093,24/11/1995,6.625
9094,25/11/1995,6.625
9095,26/11/1995,6.625
9096,27/11/1995,6.625
9097,28/11/1995,6.625
9098,29/11/1995,6.625
9099,30/11/1995,6.625
9100,01/12/1995,6.625
9101,02/12/1995,6.625
9102,03/12/1995,6.625
9103,04/12/1995,6.625
9104,05/12/1995,6.625
