,x1,y1,x2,y2,x3,y3,gx,gy,x,y2r,y3r
49,31.571256352765324,0.7320209133589408,,,,,,,50.0,2.1175726232394356,-3.541613316261204
50,32.173708520179375,0.6727227712868107,,,,,,,51.0,2.1088948463508315,-3.669654289372599
51,32.802354260089686,0.638011663732394,,,,,,,52.0,2.100217069462227,-3.9330528626303276
52,33.58816143497758,0.5599116717349544,,,,,,,53.0,2.079968923388817,-4.068410462776661
53,34.13822645739911,0.5295394526248396,,,,,,,54.0,2.0683985542040113,-4.203768062922993
54,34.81925934230194,0.4659024221084067,,,,,,,55.0,2.049885963508322,-4.339125663069326
55,35.47409865470853,0.4167283530729824,,,,,,,56.0,2.042943741997439,-4.474483263215658
56,36.07655082212257,0.361769099445155,,,,,,,57.0,2.036001520486555,-4.609840863361992
57,36.75758370702542,0.3154876227059322,,,,,,,58.0,2.0290592989756715,-4.86043533930858
58,37.36003587443947,0.2518505921895002,,,,,,,59.0,2.0105467082799824,-4.975672215108836
59,37.98868161434978,0.2214783730793845,,,,,,,60.0,1.9989763390951765,-5.090909090909092
60,38.53874663677131,0.1824283770806651,,,,,,,61.0,1.9874059699103706,-5.206145966709348
61,39.24597309417041,0.1086672735275282,,,,,,,62.0,1.9758356007255646,-5.321382842509604
62,39.87461883408072,0.0609395006402042,,,,,,,63.0,1.964265231540759,-5.43661971830986
63,40.47707100149477,0.0204432084933845,,,,,,,64.0,1.952694862355953,-5.551856594110116
64,41.05332959641256,-0.0374086374306452,,,,,,,65.0,1.952694862355953,-5.667093469910371
65,41.734362481315394,-0.089475298762272,,,,,,,,,
66,42.38920179372197,-0.1386493677976963,,,,,,,,,
67,42.99165396113602,-0.1936086214255237,,,,,,,,,
68,43.6464932735426,-0.2471215789052507,,,,,,,,,
69,44.27513901345292,-0.2948493517925739,,,,,,,,,
70,44.9299783258595,-0.3440234208279982,,,,,,,,,
71,45.689591928251126,-0.4119993397887329,,,,,,,,,
72,46.31823766816144,-0.4510493357874523,,,,,,,,,
73,46.94688340807176,-0.4987771086747763,,,,,,,,,
74,47.601722720478335,-0.5522900661545034,,,,,,,,,
75,48.20417488789238,-0.6072493197823308,,,,,,,,,
76,48.85901420029896,-0.6564233888177551,,,,,,,,,
77,49.46146636771301,-0.7157215308898852,,,,,,,,,
78,50.09011210762332,-0.7504326384443027,,,,,,,,,
79,50.87591928251121,-0.8285326304417424,,,,,,,,,
80,51.42598430493274,-0.8589048495518572,,,,,,,,,
81,52.10701718983557,-0.9225418800682892,,,,,,,,,
82,52.76185650224215,-0.9717159491037136,,,,,,,,,
83,53.36430866965621,-1.0266752027315418,,,,,,,,,
84,54.04534155455905,-1.0729566794707646,,,,,,,,,
85,54.647793721973095,-1.1365937099871966,,,,,,,,,
86,55.27643946188341,-1.1669659290973122,,,,,,,,,
87,55.82650448430493,-1.2060159250960316,,,,,,,,,
88,56.53373094170404,-1.2797770286491683,,,,,,,,,
89,57.08379596412557,-1.310149247759283,,,,,,,,,
90,57.79102242152467,-1.3839103513124202,,,,,,,,,
91,58.41966816143498,-1.4186214588668378,,,,,,,,,
92,59.02212032884903,-1.477919600938968,,,,,,,,,
93,59.67695964125561,-1.531432558418695,,,,,,,,,
94,60.279411808669664,-1.5820529236022205,,,,,,,,,
95,60.9604446935725,-1.6283344003414433,,,,,,,,,
96,61.72005829596414,-1.6789547655249688,,,,,,,,,
97,62.34870403587445,-1.7266825384122928,,,,,,,,,
98,62.97734977578476,-1.770071422855314,,,,,,,,,
99,63.52741479820628,-1.8192454918907384,,,,,,,,,
100,64.20844768310911,-1.85974178403756,,,,,,,,,
101,64.70612556053813,-1.891560299295775,,,,,,,,,
