Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kuwait,KWT,58810.4048692567,60887.6830518792,61416.9784307397,58995.3698955975,56647.4374166362,54834.3916726177,54708.9797919819,50855.5528597544,50478.5875050676,49853.7362805684,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Kyrgyz Republic,KGZ,4141.07720559948,4334.6607889257,4259.31820386993,4631.40326661448,4722.08600228701,4805.14109238388,4912.38248430885,5046.69153549095,5133.1519146081,5258.36669601039,4706.57023774883
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lao PDR,LAO,4850.17506683389,5158.83557611185,5489.04028286639,5841.88182784189,6193.34032628045,6543.67068865935,6896.12737379045,7257.81210698745,7592.82947474583,7886.65281419668,7805.79855611968
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Latvia,LVA,21023.9013349872,22795.1977092386,24060.9857720536,24881.9087718444,25387.0076467731,26621.2722286526,27503.1773004104,28650.0077575999,30036.0865499334,30858.750074744,29932.4939100562
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lebanon,LBN,19499.1728019089,18727.0129448191,18039.0289485979,17537.6227514575,16970.4361679142,16299.2077629854,16100.9227973306,15987.6543351696,15588.1528714896,14551.5937122886,11649.0501121276
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lesotho,LSO,2346.71329671032,2444.9280815031,2585.3657249514,2614.14311009208,2639.4458245507,2701.42185521194,2776.74098382062,2668.29142526247,2614.65884916972,2583.92437114575,2279.89587402333
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Liberia,LBR,1420.04624575477,1488.27727468377,1561.30498733618,1652.18799366019,1621.34466455089,1580.47922766632,1516.35571427608,1515.64453975331,1497.00478720289,1427.8190899409,1353.84291976355
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Libya,LBY,22539.8927593081,8479.94796433782,18806.7838015844,16160.1102385469,12201.2046848341,11022.4292135086,10592.4309433663,13238.0005389502,15017.9935741811,15174.1625153905,10282.2910804458
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Lithuania,LTU,23942.7603567557,25968.5834234521,27330.8959483858,28589.0266601627,29855.8314910326,30748.1963109529,31925.8034212317,33761.871239796,35427.4618636641,37062.5867515036,36732.034744031
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Luxembourg,LUX,107703.453907485,108010.708571327,105075.9610942,106427.456256053,108414.751923468,110446.086101647,113035.834714458,112308.17379315,113589.670473448,113940.23744151,110261.157353302
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Macao SAR, China",MAC,118085.487454811,140321.682809865,149702.056499568,161971.034869809,155201.39960521,119439.768338955,116556.788348295,126183.676088526,132416.8028844,127161.499444924,54797.9298365539
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Madagascar,MDG,1553.40472203739,1534.9397058785,1538.51639687439,1531.77846723897,1540.74482429407,1546.76704618335,1565.86755310165,1584.42447526047,1592.05355843859,1618.53231427249,1510.14172617809
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Malawi,MWI,1350.59916998263,1376.16770386859,1362.60478689263,1393.34353401162,1432.05512176522,1432.08525892858,1428.42391726074,1446.47306246706,1471.03724879602,1514.66267654193,1486.77824843475
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Malaysia,MYS,20536.372513472,21289.2575389666,22132.2169241375,22855.9496949302,23906.2285804437,24787.8237457166,25541.7705112243,26661.5074160333,27558.1369502408,28364.4763211606,26435.1715707484
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Maldives,MDV,16305.7988792689,17015.8154722578,16709.1293205249,17133.76821327,17568.4099061804,17284.6478941089,17584.1475352396,18058.5810797009,18795.5303498427,19531.0425624222,13049.0466602078
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mali,MLI,2082.96193463428,2085.4208491547,2007.80692981945,1995.15925159506,2075.40068139937,2139.73629713506,2198.56038119009,2246.79742084484,2283.70241285673,2321.91717305646,2216.77326231685
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Malta,MLT,32867.9400344911,32881.833840119,33929.3399168818,35287.4650790984,37230.2783945938,39845.1145672313,40536.7181783198,42644.0508459903,43313.4770253615,43950.5880527847,39222.1433509207
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Marshall Islands,MHL,3595.17477608312,3562.85716200903,3469.54232342984,3594.93877564459,3545.20737254596,3586.05642087459,3605.47768872129,3706.25315797355,3806.68972448112,4029.08632919678,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mauritania,MRT,4767.37736625119,4822.16903965835,4891.05738329133,4946.03479961312,5008.68825554443,5127.43228246614,5045.89672406524,5077.18598735595,5042.43119844404,5197.0722508281,4983.2206333331
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mauritius,MUS,16797.8172363943,17454.7800781809,18014.9911490937,18579.3741551896,19240.2247080161,19897.4753965644,20646.9330000973,21415.1161096211,22208.1381171868,22870.2862495308,19469.5245883739
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mexico,MEX,17790.0119218899,18186.2245700593,18594.8944659843,18600.3711821448,18887.5674432127,19268.9143963283,19539.2612488443,19721.2609759241,19928.3956618582,19701.337669842,17887.7507356971
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Micronesia, Fed. Sts.",FSM,3659.63876623588,3756.90863055994,3649.44968018278,3468.16661703968,3340.20288328043,3448.30369231563,3437.38984001769,3490.13048688552,3460.90904773797,3466.41329281782,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Moldova,MDA,8550.170639047,9052.86654300804,9000.65892487276,9817.29629671112,10314.4096500359,10360.8295911083,10942.5508739575,11651.3174546862,12363.1468378401,13022.0046061019,12324.7362793838
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mongolia,MNG,7479.78090233711,8613.31362407678,9488.34296579569,10383.7837079284,10980.3239959288,11022.9785342491,10940.4186480461,11311.7611259291,11915.5567471637,12316.7913725436,11470.6738325698
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Montenegro,MNE,16764.3623723454,17287.4176362672,16802.398296999,17381.7399852869,17674.6184061447,18263.6006034136,18797.9056157308,19682.2833488194,20686.5759142606,21533.949235748,18278.730791552
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Morocco,MAR,6281.46419122613,6522.37374267222,6625.46345426034,6828.22301681787,6912.17800214842,7126.67058575575,7106.24124906058,7312.05677903856,7446.93622037578,7537.48527234118,6916.34641150088
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mozambique,MOZ,1027.20887652935,1073.4781338343,1120.12848093229,1165.40820547454,1217.08886738517,1262.61312778202,1273.78363325041,1283.65986980986,1289.73594800556,1281.50604143547,1229.08001865892
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Myanmar,MMR,3129.92025489038,3279.66548847766,3491.18469222435,3753.32136417978,4020.03667693095,4268.5006767951,4482.92679957997,4739.91544500094,5029.1880858737,5082.50316102148,4544.02156851419
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Namibia,NAM,9031.16059358875,9324.52887482151,9626.53918854183,9990.74583093369,10413.3142163299,10662.8299304666,10471.2792874759,10171.4214929004,10092.258820242,9845.21306790198,8893.81315720283
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nauru,NRU,6688.64973862074,7313.67213797204,8090.93347094242,10493.2124190995,13175.9216491939,13551.9625979464,13901.9536121477,12975.3923824717,13636.3609415279,13527.411941066,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nepal,NPL,2703.41491670115,2793.02473367277,2922.61960861781,3033.78078654994,3217.44850964835,3331.87176945857,3315.8144141419,3565.19780740052,3773.71591761441,3952.76034914913,3800.06570306646
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Netherlands,NLD,52032.9865022429,52594.2290064164,51860.0559942119,51640.0766862304,52186.9973861206,52974.1162200949,53847.8265545448,55088.6338006744,56060.9136269404,56629.110793233,54209.5638357302
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,New Zealand,NZL,37657.1432046716,38214.4745352226,38857.1158931412,39599.1882952181,40432.2414789733,41086.1153021682,41672.1012399483,42285.319902666,42866.1272276586,42877.9429107086,42404.3937381567
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nicaragua,NIC,4611.78569153692,4837.5370907848,5083.36301095928,5263.48483906415,5443.27808191084,5630.40573760444,5811.88305830319,6004.02858029106,5729.68822390273,5451.7078347038,5280.14058082508
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Niger,NER,1036.90430530082,1020.99681573934,1085.54282809398,1099.43224609808,1127.61407538703,1132.33120491778,1151.65787379293,1163.68778361139,1200.97246385835,1224.51026155853,1196.87755957473
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nigeria,NGA,4932.33479996173,5056.89214708727,5131.3726452234,5329.12151659822,5516.38559753258,5514.77027265177,5284.89322799694,5190.35612668836,5155.07599367409,5135.49946875343,4916.72138086439
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,North Macedonia,MKD,13412.3128319948,13714.575216367,13640.2240111418,14027.1309671367,14524.1946989175,15072.9475418471,15491.7435930236,15649.9274193472,16093.3104230501,16600.1436488516,15848.4192939955
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Norway,NOR,61353.4963937525,61157.1489347399,61990.7116232878,61878.9944110006,62390.1497031613,62987.5358625454,63104.1003947269,64050.7561654656,64341.2589026158,64452.812617024,63585.9035142969
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Oman,OMN,33864.9837422885,32523.3512476048,32961.5904262655,32189.3252939315,30530.4993089424,30146.9560518823,30184.8701587714,29077.3635995539,28350.9435298546,27294.5729762764,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Pakistan,PAK,3906.87397085543,3928.51992734586,3980.74864958441,4069.26749773498,4171.29183022323,4278.34666284049,4421.58192929723,4571.20507840804,4739.47271266276,4690.48477660926,4622.77076938075
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Palau,PLW,15062.4957934309,16255.7398026877,16633.5380443779,16099.3208807337,17091.2271727424,18338.1282708705,18268.0316574603,17826.3936114578,18444.3077619985,17572.6226006793,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Panama,PAN,21343.3049948781,23349.1568124337,25196.2392679524,26480.6094895382,27352.5193924166,28431.0824221868,29332.4145393568,30446.8372293853,31012.9461549459,31432.1132703975,25381.8484472504
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Papua New Guinea,PNG,3406.64403989259,3369.84445470171,3453.38711152872,3513.02325301783,3909.33865961052,4083.75243695251,4222.52499305271,4285.62875648139,4190.0948949613,4349.80804806069,4101.21888209216
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Paraguay,PRY,10415.6564362312,10714.6909309807,10493.8127707461,11209.1315406647,11643.7275051513,11828.1401290455,12170.7843887945,12590.548443655,12827.7080209236,12615.5286456565,12335.4723571841
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Peru,PER,10066.4675664813,10616.8436986492,11176.0867152669,11724.0035983902,11877.0789320691,12110.2668971421,12403.6871416862,12506.5293750586,12781.4164435302,12853.6920747721,11260.8457538125
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Philippines,PHL,5918.37322881976,6043.60167583247,6351.26494235987,6666.25051231347,6973.6389092765,7300.13621040525,7705.05376971311,8120.86879329703,8516.13654897274,8914.72379820449,7953.58164428408
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Poland,POL,23996.1397804791,25124.2763632735,25457.2064583733,25759.339150716,26649.577276004,27797.0584233597,28682.6939326326,30064.5034841771,31674.1316243417,33120.517844588,32238.157259275
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Portugal,PRT,31798.1538079411,31304.8155263075,30156.7015822628,30042.8907185982,30444.6002091947,31118.7906703279,31847.5377347647,33044.7167387479,34040.7255617749,34879.7059746537,32181.1545372343
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Puerto Rico,PRI,32960.6911054053,33224.5655187763,33638.8656808876,33922.1584216571,34070.2535892048,34311.0296279548,34539.5868383201,34363.7459921451,34299.358536451,34804.9347111748,33442.8315702748
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Qatar,QAT,95908.3128170241,99147.2881807429,96261.4873345299,95499.9076127647,95578.2615108733,95965.2512366176,95601.8073141158,91738.7527899469,90970.0609016321,90043.7990029688,85266.2105859195
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Romania,ROU,20303.1627966692,20792.173399081,21311.1336338426,22197.0383343645,23084.3747760397,23878.1885373067,25145.0133479761,27141.9193326803,28523.4731832065,29857.6464700842,28832.6231487683
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Russian Federation,RUS,23961.2202930302,24972.0784933004,25933.2926590626,26332.3966497152,26057.1553085019,25488.0961196394,25490.7082574641,25926.4438539743,26656.4095416865,27210.5459977867,26456.3879381321
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Rwanda,RWA,1507.16501035777,1586.96124198572,1682.20649117176,1718.93576078752,1780.14497616194,1889.15810576486,1950.52626543078,1975.24866113275,2088.74922433298,2227.51703252759,2098.7103615481
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Samoa,WSM,6006.38372786996,6206.15463424679,5901.40553922938,5826.67595949956,5785.48798809596,5992.43932095216,6440.79742169426,6480.84540672125,6322.2089973185,6516.52067751809,6295.73184093032
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,San Marino,SMR,72038.113620541,65142.7645304895,59708.7273736476,58419.913610278,57328.0766331831,58061.8567960786,59009.7986757906,58867.0133632425,59576.4293867845,60847.1067610929,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sao Tome and Principe,STP,3357.47019269148,3426.32461405325,3461.32746033286,3558.43659332316,3720.78678474604,3794.35859507025,3878.8298699884,3952.94539403456,3993.27879583907,4005.3416234,4051.60484448469
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Saudi Arabia,SAU,44036.7673465341,46989.1476692182,48024.4596697908,47848.3764666261,48209.1373331596,48921.2152517247,48625.8438167915,47306.222319502,47592.7671473292,46962.147688222,44328.1839111257
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Senegal,SEN,2797.11016032924,2757.07940494497,2788.67145940156,2777.11176906606,2868.31587705101,2966.45534736483,3067.66557684345,3203.90636811769,3309.48617330672,3361.46154773707,3300.0854932471
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Serbia,SRB,14510.9633040097,14923.8016040875,14894.1959307062,15399.7829147623,15226.3201716299,15578.2028500791,16182.8216850199,16611.0168589401,17452.7958990327,18292.175030713,18210.0046204616
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Seychelles,SYC,20892.6917450363,23140.9267985586,23203.9479994714,24150.2107150581,24848.6102246552,25500.4865590545,26309.6859033258,27242.6560347508,27342.1616519905,27521.1667744956,24361.8939424167
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sierra Leone,SLE,1413.56373614617,1469.03345111028,1654.41218516052,1953.08836410675,1997.50929124002,1551.82309051333,1610.55096934817,1642.60747049629,1663.29348036377,1719.78974431978,1648.05335993719
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Singapore,SGP,78294.0314218674,81538.3651831598,83112.0073399663,85732.8039393429,87959.4167487017,89519.7357100565,91307.5036202199,95350.4356748021,98222.846041782,98411.5820616053,93397.048802202
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sint Maarten (Dutch part),SXM,43543.8897582329,46392.8687508029,45401.7023586931,43523.5357917997,42946.6845432836,41852.4041272813,40857.7694761666,37914.1229673613,35342.1066072069,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Slovak Republic,SVK,25417.8123610242,26107.8287132195,26557.7913824185,26706.0951054998,27384.9718145418,28676.2656111842,29250.1180428621,30077.8455329271,31132.5729674338,31871.3349174843,30330.0428870265
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Slovenia,SVN,33355.8476287757,33573.3355082877,32618.6088809723,32239.0845573446,33098.9441619924,33805.030045384,34858.5119502257,36505.6772178798,37968.3520620285,38905.5478569196,36547.7389559849
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Solomon Islands,SLB,2439.86232530792,2551.26375812904,2530.75893174193,2594.46170799936,2551.40106578556,2518.64747830047,2596.54593765104,2663.93950830045,2697.64643055486,2660.97969650967,2482.87191978213
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Somalia,SOM,..,..,..,876.828883655702,873.493838035325,879.276531935612,879.889370871728,867.454290873911,866.765302072035,866.762289749145,829.611428860091
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Africa,ZAF,12452.3375290857,12666.7080162249,12743.9386081046,12852.7821596961,12884.4845981198,12840.0354033768,12702.9170758026,12701.3489331232,12627.9285840445,12481.8135074777,11466.189671582
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Spain,ESP,37319.4762230353,36884.2592434253,35769.4600345792,35371.7398181963,35968.6201369865,37377.068016704,38477.5791805612,39528.9253872668,40312.5475864011,40805.9169678996,36215.4475907307
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sri Lanka,LKA,9126.86561223093,9827.62208611431,10712.3973470478,10990.0705930726,11428.1079039311,11890.5165276211,12287.4730695098,12584.1047924776,12860.3208303539,13070.1256448919,12536.9417561704
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Kitts and Nevis,KNA,23710.3475026719,23933.4068221198,23194.2239555398,24225.8336014469,25521.200162775,25569.4841249091,26075.7424952592,25360.0910245676,25901.6333033394,26235.5545488063,23259.3623116037
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Lucia,LCA,14109.4134298143,14760.4906606537,14637.9294950354,14105.3164244302,14288.822306515,14029.5909199045,14516.2421185041,14945.7332820006,15261.3643508088,15448.34490734,12270.0132882689
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Vincent and the Grenadines,VCT,11447.4666191785,11393.6794285659,11538.3669141018,11729.4183480537,11845.210383901,11973.4193690941,12163.6049814344,12245.1263378297,12466.4161360546,12484.72871235,12105.3813615785
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sudan,SDN,3089.57247579124,3379.68881846169,3785.72643927254,3947.20064332089,4124.50961365913,4187.86272224264,4234.75753645415,4327.78255278914,4344.52988671066,4185.60063543936,4022.86596657319
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Suriname,SUR,18840.3689668707,19716.9317729318,20020.3150049378,20379.8705144401,20210.9961829311,19317.0545070113,18180.6026123974,18283.6883894232,19005.6543464151,19036.7450382918,16130.1708064491
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sweden,SWE,47791.3715245947,48947.4393112155,48300.8425001578,48462.1600029489,49258.9961639539,50928.962975552,51334.4320301641,51947.9542478244,52349.2924275599,52531.1743768398,50683.3235097178
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Switzerland,CHE,65819.7372527487,66342.0108170701,66440.2870236648,66877.1630488424,67682.6861750714,68025.9200383988,68663.2438230835,69103.570264696,70663.4875973954,70920.3247255393,68393.306003945
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tajikistan,TJK,2390.02217412609,2510.15733228064,2637.65426734355,2767.83682323965,2884.20022507532,2984.49491330069,3113.25451664416,3252.93265536068,3415.32233593608,3581.41140185513,3657.57350716538
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tanzania,TZA,2006.97132607023,2098.27660490188,2128.5289303179,2205.95146041591,2284.96175730033,2354.13898543629,2441.63694514804,2530.603317381,2590.20113826159,2660.42043252302,2635.3358910827
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Thailand,THA,14399.0445142977,14450.4788337362,15424.5442688037,15767.3608137962,15854.1318583817,16285.3865749723,16782.0986705337,17422.9523512059,18095.7365704368,18453.4698218155,17286.866606887
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Timor-Leste,TLS,2930.05449067477,3045.45796048743,3172.27931106179,3182.52504069094,3264.56251049459,3297.88916309166,3344.57088351568,3145.4831207097,3051.66811727864,3552.59699769392,3181.13718760249
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Togo,TGO,1625.54544570615,1683.85626303502,1746.93126200355,1805.48891920368,1863.28189425443,1920.46930701736,1976.80779349156,2012.24069260973,2061.33417572853,2121.89991847011,2107.87726149934
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tonga,TON,5166.93205439861,5541.77196044234,5632.09161877784,5703.41989710407,5861.464132687,5944.4526863595,6312.32630161575,6467.12427796495,6411.28936778647,6378.1283460138,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Trinidad and Tobago,TTO,28879.2873679678,28621.106512477,28798.4969953552,29247.0103539105,28796.559068824,29053.3347831462,27281.8582564754,26342.6166624768,26250.3722429394,25827.8850703571,23728.1586459056
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tunisia,TUN,10113.3703487395,9820.96350894605,10123.4296627362,10308.3833959896,10498.849670465,10510.3303060416,10524.9135954983,10605.2948839809,10763.7297838206,10755.5726608392,9727.50425926541
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkey,TUR,20027.6668282982,21932.2945704799,22610.6827736227,24117.6584669162,24881.7277916793,25958.6407622392,26385.0019383343,27913.8187158996,28312.6834243604,28199.0515906708,28384.9877846263
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkmenistan,TKM,8616.88953254413,9717.64188636576,10604.0004134209,11471.1840827954,12421.3697709052,12993.5318096291,13562.5284762511,14205.0265119624,14845.3446497287,15538.4199701316,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turks and Caicos Islands,TCA,..,23761.2065784249,23049.4472847735,22849.5759149804,24392.0205723675,26693.1035377807,28175.2522037496,27060.5896570252,28160.8892876027,29251.0777284406,21122.0057129754
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tuvalu,TUV,3281.50217714704,3493.27535059328,3322.3875101275,3440.82054616239,3447.79622607557,3720.30531533443,3787.81664219543,3896.74847292992,3945.56367272662,4274.76316552592,4411.00311573521
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uganda,UGA,1861.2824578388,1972.31040257869,1983.88037088142,1989.64779218921,2022.29482007632,2054.09044873783,2075.01166590088,2074.65243576542,2121.96781993514,2187.46522731754,2177.59585383955
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ukraine,UKR,11778.3136960259,12466.8077918775,12527.465501021,12552.6697613585,12408.95159807,11237.0744571217,11534.6380017777,11871.1236240918,12338.0024454764,12808.7989991273,12377.0172931178
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Arab Emirates,ARE,54921.7755754851,56123.4798818327,57390.7005212249,59921.7478304421,62378.6100477921,65218.8204340815,66510.9029855157,67183.6053111678,66968.2211775042,67119.153244137,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,42089.0136357977,42294.1204630137,42601.828409576,43242.5676679488,44154.1056092436,44840.7826443684,45268.7304537314,45744.7104907571,46037.9005384222,46406.4617483484,41627.129269425
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United States,USA,54315.9124805391,54758.8332734292,55581.4138435205,56214.4286771294,57213.2678405623,58540.2960929977,59112.2422096532,60109.6557260477,61585.7560382102,62630.8732765742,60235.7284916969
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uruguay,URY,19293.7407978576,20231.5731615788,20885.1052447081,21786.2119353806,22419.043746431,22425.8300844671,22724.0221342831,23009.8742286911,23035.0833880454,23032.7340435597,21608.4302710014
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uzbekistan,UZB,4651.52296182589,4880.8626289269,5164.27422197719,5469.85595252473,5764.49270515263,6086.71574219326,6346.33477752569,6518.8046866066,6755.48097366685,7014.32469877717,6994.16941167262
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Vanuatu,VUT,3088.97887864833,3101.32879399466,3046.68582297804,2975.89800382458,2984.60512391773,2915.70045998521,2973.46761331833,3081.83519771335,3093.46154723291,3117.67883228873,2762.791388307
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..
