"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Early-demographic dividend","EAR","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.532456718636268","0.532840254537567","0.540878605862547","0.541027083627624","0.53206580404568","0.541365797529286","0.546382679586057","0.563051463518546","0.578689023326401","0.576497254097274","0.570565837935701","0.574117915945069","0.552203690764615","0.564275607859052","0.550899142504404","0.550966152076483","0.556341794057709","0.574125525869091","0.597250525980873","0.610469175131733","0.628314193123831","0.62894684002844","0.65669614877713","0.673899856991816","0.683566071276451","0.713558101948338","0.727962882268675","0.736545603728148","0.744915604221085","0.765466073670675","0.651574774418007","0.654570123685802","0.647222208773318","0.648183735235943","0.660069122450019","0.673258304526556","0.670766969050355","0.668438768979931","0.676729690280462","0.686430765635643","0.681283943710826","0.689314754286537","0.701095911068839","0.695658826752702","0.68693770547847","0.675510449583975","0.669947838344905","0.673743105752701","0.678190938669424","0.694566289495365","0.684583383128063","0.677236407553588","0.679999034651023","0.659485439372264","0.666573153541345","0.643373459258714","0.623625297364519","0.617005334209929","0.611477166391403","","",
"East Asia & Pacific","EAS","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.925024937918657","0.756262058562766","0.653088824034268","0.634019447563425","0.604676539427787","0.617734269720195","0.612302357343397","0.569388253101378","0.572662614533906","0.59702415656661","0.716755382195436","0.744770178891167","0.729687909867106","0.722444508305923","0.726328108222173","0.741014088734879","0.746292768994962","0.761051511117457","0.761687435533369","0.747777276237072","0.720688731137314","0.682526969622821","0.680998489708204","0.675027612473394","0.682746931785637","0.677988047517491","0.672068099442127","0.665936309943069","0.67110152880679","0.659299592288531","0.59453201515785","0.594678242177448","0.596739078707716","0.614036769610225","0.616762437802083","0.635431037698309","0.612304535944543","0.604456835554923","0.604550909775478","0.590112239701939","0.591410456418576","0.597813030584842","0.608396650431211","0.641259892081007","0.674868606080813","0.699283198862801","0.709187171234649","0.711585378087624","0.699992555382375","0.721313483888135","0.731179184148522","0.754454741373903","0.739265015986275","0.727598182462049","0.696849673958413","0.667889864359263","0.643152926611502","0.625301458221641","0.615829898981894","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73953755099826","1.64769564278317","1.68603144991876","1.73547717192439","1.66788243046438","1.65050813095714","1.62162857893489","1.56976372701214","1.45147893202278","1.46225656002452","1.42295155005772","1.34843122168147","1.30861646177059","1.25497303933335","1.2187656164372","1.13186227540505","1.05665252158134","1.02340526057223","0.965766625324168","0.944386369346136","0.920208869772721","0.924793797075236","0.921836534345955","0.88497035501062","0.833941649734865","0.791903545182207","0.763119709595553","0.758040467301225","0.742137862632884","0.733179997620907","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","0.924514038622482","0.929192234358348","0.928173041684924","0.917175548380228","0.904640457211154","0.923633107885309","0.927418752491312","0.916821754097731","0.917657155884681","0.905819734796951","0.898602169238575","0.862994601210647","0.855391848934734","0.840776721701751","0.821447426012981","0.843473438519999","0.823377264179041","0.804071756799305","0.778542740529994","0.753645647559734","0.537777616568528","0.528629507561919","0.50394453159533","0.481281414665747","0.450477148965754","0.437749190038111","0.432091551499936","0.405234291978074","0.394365113638611","0.380196366491717","0.368407643203671","0.363305309582257","0.357889557174264","0.361795003457291","0.351959169716773","0.341570128985703","0.335129850814823","0.322851837291288","0.31824074672332","0.30719178566747","0.31169293220038","0.305051560354001","0.30227818503674","0.293462868400696","0.275678010665331","0.268443037121566","0.264344817974615","0.259608957303431","0.253847719690056","","",
"Ecuador","ECU","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.173455339147639","0.154022917501339","0.139608586086477","0.156901647712903","0.174402903910943","0.179264335447829","0.191171558574987","0.195740000616515","0.230921669663297","0.254362319466011","0.283665091631156","0.263216114902176","0.272614410569658","0.273988736714291","0.285175637320544","0.310665109587728","0.31865518266603","0.289377301929683","0.381325009449577","0.429015995085274","0.457061293389177","0.537362575234848","0.617147314260056","0.627827240400838","0.664993721922283","0.584852483049745","0.444405203066574","0.440853779583617","0.475719138080598","0.552678999686538","0.410300983683981","0.407540767211849","0.425034284194195","0.390895344103322","0.395604462931444","0.44936441673326","0.502233112912779","0.504088140456101","0.484619063434279","0.450850297753807","0.459971788338566","0.484635206985454","0.46894156573736","0.463671525421067","0.454598150296935","0.461136426856949","0.473572672560003","0.470905677681058","0.45323664476772","0.482683879136707","0.498164289752076","0.473156175508022","0.462143255876052","0.47402197145581","0.477219447519074","0.471193727766544","0.457011079055154","0.43213247561252","0.446630316762925","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","1.04181400333879","1.05449656997341","1.10468701722756","1.15862218548751","1.23031726160863","1.27007799098621","1.16190737938987","0.853808599690428","1.0100589410813","0.825003904468737","0.860249364946672","0.878568395002509","0.943670462658481","0.85036842034185","0.919253108299848","1.00455631568838","0.983617664529903","0.990532361813399","0.946731858129172","0.98925514908722","0.947216836893012","0.994307991901546","1.00307399368235","0.964048163004949","0.98225461269852","0.929921552363416","1.03535894091875","1.00042654701834","0.94508550215978","0.872352531744355","0.992997245226146","1.011013436012","0.999231716456156","0.966118462211833","0.874558803307685","0.888362634712592","0.891280948687954","0.907651577425691","0.903630128451438","0.894159133172855","0.82734353087334","0.885120378720997","0.883336321107117","0.879454237725204","0.918592531966892","0.989575703755255","0.975442544466592","0.981433351257939","0.950518892632287","0.93866512111189","0.897327200397812","0.904698223088734","0.932404605934262","0.903957425129649","0.904308240090003","0.90362045941623","0.896678669921433","0.878091974153701","0.860226962847564","","",
"Euro area","EMU","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.292183371374887","0.286244699857894","0.274331144295838","0.270433347208134","0.263776802059623","0.262595664138098","0.263979462739104","0.254239961528358","0.250720697286109","0.242083059001469","0.234706322678462","0.233752682485169","0.231938203707005","0.235221419706837","0.231060647530673","0.226522935286602","0.218157621720249","0.208956088955031","0.203661186466811","0.197257934045496","0.198109365875965","0.187607229712868","0.186981331325096","0.183755996664663","0.171569078604218","0.171807755295051","0.168424227178884","0.164420785598402","0.157879676732044","","",
"Eritrea","ERI","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49687076357694","0.627059259234616","0.599392853017685","0.638614846966357","0.635640699834883","0.561971302350882","0.405821529719527","0.432374493073628","0.439532631101748","0.44203658689137","0.416877997104145","0.43454804851463","0.422122153279142","0.363112573463537","0.317777517744371","0.307282043190619","0.300532388345038","0.302175543810907","0.314561271420855","0.335748754145488","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.217822318973625","0.213667576481616","0.217411452005342","0.194304485227053","0.202039400891252","0.209948877404407","0.213963265782044","0.228251769119994","0.240453684774021","0.220163068310158","0.254788597435993","0.267939904888367","0.279215344772422","0.277510679207814","0.292824291628031","0.305530158573354","0.323110703405197","0.309791253480273","0.312860465408579","0.317804007561745","0.328116615609323","0.316761812989998","0.316813839306144","0.303831082923294","0.289885436160597","0.286556566687326","0.262679558562392","0.249410847314477","0.247460648289848","0.268846183807326","0.245734129347068","0.247646100363591","0.256706339181479","0.243348991351785","0.248963376508752","0.255135745453983","0.237697672208825","0.247649434774867","0.244489515933419","0.254155348721525","0.254502314053362","0.246107224809956","0.254160071996784","0.251464498128018","0.256782035565202","0.258764473502294","0.242382447831209","0.242779389156122","0.21993720686758","0.202684713271559","0.192331781621318","0.194727034471381","0.196914104615379","0.180142650344985","0.176337139951595","0.180621341701248","0.16897982728074","0.175001113227287","0.167541876874312","","",
"Estonia","EST","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56769704560919","1.58416376245331","1.37039598448368","1.26903046675599","1.19110696381863","1.05473250816193","1.02678457246969","0.934350185046142","0.983778168728742","0.926348756905029","0.856056213722148","0.724171661267559","0.840954551709246","0.816411094304384","0.780413721466132","0.959104039111122","0.853549704108828","0.769558745836138","0.868395156497536","0.783008254277648","0.66312175928901","0.654342800025041","0.645203042680845","0.607640611711881","","",
"Ethiopia","ETH","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","0.226858644975527","0.178426283191631","0.205247418876423","0.190683854600445","0.233979729674137","0.260348660476885","0.266515482113021","0.274596735537395","0.291469457105519","0.231823498871696","0.251803018029123","0.179865112718966","0.202898120252432","0.229058951987382","0.245439226150485","0.243795292738482","0.252036462819339","0.275568013858783","0.257984708292249","0.272277089847025","0.310727780958053","0.317917592989176","0.356937083145943","0.333688763053671","0.28274247556457","0.272783176109424","0.275111287568431","0.281457865166619","0.260566811628418","0.216143693389114","0.226563329938425","0.233974028700331","0.257101673624387","0.279683439850881","0.264655007502019","0.280708280987342","0.264944489154783","0.261193815761006","","",
"European Union","EUU","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","0.539436581734505","0.535524378678449","0.540969857259005","0.541328863492383","0.524908054515514","0.51899412767991","0.536830453418185","0.518233570082669","0.523385459890087","0.522721532944865","0.507130381880914","0.473730788695691","0.459517373550289","0.445517074667153","0.434151135611992","0.432047921776236","0.418354865781376","0.417114058111836","0.394153253879038","0.390926155497288","0.34944323021491","0.339371069720831","0.324577643130443","0.320644733607014","0.311223416903806","0.307995745294683","0.310961413514968","0.296927114431276","0.287528958235082","0.27476844685696","0.264975836414834","0.263618700749052","0.260162934178541","0.264759281804564","0.258447638248651","0.252119309613661","0.244151963658541","0.233966444498254","0.227245271197585","0.219958710523665","0.221094936103119","0.210536294473287","0.208072594389524","0.20312858961893","0.190291239481354","0.189798091423517","0.186532030455042","0.182851767736483","0.175664291972147","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.379853350017848","0.364642432630419","0.349520119265745","0.350646597272303","0.340555936294215","0.395095150177868","0.430363909587561","0.497623522152837","0.513093719296913","0.546680480940046","0.535597027266662","0.505254663696911","0.500331974571679","0.513125433661249","0.528543542284933","0.470275702659416","0.497007247983792","0.469710735889514","0.473662145933039","0.559706617742156","0.564579019446081","0.570581558025058","0.581311463700902","0.633071017935117","0.657865172551115","0.675791482018042","0.68232053373623","0.651980658166622","0.693716035247036","0.673976403955894","0.612052700358677","0.634131383696153","0.604752209456686","0.644020643546836","0.659620121060045","0.657914462214226","0.663597655950173","0.654714734343804","0.579336140596038","0.549545678097994","0.545409920674229","0.553915777832431","0.561155653484419","0.56816033403576","0.511868285250684","0.528827735634033","0.477328755116257","0.439441949098329","0.439757330610603","0.43129255624275","0.441710670915931","0.443110263845693","0.438525432357397","0.433864860533087","0.442232381704883","0.40853535838631","0.399389880852436","0.396569591516295","0.400217741899697","","",
"Finland","FIN","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.279841438248902","0.257223198954788","0.281042905754946","0.313358880723754","0.35151379275545","0.36996805323981","0.42119767886931","0.399658389793928","0.454785913839507","0.472529157831659","0.480069195761376","0.471186248997648","0.47592510116708","0.497495205302237","0.455492031915072","0.441863449347322","0.489803694677541","0.478535035158973","0.48064495924255","0.46960754598977","0.477682337530973","0.416951337586866","0.338228310567156","0.316531545450495","0.311607441571838","0.353707059977957","0.369611220203402","0.385808990577189","0.331883615664319","0.318236476746272","0.327991809956106","0.352146934458637","0.345319451674511","0.355466761508553","0.383296892792573","0.344221859122548","0.370405883806221","0.337486447282755","0.302337092608109","0.285807768673603","0.263465655733552","0.284677254139529","0.290666068816297","0.322102875080294","0.292331030068284","0.233070039733791","0.270746732478193","0.249754978720514","0.215684117742832","0.224359440180461","0.250941894452222","0.215708956166951","0.196103839750484","0.201012108273011","0.18554894851777","0.171192476046664","0.177749224517387","0.162075803089921","0.164998537731239","","",
"Fiji","FJI","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.278460692626309","0.233470354136489","0.30862359427583","0.303989929470431","0.50943858084563","0.424277545337473","0.3971959998904","0.386247248526213","0.398502168335637","0.424381822990577","0.453136188941548","0.44781506800002","0.438849443288932","0.42802845531931","0.443856982655092","0.41015148966188","0.309988769656613","0.463453219014012","0.422321481644424","0.444209669984181","0.427791764069035","0.546939042561603","0.451570074037954","0.400380287422176","0.301185365257644","0.313766663855621","0.304100230590093","0.256566014208035","0.295190000615018","0.312962764868423","0.342365893939117","0.351866297082127","0.345265362179247","0.333616262336639","0.317427462967934","0.313814471929109","0.323081390525217","0.322291773594392","0.310201853755037","0.292422565428493","0.316072198129567","0.393723152812924","0.324993991977669","0.377737315554209","0.484942916408339","0.422200031642905","0.443667109714981","0.411545028619259","0.310352811147302","0.317993158007776","0.369366895810582","0.344136523739964","0.314889806275619","0.329845998577417","0.36209892514187","0.39940013728386","0.449252798658563","0.443578624054066","0.448534043829637","","",
"France","FRA","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.456487121183412","0.450852622612593","0.448227615820161","0.471806378823275","0.457322683623914","0.444392417561011","0.416678161863885","0.425468980040149","0.420996348236612","0.422307414624436","0.422797244625176","0.422870438825539","0.4206239673987","0.425042531031809","0.393688581832021","0.355965682455228","0.385893516040815","0.354718758216763","0.358883596333314","0.362541180288648","0.340859567110381","0.303444154949359","0.284434486628256","0.271758797012282","0.256772418608615","0.249890236395348","0.234884390154492","0.224193284323813","0.21104486044371","0.212280098921181","0.188241010531398","0.198906500409098","0.189588778345603","0.180888079509795","0.174167155918722","0.174435958121227","0.179661505430354","0.17135173509114","0.175566892007962","0.167006540816363","0.159946934791458","0.158356877351447","0.154214777393688","0.155292260329572","0.151463634379575","0.150117012046571","0.142980487264634","0.136331165822086","0.134223361665507","0.132665730448266","0.131665307930502","0.123504285396249","0.124152345529128","0.123551029533463","0.110710984218623","0.111646107758394","0.111215189862667","0.10999291137938","0.105869643205581","","",
"Faroe Islands","FRO","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.432855679805558","0.400270998341353","0.402422029232574","0.410230384000619","0.423714555331226","0.488640283480178","0.475097552398596","0.468656162190169","0.447046370748612","0.504878966675905","0.468656826962019","0.52731776027971","0.544076138025692","0.533189124373331","0.466918946348645","0.475652813358138","0.417764232007459","0.447684284491987","0.370440092933316","0.391629079070697","0.432335765130246","0.483379609630106","0.494788318672603","0.506710757965717","0.569148826087867","0.554281953440045","0.585647230782642","","",
"Gabon","GAB","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.0603553021149658","0.0657368675035253","0.0326290552973798","0.0256294233813056","0.0637337755351893","0.0667507575586218","0.112586928431523","0.286978771869627","0.542666883485596","0.366943554844261","0.490482866519511","0.607748978295227","0.525464907287479","0.925079677960066","0.680593337567684","0.562182811533741","0.440843321154978","0.55773562647002","0.879329377289177","0.78180258723299","0.748682946814594","0.706083801849135","0.726622067483795","0.579134931469199","0.585216537613718","0.631445739946083","0.50060379117262","0.489156926927016","0.46706290535626","0.572995966356591","0.389764505080229","0.386878798900752","0.423076261889367","0.414959288636974","0.377970958872949","0.373848180544535","0.369378484897689","0.357473726050685","0.352611593944746","0.378559263553541","0.373817226369949","0.358948648484348","0.340202598957333","0.337335676825601","0.338078155961923","0.344131616340461","0.308949912745058","0.292161275229224","0.308126514179487","0.312941137781427","0.331881683395661","0.366427433027269","0.359874341141197","0.333068943678134","0.308088408789071","0.295505717802308","0.301600529276112","0.247084798189963","0.240327543857319","","",
"United Kingdom","GBR","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.799410803040176","0.784748668829357","0.782016494541017","0.758817100889877","0.724425679954162","0.725862652511211","0.709965957335516","0.661634213409987","0.642796537319314","0.653404715479884","0.656364742174409","0.641713631661499","0.603610100196083","0.576733177940138","0.553409537881865","0.54898724059487","0.529281616447052","0.521617458846257","0.500851352804391","0.514513540478933","0.471757085687135","0.46034142505849","0.441439621832039","0.421411282244204","0.399673734310004","0.405884438399108","0.399758814434967","0.381365446087319","0.359803424233896","0.357684201680182","0.339799515162311","0.352014524033248","0.339936487039995","0.3242047318869","0.309234560518943","0.29534614941154","0.299362158475081","0.273482339407364","0.265067898729943","0.255307034618172","0.250322921959466","0.250270496360374","0.238523656215714","0.23601425732065","0.230841080805934","0.223502897945699","0.218058801431743","0.208121610789936","0.202885958447388","0.191316387339303","0.194146509926316","0.176831695730273","0.183227082716796","0.173925089291776","0.154824457870711","0.14597103964656","0.135800627988636","0.129070603066814","0.124836582663021","","",
"Georgia","GEO","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88604686534125","1.82083583502493","2.59989675935807","2.94812146351062","2.13492089753829","1.63037402061882","1.139951208415","0.895222763347449","0.784898081945045","0.691139244238619","0.716199777719722","0.504283299495576","0.402048909758304","0.386475158628827","0.389584192559226","0.447268222721311","0.453110623830324","0.48212269424983","0.404683806944532","0.48770518968067","0.434516075814789","0.495835401670555","0.514048049600773","0.540930947798301","0.559597665403907","0.589996533605246","0.601376422158002","0.572410477891131","0.536331514462203","","",
"Ghana","GHA","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.208672535314663","0.185572366169316","0.189904415134574","0.218640600925874","0.204811782522789","0.208780637374731","0.18430140172392","0.185627097347445","0.218035542166672","0.197129662804193","0.279038759162206","0.231869455204806","0.251079392445966","0.249208628855167","0.276762383963312","0.295535117286056","0.271583824539565","0.327532217175332","0.298621957258562","0.274180565811058","0.262730414654373","0.32414732498924","0.347840517415607","0.437808119199232","0.284538669851966","0.34882519795121","0.303801078458678","0.312576377803784","0.310783545756788","0.286628187189429","0.231417336619892","0.201687156364738","0.233592815755074","0.230744315693696","0.242279186160184","0.249523457793742","0.262977671534938","0.264728270838484","0.359521248177988","0.371466912186039","0.312483706964963","0.325067645807539","0.371680487812355","0.339499897030762","0.298499898870748","0.298900977177632","0.337346746904406","0.347070991314278","0.300760336128682","0.333445052958751","0.346302622281993","0.332515764734576","0.354327338754514","0.348526130460532","0.32439994754782","0.334463630744219","0.301736541983793","0.29230319651527","0.300005928242182","","",
"Gibraltar","GIB","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","0.345250740084896","0.33299287466952","0.323636321773549","0.316735126972713","0.290506576934248","0.288769928725163","0.28784781169643","0.281854867950267","0.281132690693828","0.278347787518818","0.282538949393378","0.281723540452807","0.286567979729895","0.290253333434922","0.295046599897389","0.299916059501935","0.29608612756703","0.304993332149881","0.310290714393939","0.313175378878409","0.319585783022391","0.311786093093476","0.303947928728499","0.32422174276425","0.364778831963228","0.361973851772258","0.324800433221908","0.27356925375497","0.27107816496154","0.296056390741491","0.297650473680546","0.283205104893436","0.279722274759719","","",
"Gambia, The","GMB","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","0.113931674176918","0.113931674176918","0.115527655093104","0.14661510713827","0.138115680091365","0.159469299903033","0.19090174124955","0.16503024768313","0.15586714019418","0.220256375543253","0.205173600988344","0.227736519232423","0.262575456780172","0.280115666793897","0.283357595020666","0.274247387482932","0.282787376891597","0.255031696480259","0.263118311899274","0.265273030985045","0.238580224122007","0.259326869342044","0.25328033232045","0.23439542342888","0.239336202889707","0.244341072197768","0.236355360137363","0.240916479552534","0.240545207742782","0.24979691177289","0.244363380484318","0.243537472866978","0.255762944676614","0.249993857930815","0.218733232885045","0.267041989754549","0.267108767359585","0.249938025924024","0.249043027542285","0.270980955457961","0.288523996098485","0.31111423544673","0.314756908262758","0.329399674580012","0.285104755343288","0.317389592676483","0.308283786586871","0.286645481753104","0.343598588459269","0.336548852789246","0.33013317780472","0.320886974364658","0.315861775440359","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","0.200580157143903","0.219730599772746","0.185906273469373","0.306442604739819","0.273541673494496","0.280817904460914","0.224430092738453","0.260362090061571","0.230152211003757","0.241770403769826","0.383546351083436","0.316464005088863","0.303708018847317","0.314391961348343","0.325085829915374","0.33336129805922","0.357477505477797","0.368246992982549","0.391907583036728","0.394418085373839","0.27355137285338","0.260277233866866","0.272589178503443","0.281814908672408","0.258704016477875","0.247800782047862","0.222043711519821","0.231657497673262","0.273864836589862","0.30297708577575","0.226879703302535","0.222019894697495","0.224228947896698","0.297281852943284","0.3037579670423","0.291329559804471","0.298313274522408","0.302018247920009","0.279919606742283","0.283105472749664","0.282393331985779","0.272156469710621","0.276898869610333","0.278894293206888","0.297478341056151","0.280285402024105","0.282606680748255","0.266813517392143","0.272212805609087","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","0.355621430551536","0.399265162625101","0.411225270682603","0.332882738916863","0.426476125470676","0.309051378551959","0.386742719713826","0.454474933212365","0.475513610023527","0.531234491043981","0.276491589313712","0.325905048980682","0.24186743473568","3.08078680549386","2.64062531453738","2.27030651309841","2.05796787847124","0.888702107477352","0.709191240889341","0.637966599594191","0.696829153245469","0.495475901076807","0.612254691807766","0.687927131153053","0.700415362616668","0.669443798185472","0.703761560214522","0.503170403805693","0.508045334164159","0.539272127025933","0.583532012076619","0.558727198440643","0.531783171241358","0.518136139728122","0.44645934374592","0.433526550251983","0.372896977071962","0.397418335357428","0.502148031836901","","",
"Greece","GRC","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.181408491646629","0.167371609724444","0.172552333284292","0.186057819480112","0.18343471877026","0.213225992231408","0.219326257375207","0.21739391113975","0.231717124076953","0.237044206275305","0.206963538056942","0.220891698326324","0.227615815812798","0.248483708286108","0.258184927083572","0.260523280891088","0.269139570249566","0.286362044785314","0.27315767764052","0.282146793941369","0.280990434548488","0.281497368989627","0.292729567658886","0.315190358603331","0.317382344020898","0.328855017955801","0.319222928828339","0.350581463969546","0.360094395468095","0.37851381854356","0.385843882860925","0.375232165688901","0.384222218817645","0.390020230721989","0.390403140755064","0.39728949310638","0.38586195687465","0.373764053034612","0.374226317808705","0.364195712794053","0.37876789252296","0.37201864533825","0.357938662858903","0.351012565135712","0.332870137185274","0.337846728996514","0.315851144414325","0.316802788631912","0.305983563057","0.301679572164036","0.295045724883984","0.317012657495285","0.323178964836368","0.300716061132225","0.28655903260952","0.281372923436667","0.277935211816197","0.274215116763293","0.263902362661101","","",
"Grenada","GRD","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","0.179436137331824","0.183440616154545","0.161301471814275","0.162168724283547","0.196576425101868","0.200589611264714","0.193558455442071","0.186889373124319","0.176344487409931","0.174186256328863","0.177401331639995","0.223976805842614","0.232447784179613","0.239421502662755","0.257617682799795","0.346438954586681","0.331275597955261","0.347475938067692","0.361495233042303","0.386854570155263","0.387766908607424","0.399031737672494","0.357051804159775","0.324939299276629","0.363237462356277","0.366434844376026","0.3487019070554","0.322896347916178","0.309839425554137","0.335643043909565","0.340604961832634","0.349458159735516","1.04519443993169","0.376128421291501","0.373272969583808","0.546919943269442","0.407127633550376","0.296307420043322","0.30064126483211","0.300548783657926","0.298041460737794","0.296058516815515","","",
"Greenland","GRL","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","0.524967403748577","0.571474316684519","0.634939177986535","0.59841583750035","0.566112046248119","0.510669992771811","0.20954330894646","0.632223757843359","0.323902284502783","0.450342053643231","0.409076900077689","0.379985499140666","0.389273712402211","0.264186346226845","0.436219584690473","0.377391566405031","0.225625812292896","0.153766226733215","0.338991246797228","0.275164370853074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.222174345528661","0.22288504564464","0.211347722136092","0.212386761359709","0.236242391578937","0.252614358228032","0.2109893784442","0.230814307663073","0.229078858929865","0.232950043482247","0.222142970099582","0.223481800228657","0.231035593754476","0.234512246381975","0.230366207976639","0.259435565361283","0.227007962451752","0.242510626133337","0.250069206845039","0.271474662556645","0.251416960726757","0.219743732570817","0.208206196318227","0.187341104446297","0.200605959706984","0.2078930620248","0.217965100429305","0.227195019834646","0.225912220946658","0.223718670570522","0.200819484879003","0.198661850813765","0.227110090764354","0.231196501380391","0.236148923104205","0.263137917192752","0.249138696201486","0.252604305179855","0.304502911957454","0.290039105505297","0.321585660738635","0.327265992513533","0.336369689967629","0.330165106317664","0.326498109331658","0.338785772409726","0.321297765998166","0.325774303383605","0.285652651926041","0.299725766990779","0.281489782386795","0.277081790190146","0.278474603588994","0.287560714689972","0.295218155508941","0.332202457862248","0.345715190759224","0.317137437413912","0.338545596323181","","",
"Guam","GUM","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.448953851706412","0.478874848634468","0.435938658936359","0.451292032765758","0.426964067892251","0.641566869379342","0.667724617872646","0.717641745443909","0.714297284608625","0.685993834523181","0.760308515953351","0.699718084260204","0.75381067881678","0.859894969671298","0.688048428235538","0.744939015123142","0.704198859817487","0.78380986621033","0.864489475835361","0.651465400999946","0.753004256288038","0.746465025499322","0.670745337946338","0.638831640938205","0.757729273219102","0.747700567667213","0.555636273700226","0.68980347389121","0.768423228192585","0.681553314845539","0.700485140340522","0.643682756081185","0.56098174368117","0.523388460316364","0.623817075452126","0.644481164990566","0.616497105593828","0.632058037637196","0.654064736099279","0.631630016013545","0.610921324370875","0.59010916036337","0.576384421821914","0.580051655654019","0.588750245150041","0.532148679402168","0.454881069783076","0.510512966370345","0.502447385163791","0.489738557801813","0.512684072937464","0.506055566408813","0.524819066181698","0.50125841158569","0.512862365203143","0.506888401032335","0.550226888420331","0.532714623841557","0.536445392064352","","",
