,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
4441,European Union,OWID_EUN,2021-04-16,110207886.0,80136135.0,30071751.0,3083319.0,2453239.0,24.77,18.01,6.76,5514.0
4442,European Union,OWID_EUN,2021-04-17,111874937.0,81412411.0,30462526.0,1667051.0,2413442.0,25.15,18.3,6.85,5424.0
4443,European Union,OWID_EUN,2021-04-18,113624267.0,82856884.0,30768302.0,1749330.0,2400576.0,25.54,18.62,6.92,5396.0
4444,European Union,OWID_EUN,2021-04-19,116245271.0,84943099.0,31302150.0,2621004.0,2452871.0,26.13,19.09,7.04,5513.0
4445,European Union,OWID_EUN,2021-04-20,118785502.0,86887163.0,31898317.0,2540231.0,2470310.0,26.7,19.53,7.17,5552.0
4446,European Union,OWID_EUN,2021-04-21,122127701.0,89152527.0,32679960.0,3342199.0,2586829.0,27.45,20.04,7.35,5814.0
4447,European Union,OWID_EUN,2021-04-22,125227024.0,91347206.0,33505801.0,3099323.0,2586065.0,28.15,20.53,7.53,5812.0
4448,European Union,OWID_EUN,2021-04-23,128131144.0,93412155.0,34259083.0,2904120.0,2560465.0,28.8,21.0,7.7,5755.0
4449,European Union,OWID_EUN,2021-04-24,128765739.0,93849541.0,34459033.0,634595.0,2412972.0,28.94,21.09,7.75,5423.0
4450,Faeroe Islands,FRO,2021-01-29,3994.0,3993.0,1.0,,,8.17,8.17,0.0,
4451,Faeroe Islands,FRO,2021-01-30,,,,,83.0,,,,1699.0
4452,Faeroe Islands,FRO,2021-01-31,,,,,83.0,,,,1699.0
4453,Faeroe Islands,FRO,2021-02-01,,,,,83.0,,,,1699.0
4454,Faeroe Islands,FRO,2021-02-02,,,,,83.0,,,,1699.0
4455,Faeroe Islands,FRO,2021-02-03,,,,,83.0,,,,1699.0
4456,Faeroe Islands,FRO,2021-02-04,,,,,83.0,,,,1699.0
4457,Faeroe Islands,FRO,2021-02-05,,,,,83.0,,,,1699.0
4458,Faeroe Islands,FRO,2021-02-06,4657.0,4051.0,606.0,,83.0,9.53,8.29,1.24,1699.0
4459,Faeroe Islands,FRO,2021-02-07,,,,,80.0,,,,1637.0
4460,Faeroe Islands,FRO,2021-02-08,4783.0,4098.0,685.0,,77.0,9.79,8.39,1.4,1576.0
4461,Faeroe Islands,FRO,2021-02-09,,,,,106.0,,,,2169.0
4462,Faeroe Islands,FRO,2021-02-10,5355.0,4134.0,1221.0,,135.0,10.96,8.46,2.5,2763.0
4463,Faeroe Islands,FRO,2021-02-11,,,,,128.0,,,,2619.0
4464,Faeroe Islands,FRO,2021-02-12,,,,,120.0,,,,2456.0
4465,Faeroe Islands,FRO,2021-02-13,,,,,112.0,,,,2292.0
4466,Faeroe Islands,FRO,2021-02-14,,,,,108.0,,,,2210.0
4467,Faeroe Islands,FRO,2021-02-15,,,,,103.0,,,,2108.0
4468,Faeroe Islands,FRO,2021-02-16,,,,,66.0,,,,1351.0
4469,Faeroe Islands,FRO,2021-02-17,,,,,30.0,,,,614.0
4470,Faeroe Islands,FRO,2021-02-18,,,,,30.0,,,,614.0
4471,Faeroe Islands,FRO,2021-02-19,,,,,30.0,,,,614.0
4472,Faeroe Islands,FRO,2021-02-20,,,,,30.0,,,,614.0
4473,Faeroe Islands,FRO,2021-02-21,5682.0,4167.0,1515.0,,30.0,11.63,8.53,3.1,614.0
4474,Faeroe Islands,FRO,2021-02-22,,,,,67.0,,,,1371.0
4475,Faeroe Islands,FRO,2021-02-23,6259.0,4172.0,2087.0,,104.0,12.81,8.54,4.27,2128.0
4476,Faeroe Islands,FRO,2021-02-24,6713.0,4190.0,2523.0,454.0,164.0,13.74,8.57,5.16,3356.0
4477,Faeroe Islands,FRO,2021-02-25,,,,,167.0,,,,3418.0
4478,Faeroe Islands,FRO,2021-02-26,,,,,169.0,,,,3459.0
4479,Faeroe Islands,FRO,2021-02-27,,,,,172.0,,,,3520.0
4480,Faeroe Islands,FRO,2021-02-28,,,,,174.0,,,,3561.0
4481,Faeroe Islands,FRO,2021-03-01,,,,,140.0,,,,2865.0
4482,Faeroe Islands,FRO,2021-03-02,,,,,105.0,,,,2149.0
4483,Faeroe Islands,FRO,2021-03-03,7041.0,4211.0,2830.0,,47.0,14.41,8.62,5.79,962.0
4484,Faeroe Islands,FRO,2021-03-04,7394.0,4238.0,3156.0,353.0,91.0,15.13,8.67,6.46,1862.0
4485,Faeroe Islands,FRO,2021-03-05,7563.0,4251.0,3312.0,169.0,108.0,15.48,8.7,6.78,2210.0
4486,Faeroe Islands,FRO,2021-03-06,7925.0,4251.0,3674.0,362.0,153.0,16.22,8.7,7.52,3131.0
4487,Faeroe Islands,FRO,2021-03-07,,,,,157.0,,,,3213.0
4488,Faeroe Islands,FRO,2021-03-08,8068.0,4260.0,3808.0,,160.0,16.51,8.72,7.79,3274.0
4489,Faeroe Islands,FRO,2021-03-09,,,,,181.0,,,,3704.0
4490,Faeroe Islands,FRO,2021-03-10,,,,,201.0,,,,4113.0
4491,Faeroe Islands,FRO,2021-03-11,,,,,178.0,,,,3643.0
4492,Faeroe Islands,FRO,2021-03-12,8832.0,4901.0,3931.0,,181.0,18.07,10.03,8.04,3704.0
4493,Faeroe Islands,FRO,2021-03-13,,,,,134.0,,,,2742.0
4494,Faeroe Islands,FRO,2021-03-14,,,,,129.0,,,,2640.0
4495,Faeroe Islands,FRO,2021-03-15,,,,,124.0,,,,2538.0
4496,Faeroe Islands,FRO,2021-03-16,8967.0,4988.0,3979.0,,101.0,18.35,10.21,8.14,2067.0
4497,Faeroe Islands,FRO,2021-03-17,9170.0,5173.0,3997.0,203.0,103.0,18.77,10.59,8.18,2108.0
4498,Faeroe Islands,FRO,2021-03-18,9342.0,5309.0,4033.0,172.0,100.0,19.12,10.86,8.25,2046.0
4499,Faeroe Islands,FRO,2021-03-19,,,,,76.0,,,,1555.0
4500,Faeroe Islands,FRO,2021-03-20,,,,,74.0,,,,1514.0
4501,Faeroe Islands,FRO,2021-03-21,,,,,72.0,,,,1473.0
4502,Faeroe Islands,FRO,2021-03-22,9427.0,5388.0,4039.0,,71.0,19.29,11.03,8.27,1453.0
4503,Faeroe Islands,FRO,2021-03-23,,,,,74.0,,,,1514.0
4504,Faeroe Islands,FRO,2021-03-24,,,,,53.0,,,,1085.0
4505,Faeroe Islands,FRO,2021-03-25,,,,,37.0,,,,757.0
4506,Faeroe Islands,FRO,2021-03-26,9660.0,5586.0,4074.0,,42.0,19.77,11.43,8.34,860.0
4507,Faeroe Islands,FRO,2021-03-27,9959.0,5853.0,4106.0,299.0,82.0,20.38,11.98,8.4,1678.0
4508,Faeroe Islands,FRO,2021-03-28,,,,,118.0,,,,2415.0
4509,Faeroe Islands,FRO,2021-03-29,,,,,153.0,,,,3131.0
4510,Faeroe Islands,FRO,2021-03-30,10770.0,6641.0,4129.0,,184.0,22.04,13.59,8.45,3765.0
4511,Faeroe Islands,FRO,2021-03-31,,,,,187.0,,,,3827.0
4512,Faeroe Islands,FRO,2021-04-01,,,,,190.0,,,,3888.0
4513,Faeroe Islands,FRO,2021-04-02,,,,,193.0,,,,3950.0
4514,Faeroe Islands,FRO,2021-04-03,,,,,162.0,,,,3315.0
4515,Faeroe Islands,FRO,2021-04-04,,,,,135.0,,,,2763.0
4516,Faeroe Islands,FRO,2021-04-05,,,,,108.0,,,,2210.0
4517,Faeroe Islands,FRO,2021-04-06,,,,,80.0,,,,1637.0
4518,Faeroe Islands,FRO,2021-04-07,,,,,80.0,,,,1637.0
4519,Faeroe Islands,FRO,2021-04-08,11494.0,7345.0,4149.0,,80.0,23.52,15.03,8.49,1637.0
4520,Faeroe Islands,FRO,2021-04-09,,,,,109.0,,,,2231.0
4521,Faeroe Islands,FRO,2021-04-10,,,,,139.0,,,,2845.0
4522,Faeroe Islands,FRO,2021-04-11,,,,,168.0,,,,3438.0
4523,Faeroe Islands,FRO,2021-04-12,12629.0,8382.0,4247.0,,197.0,25.84,17.15,8.69,4032.0
4524,Faeroe Islands,FRO,2021-04-13,13131.0,8874.0,4257.0,502.0,257.0,26.87,18.16,8.71,5259.0
4525,Faeroe Islands,FRO,2021-04-14,13731.0,9350.0,4381.0,600.0,331.0,28.1,19.13,8.97,6774.0
4526,Faeroe Islands,FRO,2021-04-15,14305.0,9528.0,4777.0,574.0,402.0,29.27,19.5,9.78,8227.0
4527,Faeroe Islands,FRO,2021-04-16,,,,,372.0,,,,7613.0
4528,Faeroe Islands,FRO,2021-04-17,,,,,342.0,,,,6999.0
4529,Faeroe Islands,FRO,2021-04-18,,,,,313.0,,,,6405.0
4530,Faeroe Islands,FRO,2021-04-19,14610.0,9552.0,5058.0,,283.0,29.9,19.55,10.35,5791.0
4531,Faeroe Islands,FRO,2021-04-20,,,,,227.0,,,,4645.0
4532,Faeroe Islands,FRO,2021-04-21,14834.0,9641.0,5193.0,,158.0,30.36,19.73,10.63,3233.0
4533,Faeroe Islands,FRO,2021-04-22,15531.0,10282.0,5249.0,697.0,175.0,31.78,21.04,10.74,3581.0
4534,Faeroe Islands,FRO,2021-04-23,,,,,289.0,,,,5914.0
4535,Faeroe Islands,FRO,2021-04-24,17280.0,11751.0,5529.0,,403.0,35.36,24.05,11.31,8247.0
4536,Falkland Islands,FLK,2021-02-07,0.0,0.0,,,,0.0,0.0,,
4537,Falkland Islands,FLK,2021-02-08,,,,,189.0,,,,54264.0
4538,Falkland Islands,FLK,2021-02-09,,,,,189.0,,,,54264.0
4539,Falkland Islands,FLK,2021-02-10,,,,,189.0,,,,54264.0
4540,Falkland Islands,FLK,2021-02-11,,,,,189.0,,,,54264.0
4541,Falkland Islands,FLK,2021-02-12,,,,,189.0,,,,54264.0
4542,Falkland Islands,FLK,2021-02-13,,,,,189.0,,,,54264.0
4543,Falkland Islands,FLK,2021-02-14,,,,,189.0,,,,54264.0
4544,Falkland Islands,FLK,2021-02-15,1515.0,1515.0,,,189.0,43.5,43.5,,54264.0
4545,Falkland Islands,FLK,2021-02-16,,,,,167.0,,,,47947.0
4546,Falkland Islands,FLK,2021-02-17,,,,,144.0,,,,41344.0
4547,Falkland Islands,FLK,2021-02-18,,,,,122.0,,,,35027.0
4548,Falkland Islands,FLK,2021-02-19,,,,,99.0,,,,28424.0
4549,Falkland Islands,FLK,2021-02-20,,,,,76.0,,,,21820.0
4550,Falkland Islands,FLK,2021-02-21,,,,,54.0,,,,15504.0
4551,Falkland Islands,FLK,2021-02-22,1732.0,1732.0,,,31.0,49.73,49.73,,8900.0
4552,Falkland Islands,FLK,2021-02-23,,,,,29.0,,,,8326.0
4553,Falkland Islands,FLK,2021-02-24,,,,,26.0,,,,7465.0
4554,Falkland Islands,FLK,2021-02-25,,,,,24.0,,,,6891.0
4555,Falkland Islands,FLK,2021-02-26,,,,,21.0,,,,6029.0
4556,Falkland Islands,FLK,2021-02-27,,,,,19.0,,,,5455.0
4557,Falkland Islands,FLK,2021-02-28,,,,,17.0,,,,4881.0
4558,Falkland Islands,FLK,2021-03-01,,,,,14.0,,,,4020.0
4559,Falkland Islands,FLK,2021-03-02,,,,,14.0,,,,4020.0
4560,Falkland Islands,FLK,2021-03-03,,,,,14.0,,,,4020.0
4561,Falkland Islands,FLK,2021-03-04,,,,,14.0,,,,4020.0
4562,Falkland Islands,FLK,2021-03-05,,,,,14.0,,,,4020.0
4563,Falkland Islands,FLK,2021-03-06,,,,,14.0,,,,4020.0
4564,Falkland Islands,FLK,2021-03-07,,,,,14.0,,,,4020.0
4565,Falkland Islands,FLK,2021-03-08,,,,,14.0,,,,4020.0
4566,Falkland Islands,FLK,2021-03-09,,,,,14.0,,,,4020.0
4567,Falkland Islands,FLK,2021-03-10,,,,,14.0,,,,4020.0
4568,Falkland Islands,FLK,2021-03-11,,,,,14.0,,,,4020.0
4569,Falkland Islands,FLK,2021-03-12,,,,,14.0,,,,4020.0
4570,Falkland Islands,FLK,2021-03-13,,,,,14.0,,,,4020.0
4571,Falkland Islands,FLK,2021-03-14,,,,,14.0,,,,4020.0
4572,Falkland Islands,FLK,2021-03-15,,,,,14.0,,,,4020.0
4573,Falkland Islands,FLK,2021-03-16,,,,,14.0,,,,4020.0
4574,Falkland Islands,FLK,2021-03-17,,,,,14.0,,,,4020.0
4575,Falkland Islands,FLK,2021-03-18,,,,,14.0,,,,4020.0
4576,Falkland Islands,FLK,2021-03-19,,,,,14.0,,,,4020.0
4577,Falkland Islands,FLK,2021-03-20,,,,,14.0,,,,4020.0
4578,Falkland Islands,FLK,2021-03-21,,,,,14.0,,,,4020.0
4579,Falkland Islands,FLK,2021-03-22,,,,,14.0,,,,4020.0
4580,Falkland Islands,FLK,2021-03-23,,,,,14.0,,,,4020.0
4581,Falkland Islands,FLK,2021-03-24,,,,,14.0,,,,4020.0
4582,Falkland Islands,FLK,2021-03-25,,,,,14.0,,,,4020.0
4583,Falkland Islands,FLK,2021-03-26,2187.0,2187.0,,,14.0,62.79,62.79,,4020.0
4584,Falkland Islands,FLK,2021-03-27,,,,,38.0,,,,10910.0
4585,Falkland Islands,FLK,2021-03-28,,,,,61.0,,,,17514.0
4586,Falkland Islands,FLK,2021-03-29,,,,,84.0,,,,24117.0
4587,Falkland Islands,FLK,2021-03-30,,,,,108.0,,,,31008.0
4588,Falkland Islands,FLK,2021-03-31,,,,,131.0,,,,37611.0
4589,Falkland Islands,FLK,2021-04-01,,,,,155.0,,,,44502.0
4590,Falkland Islands,FLK,2021-04-02,,,,,178.0,,,,51105.0
4591,Falkland Islands,FLK,2021-04-03,,,,,178.0,,,,51105.0
4592,Falkland Islands,FLK,2021-04-04,,,,,178.0,,,,51105.0
4593,Falkland Islands,FLK,2021-04-05,,,,,178.0,,,,51105.0
4594,Falkland Islands,FLK,2021-04-06,,,,,178.0,,,,51105.0
4595,Falkland Islands,FLK,2021-04-07,4322.0,2605.0,1717.0,,178.0,124.09,74.79,49.3,51105.0
4596,Falkland Islands,FLK,2021-04-08,,,,,154.0,,,,44215.0
4597,Falkland Islands,FLK,2021-04-09,,,,,131.0,,,,37611.0
4598,Falkland Islands,FLK,2021-04-10,,,,,107.0,,,,30721.0
4599,Falkland Islands,FLK,2021-04-11,,,,,83.0,,,,23830.0
4600,Falkland Islands,FLK,2021-04-12,,,,,60.0,,,,17227.0
4601,Falkland Islands,FLK,2021-04-13,,,,,36.0,,,,10336.0
4602,Falkland Islands,FLK,2021-04-14,4407.0,2632.0,1775.0,,12.0,126.53,75.57,50.96,3445.0
4603,Fiji,FJI,2021-03-17,0.0,0.0,,,,0.0,0.0,,
4604,Fiji,FJI,2021-03-18,,,,,955.0,,,,1065.0
4605,Fiji,FJI,2021-03-19,,,,,955.0,,,,1065.0
4606,Fiji,FJI,2021-03-20,,,,,955.0,,,,1065.0
4607,Fiji,FJI,2021-03-21,,,,,955.0,,,,1065.0
4608,Fiji,FJI,2021-03-22,,,,,955.0,,,,1065.0
4609,Fiji,FJI,2021-03-23,,,,,955.0,,,,1065.0
4610,Fiji,FJI,2021-03-24,,,,,955.0,,,,1065.0
4611,Fiji,FJI,2021-03-25,,,,,955.0,,,,1065.0
4612,Fiji,FJI,2021-03-26,,,,,955.0,,,,1065.0
4613,Fiji,FJI,2021-03-27,,,,,955.0,,,,1065.0
4614,Fiji,FJI,2021-03-28,,,,,955.0,,,,1065.0
4615,Fiji,FJI,2021-03-29,,,,,955.0,,,,1065.0
4616,Fiji,FJI,2021-03-30,,,,,955.0,,,,1065.0
4617,Fiji,FJI,2021-03-31,,,,,955.0,,,,1065.0
4618,Fiji,FJI,2021-04-01,,,,,955.0,,,,1065.0
4619,Fiji,FJI,2021-04-02,,,,,955.0,,,,1065.0
4620,Fiji,FJI,2021-04-03,,,,,955.0,,,,1065.0
4621,Fiji,FJI,2021-04-04,,,,,955.0,,,,1065.0
4622,Fiji,FJI,2021-04-05,,,,,955.0,,,,1065.0
4623,Fiji,FJI,2021-04-06,,,,,955.0,,,,1065.0
4624,Fiji,FJI,2021-04-07,,,,,955.0,,,,1065.0
4625,Fiji,FJI,2021-04-08,,,,,955.0,,,,1065.0
4626,Fiji,FJI,2021-04-09,,,,,955.0,,,,1065.0
4627,Fiji,FJI,2021-04-10,,,,,955.0,,,,1065.0
4628,Fiji,FJI,2021-04-11,,,,,955.0,,,,1065.0
4629,Fiji,FJI,2021-04-12,,,,,955.0,,,,1065.0
4630,Fiji,FJI,2021-04-13,,,,,955.0,,,,1065.0
4631,Fiji,FJI,2021-04-14,,,,,955.0,,,,1065.0
4632,Fiji,FJI,2021-04-15,27705.0,27705.0,,,955.0,3.09,3.09,,1065.0
4633,Fiji,FJI,2021-04-16,56000.0,56000.0,,28295.0,4861.0,6.25,6.25,,5423.0
4634,Finland,FIN,2020-12-31,1767.0,,,,,0.03,,,
4635,Finland,FIN,2021-01-01,,,,,459.0,,,,83.0
4636,Finland,FIN,2021-01-02,,,,,459.0,,,,83.0
4637,Finland,FIN,2021-01-03,,,,,459.0,,,,83.0
4638,Finland,FIN,2021-01-04,3604.0,,,,459.0,0.07,,,83.0
4639,Finland,FIN,2021-01-05,5445.0,,,1841.0,736.0,0.1,,,133.0
4640,Finland,FIN,2021-01-06,,,,,839.0,,,,151.0
4641,Finland,FIN,2021-01-07,8155.0,,,,913.0,0.15,,,165.0
4642,Finland,FIN,2021-01-08,11135.0,,,2980.0,1273.0,0.2,,,230.0
4643,Finland,FIN,2021-01-09,,,,,1353.0,,,,244.0
4644,Finland,FIN,2021-01-10,,,,,1433.0,,,,259.0
4645,Finland,FIN,2021-01-11,14196.0,,,,1513.0,0.26,,,273.0
4646,Finland,FIN,2021-01-12,17617.0,,,3421.0,1739.0,0.32,,,314.0
4647,Finland,FIN,2021-01-13,23126.0,,,5509.0,2332.0,0.42,,,421.0
4648,Finland,FIN,2021-01-14,33033.0,,,9907.0,3554.0,0.6,,,641.0
4649,Finland,FIN,2021-01-15,43143.0,,,10110.0,4573.0,0.78,,,825.0
4650,Finland,FIN,2021-01-16,,,,,4971.0,,,,897.0
4651,Finland,FIN,2021-01-17,,,,,5369.0,,,,969.0
4652,Finland,FIN,2021-01-18,54568.0,,,,5767.0,0.98,,,1041.0
4653,Finland,FIN,2021-01-19,55824.0,,,1256.0,5458.0,1.01,,,985.0
4654,Finland,FIN,2021-01-20,62061.0,,,6237.0,5562.0,1.12,,,1004.0
4655,Finland,FIN,2021-01-21,78300.0,,,16239.0,6467.0,1.41,,,1167.0
4656,Finland,FIN,2021-01-22,91260.0,,,12960.0,6874.0,1.65,,,1241.0
4657,Finland,FIN,2021-01-23,,,,,7253.0,,,,1309.0
4658,Finland,FIN,2021-01-24,,,,,7633.0,,,,1378.0
4659,Finland,FIN,2021-01-25,110651.0,106098.0,4553.0,,8012.0,2.0,1.91,0.08,1446.0
4660,Finland,FIN,2021-01-26,117007.0,110047.0,6960.0,6356.0,8740.0,2.11,1.99,0.13,1577.0
4661,Finland,FIN,2021-01-27,126910.0,117555.0,9355.0,9903.0,9264.0,2.29,2.12,0.17,1672.0
4662,Finland,FIN,2021-01-28,138323.0,127783.0,10540.0,11413.0,8575.0,2.5,2.31,0.19,1548.0
4663,Finland,FIN,2021-01-29,151790.0,137551.0,14239.0,13467.0,8647.0,2.74,2.48,0.26,1561.0
4664,Finland,FIN,2021-01-30,162277.0,144520.0,17757.0,10487.0,9222.0,2.93,2.61,0.32,1664.0
4665,Finland,FIN,2021-01-31,,,,,8404.0,,,,1517.0
4666,Finland,FIN,2021-02-01,163760.0,145557.0,18203.0,,7587.0,2.96,2.63,0.33,1369.0
4667,Finland,FIN,2021-02-02,163973.0,145770.0,18203.0,213.0,6709.0,2.96,2.63,0.33,1211.0
4668,Finland,FIN,2021-02-03,173372.0,149951.0,23421.0,9399.0,6637.0,3.13,2.71,0.42,1198.0
4669,Finland,FIN,2021-02-04,193917.0,159624.0,34293.0,20545.0,7942.0,3.5,2.88,0.62,1433.0
4670,Finland,FIN,2021-02-05,207303.0,164636.0,42667.0,13386.0,7930.0,3.74,2.97,0.77,1431.0
4671,Finland,FIN,2021-02-06,217844.0,169194.0,48650.0,10541.0,7938.0,3.93,3.05,0.88,1433.0
4672,Finland,FIN,2021-02-07,220116.0,170335.0,49781.0,2272.0,8157.0,3.97,3.07,0.9,1472.0
4673,Finland,FIN,2021-02-08,220636.0,170641.0,49995.0,520.0,8125.0,3.98,3.08,0.9,1466.0
4674,Finland,FIN,2021-02-09,227427.0,173558.0,53869.0,6791.0,9065.0,4.1,3.13,0.97,1636.0
4675,Finland,FIN,2021-02-10,233775.0,178005.0,55770.0,6348.0,8629.0,4.22,3.21,1.01,1557.0
4676,Finland,FIN,2021-02-11,247536.0,187384.0,60152.0,13761.0,7660.0,4.47,3.38,1.09,1382.0
4677,Finland,FIN,2021-02-12,261342.0,197540.0,63802.0,13806.0,7720.0,4.72,3.57,1.15,1393.0
4678,Finland,FIN,2021-02-13,273115.0,206283.0,66832.0,11773.0,7896.0,4.93,3.72,1.21,1425.0
4679,Finland,FIN,2021-02-14,276469.0,209510.0,66959.0,3354.0,8050.0,4.99,3.78,1.21,1453.0
4680,Finland,FIN,2021-02-15,277186.0,210194.0,66992.0,717.0,8079.0,5.0,3.79,1.21,1458.0
4681,Finland,FIN,2021-02-16,283926.0,216463.0,67463.0,6740.0,8071.0,5.12,3.91,1.22,1457.0
4682,Finland,FIN,2021-02-17,298189.0,229558.0,68631.0,14263.0,9202.0,5.38,4.14,1.24,1661.0
4683,Finland,FIN,2021-02-18,314100.0,243973.0,70127.0,15911.0,9509.0,5.67,4.4,1.27,1716.0
4684,Finland,FIN,2021-02-19,333631.0,262145.0,71486.0,19531.0,10327.0,6.02,4.73,1.29,1864.0
4685,Finland,FIN,2021-02-20,349139.0,276280.0,72859.0,15508.0,10861.0,6.3,4.99,1.31,1960.0
4686,Finland,FIN,2021-02-21,,,,,11392.0,,,,2056.0
4687,Finland,FIN,2021-02-22,,,,,12301.0,,,,2220.0
4688,Finland,FIN,2021-02-23,,,,,12348.0,,,,2229.0
4689,Finland,FIN,2021-02-24,377441.0,302342.0,75099.0,,11322.0,6.81,5.46,1.36,2043.0
4690,Finland,FIN,2021-02-25,396861.0,319559.0,77302.0,19420.0,11823.0,7.16,5.77,1.4,2134.0
4691,Finland,FIN,2021-02-26,426806.0,347082.0,79724.0,29945.0,13311.0,7.7,6.26,1.44,2402.0
4692,Finland,FIN,2021-02-27,442671.0,361744.0,80927.0,15865.0,13362.0,7.99,6.53,1.46,2412.0
4693,Finland,FIN,2021-02-28,451999.0,370874.0,81125.0,9328.0,13684.0,8.16,6.69,1.46,2470.0
4694,Finland,FIN,2021-03-01,466538.0,384476.0,82062.0,14539.0,14750.0,8.42,6.94,1.48,2662.0
4695,Finland,FIN,2021-03-02,,,,,15245.0,,,,2751.0
4696,Finland,FIN,2021-03-03,487619.0,404436.0,83183.0,,15740.0,8.8,7.3,1.5,2841.0
4697,Finland,FIN,2021-03-04,509187.0,425545.0,83642.0,21568.0,16047.0,9.19,7.68,1.51,2896.0
4698,Finland,FIN,2021-03-05,532902.0,448680.0,84222.0,23715.0,15157.0,9.62,8.1,1.52,2736.0
4699,Finland,FIN,2021-03-06,565456.0,480647.0,84809.0,32554.0,17541.0,10.21,8.67,1.53,3166.0
4700,Finland,FIN,2021-03-07,,,,,16275.0,,,,2937.0
4701,Finland,FIN,2021-03-08,566387.0,481577.0,84810.0,,14264.0,10.22,8.69,1.53,2574.0
4702,Finland,FIN,2021-03-09,575749.0,490735.0,85014.0,9362.0,14096.0,10.39,8.86,1.53,2544.0
4703,Finland,FIN,2021-03-10,600476.0,515218.0,85258.0,24727.0,16122.0,10.84,9.3,1.54,2910.0
4704,Finland,FIN,2021-03-11,625039.0,539618.0,85421.0,24563.0,16550.0,11.28,9.74,1.54,2987.0
4705,Finland,FIN,2021-03-12,651289.0,565463.0,85826.0,26250.0,16912.0,11.75,10.21,1.55,3052.0
4706,Finland,FIN,2021-03-13,674128.0,587848.0,86280.0,22839.0,15525.0,12.17,10.61,1.56,2802.0
4707,Finland,FIN,2021-03-14,682945.0,596638.0,86307.0,8817.0,16718.0,12.33,10.77,1.56,3017.0
4708,Finland,FIN,2021-03-15,683782.0,597471.0,86311.0,837.0,16771.0,12.34,10.78,1.56,3027.0
4709,Finland,FIN,2021-03-16,697411.0,610873.0,86538.0,13629.0,17380.0,12.59,11.03,1.56,3137.0
4710,Finland,FIN,2021-03-17,723154.0,636349.0,86805.0,25743.0,17525.0,13.05,11.48,1.57,3163.0
4711,Finland,FIN,2021-03-18,758780.0,671647.0,87133.0,35626.0,19106.0,13.69,12.12,1.57,3448.0
4712,Finland,FIN,2021-03-19,788536.0,701203.0,87333.0,29756.0,19607.0,14.23,12.66,1.58,3539.0
4713,Finland,FIN,2021-03-20,812039.0,724524.0,87515.0,23503.0,19702.0,14.66,13.08,1.58,3556.0
4714,Finland,FIN,2021-03-21,819654.0,732121.0,87533.0,7615.0,19530.0,14.79,13.21,1.58,3525.0
4715,Finland,FIN,2021-03-22,821334.0,733798.0,87536.0,1680.0,19650.0,14.82,13.24,1.58,3546.0
4716,Finland,FIN,2021-03-23,830412.0,742812.0,87600.0,9078.0,19000.0,14.99,13.41,1.58,3429.0
4717,Finland,FIN,2021-03-24,847501.0,759827.0,87674.0,17089.0,17764.0,15.3,13.71,1.58,3206.0
4718,Finland,FIN,2021-03-25,871543.0,783740.0,87803.0,24042.0,16109.0,15.73,14.15,1.58,2907.0
4719,Finland,FIN,2021-03-26,898208.0,809974.0,88234.0,26665.0,15667.0,16.21,14.62,1.59,2828.0
4720,Finland,FIN,2021-03-27,921123.0,832602.0,88521.0,22915.0,15583.0,16.62,15.03,1.6,2812.0
4721,Finland,FIN,2021-03-28,,,,,15291.0,,,,2760.0
4722,Finland,FIN,2021-03-29,932253.0,843706.0,88547.0,,15846.0,16.83,15.23,1.6,2860.0
4723,Finland,FIN,2021-03-30,951354.0,862639.0,88715.0,19101.0,17277.0,17.17,15.57,1.6,3118.0
4724,Finland,FIN,2021-03-31,981534.0,892580.0,88954.0,30180.0,19148.0,17.71,16.11,1.61,3456.0
4725,Finland,FIN,2021-04-01,1020206.0,930842.0,89364.0,38672.0,21238.0,18.41,16.8,1.61,3833.0
4726,Finland,FIN,2021-04-02,1054985.0,965298.0,89687.0,34779.0,22397.0,19.04,17.42,1.62,4042.0
4727,Finland,FIN,2021-04-03,1061536.0,971827.0,89709.0,6551.0,20059.0,19.16,17.54,1.62,3620.0
4728,Finland,FIN,2021-04-04,1063590.0,973876.0,89714.0,2054.0,19557.0,19.2,17.58,1.62,3530.0
4729,Finland,FIN,2021-04-05,1063870.0,974153.0,89717.0,280.0,18802.0,19.2,17.58,1.62,3393.0
4730,Finland,FIN,2021-04-06,1065419.0,975697.0,89722.0,1549.0,16295.0,19.23,17.61,1.62,2941.0
4731,Finland,FIN,2021-04-07,1083567.0,993227.0,90340.0,18148.0,14576.0,19.56,17.93,1.63,2631.0
4732,Finland,FIN,2021-04-08,1120653.0,1028848.0,91805.0,37086.0,14350.0,20.23,18.57,1.66,2590.0
4733,Finland,FIN,2021-04-09,1160319.0,1066860.0,93459.0,39666.0,15048.0,20.94,19.25,1.69,2716.0
4734,Finland,FIN,2021-04-10,1186035.0,1091652.0,94383.0,25716.0,17786.0,21.41,19.7,1.7,3210.0
4735,Finland,FIN,2021-04-11,1219580.0,1124365.0,95215.0,33545.0,22284.0,22.01,20.29,1.72,4022.0
4736,Finland,FIN,2021-04-12,1229239.0,1133993.0,95246.0,9659.0,23624.0,22.19,20.47,1.72,4264.0
