,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
3855,Cambodia,KHM,2021-05-24,3927869.0,2280875.0,1646994.0,87842.0,84970.0,23.49,13.64,9.85,5082.0
3856,Cambodia,KHM,2021-05-25,4005373.0,2306822.0,1698551.0,77504.0,84158.0,23.96,13.8,10.16,5034.0
3857,Cambodia,KHM,2021-05-26,4113384.0,2362101.0,1751283.0,108011.0,87071.0,24.6,14.13,10.47,5208.0
3858,Cambodia,KHM,2021-05-27,4219733.0,2418285.0,1801448.0,106349.0,89858.0,25.24,14.46,10.77,5375.0
3859,Cambodia,KHM,2021-05-28,4329034.0,2464835.0,1864199.0,109301.0,93628.0,25.89,14.74,11.15,5600.0
3860,Cambodia,KHM,2021-05-29,4438196.0,2514790.0,1923406.0,109162.0,95869.0,26.55,15.04,11.5,5734.0
3861,Cambodia,KHM,2021-05-30,4528839.0,2567493.0,1961346.0,90643.0,98402.0,27.09,15.36,11.73,5886.0
3862,Cambodia,KHM,2021-05-31,4613562.0,2625338.0,1988224.0,84723.0,97956.0,27.59,15.7,11.89,5859.0
3863,Cambodia,KHM,2021-06-01,4671201.0,2648859.0,2022342.0,57639.0,95118.0,27.94,15.84,12.1,5689.0
3864,Cambodia,KHM,2021-06-02,4723944.0,2665822.0,2058122.0,52743.0,87223.0,28.25,15.94,12.31,5217.0
3865,Cambodia,KHM,2021-06-03,4782587.0,2688014.0,2094573.0,58643.0,80408.0,28.61,16.08,12.53,4809.0
3866,Cambodia,KHM,2021-06-04,4839260.0,2710359.0,2128901.0,56673.0,72889.0,28.94,16.21,12.73,4360.0
3867,Cambodia,KHM,2021-06-05,4894315.0,2735199.0,2159116.0,55055.0,65160.0,29.27,16.36,12.91,3897.0
3868,Cambodia,KHM,2021-06-06,4938642.0,2754341.0,2184301.0,44327.0,58543.0,29.54,16.47,13.06,3502.0
3869,Cambodia,KHM,2021-06-07,4969942.0,2766198.0,2203744.0,31300.0,50911.0,29.73,16.55,13.18,3045.0
3870,Cambodia,KHM,2021-06-08,5005581.0,2770433.0,2235148.0,35639.0,47769.0,29.94,16.57,13.37,2857.0
3871,Cameroon,CMR,2021-04-11,0.0,0.0,,,,0.0,0.0,,
3872,Cameroon,CMR,2021-04-12,400.0,400.0,,400.0,400.0,0.0,0.0,,15.0
3873,Cameroon,CMR,2021-04-13,,,,,512.0,,,,19.0
3874,Cameroon,CMR,2021-04-14,,,,,549.0,,,,21.0
3875,Cameroon,CMR,2021-04-15,,,,,568.0,,,,21.0
3876,Cameroon,CMR,2021-04-16,,,,,579.0,,,,22.0
3877,Cameroon,CMR,2021-04-17,,,,,586.0,,,,22.0
3878,Cameroon,CMR,2021-04-18,,,,,592.0,,,,22.0
3879,Cameroon,CMR,2021-04-19,,,,,624.0,,,,24.0
3880,Cameroon,CMR,2021-04-20,,,,,624.0,,,,24.0
3881,Cameroon,CMR,2021-04-21,,,,,624.0,,,,24.0
3882,Cameroon,CMR,2021-04-22,,,,,624.0,,,,24.0
3883,Cameroon,CMR,2021-04-23,,,,,624.0,,,,24.0
3884,Cameroon,CMR,2021-04-24,,,,,624.0,,,,24.0
3885,Cameroon,CMR,2021-04-25,,,,,624.0,,,,24.0
3886,Cameroon,CMR,2021-04-26,,,,,624.0,,,,24.0
3887,Cameroon,CMR,2021-04-27,,,,,624.0,,,,24.0
3888,Cameroon,CMR,2021-04-28,,,,,624.0,,,,24.0
3889,Cameroon,CMR,2021-04-29,11000.0,11000.0,,,624.0,0.04,0.04,,24.0
3890,Cameroon,CMR,2021-04-30,,,,,901.0,,,,34.0
3891,Cameroon,CMR,2021-05-01,,,,,1179.0,,,,44.0
3892,Cameroon,CMR,2021-05-02,,,,,1457.0,,,,55.0
3893,Cameroon,CMR,2021-05-03,,,,,1735.0,,,,65.0
3894,Cameroon,CMR,2021-05-04,,,,,2013.0,,,,76.0
3895,Cameroon,CMR,2021-05-05,,,,,2291.0,,,,86.0
3896,Cameroon,CMR,2021-05-06,,,,,2569.0,,,,97.0
3897,Cameroon,CMR,2021-05-07,,,,,2569.0,,,,97.0
3898,Cameroon,CMR,2021-05-08,,,,,2569.0,,,,97.0
3899,Cameroon,CMR,2021-05-09,,,,,2569.0,,,,97.0
3900,Cameroon,CMR,2021-05-10,,,,,2569.0,,,,97.0
3901,Cameroon,CMR,2021-05-11,,,,,2569.0,,,,97.0
3902,Cameroon,CMR,2021-05-12,44391.0,43488.0,903.0,,2569.0,0.17,0.16,0.0,97.0
3903,Cameroon,CMR,2021-05-13,,,,,2275.0,,,,86.0
3904,Cameroon,CMR,2021-05-14,,,,,1982.0,,,,75.0
3905,Cameroon,CMR,2021-05-15,,,,,1689.0,,,,64.0
3906,Cameroon,CMR,2021-05-16,,,,,1396.0,,,,53.0
3907,Cameroon,CMR,2021-05-17,,,,,1103.0,,,,42.0
3908,Cameroon,CMR,2021-05-18,47488.0,45706.0,1782.0,,809.0,0.18,0.17,0.01,30.0
3909,Cameroon,CMR,2021-05-19,,,,,567.0,,,,21.0
3910,Cameroon,CMR,2021-05-20,,,,,618.0,,,,23.0
3911,Cameroon,CMR,2021-05-21,50106.0,46658.0,3448.0,,669.0,0.19,0.18,0.01,25.0
3912,Cameroon,CMR,2021-05-22,,,,,924.0,,,,35.0
3913,Cameroon,CMR,2021-05-23,,,,,1179.0,,,,44.0
3914,Cameroon,CMR,2021-05-24,57008.0,51925.0,5083.0,,1434.0,0.21,0.2,0.02,54.0
3915,Cameroon,CMR,2021-05-25,,,,,1919.0,,,,72.0
3916,Cameroon,CMR,2021-05-26,64829.0,56583.0,8246.0,,2353.0,0.24,0.21,0.03,89.0
3917,Cameroon,CMR,2021-05-27,,,,,2525.0,,,,95.0
3918,Cameroon,CMR,2021-05-28,,,,,2697.0,,,,102.0
3919,Cameroon,CMR,2021-05-29,,,,,2665.0,,,,100.0
3920,Cameroon,CMR,2021-05-30,,,,,2633.0,,,,99.0
3921,Cameroon,CMR,2021-05-31,75215.0,63404.0,11811.0,,2601.0,0.28,0.24,0.04,98.0
3922,Cameroon,CMR,2021-06-01,,,,,2136.0,,,,80.0
3923,Cameroon,CMR,2021-06-02,,,,,1670.0,,,,63.0
3924,Cameroon,CMR,2021-06-03,,,,,1467.0,,,,55.0
3925,Cameroon,CMR,2021-06-04,,,,,1264.0,,,,48.0
3926,Cameroon,CMR,2021-06-05,,,,,1060.0,,,,40.0
3927,Cameroon,CMR,2021-06-06,,,,,857.0,,,,32.0
3928,Cameroon,CMR,2021-06-07,,,,,654.0,,,,25.0
3929,Cameroon,CMR,2021-06-08,80445.0,66216.0,14229.0,,654.0,0.3,0.25,0.05,25.0
3930,Canada,CAN,2020-12-14,5.0,,,,,0.0,,,
3931,Canada,CAN,2020-12-15,723.0,,,718.0,718.0,0.0,,,19.0
3932,Canada,CAN,2020-12-16,3023.0,,,2300.0,1509.0,0.01,,,40.0
3933,Canada,CAN,2020-12-17,7202.0,,,4179.0,2399.0,0.02,,,64.0
3934,Canada,CAN,2020-12-18,11174.0,,,3972.0,2792.0,0.03,,,74.0
3935,Canada,CAN,2020-12-19,11894.0,,,720.0,2378.0,0.03,,,63.0
3936,Canada,CAN,2020-12-20,12738.0,,,844.0,2122.0,0.03,,,56.0
3937,Canada,CAN,2020-12-21,20866.0,,,8128.0,2980.0,0.06,,,79.0
3938,Canada,CAN,2020-12-22,26603.0,,,5737.0,3697.0,0.07,,,98.0
3939,Canada,CAN,2020-12-23,35089.0,,,8486.0,4581.0,0.09,,,121.0
3940,Canada,CAN,2020-12-24,45398.0,,,10309.0,5457.0,0.12,,,145.0
3941,Canada,CAN,2020-12-25,45398.0,,,0.0,4889.0,0.12,,,130.0
3942,Canada,CAN,2020-12-26,48417.0,,,3019.0,5218.0,0.13,,,138.0
3943,Canada,CAN,2020-12-27,52280.0,,,3863.0,5649.0,0.14,,,150.0
3944,Canada,CAN,2020-12-28,59449.0,,,7169.0,5512.0,0.16,,,146.0
3945,Canada,CAN,2020-12-29,70463.0,,,11014.0,6266.0,0.19,,,166.0
3946,Canada,CAN,2020-12-30,84142.0,,,13679.0,7008.0,0.22,,,186.0
3947,Canada,CAN,2020-12-31,97582.0,,,13440.0,7455.0,0.26,,,198.0
3948,Canada,CAN,2021-01-01,103790.0,,,6208.0,8342.0,0.27,,,221.0
3949,Canada,CAN,2021-01-02,108732.0,,,4942.0,8616.0,0.29,,,228.0
3950,Canada,CAN,2021-01-03,114034.0,,,5302.0,8822.0,0.3,,,234.0
3951,Canada,CAN,2021-01-04,137735.0,,,23701.0,11184.0,0.36,,,296.0
3952,Canada,CAN,2021-01-05,155197.0,,,17462.0,12105.0,0.41,,,321.0
3953,Canada,CAN,2021-01-06,183360.0,182930.0,430.0,28163.0,14174.0,0.49,0.48,0.0,376.0
3954,Canada,CAN,2021-01-07,219446.0,218359.0,1087.0,36086.0,17409.0,0.58,0.58,0.0,461.0
3955,Canada,CAN,2021-01-08,260654.0,258627.0,2027.0,41208.0,22409.0,0.69,0.69,0.01,594.0
3956,Canada,CAN,2021-01-09,296241.0,293301.0,2940.0,35587.0,26787.0,0.78,0.78,0.01,710.0
3957,Canada,CAN,2021-01-10,319603.0,316661.0,2942.0,23362.0,29367.0,0.85,0.84,0.01,778.0
3958,Canada,CAN,2021-01-11,359049.0,356107.0,2942.0,39446.0,31616.0,0.95,0.94,0.01,838.0
3959,Canada,CAN,2021-01-12,388493.0,385470.0,3023.0,29444.0,33328.0,1.03,1.02,0.01,883.0
3960,Canada,CAN,2021-01-13,419209.0,407278.0,11931.0,30716.0,33693.0,1.11,1.08,0.03,893.0
3961,Canada,CAN,2021-01-14,459492.0,445000.0,14492.0,40283.0,34292.0,1.22,1.18,0.04,909.0
3962,Canada,CAN,2021-01-15,507687.0,489693.0,17994.0,48195.0,35290.0,1.35,1.3,0.05,935.0
3963,Canada,CAN,2021-01-16,543291.0,524177.0,19114.0,35604.0,35293.0,1.44,1.39,0.05,935.0
3964,Canada,CAN,2021-01-17,570742.0,550438.0,20304.0,27451.0,35877.0,1.51,1.46,0.05,951.0
3965,Canada,CAN,2021-01-18,614666.0,593632.0,21034.0,43924.0,36517.0,1.63,1.57,0.06,968.0
3966,Canada,CAN,2021-01-19,653653.0,629268.0,24385.0,38987.0,37880.0,1.73,1.67,0.06,1004.0
3967,Canada,CAN,2021-01-20,696242.0,659194.0,37048.0,42589.0,39576.0,1.84,1.75,0.1,1049.0
3968,Canada,CAN,2021-01-21,738864.0,695612.0,43252.0,42622.0,39910.0,1.96,1.84,0.11,1057.0
3969,Canada,CAN,2021-01-22,776606.0,727115.0,49491.0,37742.0,38417.0,2.06,1.93,0.13,1018.0
3970,Canada,CAN,2021-01-23,801238.0,747434.0,53804.0,24632.0,36850.0,2.12,1.98,0.14,976.0
3971,Canada,CAN,2021-01-24,816451.0,760010.0,56441.0,15213.0,35101.0,2.16,2.01,0.15,930.0
3972,Canada,CAN,2021-01-25,839949.0,775296.0,64653.0,23498.0,32183.0,2.23,2.05,0.17,853.0
3973,Canada,CAN,2021-01-26,868454.0,795643.0,72811.0,28505.0,30686.0,2.3,2.11,0.19,813.0
3974,Canada,CAN,2021-01-27,891324.0,809128.0,82196.0,22870.0,27869.0,2.36,2.14,0.22,738.0
3975,Canada,CAN,2021-01-28,916027.0,824083.0,91944.0,24703.0,25309.0,2.43,2.18,0.24,671.0
3976,Canada,CAN,2021-01-29,937199.0,836024.0,101175.0,21172.0,22942.0,2.48,2.22,0.27,608.0
3977,Canada,CAN,2021-01-30,952212.0,842711.0,109501.0,15013.0,21568.0,2.52,2.23,0.29,571.0
3978,Canada,CAN,2021-01-31,957229.0,845339.0,111890.0,5017.0,20111.0,2.54,2.24,0.3,533.0
3979,Canada,CAN,2021-02-01,975492.0,859175.0,116317.0,18263.0,19363.0,2.58,2.28,0.31,513.0
3980,Canada,CAN,2021-02-02,988202.0,867115.0,121087.0,12710.0,17107.0,2.62,2.3,0.32,453.0
3981,Canada,CAN,2021-02-03,1001468.0,871335.0,130133.0,13266.0,15735.0,2.65,2.31,0.34,417.0
3982,Canada,CAN,2021-02-04,1020066.0,877629.0,142437.0,18598.0,14863.0,2.7,2.33,0.38,394.0
3983,Canada,CAN,2021-02-05,1042901.0,887398.0,155503.0,22835.0,15100.0,2.76,2.35,0.41,400.0
3984,Canada,CAN,2021-02-06,1064370.0,895383.0,168987.0,21469.0,16023.0,2.82,2.37,0.45,425.0
3985,Canada,CAN,2021-02-07,1077297.0,900713.0,176584.0,12927.0,17153.0,2.85,2.39,0.47,454.0
3986,Canada,CAN,2021-02-08,1098746.0,911312.0,187434.0,21449.0,17608.0,2.91,2.41,0.5,467.0
3987,Canada,CAN,2021-02-09,1124517.0,920458.0,204059.0,25771.0,19474.0,2.98,2.44,0.54,516.0
3988,Canada,CAN,2021-02-10,1154277.0,930286.0,223991.0,29760.0,21830.0,3.06,2.46,0.59,578.0
3989,Canada,CAN,2021-02-11,1186689.0,942589.0,244100.0,32412.0,23803.0,3.14,2.5,0.65,631.0
3990,Canada,CAN,2021-02-12,1221839.0,955013.0,266826.0,35150.0,25563.0,3.24,2.53,0.71,677.0
3991,Canada,CAN,2021-02-13,1255076.0,967606.0,287470.0,33237.0,27244.0,3.33,2.56,0.76,722.0
3992,Canada,CAN,2021-02-14,1272900.0,971168.0,301732.0,17824.0,27943.0,3.37,2.57,0.8,740.0
3993,Canada,CAN,2021-02-15,1282761.0,972779.0,309982.0,9861.0,26288.0,3.4,2.58,0.82,697.0
3994,Canada,CAN,2021-02-16,1308918.0,981148.0,327770.0,26157.0,26343.0,3.47,2.6,0.87,698.0
3995,Canada,CAN,2021-02-17,1329398.0,985975.0,343423.0,20480.0,25017.0,3.52,2.61,0.91,663.0
3996,Canada,CAN,2021-02-18,1356423.0,993291.0,363132.0,27025.0,24248.0,3.59,2.63,0.96,642.0
3997,Canada,CAN,2021-02-19,1404273.0,1016579.0,387694.0,47850.0,26062.0,3.72,2.69,1.03,691.0
3998,Canada,CAN,2021-02-20,1453980.0,1049514.0,404466.0,49707.0,28415.0,3.85,2.78,1.07,753.0
3999,Canada,CAN,2021-02-21,1496377.0,1078899.0,417478.0,42397.0,31925.0,3.96,2.86,1.11,846.0
4000,Canada,CAN,2021-02-22,1558110.0,1108564.0,449546.0,61733.0,39336.0,4.13,2.94,1.19,1042.0
4001,Canada,CAN,2021-02-23,1606472.0,1138700.0,467772.0,48362.0,42508.0,4.26,3.02,1.24,1126.0
4002,Canada,CAN,2021-02-24,1652562.0,1170515.0,482047.0,46090.0,46166.0,4.38,3.1,1.28,1223.0
4003,Canada,CAN,2021-02-25,1711455.0,1212595.0,498860.0,58893.0,50719.0,4.53,3.21,1.32,1344.0
4004,Canada,CAN,2021-02-26,1778706.0,1266731.0,511975.0,67251.0,53490.0,4.71,3.36,1.36,1417.0
4005,Canada,CAN,2021-02-27,1840435.0,1320653.0,519782.0,61729.0,55208.0,4.88,3.5,1.38,1463.0
4006,Canada,CAN,2021-02-28,1887059.0,1362034.0,525025.0,46624.0,55812.0,5.0,3.61,1.39,1479.0
4007,Canada,CAN,2021-03-01,1946200.0,1407961.0,538239.0,59141.0,55441.0,5.16,3.73,1.43,1469.0
4008,Canada,CAN,2021-03-02,2018238.0,1470034.0,548204.0,72038.0,58824.0,5.35,3.89,1.45,1559.0
4009,Canada,CAN,2021-03-03,2091700.0,1537273.0,554427.0,73462.0,62734.0,5.54,4.07,1.47,1662.0
4010,Canada,CAN,2021-03-04,2169417.0,1610535.0,558882.0,77717.0,65423.0,5.75,4.27,1.48,1733.0
4011,Canada,CAN,2021-03-05,2255174.0,1693203.0,561971.0,85757.0,68067.0,5.98,4.49,1.49,1803.0
4012,Canada,CAN,2021-03-06,2329622.0,1765405.0,564217.0,74448.0,69884.0,6.17,4.68,1.49,1852.0
4013,Canada,CAN,2021-03-07,2387189.0,1821470.0,565719.0,57567.0,71447.0,6.32,4.83,1.5,1893.0
4014,Canada,CAN,2021-03-08,2473868.0,1898266.0,575602.0,86679.0,75381.0,6.55,5.03,1.53,1997.0
4015,Canada,CAN,2021-03-09,2543253.0,1964221.0,579032.0,69385.0,75002.0,6.74,5.2,1.53,1987.0
4016,Canada,CAN,2021-03-10,2621289.0,2037806.0,583483.0,78036.0,75656.0,6.95,5.4,1.55,2005.0
4017,Canada,CAN,2021-03-11,2719317.0,2131666.0,587651.0,98028.0,78557.0,7.2,5.65,1.56,2081.0
4018,Canada,CAN,2021-03-12,2830164.0,2239490.0,590674.0,110847.0,82141.0,7.5,5.93,1.57,2176.0
4019,Canada,CAN,2021-03-13,2934007.0,2340676.0,593331.0,103843.0,86341.0,7.77,6.2,1.57,2288.0
4020,Canada,CAN,2021-03-14,3026665.0,2431332.0,595333.0,92658.0,91354.0,8.02,6.44,1.58,2420.0
4021,Canada,CAN,2021-03-15,3151305.0,2550387.0,600918.0,124640.0,96777.0,8.35,6.76,1.59,2564.0
4022,Canada,CAN,2021-03-16,3271309.0,2666388.0,604921.0,120004.0,104008.0,8.67,7.06,1.6,2756.0
4023,Canada,CAN,2021-03-17,3409996.0,2799925.0,610071.0,138687.0,112672.0,9.03,7.42,1.62,2985.0
4024,Canada,CAN,2021-03-18,3566328.0,2950647.0,615681.0,156332.0,121002.0,9.45,7.82,1.63,3206.0
4025,Canada,CAN,2021-03-19,3729312.0,3107711.0,621601.0,162984.0,128450.0,9.88,8.23,1.65,3403.0
4026,Canada,CAN,2021-03-20,3862685.0,3236471.0,626214.0,133373.0,132668.0,10.23,8.58,1.66,3515.0
4027,Canada,CAN,2021-03-21,3954285.0,3324329.0,629956.0,91600.0,132517.0,10.48,8.81,1.67,3511.0
4028,Canada,CAN,2021-03-22,4100558.0,3467046.0,633512.0,146273.0,135608.0,10.86,9.19,1.68,3593.0
4029,Canada,CAN,2021-03-23,4223272.0,3585845.0,637427.0,122714.0,135995.0,11.19,9.5,1.69,3603.0
4030,Canada,CAN,2021-03-24,4393876.0,3751505.0,642371.0,170604.0,140554.0,11.64,9.94,1.7,3724.0
4031,Canada,CAN,2021-03-25,4583950.0,3934959.0,648991.0,190074.0,145375.0,12.15,10.43,1.72,3852.0
4032,Canada,CAN,2021-03-26,4800931.0,4143640.0,657291.0,216981.0,153088.0,12.72,10.98,1.74,4056.0
4033,Canada,CAN,2021-03-27,4967497.0,4304842.0,662655.0,166566.0,157830.0,13.16,11.41,1.76,4182.0
4034,Canada,CAN,2021-03-28,5113935.0,4447302.0,666633.0,146438.0,165664.0,13.55,11.78,1.77,4389.0
4035,Canada,CAN,2021-03-29,5301234.0,4629020.0,672214.0,187299.0,171525.0,14.05,12.26,1.78,4545.0
4036,Canada,CAN,2021-03-30,5470884.0,4791415.0,679469.0,169650.0,178230.0,14.5,12.7,1.8,4722.0
4037,Canada,CAN,2021-03-31,5690380.0,5004406.0,685974.0,219496.0,185215.0,15.08,13.26,1.82,4907.0
4038,Canada,CAN,2021-04-01,5896845.0,5200717.0,696128.0,206465.0,187556.0,15.62,13.78,1.84,4969.0
4039,Canada,CAN,2021-04-02,6057090.0,5356913.0,700177.0,160245.0,179451.0,16.05,14.19,1.86,4755.0
4040,Canada,CAN,2021-04-03,6258003.0,5553604.0,704399.0,200913.0,184358.0,16.58,14.71,1.87,4885.0
4041,Canada,CAN,2021-04-04,6372110.0,5667707.0,704403.0,114107.0,179739.0,16.88,15.02,1.87,4762.0
4042,Canada,CAN,2021-04-05,6555389.0,5836927.0,718462.0,183279.0,179165.0,17.37,15.47,1.9,4747.0
4043,Canada,CAN,2021-04-06,6758617.0,6027659.0,730958.0,203228.0,183962.0,17.91,15.97,1.94,4874.0
4044,Canada,CAN,2021-04-07,6990144.0,6243477.0,746667.0,231527.0,185681.0,18.52,16.54,1.98,4920.0
4045,Canada,CAN,2021-04-08,7252560.0,6488833.0,763727.0,262416.0,193674.0,19.22,17.19,2.02,5132.0
4046,Canada,CAN,2021-04-09,7569321.0,6788921.0,780400.0,316761.0,216033.0,20.06,17.99,2.07,5724.0
4047,Canada,CAN,2021-04-10,7814748.0,7020562.0,794186.0,245427.0,222392.0,20.71,18.6,2.1,5892.0
4048,Canada,CAN,2021-04-11,7996122.0,7198857.0,797265.0,181374.0,232002.0,21.19,19.07,2.11,6147.0
4049,Canada,CAN,2021-04-12,8330898.0,7515239.0,815659.0,334776.0,253644.0,22.07,19.91,2.16,6720.0
4050,Canada,CAN,2021-04-13,8601331.0,7772264.0,829067.0,270433.0,263245.0,22.79,20.59,2.2,6975.0
4051,Canada,CAN,2021-04-14,8898865.0,8058263.0,840602.0,297534.0,272674.0,23.58,21.35,2.23,7225.0
4052,Canada,CAN,2021-04-15,9205307.0,8350721.0,854586.0,306442.0,278964.0,24.39,22.13,2.26,7391.0
4053,Canada,CAN,2021-04-16,9525732.0,8641720.0,884012.0,320425.0,279487.0,25.24,22.9,2.34,7405.0
4054,Canada,CAN,2021-04-17,9779909.0,8871849.0,908060.0,254177.0,280737.0,25.91,23.51,2.41,7438.0
4055,Canada,CAN,2021-04-18,9980626.0,9067412.0,913214.0,200717.0,283501.0,26.44,24.02,2.42,7512.0
4056,Canada,CAN,2021-04-19,10243418.0,9309934.0,933484.0,262792.0,273217.0,27.14,24.67,2.47,7239.0
4057,Canada,CAN,2021-04-20,10481418.0,9536454.0,944964.0,238000.0,268584.0,27.77,25.27,2.5,7116.0
4058,Canada,CAN,2021-04-21,10798150.0,9840205.0,957945.0,316732.0,271326.0,28.61,26.07,2.54,7189.0
4059,Canada,CAN,2021-04-22,11158636.0,10184121.0,974515.0,360486.0,279047.0,29.57,26.98,2.58,7394.0
4060,Canada,CAN,2021-04-23,11526938.0,10533458.0,993480.0,368302.0,285887.0,30.54,27.91,2.63,7575.0
4061,Canada,CAN,2021-04-24,11813201.0,10804552.0,1008649.0,286263.0,290470.0,31.3,28.63,2.67,7696.0
4062,Canada,CAN,2021-04-25,12045041.0,11026753.0,1018288.0,231840.0,294916.0,31.91,29.22,2.7,7814.0
4063,Canada,CAN,2021-04-26,12307785.0,11280635.0,1027150.0,262744.0,294910.0,32.61,29.89,2.72,7814.0
4064,Canada,CAN,2021-04-27,12564325.0,11518249.0,1046076.0,256540.0,297558.0,33.29,30.52,2.77,7884.0
4065,Canada,CAN,2021-04-28,12826266.0,11764830.0,1061436.0,261941.0,289731.0,33.98,31.17,2.81,7677.0
4066,Canada,CAN,2021-04-29,13131871.0,12049818.0,1082053.0,305605.0,281891.0,34.79,31.93,2.87,7469.0
4067,Canada,CAN,2021-04-30,13420198.0,12330084.0,1090114.0,288327.0,270466.0,35.56,32.67,2.89,7166.0
4068,Canada,CAN,2021-05-01,13652375.0,12534545.0,1117830.0,232177.0,262739.0,36.17,33.21,2.96,6961.0
4069,Canada,CAN,2021-05-02,13825476.0,12696698.0,1128778.0,173101.0,254348.0,36.63,33.64,2.99,6739.0
4070,Canada,CAN,2021-05-03,14051490.0,12914613.0,1136877.0,226014.0,249101.0,37.23,34.22,3.01,6600.0
4071,Canada,CAN,2021-05-04,14284234.0,13128106.0,1156128.0,232744.0,245701.0,37.85,34.78,3.06,6510.0
4072,Canada,CAN,2021-05-05,14568067.0,13394105.0,1173962.0,283833.0,248829.0,38.6,35.49,3.11,6593.0
4073,Canada,CAN,2021-05-06,14924694.0,13728528.0,1196166.0,356627.0,256118.0,39.54,36.37,3.17,6786.0
4074,Canada,CAN,2021-05-07,15325183.0,14104164.0,1221019.0,400489.0,272141.0,40.6,37.37,3.24,7211.0
4075,Canada,CAN,2021-05-08,15652046.0,14411049.0,1240997.0,326863.0,285667.0,41.47,38.18,3.29,7569.0
4076,Canada,CAN,2021-05-09,15917555.0,14668624.0,1248931.0,265509.0,298868.0,42.17,38.87,3.31,7919.0
4077,Canada,CAN,2021-05-10,16258155.0,14991030.0,1267125.0,340600.0,315238.0,43.08,39.72,3.36,8352.0
4078,Canada,CAN,2021-05-11,16557932.0,15272541.0,1285391.0,299777.0,324814.0,43.87,40.47,3.41,8606.0
4079,Canada,CAN,2021-05-12,16904709.0,15596419.0,1308290.0,346777.0,333806.0,44.79,41.32,3.47,8844.0
4080,Canada,CAN,2021-05-13,17297879.0,15961692.0,1336187.0,393170.0,339026.0,45.83,42.29,3.54,8983.0
4081,Canada,CAN,2021-05-14,17734322.0,16363943.0,1370379.0,436443.0,344163.0,46.99,43.36,3.63,9119.0
4082,Canada,CAN,2021-05-15,18098814.0,16703298.0,1395516.0,364492.0,349538.0,47.95,44.26,3.7,9261.0
4083,Canada,CAN,2021-05-16,18415880.0,17004917.0,1410963.0,317066.0,356904.0,48.79,45.06,3.74,9456.0
4084,Canada,CAN,2021-05-17,18805903.0,17381262.0,1424641.0,390023.0,363964.0,49.83,46.05,3.77,9643.0
4085,Canada,CAN,2021-05-18,19088798.0,17638053.0,1450745.0,282895.0,361552.0,50.58,46.73,3.84,9580.0
4086,Canada,CAN,2021-05-19,19444593.0,17958575.0,1486018.0,355795.0,362841.0,51.52,47.58,3.94,9614.0
4087,Canada,CAN,2021-05-20,19841562.0,18312021.0,1529541.0,396969.0,363383.0,52.57,48.52,4.05,9628.0
4088,Canada,CAN,2021-05-21,20329783.0,18748185.0,1581598.0,488221.0,370780.0,53.86,49.67,4.19,9824.0
4089,Canada,CAN,2021-05-22,20718109.0,19088516.0,1629593.0,388326.0,374185.0,54.89,50.58,4.32,9914.0
4090,Canada,CAN,2021-05-23,21026606.0,19372979.0,1653627.0,308497.0,372961.0,55.71,51.33,4.38,9882.0
4091,Canada,CAN,2021-05-24,21381544.0,19709001.0,1672543.0,354938.0,367949.0,56.65,52.22,4.43,9749.0
4092,Canada,CAN,2021-05-25,21637723.0,19942129.0,1695594.0,256179.0,364132.0,57.33,52.84,4.49,9648.0
4093,Canada,CAN,2021-05-26,21939046.0,20195328.0,1743718.0,301323.0,356350.0,58.13,53.51,4.62,9442.0
4094,Canada,CAN,2021-05-27,22347313.0,20539206.0,1808107.0,408267.0,357964.0,59.21,54.42,4.79,9484.0
4095,Canada,CAN,2021-05-28,22810709.0,20932071.0,1878638.0,463396.0,354418.0,60.44,55.46,4.98,9391.0
4096,Canada,CAN,2021-05-29,23157029.0,21207890.0,1949139.0,346320.0,348417.0,61.36,56.19,5.16,9232.0
4097,Canada,CAN,2021-05-30,23472216.0,21458697.0,2013519.0,315187.0,349373.0,62.19,56.86,5.33,9257.0
4098,Canada,CAN,2021-05-31,23862397.0,21783824.0,2078573.0,390181.0,354408.0,63.22,57.72,5.51,9390.0
4099,Canada,CAN,2021-06-01,24169346.0,22007819.0,2161527.0,306949.0,361660.0,64.04,58.31,5.73,9582.0
4100,Canada,CAN,2021-06-02,24522064.0,22258278.0,2263786.0,352718.0,369003.0,64.97,58.97,6.0,9777.0
4101,Canada,CAN,2021-06-03,24933524.0,22530589.0,2402935.0,411460.0,369459.0,66.06,59.7,6.37,9789.0
4102,Canada,CAN,2021-06-04,25397448.0,22825634.0,2571814.0,463924.0,369534.0,67.29,60.48,6.81,9791.0
4103,Canada,CAN,2021-06-05,25772487.0,23057551.0,2714936.0,375039.0,373637.0,68.29,61.09,7.19,9900.0
4104,Canada,CAN,2021-06-06,26095464.0,23253261.0,2842203.0,322977.0,374750.0,69.14,61.61,7.53,9929.0
4105,Canada,CAN,2021-06-07,26503428.0,23507511.0,2995917.0,407964.0,377290.0,70.22,62.28,7.94,9997.0
4106,Canada,CAN,2021-06-08,26855647.0,23670710.0,3184937.0,352219.0,383757.0,71.16,62.72,8.44,10168.0
4107,Canada,CAN,2021-06-09,27257774.0,23835779.0,3421995.0,402127.0,390816.0,72.22,63.15,9.07,10355.0
