,date,region,value
214,2015-11-01,London,0.6381386267491052
215,2015-11-01,South East,0.6864207221350078
216,2015-11-01,South West,0.7737854251012146
217,2015-11-01,Wales,0.8097509273979863
218,2015-11-01,Scotland,0.7855805243445693
219,2015-11-01,Northern Ireland,0.8150572831423896
220,2015-11-01,UK,0.7283288650580876
221,2015-12-01,North East,0.7995846313603323
222,2015-12-01,North West,0.7804878048780488
223,2015-12-01,Yorkshire and The Humber,0.7948851774530271
224,2015-12-01,East Midlands,0.7800914169629254
225,2015-12-01,West Midlands,0.7925204918032787
226,2015-12-01,East,0.7225583405358686
227,2015-12-01,London,0.6392322706571243
228,2015-12-01,South East,0.6854680767724246
229,2015-12-01,South West,0.7732323232323233
230,2015-12-01,Wales,0.8101802757158006
231,2015-12-01,Scotland,0.7839101964452759
232,2015-12-01,Northern Ireland,0.8162486368593239
233,2015-12-01,UK,0.728125
234,2016-01-01,North East,0.8052083333333333
235,2016-01-01,North West,0.7842639593908629
236,2016-01-01,Yorkshire and The Humber,0.7987486965589156
237,2016-01-01,East Midlands,0.782741116751269
238,2016-01-01,West Midlands,0.794162826420891
239,2016-01-01,East,0.7234685073339086
240,2016-01-01,London,0.6431603003591251
241,2016-01-01,South East,0.6892633228840125
242,2016-01-01,South West,0.7774405665149215
243,2016-01-01,Wales,0.8086452293094359
244,2016-01-01,Scotland,0.7886331611085017
245,2016-01-01,Northern Ireland,0.8167482327351822
246,2016-01-01,UK,0.7315765966949531
247,2016-02-01,North East,0.8040540540540541
248,2016-02-01,North West,0.7823886639676113
249,2016-02-01,Yorkshire and The Humber,0.797191887675507
250,2016-02-01,East Midlands,0.7840851495184997
251,2016-02-01,West Midlands,0.7952917093142272
252,2016-02-01,East,0.7230571060541005
253,2016-02-01,London,0.6500987491770902
254,2016-02-01,South East,0.6885758998435054
255,2016-02-01,South West,0.7787341772151899
256,2016-02-01,Wales,0.8084432717678101
257,2016-02-01,Scotland,0.7902163687676388
258,2016-02-01,Northern Ireland,0.8195652173913044
259,2016-02-01,UK,0.7327971403038427
260,2016-03-01,North East,0.8054979253112033
261,2016-03-01,North West,0.7846309403437816
