pre_tax,tax,earning,amount
101600,44068.75,before_childcare,57531.25
101600,44068.75,after_childcare,25131.25
101700,44145.75,before_childcare,57554.25
101700,44145.75,after_childcare,25154.25
101800,44222.75,before_childcare,57577.25
101800,44222.75,after_childcare,25177.25
101900,44299.75,before_childcare,57600.25
101900,44299.75,after_childcare,25200.25
102000,44376.75,before_childcare,57623.25
102000,44376.75,after_childcare,25223.25
102100,44453.75,before_childcare,57646.25
102100,44453.75,after_childcare,25246.25
102200,44530.75,before_childcare,57669.25
102200,44530.75,after_childcare,25269.25
102300,44607.75,before_childcare,57692.25
102300,44607.75,after_childcare,25292.25
102400,44684.75,before_childcare,57715.25
102400,44684.75,after_childcare,25315.25
102500,44761.75,before_childcare,57738.25
102500,44761.75,after_childcare,25338.25
102600,44838.75,before_childcare,57761.25
102600,44838.75,after_childcare,25361.25
102700,44915.75,before_childcare,57784.25
102700,44915.75,after_childcare,25384.25
102800,44992.75,before_childcare,57807.25
102800,44992.75,after_childcare,25407.25
102900,45069.75,before_childcare,57830.25
102900,45069.75,after_childcare,25430.25
103000,45146.75,before_childcare,57853.25
103000,45146.75,after_childcare,25453.25
103100,45223.75,before_childcare,57876.25
103100,45223.75,after_childcare,25476.25
103200,45300.75,before_childcare,57899.25
103200,45300.75,after_childcare,25499.25
103300,45377.75,before_childcare,57922.25
103300,45377.75,after_childcare,25522.25
103400,45454.75,before_childcare,57945.25
103400,45454.75,after_childcare,25545.25
103500,45531.75,before_childcare,57968.25
103500,45531.75,after_childcare,25568.25
103600,45608.75,before_childcare,57991.25
103600,45608.75,after_childcare,25591.25
103700,45685.75,before_childcare,58014.25
103700,45685.75,after_childcare,25614.25
103800,45762.75,before_childcare,58037.25
103800,45762.75,after_childcare,25637.25
103900,45839.75,before_childcare,58060.25
103900,45839.75,after_childcare,25660.25
104000,45916.75,before_childcare,58083.25
104000,45916.75,after_childcare,25683.25
104100,45993.75,before_childcare,58106.25
104100,45993.75,after_childcare,25706.25
104200,46070.75,before_childcare,58129.25
104200,46070.75,after_childcare,25729.25
104300,46147.75,before_childcare,58152.25
104300,46147.75,after_childcare,25752.25
104400,46224.75,before_childcare,58175.25
104400,46224.75,after_childcare,25775.25
104500,46301.75,before_childcare,58198.25
104500,46301.75,after_childcare,25798.25
104600,46378.75,before_childcare,58221.25
104600,46378.75,after_childcare,25821.25
104700,46455.75,before_childcare,58244.25
104700,46455.75,after_childcare,25844.25
104800,46532.75,before_childcare,58267.25
104800,46532.75,after_childcare,25867.25
104900,46609.75,before_childcare,58290.25
104900,46609.75,after_childcare,25890.25
105000,46686.75,before_childcare,58313.25
105000,46686.75,after_childcare,25913.25
105100,46763.75,before_childcare,58336.25
105100,46763.75,after_childcare,25936.25
105200,46840.75,before_childcare,58359.25
105200,46840.75,after_childcare,25959.25
105300,46917.75,before_childcare,58382.25
105300,46917.75,after_childcare,25982.25
105400,46994.75,before_childcare,58405.25
105400,46994.75,after_childcare,26005.25
105500,47071.75,before_childcare,58428.25
105500,47071.75,after_childcare,26028.25
105600,47148.75,before_childcare,58451.25
105600,47148.75,after_childcare,26051.25
105700,47225.75,before_childcare,58474.25
105700,47225.75,after_childcare,26074.25
105800,47302.75,before_childcare,58497.25
105800,47302.75,after_childcare,26097.25
105900,47379.75,before_childcare,58520.25
105900,47379.75,after_childcare,26120.25
106000,47456.75,before_childcare,58543.25
106000,47456.75,after_childcare,26143.25
106100,47533.75,before_childcare,58566.25
106100,47533.75,after_childcare,26166.25
106200,47610.75,before_childcare,58589.25
106200,47610.75,after_childcare,26189.25
106300,47687.75,before_childcare,58612.25
106300,47687.75,after_childcare,26212.25
106400,47764.75,before_childcare,58635.25
106400,47764.75,after_childcare,26235.25
106500,47841.75,before_childcare,58658.25
106500,47841.75,after_childcare,26258.25
106600,47918.75,before_childcare,58681.25
106600,47918.75,after_childcare,26281.25
106700,47995.75,before_childcare,58704.25
106700,47995.75,after_childcare,26304.25
106800,48072.75,before_childcare,58727.25
106800,48072.75,after_childcare,26327.25
106900,48149.75,before_childcare,58750.25
106900,48149.75,after_childcare,26350.25
107000,48226.75,before_childcare,58773.25
107000,48226.75,after_childcare,26373.25
107100,48303.75,before_childcare,58796.25
107100,48303.75,after_childcare,26396.25
107200,48380.75,before_childcare,58819.25
107200,48380.75,after_childcare,26419.25
107300,48457.75,before_childcare,58842.25
107300,48457.75,after_childcare,26442.25
107400,48534.75,before_childcare,58865.25
107400,48534.75,after_childcare,26465.25
107500,48611.75,before_childcare,58888.25
107500,48611.75,after_childcare,26488.25
107600,48688.75,before_childcare,58911.25
107600,48688.75,after_childcare,26511.25
107700,48765.75,before_childcare,58934.25
107700,48765.75,after_childcare,26534.25
107800,48842.75,before_childcare,58957.25
107800,48842.75,after_childcare,26557.25
107900,48919.75,before_childcare,58980.25
107900,48919.75,after_childcare,26580.25
108000,48996.75,before_childcare,59003.25
108000,48996.75,after_childcare,26603.25
108100,49073.75,before_childcare,59026.25
108100,49073.75,after_childcare,26626.25
108200,49150.75,before_childcare,59049.25
108200,49150.75,after_childcare,26649.25
108300,49227.75,before_childcare,59072.25
108300,49227.75,after_childcare,26672.25
108400,49304.75,before_childcare,59095.25
108400,49304.75,after_childcare,26695.25
108500,49381.75,before_childcare,59118.25
108500,49381.75,after_childcare,26718.25
108600,49458.75,before_childcare,59141.25
108600,49458.75,after_childcare,26741.25
108700,49535.75,before_childcare,59164.25
108700,49535.75,after_childcare,26764.25
108800,49612.75,before_childcare,59187.25
108800,49612.75,after_childcare,26787.25
108900,49689.75,before_childcare,59210.25
108900,49689.75,after_childcare,26810.25
109000,49766.75,before_childcare,59233.25
109000,49766.75,after_childcare,26833.25
109100,49843.75,before_childcare,59256.25
109100,49843.75,after_childcare,26856.25
109200,49920.75,before_childcare,59279.25
109200,49920.75,after_childcare,26879.25
109300,49997.75,before_childcare,59302.25
109300,49997.75,after_childcare,26902.25
109400,50074.75,before_childcare,59325.25
109400,50074.75,after_childcare,26925.25
109500,50151.75,before_childcare,59348.25
109500,50151.75,after_childcare,26948.25
109600,50228.75,before_childcare,59371.25
109600,50228.75,after_childcare,26971.25
109700,50305.75,before_childcare,59394.25
109700,50305.75,after_childcare,26994.25
109800,50382.75,before_childcare,59417.25
109800,50382.75,after_childcare,27017.25
109900,50459.75,before_childcare,59440.25
109900,50459.75,after_childcare,27040.25
110000,50536.75,before_childcare,59463.25
110000,50536.75,after_childcare,27063.25
110100,50613.75,before_childcare,59486.25
110100,50613.75,after_childcare,27086.25
110200,50690.75,before_childcare,59509.25
110200,50690.75,after_childcare,27109.25
110300,50767.75,before_childcare,59532.25
110300,50767.75,after_childcare,27132.25
110400,50844.75,before_childcare,59555.25
110400,50844.75,after_childcare,27155.25
110500,50921.75,before_childcare,59578.25
110500,50921.75,after_childcare,27178.25
110600,50998.75,before_childcare,59601.25
110600,50998.75,after_childcare,27201.25
110700,51075.75,before_childcare,59624.25
110700,51075.75,after_childcare,27224.25
110800,51152.75,before_childcare,59647.25
110800,51152.75,after_childcare,27247.25
110900,51229.75,before_childcare,59670.25
110900,51229.75,after_childcare,27270.25
111000,51306.75,before_childcare,59693.25
111000,51306.75,after_childcare,27293.25
111100,51383.75,before_childcare,59716.25
111100,51383.75,after_childcare,27316.25
111200,51460.75,before_childcare,59739.25
111200,51460.75,after_childcare,27339.25
111300,51537.75,before_childcare,59762.25
111300,51537.75,after_childcare,27362.25
111400,51614.75,before_childcare,59785.25
111400,51614.75,after_childcare,27385.25
111500,51691.75,before_childcare,59808.25
111500,51691.75,after_childcare,27408.25
111600,51768.75,before_childcare,59831.25
111600,51768.75,after_childcare,27431.25
111700,51845.75,before_childcare,59854.25
111700,51845.75,after_childcare,27454.25
111800,51922.75,before_childcare,59877.25
111800,51922.75,after_childcare,27477.25
111900,51999.75,before_childcare,59900.25
111900,51999.75,after_childcare,27500.25
112000,52076.75,before_childcare,59923.25
112000,52076.75,after_childcare,27523.25
112100,52153.75,before_childcare,59946.25
112100,52153.75,after_childcare,27546.25
112200,52230.75,before_childcare,59969.25
112200,52230.75,after_childcare,27569.25
112300,52307.75,before_childcare,59992.25
112300,52307.75,after_childcare,27592.25
112400,52384.75,before_childcare,60015.25
112400,52384.75,after_childcare,27615.25
112500,52461.75,before_childcare,60038.25
112500,52461.75,after_childcare,27638.25
112600,52538.75,before_childcare,60061.25
112600,52538.75,after_childcare,27661.25
112700,52615.75,before_childcare,60084.25
112700,52615.75,after_childcare,27684.25
112800,52692.75,before_childcare,60107.25
112800,52692.75,after_childcare,27707.25
112900,52769.75,before_childcare,60130.25
112900,52769.75,after_childcare,27730.25
113000,52846.75,before_childcare,60153.25
113000,52846.75,after_childcare,27753.25
113100,52923.75,before_childcare,60176.25
113100,52923.75,after_childcare,27776.25
113200,53000.75,before_childcare,60199.25
113200,53000.75,after_childcare,27799.25
113300,53077.75,before_childcare,60222.25
113300,53077.75,after_childcare,27822.25
113400,53154.75,before_childcare,60245.25
113400,53154.75,after_childcare,27845.25
113500,53231.75,before_childcare,60268.25
113500,53231.75,after_childcare,27868.25
113600,53308.75,before_childcare,60291.25
113600,53308.75,after_childcare,27891.25
113700,53385.75,before_childcare,60314.25
113700,53385.75,after_childcare,27914.25
113800,53462.75,before_childcare,60337.25
113800,53462.75,after_childcare,27937.25
113900,53539.75,before_childcare,60360.25
113900,53539.75,after_childcare,27960.25
114000,53616.75,before_childcare,60383.25
114000,53616.75,after_childcare,27983.25
114100,53693.75,before_childcare,60406.25
114100,53693.75,after_childcare,28006.25
114200,53770.75,before_childcare,60429.25
114200,53770.75,after_childcare,28029.25
114300,53847.75,before_childcare,60452.25
114300,53847.75,after_childcare,28052.25
114400,53924.75,before_childcare,60475.25
114400,53924.75,after_childcare,28075.25
114500,54001.75,before_childcare,60498.25
114500,54001.75,after_childcare,28098.25
114600,54078.75,before_childcare,60521.25
114600,54078.75,after_childcare,28121.25
114700,54155.75,before_childcare,60544.25
114700,54155.75,after_childcare,28144.25
114800,54232.75,before_childcare,60567.25
114800,54232.75,after_childcare,28167.25
114900,54309.75,before_childcare,60590.25
114900,54309.75,after_childcare,28190.25
115000,54386.75,before_childcare,60613.25
115000,54386.75,after_childcare,28213.25
115100,54463.75,before_childcare,60636.25
115100,54463.75,after_childcare,28236.25
115200,54540.75,before_childcare,60659.25
115200,54540.75,after_childcare,28259.25
115300,54617.75,before_childcare,60682.25
115300,54617.75,after_childcare,28282.25
115400,54694.75,before_childcare,60705.25
115400,54694.75,after_childcare,28305.25
115500,54771.75,before_childcare,60728.25
115500,54771.75,after_childcare,28328.25
115600,54848.75,before_childcare,60751.25
115600,54848.75,after_childcare,28351.25
115700,54925.75,before_childcare,60774.25
115700,54925.75,after_childcare,28374.25
115800,55002.75,before_childcare,60797.25
115800,55002.75,after_childcare,28397.25
115900,55079.75,before_childcare,60820.25
115900,55079.75,after_childcare,28420.25
116000,55156.75,before_childcare,60843.25
116000,55156.75,after_childcare,28443.25
116100,55233.75,before_childcare,60866.25
116100,55233.75,after_childcare,28466.25
116200,55310.75,before_childcare,60889.25
116200,55310.75,after_childcare,28489.25
116300,55387.75,before_childcare,60912.25
116300,55387.75,after_childcare,28512.25
116400,55464.75,before_childcare,60935.25
116400,55464.75,after_childcare,28535.25
116500,55541.75,before_childcare,60958.25
116500,55541.75,after_childcare,28558.25
116600,55618.75,before_childcare,60981.25
116600,55618.75,after_childcare,28581.25
116700,55695.75,before_childcare,61004.25
116700,55695.75,after_childcare,28604.25
116800,55772.75,before_childcare,61027.25
116800,55772.75,after_childcare,28627.25
116900,55849.75,before_childcare,61050.25
116900,55849.75,after_childcare,28650.25
117000,55926.75,before_childcare,61073.25
117000,55926.75,after_childcare,28673.25
117100,56003.75,before_childcare,61096.25
117100,56003.75,after_childcare,28696.25
117200,56080.75,before_childcare,61119.25
117200,56080.75,after_childcare,28719.25
117300,56157.75,before_childcare,61142.25
117300,56157.75,after_childcare,28742.25
117400,56234.75,before_childcare,61165.25
117400,56234.75,after_childcare,28765.25
117500,56311.75,before_childcare,61188.25
117500,56311.75,after_childcare,28788.25
117600,56388.75,before_childcare,61211.25
117600,56388.75,after_childcare,28811.25
117700,56465.75,before_childcare,61234.25
117700,56465.75,after_childcare,28834.25
117800,56542.75,before_childcare,61257.25
117800,56542.75,after_childcare,28857.25
117900,56619.75,before_childcare,61280.25
117900,56619.75,after_childcare,28880.25
118000,56696.75,before_childcare,61303.25
118000,56696.75,after_childcare,28903.25
118100,56773.75,before_childcare,61326.25
118100,56773.75,after_childcare,28926.25
118200,56850.75,before_childcare,61349.25
118200,56850.75,after_childcare,28949.25
118300,56927.75,before_childcare,61372.25
118300,56927.75,after_childcare,28972.25
118400,57004.75,before_childcare,61395.25
118400,57004.75,after_childcare,28995.25
118500,57081.75,before_childcare,61418.25
118500,57081.75,after_childcare,29018.25
118600,57158.75,before_childcare,61441.25
118600,57158.75,after_childcare,29041.25
118700,57235.75,before_childcare,61464.25
118700,57235.75,after_childcare,29064.25
118800,57312.75,before_childcare,61487.25
118800,57312.75,after_childcare,29087.25
118900,57389.75,before_childcare,61510.25
118900,57389.75,after_childcare,29110.25
119000,57466.75,before_childcare,61533.25
119000,57466.75,after_childcare,29133.25
119100,57543.75,before_childcare,61556.25
119100,57543.75,after_childcare,29156.25
119200,57620.75,before_childcare,61579.25
119200,57620.75,after_childcare,29179.25
119300,57697.75,before_childcare,61602.25
119300,57697.75,after_childcare,29202.25
119400,57774.75,before_childcare,61625.25
119400,57774.75,after_childcare,29225.25
119500,57851.75,before_childcare,61648.25
119500,57851.75,after_childcare,29248.25
119600,57928.75,before_childcare,61671.25
119600,57928.75,after_childcare,29271.25
119700,58005.75,before_childcare,61694.25
119700,58005.75,after_childcare,29294.25
119800,58082.75,before_childcare,61717.25
119800,58082.75,after_childcare,29317.25
119900,58159.75,before_childcare,61740.25
119900,58159.75,after_childcare,29340.25
120000,58236.75,before_childcare,61763.25
120000,58236.75,after_childcare,29363.25
120100,58313.75,before_childcare,61786.25
120100,58313.75,after_childcare,29386.25
120200,58390.75,before_childcare,61809.25
120200,58390.75,after_childcare,29409.25
120300,58467.75,before_childcare,61832.25
120300,58467.75,after_childcare,29432.25
120400,58544.75,before_childcare,61855.25
120400,58544.75,after_childcare,29455.25
120500,58621.75,before_childcare,61878.25
120500,58621.75,after_childcare,29478.25
120600,58698.75,before_childcare,61901.25
120600,58698.75,after_childcare,29501.25
120700,58775.75,before_childcare,61924.25
120700,58775.75,after_childcare,29524.25
120800,58852.75,before_childcare,61947.25
120800,58852.75,after_childcare,29547.25
120900,58929.75,before_childcare,61970.25
120900,58929.75,after_childcare,29570.25
121000,59006.75,before_childcare,61993.25
121000,59006.75,after_childcare,29593.25
121100,59083.75,before_childcare,62016.25
121100,59083.75,after_childcare,29616.25
121200,59160.75,before_childcare,62039.25
121200,59160.75,after_childcare,29639.25
121300,59237.75,before_childcare,62062.25
121300,59237.75,after_childcare,29662.25
121400,59314.75,before_childcare,62085.25
121400,59314.75,after_childcare,29685.25
121500,59391.75,before_childcare,62108.25
121500,59391.75,after_childcare,29708.25
121600,59468.75,before_childcare,62131.25
121600,59468.75,after_childcare,29731.25
121700,59545.75,before_childcare,62154.25
121700,59545.75,after_childcare,29754.25
121800,59622.75,before_childcare,62177.25
121800,59622.75,after_childcare,29777.25
121900,59699.75,before_childcare,62200.25
121900,59699.75,after_childcare,29800.25
122000,59776.75,before_childcare,62223.25
122000,59776.75,after_childcare,29823.25
122100,59853.75,before_childcare,62246.25
122100,59853.75,after_childcare,29846.25
122200,59930.75,before_childcare,62269.25
122200,59930.75,after_childcare,29869.25
122300,60007.75,before_childcare,62292.25
122300,60007.75,after_childcare,29892.25
122400,60084.75,before_childcare,62315.25
122400,60084.75,after_childcare,29915.25
122500,60161.75,before_childcare,62338.25
122500,60161.75,after_childcare,29938.25
122600,60238.75,before_childcare,62361.25
122600,60238.75,after_childcare,29961.25
122700,60315.75,before_childcare,62384.25
122700,60315.75,after_childcare,29984.25
122800,60392.75,before_childcare,62407.25
122800,60392.75,after_childcare,30007.25
122900,60469.75,before_childcare,62430.25
122900,60469.75,after_childcare,30030.25
123000,60546.75,before_childcare,62453.25
123000,60546.75,after_childcare,30053.25
123100,60623.75,before_childcare,62476.25
123100,60623.75,after_childcare,30076.25
123200,60700.75,before_childcare,62499.25
123200,60700.75,after_childcare,30099.25
123300,60777.75,before_childcare,62522.25
123300,60777.75,after_childcare,30122.25
123400,60854.75,before_childcare,62545.25
123400,60854.75,after_childcare,30145.25
123500,60931.75,before_childcare,62568.25
123500,60931.75,after_childcare,30168.25
123600,61008.75,before_childcare,62591.25
123600,61008.75,after_childcare,30191.25
123700,61085.75,before_childcare,62614.25
123700,61085.75,after_childcare,30214.25
123800,61162.75,before_childcare,62637.25
123800,61162.75,after_childcare,30237.25
123900,61239.75,before_childcare,62660.25
123900,61239.75,after_childcare,30260.25
124000,61316.75,before_childcare,62683.25
124000,61316.75,after_childcare,30283.25
124100,61393.75,before_childcare,62706.25
124100,61393.75,after_childcare,30306.25
124200,61470.75,before_childcare,62729.25
124200,61470.75,after_childcare,30329.25
124300,61547.75,before_childcare,62752.25
124300,61547.75,after_childcare,30352.25
124400,61624.75,before_childcare,62775.25
124400,61624.75,after_childcare,30375.25
124500,61701.75,before_childcare,62798.25
124500,61701.75,after_childcare,30398.25
124600,61778.75,before_childcare,62821.25
124600,61778.75,after_childcare,30421.25
124700,61855.75,before_childcare,62844.25
124700,61855.75,after_childcare,30444.25
124800,61932.75,before_childcare,62867.25
124800,61932.75,after_childcare,30467.25
124900,62009.75,before_childcare,62890.25
124900,62009.75,after_childcare,30490.25
125000,62086.75,before_childcare,62913.25
125000,62086.75,after_childcare,30513.25
125100,62163.75,before_childcare,62936.25
125100,62163.75,after_childcare,30536.25
125200,62231.75,before_childcare,62968.25
125200,62231.75,after_childcare,30568.25
125300,62293.75,before_childcare,63006.25
125300,62293.75,after_childcare,30606.25
125400,62355.75,before_childcare,63044.25
125400,62355.75,after_childcare,30644.25
125500,62417.75,before_childcare,63082.25
125500,62417.75,after_childcare,30682.25
125600,62479.75,before_childcare,63120.25
125600,62479.75,after_childcare,30720.25
125700,62541.75,before_childcare,63158.25
125700,62541.75,after_childcare,30758.25
125800,62603.75,before_childcare,63196.25
125800,62603.75,after_childcare,30796.25
125900,62665.75,before_childcare,63234.25
125900,62665.75,after_childcare,30834.25
126000,62727.75,before_childcare,63272.25
126000,62727.75,after_childcare,30872.25
126100,62789.75,before_childcare,63310.25
126100,62789.75,after_childcare,30910.25
126200,62851.75,before_childcare,63348.25
126200,62851.75,after_childcare,30948.25
126300,62913.75,before_childcare,63386.25
126300,62913.75,after_childcare,30986.25
126400,62975.75,before_childcare,63424.25
126400,62975.75,after_childcare,31024.25
126500,63037.75,before_childcare,63462.25
126500,63037.75,after_childcare,31062.25
126600,63099.75,before_childcare,63500.25
126600,63099.75,after_childcare,31100.25
126700,63161.75,before_childcare,63538.25
126700,63161.75,after_childcare,31138.25
126800,63223.75,before_childcare,63576.25
126800,63223.75,after_childcare,31176.25
126900,63285.75,before_childcare,63614.25
126900,63285.75,after_childcare,31214.25
127000,63347.75,before_childcare,63652.25
127000,63347.75,after_childcare,31252.25
127100,63409.75,before_childcare,63690.25
127100,63409.75,after_childcare,31290.25
127200,63471.75,before_childcare,63728.25
127200,63471.75,after_childcare,31328.25
127300,63533.75,before_childcare,63766.25
127300,63533.75,after_childcare,31366.25
127400,63595.75,before_childcare,63804.25
127400,63595.75,after_childcare,31404.25
127500,63657.75,before_childcare,63842.25
127500,63657.75,after_childcare,31442.25
127600,63719.75,before_childcare,63880.25
127600,63719.75,after_childcare,31480.25
127700,63781.75,before_childcare,63918.25
127700,63781.75,after_childcare,31518.25
127800,63843.75,before_childcare,63956.25
127800,63843.75,after_childcare,31556.25
127900,63905.75,before_childcare,63994.25
127900,63905.75,after_childcare,31594.25
128000,63967.75,before_childcare,64032.25
128000,63967.75,after_childcare,31632.25
128100,64029.75,before_childcare,64070.25
128100,64029.75,after_childcare,31670.25
128200,64091.75,before_childcare,64108.25
128200,64091.75,after_childcare,31708.25
128300,64153.75,before_childcare,64146.25
128300,64153.75,after_childcare,31746.25
128400,64215.75,before_childcare,64184.25
128400,64215.75,after_childcare,31784.25
128500,64277.75,before_childcare,64222.25
128500,64277.75,after_childcare,31822.25
128600,64339.75,before_childcare,64260.25
128600,64339.75,after_childcare,31860.25
128700,64401.75,before_childcare,64298.25
128700,64401.75,after_childcare,31898.25
128800,64463.75,before_childcare,64336.25
128800,64463.75,after_childcare,31936.25
128900,64525.75,before_childcare,64374.25
128900,64525.75,after_childcare,31974.25
129000,64587.75,before_childcare,64412.25
129000,64587.75,after_childcare,32012.25
129100,64649.75,before_childcare,64450.25
129100,64649.75,after_childcare,32050.25
129200,64711.75,before_childcare,64488.25
129200,64711.75,after_childcare,32088.25
129300,64773.75,before_childcare,64526.25
129300,64773.75,after_childcare,32126.25
129400,64835.75,before_childcare,64564.25
129400,64835.75,after_childcare,32164.25
129500,64897.75,before_childcare,64602.25
129500,64897.75,after_childcare,32202.25
129600,64959.75,before_childcare,64640.25
129600,64959.75,after_childcare,32240.25
129700,65021.75,before_childcare,64678.25
129700,65021.75,after_childcare,32278.25
129800,65083.75,before_childcare,64716.25
129800,65083.75,after_childcare,32316.25
129900,65145.75,before_childcare,64754.25
129900,65145.75,after_childcare,32354.25
130000,65207.75,before_childcare,64792.25
130000,65207.75,after_childcare,32392.25
130100,65269.75,before_childcare,64830.25
130100,65269.75,after_childcare,32430.25
130200,65331.75,before_childcare,64868.25
130200,65331.75,after_childcare,32468.25
130300,65393.75,before_childcare,64906.25
130300,65393.75,after_childcare,32506.25
130400,65455.75,before_childcare,64944.25
130400,65455.75,after_childcare,32544.25
130500,65517.75,before_childcare,64982.25
130500,65517.75,after_childcare,32582.25
130600,65579.75,before_childcare,65020.25
130600,65579.75,after_childcare,32620.25
130700,65641.75,before_childcare,65058.25
130700,65641.75,after_childcare,32658.25
130800,65703.75,before_childcare,65096.25
130800,65703.75,after_childcare,32696.25
130900,65765.75,before_childcare,65134.25
130900,65765.75,after_childcare,32734.25
131000,65827.75,before_childcare,65172.25
131000,65827.75,after_childcare,32772.25
131100,65889.75,before_childcare,65210.25
131100,65889.75,after_childcare,32810.25
131200,65951.75,before_childcare,65248.25
131200,65951.75,after_childcare,32848.25
131300,66013.75,before_childcare,65286.25
131300,66013.75,after_childcare,32886.25
131400,66075.75,before_childcare,65324.25
131400,66075.75,after_childcare,32924.25
131500,66137.75,before_childcare,65362.25
131500,66137.75,after_childcare,32962.25
131600,66199.75,before_childcare,65400.25
131600,66199.75,after_childcare,33000.25
131700,66261.75,before_childcare,65438.25
131700,66261.75,after_childcare,33038.25
131800,66323.75,before_childcare,65476.25
131800,66323.75,after_childcare,33076.25
131900,66385.75,before_childcare,65514.25
131900,66385.75,after_childcare,33114.25
132000,66447.75,before_childcare,65552.25
132000,66447.75,after_childcare,33152.25
132100,66509.75,before_childcare,65590.25
132100,66509.75,after_childcare,33190.25
132200,66571.75,before_childcare,65628.25
132200,66571.75,after_childcare,33228.25
132300,66633.75,before_childcare,65666.25
132300,66633.75,after_childcare,33266.25
132400,66695.75,before_childcare,65704.25
132400,66695.75,after_childcare,33304.25
132500,66757.75,before_childcare,65742.25
132500,66757.75,after_childcare,33342.25
132600,66819.75,before_childcare,65780.25
132600,66819.75,after_childcare,33380.25
132700,66881.75,before_childcare,65818.25
132700,66881.75,after_childcare,33418.25
132800,66943.75,before_childcare,65856.25
132800,66943.75,after_childcare,33456.25
132900,67005.75,before_childcare,65894.25
132900,67005.75,after_childcare,33494.25
133000,67067.75,before_childcare,65932.25
133000,67067.75,after_childcare,33532.25
133100,67129.75,before_childcare,65970.25
133100,67129.75,after_childcare,33570.25
133200,67191.75,before_childcare,66008.25
133200,67191.75,after_childcare,33608.25
133300,67253.75,before_childcare,66046.25
133300,67253.75,after_childcare,33646.25
133400,67315.75,before_childcare,66084.25
133400,67315.75,after_childcare,33684.25
133500,67377.75,before_childcare,66122.25
133500,67377.75,after_childcare,33722.25
133600,67439.75,before_childcare,66160.25
133600,67439.75,after_childcare,33760.25
133700,67501.75,before_childcare,66198.25
133700,67501.75,after_childcare,33798.25
133800,67563.75,before_childcare,66236.25
133800,67563.75,after_childcare,33836.25
133900,67625.75,before_childcare,66274.25
133900,67625.75,after_childcare,33874.25
134000,67687.75,before_childcare,66312.25
134000,67687.75,after_childcare,33912.25
134100,67749.75,before_childcare,66350.25
134100,67749.75,after_childcare,33950.25
134200,67811.75,before_childcare,66388.25
134200,67811.75,after_childcare,33988.25
134300,67873.75,before_childcare,66426.25
134300,67873.75,after_childcare,34026.25
134400,67935.75,before_childcare,66464.25
134400,67935.75,after_childcare,34064.25
134500,67997.75,before_childcare,66502.25
134500,67997.75,after_childcare,34102.25
134600,68059.75,before_childcare,66540.25
134600,68059.75,after_childcare,34140.25
134700,68121.75,before_childcare,66578.25
134700,68121.75,after_childcare,34178.25
134800,68183.75,before_childcare,66616.25
134800,68183.75,after_childcare,34216.25
134900,68245.75,before_childcare,66654.25
134900,68245.75,after_childcare,34254.25
135000,68307.75,before_childcare,66692.25
135000,68307.75,after_childcare,34292.25
135100,68369.75,before_childcare,66730.25
135100,68369.75,after_childcare,34330.25
135200,68431.75,before_childcare,66768.25
135200,68431.75,after_childcare,34368.25
135300,68493.75,before_childcare,66806.25
135300,68493.75,after_childcare,34406.25
135400,68555.75,before_childcare,66844.25
135400,68555.75,after_childcare,34444.25
135500,68617.75,before_childcare,66882.25
135500,68617.75,after_childcare,34482.25
135600,68679.75,before_childcare,66920.25
135600,68679.75,after_childcare,34520.25
135700,68741.75,before_childcare,66958.25
135700,68741.75,after_childcare,34558.25
135800,68803.75,before_childcare,66996.25
135800,68803.75,after_childcare,34596.25
135900,68865.75,before_childcare,67034.25
135900,68865.75,after_childcare,34634.25
136000,68927.75,before_childcare,67072.25
136000,68927.75,after_childcare,34672.25
136100,68989.75,before_childcare,67110.25
136100,68989.75,after_childcare,34710.25
136200,69051.75,before_childcare,67148.25
136200,69051.75,after_childcare,34748.25
136300,69113.75,before_childcare,67186.25
136300,69113.75,after_childcare,34786.25
136400,69175.75,before_childcare,67224.25
136400,69175.75,after_childcare,34824.25
136500,69237.75,before_childcare,67262.25
136500,69237.75,after_childcare,34862.25
136600,69299.75,before_childcare,67300.25
136600,69299.75,after_childcare,34900.25
136700,69361.75,before_childcare,67338.25
136700,69361.75,after_childcare,34938.25
136800,69423.75,before_childcare,67376.25
136800,69423.75,after_childcare,34976.25
136900,69485.75,before_childcare,67414.25
136900,69485.75,after_childcare,35014.25
137000,69547.75,before_childcare,67452.25
137000,69547.75,after_childcare,35052.25
137100,69609.75,before_childcare,67490.25
137100,69609.75,after_childcare,35090.25
137200,69671.75,before_childcare,67528.25
137200,69671.75,after_childcare,35128.25
137300,69733.75,before_childcare,67566.25
137300,69733.75,after_childcare,35166.25
137400,69795.75,before_childcare,67604.25
137400,69795.75,after_childcare,35204.25
137500,69857.75,before_childcare,67642.25
137500,69857.75,after_childcare,35242.25
137600,69919.75,before_childcare,67680.25
137600,69919.75,after_childcare,35280.25
137700,69981.75,before_childcare,67718.25
137700,69981.75,after_childcare,35318.25
137800,70043.75,before_childcare,67756.25
137800,70043.75,after_childcare,35356.25
137900,70105.75,before_childcare,67794.25
137900,70105.75,after_childcare,35394.25
138000,70167.75,before_childcare,67832.25
138000,70167.75,after_childcare,35432.25
138100,70229.75,before_childcare,67870.25
138100,70229.75,after_childcare,35470.25
138200,70291.75,before_childcare,67908.25
138200,70291.75,after_childcare,35508.25
138300,70353.75,before_childcare,67946.25
138300,70353.75,after_childcare,35546.25
